,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
1146,Yun Il-lok,kr KOR,"MF,FW",Montpellier,fr Ligue 1,27,1992,1.3,0,2,0,0.0,1.49,0.00,0.00,,8.2,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
1147,Josip Iličić,si SVN,"FW,MF",Atalanta,it Serie A,31,1988,18.5,15,81,36,44.4,4.38,1.95,0.19,0.42,18.6,8,0,0,10.2,10.2,0.13,+4.8,+4.8,Matches
1148,Asier Illarramendi,es ESP,MF,Real Sociedad,es La Liga,29,1990,2.4,0,1,0,0.0,0.42,0.00,0.00,,32.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1149,Stefan Ilsanker,at AUT,DF,RB Leipzig,de Bundesliga,30,1989,4.6,0,6,0,0.0,1.29,0.00,0.00,,8.8,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
1150,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,de Bundesliga,30,1989,9.3,2,6,2,33.3,0.64,0.21,0.33,1.00,10.3,0,0,0,1.1,1.1,0.18,+0.9,+0.9,Matches
1151,Giannelli Imbula,cd COD,MF,Lecce,it Serie A,26,1992,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1152,Ciro Immobile,it ITA,FW,Lazio,it Serie A,29,1990,35.2,36,127,56,44.1,3.61,1.59,0.17,0.39,17.3,0,14,15,27.2,15.3,0.12,+8.8,+6.7,Matches
1153,Roberto Inglese,it ITA,FW,Parma,it Serie A,27,1991,8.5,4,23,10,43.5,2.70,1.17,0.17,0.40,13.6,0,0,1,5.3,4.5,0.20,-1.3,-0.5,Matches
1154,Danny Ings,eng ENG,FW,Southampton,eng Premier League,27,1992,31.2,22,91,35,38.5,2.92,1.12,0.23,0.60,13.9,0,1,2,16.2,14.7,0.16,+5.8,+6.3,Matches
1155,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,de Bundesliga,23,1996,19.1,5,44,13,29.5,2.31,0.68,0.09,0.31,19.8,1,1,1,3.8,3.1,0.07,+1.2,+0.9,Matches
1156,Lorenzo Insigne,it ITA,"FW,MF",Napoli,it Serie A,28,1991,31.2,8,116,38,32.8,3.72,1.22,0.03,0.08,20.6,7,5,5,12.5,8.6,0.07,-4.5,-5.6,Matches
1157,Takashi Inui,jp JPN,"MF,FW",Eibar,es La Liga,31,1988,21.8,2,40,12,30.0,1.84,0.55,0.05,0.17,20.5,0,0,0,3.5,3.5,0.09,-1.5,-1.5,Matches
1158,Artur Ioniță,md MDA,MF,Cagliari,it Serie A,28,1990,21.1,0,17,3,17.6,0.81,0.14,0.00,0.00,20.0,0,0,0,1.3,1.3,0.08,-1.3,-1.3,Matches
1159,Alexander Isak,se SWE,FW,Real Sociedad,es La Liga,19,1999,16.7,9,44,22,50.0,2.63,1.31,0.20,0.41,13.5,1,0,0,7.3,7.3,0.17,+1.7,+1.7,Matches
1160,Isco,es ESP,"FW,MF",Real Madrid,es La Liga,27,1992,13.1,1,23,13,56.5,1.75,0.99,0.04,0.08,18.8,2,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
1161,Nicolas Isimat-Mirin,fr FRA,DF,Toulouse,fr Ligue 1,27,1991,14.0,1,4,4,100.0,0.29,0.29,0.25,0.25,9.1,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
1162,Jakub Iskra,pl POL,DF,SPAL,it Serie A,16,2002,0.9,0,1,0,0.0,1.15,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1163,Ismael,es ESP,MF,Betis,es La Liga,18,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1164,Gian-Luca Itter,de GER,"DF,MF",Freiburg,de Bundesliga,20,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1165,Ander Iturraspe,es ESP,MF,Espanyol,es La Liga,30,1989,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1166,Alex Iwobi,ng NGA,"MF,FW",Everton,eng Premier League,23,1996,17.7,1,23,10,43.5,1.30,0.56,0.04,0.10,17.3,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
1167,Armando Izzo,it ITA,DF,Torino,it Serie A,27,1992,29.8,1,12,4,33.3,0.40,0.13,0.08,0.25,10.3,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
1168,Jacobo,es ESP,"DF,MF",Celta Vigo,es La Liga,22,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1169,Phil Jagielka,eng ENG,DF,Sheffield Utd,eng Premier League,36,1982,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1170,Filip Jagiełło,pl POL,MF,Genoa,it Serie A,21,1997,6.1,0,5,1,20.0,0.81,0.16,0.00,0.00,20.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1171,Alireza Jahanbakhsh,ir IRN,"FW,MF",Brighton,eng Premier League,25,1993,3.5,2,12,2,16.7,3.47,0.58,0.17,1.00,19.2,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
1172,Mato Jajalo,ba BIH,MF,Udinese,it Serie A,31,1988,18.3,0,16,7,43.8,0.87,0.38,0.00,0.00,28.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
1173,Ismail Jakobs,sn SEN,"FW,DF",Köln,de Bundesliga,19,1999,18.6,2,18,9,50.0,0.97,0.48,0.11,0.22,18.4,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
1174,Christophe Jallet,fr FRA,DF,Amiens,fr Ligue 1,35,1983,9.5,1,3,1,33.3,0.32,0.11,0.33,1.00,27.8,1,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
1175,Daniel James,wls WAL,FW,Manchester Utd,eng Premier League,21,1997,25.4,3,42,20,47.6,1.65,0.79,0.07,0.15,17.3,0,0,0,3.1,3.1,0.07,-0.1,-0.1,Matches
1176,Matty James,eng ENG,MF,Leicester City,eng Premier League,28,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1177,Reece James,eng ENG,DF,Chelsea,eng Premier League,19,1999,16.8,0,18,3,16.7,1.07,0.18,0.00,0.00,20.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
1178,Marko Janković,me MNE,"FW,DF",SPAL,it Serie A,24,1995,1.3,0,1,0,0.0,0.78,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1179,Jakub Jankto,cz CZE,"MF,FW",Sampdoria,it Serie A,23,1996,23.3,2,42,10,23.8,1.80,0.43,0.05,0.20,19.4,0,0,0,2.5,2.5,0.06,-0.5,-0.5,Matches
1180,Daryl Janmaat,nl NED,DF,Watford,eng Premier League,30,1989,6.7,0,4,0,0.0,0.59,0.00,0.00,,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
1181,Laurent Jans,lu LUX,DF,Paderborn 07,de Bundesliga,26,1992,17.5,0,8,0,0.0,0.46,0.00,0.00,,26.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1182,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,29,1990,11.2,0,4,0,0.0,0.36,0.00,0.00,,11.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
1183,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,es La Liga,24,1995,13.0,3,24,8,33.3,1.85,0.62,0.13,0.38,20.3,4,0,0,1.9,1.9,0.08,+1.1,+1.1,Matches
1184,Rune Jarstein,no NOR,GK,Hertha BSC,de Bundesliga,34,1984,28.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1185,Jason,es ESP,MF,Getafe,es La Liga,25,1994,13.1,1,27,8,29.6,2.07,0.61,0.04,0.13,23.8,4,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
1186,Dennis Jastrzembski,pl POL,"MF,FW",Paderborn 07,de Bundesliga,19,2000,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,18.3,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
1187,Corentin Jean,fr FRA,DF,Toulouse,fr Ligue 1,24,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1188,Benjamin Jeannot,fr FRA,"MF,FW",Dijon,fr Ligue 1,27,1992,1.9,0,5,3,60.0,2.69,1.62,0.00,0.00,22.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1189,Tin Jedvaj,hr CRO,DF,Augsburg,de Bundesliga,23,1995,29.3,2,14,5,35.7,0.48,0.17,0.14,0.40,13.6,0,0,0,1.8,1.8,0.13,+0.2,+0.2,Matches
1190,Jemerson,br BRA,"DF,MF",Monaco,fr Ligue 1,26,1992,11.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1191,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,de Bundesliga,21,1997,5.1,1,6,3,50.0,1.18,0.59,0.17,0.33,23.4,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
1192,Jesé,es ESP,FW,Paris S-G,fr Ligue 1,26,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1193,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,22,1997,22.6,14,100,45,45.0,4.43,2.00,0.14,0.31,11.6,0,0,1,18.2,17.4,0.18,-4.2,-3.4,Matches
1194,Juan Jesus,br BRA,DF,Roma,it Serie A,28,1991,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1195,Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,28,1991,36.0,17,114,39,34.2,3.17,1.08,0.11,0.33,15.4,0,4,4,16.6,13.4,0.12,+0.4,-0.4,Matches
1196,João Pedro,br BRA,"FW,MF",Watford,eng Premier League,17,2001,0.3,0,1,0,0.0,3.60,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
1197,Joaquín,es ESP,"MF,FW",Betis,es La Liga,38,1981,22.9,8,31,11,35.5,1.35,0.48,0.19,0.55,21.3,5,2,3,6.0,3.7,0.12,+2.0,+2.3,Matches
1198,Joelinton,br BRA,FW,Newcastle Utd,eng Premier League,22,1996,29.8,2,50,15,30.0,1.68,0.50,0.04,0.13,14.9,0,0,0,5.5,5.5,0.11,-3.5,-3.5,Matches
1199,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,19,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1200,Fabian Johnson,us USA,"MF,DF",M'Gladbach,de Bundesliga,31,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1201,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,18,2001,1.4,1,6,2,33.3,4.29,1.43,0.17,0.50,17.4,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
1202,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,27,1992,1.5,0,2,1,50.0,1.33,0.67,0.00,0.00,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1203,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,22,1997,23.5,2,4,4,100.0,0.17,0.17,0.50,0.50,12.0,0,0,0,1.3,1.3,0.32,+0.7,+0.7,Matches
1204,Luuk de Jong,nl NED,FW,Sevilla,es La Liga,28,1990,22.9,6,57,24,42.1,2.49,1.05,0.11,0.25,10.7,0,0,0,9.5,9.5,0.17,-3.5,-3.5,Matches
1205,Jony,es ESP,"DF,FW",Lazio,it Serie A,28,1991,13.1,0,11,1,9.1,0.84,0.08,0.00,0.00,25.0,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1206,Joan Jordán,es ESP,MF,Sevilla,es La Liga,25,1994,25.0,2,29,7,24.1,1.16,0.28,0.07,0.29,23.0,8,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
1207,Bruno Jordão,pt POR,FW,Wolves,eng Premier League,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1208,Jorginho,it ITA,MF,Chelsea,eng Premier League,27,1991,26.4,4,9,1,11.1,0.34,0.04,0.11,1.00,24.7,0,3,3,3.2,0.9,0.10,+0.8,+0.1,Matches
1209,Jesse Joronen,fi FIN,GK,Brescia,it Serie A,26,1993,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1210,Willian José,br BRA,FW,Real Sociedad,es La Liga,27,1991,22.3,11,59,19,32.2,2.64,0.85,0.19,0.58,13.7,2,0,0,10.7,10.7,0.19,+0.3,+0.3,Matches
1211,Joselu,es ESP,FW,Alavés,es La Liga,29,1990,30.9,11,86,29,33.7,2.78,0.94,0.12,0.34,13.9,2,1,1,11.7,11.0,0.14,-0.7,-1.0,Matches
1212,Jota,es ESP,"FW,MF",Aston Villa,eng Premier League,28,1991,3.7,0,6,1,16.7,1.61,0.27,0.00,0.00,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1213,Diogo Jota,pt POR,FW,Wolves,eng Premier League,22,1996,25.4,7,69,26,37.7,2.72,1.02,0.10,0.27,14.2,0,0,0,11.5,11.5,0.17,-4.5,-4.5,Matches
1214,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,23,1996,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1215,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,de Bundesliga,19,1999,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1216,Stevan Jovetić,me MNE,"FW,MF",Monaco,fr Ligue 1,29,1989,5.3,2,22,8,36.4,4.19,1.52,0.09,0.25,21.3,2,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
1217,Luka Jović,rs SRB,FW,Real Madrid,es La Liga,21,1997,4.8,2,14,3,21.4,2.93,0.63,0.14,0.67,13.1,0,0,0,2.4,2.4,0.17,-0.4,-0.4,Matches
1218,Juanmi,es ESP,"FW,MF",Betis,es La Liga,26,1993,2.9,1,7,3,42.9,2.39,1.02,0.14,0.33,14.7,0,0,0,1.5,1.5,0.22,-0.5,-0.5,Matches
1219,David Juncà,es ESP,DF,Celta Vigo,es La Liga,25,1993,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1220,Lago Junior,ci CIV,"MF,FW",Mallorca,es La Liga,28,1990,24.3,4,38,9,23.7,1.56,0.37,0.03,0.11,17.1,0,3,3,6.2,3.8,0.10,-2.2,-2.8,Matches
1221,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,19,2000,17.4,4,46,23,50.0,2.64,1.32,0.09,0.17,19.7,3,0,0,5.2,5.2,0.11,-1.2,-1.2,Matches
1222,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,19,2000,15.2,3,38,17,44.7,2.51,1.12,0.08,0.18,14.5,0,0,0,4.3,4.3,0.11,-1.3,-1.3,Matches
1223,James Justin,eng ENG,"DF,MF",Leicester City,eng Premier League,21,1998,11.2,0,7,0,0.0,0.62,0.00,0.00,,20.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1224,Musa Juwara,gm GAM,"FW,MF",Bologna,it Serie A,17,2001,1.7,1,6,4,66.7,3.53,2.35,0.17,0.25,18.2,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
1225,Mathias Jørgensen,dk DEN,DF,Düsseldorf,de Bundesliga,29,1990,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1226,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,19,2000,19.7,3,11,7,63.6,0.56,0.35,0.27,0.43,9.7,0,0,0,1.8,1.8,0.17,+1.2,+1.2,Matches
1227,Christian Kabasele,be BEL,DF,Watford,eng Premier League,28,1991,25.0,0,9,1,11.1,0.36,0.04,0.00,0.00,10.4,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
1228,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,25,1994,16.3,1,19,9,47.4,1.16,0.55,0.05,0.11,20.1,0,0,0,2.0,2.0,0.11,-1.0,-1.0,Matches
1229,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,de Bundesliga,27,1992,27.5,2,28,10,35.7,1.02,0.36,0.07,0.20,11.9,0,0,0,2.8,2.8,0.10,-0.8,-0.8,Matches
1230,Florian Kainz,at AUT,"FW,MF",Köln,de Bundesliga,26,1992,17.3,5,40,13,32.5,2.31,0.75,0.10,0.31,22.2,7,1,1,4.2,3.4,0.09,+0.8,+0.6,Matches
1231,Gaël Kakuta,cd COD,"MF,FW",Amiens,fr Ligue 1,28,1991,22.2,2,43,11,25.6,1.93,0.49,0.05,0.18,22.4,6,0,0,2.8,2.8,0.07,-0.8,-0.8,Matches
1232,Lovre Kalinić,hr CRO,GK,Toulouse,fr Ligue 1,29,1990,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1233,Nikola Kalinić,hr CRO,FW,Roma,it Serie A,31,1988,6.3,5,19,8,42.1,2.99,1.26,0.26,0.63,9.3,0,0,0,5.7,5.7,0.30,-0.7,-0.7,Matches
1234,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,de Bundesliga,33,1985,1.6,1,5,2,40.0,3.08,1.23,0.20,0.50,9.1,0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches
1235,Samuel Kalu,ng NGA,"DF,FW",Bordeaux,fr Ligue 1,21,1997,15.1,1,39,11,28.2,2.59,0.73,0.03,0.09,21.0,1,0,0,2.7,2.7,0.07,-1.7,-1.7,Matches
1236,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,de Bundesliga,22,1996,21.9,2,46,18,39.1,2.10,0.82,0.04,0.11,15.3,1,0,0,6.7,6.7,0.15,-4.7,-4.7,Matches
1237,François Kamano,gn GUI,"DF,MF",Bordeaux,fr Ligue 1,23,1996,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,18.2,0,0,0,0.8,0.8,0.15,+0.2,+0.2,Matches
1238,Boubacar Kamara,fr FRA,"DF,MF",Marseille,fr Ligue 1,19,1999,23.8,1,15,3,20.0,0.63,0.13,0.07,0.33,25.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
1239,Hassane Kamara,ci CIV,"DF,FW",Reims,fr Ligue 1,25,1994,19.0,2,31,7,22.6,1.63,0.37,0.06,0.29,21.7,1,0,0,1.9,1.9,0.06,+0.1,+0.1,Matches
1240,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,28,1990,7.5,2,5,3,60.0,0.67,0.40,0.40,0.67,21.9,0,0,0,0.3,0.3,0.06,+1.7,+1.7,Matches
1241,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,26,1993,28.7,18,79,35,44.3,2.75,1.22,0.20,0.46,19.2,7,2,2,12.5,10.9,0.14,+5.5,+5.1,Matches
1242,Wilfried Kanga,ci CIV,FW,Angers,fr Ligue 1,21,1998,0.8,0,3,0,0.0,3.97,0.00,0.00,,9.7,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
1243,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,28,1991,19.2,3,18,6,33.3,0.94,0.31,0.17,0.50,21.2,0,0,0,1.4,1.4,0.08,+1.6,+1.6,Matches
1244,Stefanos Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,25,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1245,Wilfrid Kaptoum,cm CMR,MF,Betis,es La Liga,23,1996,2.2,0,3,0,0.0,1.39,0.00,0.00,,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1246,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,de Bundesliga,25,1994,15.0,6,32,11,34.4,2.13,0.73,0.19,0.55,15.8,0,0,0,4.0,4.0,0.13,+2.0,+2.0,Matches
1247,Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,21,1998,6.4,1,11,4,36.4,1.73,0.63,0.09,0.25,19.0,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
1248,Mamoudou Karamoko,fr FRA,MF,Wolfsburg,de Bundesliga,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1249,Florian Kastenmeier,de GER,GK,Düsseldorf,de Bundesliga,22,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1250,Noah Katterbach,de GER,DF,Köln,de Bundesliga,18,2001,14.6,0,3,2,66.7,0.21,0.14,0.00,0.00,21.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1251,Moise Kean,it ITA,FW,Everton,eng Premier League,19,2000,9.5,2,30,13,43.3,3.17,1.37,0.07,0.15,16.1,0,0,0,4.0,4.0,0.13,-2.0,-2.0,Matches
1252,Michael Keane,eng ENG,DF,Everton,eng Premier League,26,1993,28.4,2,14,4,28.6,0.49,0.14,0.14,0.50,7.8,0,0,0,1.9,1.9,0.13,+0.1,+0.1,Matches
1253,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22,1996,5.3,1,3,3,100.0,0.56,0.56,0.33,0.33,12.4,0,0,0,0.5,0.5,0.15,+0.5,+0.5,Matches
1254,Jules Keita,gn GUI,"MF,FW",Dijon,fr Ligue 1,21,1998,1.8,0,3,0,0.0,1.71,0.00,0.00,,18.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1255,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,24,1995,9.1,2,12,7,58.3,1.33,0.77,0.17,0.29,19.3,0,0,0,1.6,1.6,0.14,+0.4,+0.4,Matches
1256,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,19,2000,1.9,0,2,1,50.0,1.03,0.52,0.00,0.00,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1257,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,7.1,0,1,0,0.0,0.14,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1258,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,17.2,0,2,0,0.0,0.12,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1259,Kenedy,br BRA,MF,Getafe,es La Liga,23,1996,6.5,1,14,3,21.4,2.15,0.46,0.07,0.33,20.1,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
1260,Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,2,12,5,41.7,0.40,0.17,0.17,0.40,20.8,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches
1261,Franck Kessié,ci CIV,MF,Milan,it Serie A,22,1996,32.3,4,38,11,28.9,1.18,0.34,0.05,0.18,18.7,0,2,2,4.6,3.0,0.08,-0.6,-1.0,Matches
1262,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Marseille,fr Ligue 1,24,1995,1.2,0,5,2,40.0,4.25,1.70,0.00,0.00,23.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1263,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,28,1991,12.8,3,44,8,18.2,3.45,0.63,0.05,0.25,23.3,3,1,1,3.8,3.0,0.07,-0.8,-1.0,Matches
1264,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,25,1994,29.4,0,9,0,0.0,0.31,0.00,0.00,,20.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
1265,Sami Khedira,de GER,MF,Juventus,it Serie A,32,1987,7.6,0,12,3,25.0,1.59,0.40,0.00,0.00,15.4,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
1266,Kike,es ESP,FW,Eibar,es La Liga,29,1989,19.6,5,59,18,30.5,3.01,0.92,0.08,0.28,14.1,0,0,0,6.0,6.0,0.10,-1.0,-1.0,Matches
1267,Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,14.0,0,1,0,0.0,0.07,0.00,0.00,,15.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1268,Max Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1269,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,24,1995,31.3,4,26,13,50.0,0.83,0.42,0.15,0.31,24.9,2,0,0,1.2,1.2,0.04,+2.8,+2.8,Matches
1270,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,0,6,2,33.3,0.44,0.15,0.00,0.00,14.0,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
1271,Joshua King,no NOR,"FW,MF",Bournemouth,eng Premier League,27,1992,22.3,6,23,10,43.5,1.03,0.45,0.13,0.30,14.4,0,3,3,6.5,4.1,0.18,-0.5,-1.1,Matches
1272,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,9.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1273,Simon Kjær,dk DEN,DF,Milan,it Serie A,30,1989,13.8,0,6,1,16.7,0.44,0.07,0.00,0.00,11.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
1274,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,26,1993,32.6,7,42,14,33.3,1.29,0.43,0.14,0.43,20.0,0,1,3,7.2,4.9,0.12,-0.2,+1.1,Matches
1275,Felix Klaus,de GER,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.4,0,19,6,31.6,2.55,0.81,0.00,0.00,17.6,0,0,0,2.4,2.4,0.13,-2.4,-2.4,Matches
1276,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,0,4,0,0.0,0.15,0.00,0.00,,18.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1277,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,0,3,0,0.0,0.46,0.00,0.00,,12.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
1278,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,3,12,6,50.0,0.41,0.20,0.25,0.50,11.1,0,0,0,2.7,2.7,0.23,+0.3,+0.3,Matches
1279,Justin Kluivert,nl NED,FW,Roma,it Serie A,20,1999,16.8,4,34,11,32.4,2.02,0.65,0.12,0.36,21.9,0,0,0,2.5,2.5,0.07,+1.5,+1.5,Matches
1280,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,0,2,0,0.0,0.10,0.00,0.00,,20.7,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
