,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
2047,Raffael,br BRA,"MF,FW",Gladbach,de Bundesliga,34,1985,0.7,0,0,0,1,3,0,3,0,0,0,0,0,4,0,2,0.0,Matches
2048,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,26,1993,2.1,0,0,0,3,12,0,11,1,2,0,0,0,14,0,3,0.0,Matches
2049,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,5,0,0,35,98,2,27,33,37,0,0,0,190,27,26,50.9,Matches
2050,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,3.5,1,0,0,1,5,2,9,1,2,0,0,0,17,0,1,0.0,Matches
2051,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,1,0,0,1,0,0,6,1,2,0,0,0,5,1,3,25.0,Matches
2052,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,9,1,1,32,16,3,0,22,21,0,2,0,126,66,42,61.1,Matches
2053,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,1,0,0,0,10,0,0,1,1,0,0,0,22,7,0,100.0,Matches
2054,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,5,0,0,20,38,1,32,15,14,0,0,0,106,17,20,45.9,Matches
2055,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,2,0,0,19,9,17,19,7,9,0,0,0,60,6,30,16.7,Matches
2056,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,15.5,5,0,0,32,42,3,105,11,21,0,1,0,71,33,46,41.8,Matches
2057,Sandro Ramírez,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,14.5,2,0,0,15,42,10,36,7,10,1,0,0,45,9,22,29.0,Matches
2058,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,1,0,0,4,5,0,1,4,2,0,0,0,34,21,10,67.7,Matches
2059,Adrián Ramos,co COL,"FW,MF",Granada,es La Liga,33,1986,2.5,0,0,0,5,6,3,3,1,2,0,0,0,9,15,23,39.5,Matches
2060,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,10,0,0,52,28,7,2,49,31,1,1,0,211,67,50,57.3,Matches
2061,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,0,0,0,0,4,0,1,0,3,0,0,0,17,10,4,71.4,Matches
2062,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,2,0,0,22,18,2,18,11,15,0,0,0,62,12,7,63.2,Matches
2063,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2064,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,2,1,1,5,1,0,3,2,2,0,1,0,14,7,5,58.3,Matches
2065,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,3,0,0,9,4,0,0,8,10,0,0,0,28,29,11,72.5,Matches
2066,Raphinha,br BRA,"MF,FW",Rennes,fr Ligue 1,22,1996,18.8,4,0,0,19,32,3,93,17,18,0,0,0,98,14,22,38.9,Matches
2067,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
2068,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,3,0,0,21,45,13,33,10,9,4,0,0,81,20,43,31.7,Matches
2069,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,2,0,0,28,48,8,131,6,14,0,0,0,111,13,28,31.7,Matches
2070,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,2.9,0,0,0,2,6,1,2,1,6,0,0,0,12,1,8,11.1,Matches
2071,Raúl,es ESP,"FW,MF",Betis,es La Liga,18,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches
2072,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,25,1993,15.5,5,0,0,27,14,3,48,3,11,0,0,0,59,17,23,42.5,Matches
2073,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,25,1993,1.0,1,0,0,5,1,1,0,0,0,0,0,0,1,1,5,16.7,Matches
2074,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,2,0,0,25,12,3,64,32,23,0,1,0,95,15,16,48.4,Matches
2075,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,11,0,0,45,44,1,22,22,19,0,0,0,106,5,14,26.3,Matches
2076,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2077,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,2,0,0,23,31,5,41,16,29,0,0,0,203,17,43,28.3,Matches
2078,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,0,0,0,0,1,1,1,0,1,0,0,0,2,3,5,37.5,Matches
2079,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,2,1,0,1,1,2,0,0,0,9,3,2,60.0,Matches
2080,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Matches
2081,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,8,0,0,56,46,4,100,33,30,0,0,0,165,38,39,49.4,Matches
2082,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,0,0,0,9,9,0,17,9,3,0,0,0,28,8,12,40.0,Matches
2083,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,4,0,0,0,7,0,0,5,0,0,0,0,35,7,0,100.0,Matches
2084,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,1,0,0,1,4,0,0,0,0,0,0,0,11,5,0,100.0,Matches
2085,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,100.0,Matches
2086,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,0,0,0,1,2,0,0,0,1,0,0,0,4,2,0,100.0,Matches
2087,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,3,0,0,13,14,0,15,7,8,0,0,0,41,6,9,40.0,Matches
2088,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,0,0,0,9,11,0,2,18,10,0,2,1,75,23,16,59.0,Matches
2089,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,0,0,0,0,5,0,0,0,0,0,0,0,40,5,0,100.0,Matches
2090,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,2,0,0,15,11,9,6,0,1,0,0,0,16,12,19,38.7,Matches
2091,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,1,0,0,0,2,3,0,0,0,7,3,0,100.0,Matches
2092,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,1,0,0,17,17,7,16,9,16,0,0,0,52,8,26,23.5,Matches
2093,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,3,0,0,8,13,0,13,3,12,0,0,0,38,10,16,38.5,Matches
2094,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,2,0,0,4,13,0,6,0,2,0,0,0,18,2,8,20.0,Matches
2095,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,1,0,0,0,0,0,0,0,1,0,0,0,33,2,1,66.7,Matches
2096,Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2.0,1,0,0,5,7,0,4,1,1,0,0,0,9,0,7,0.0,Matches
2097,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1,0,0,1,2,0,0,1,0,0,0,0,3,1,0,100.0,Matches
2098,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,3,0,0,21,39,3,15,3,14,0,0,0,80,6,15,28.6,Matches
2099,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
2100,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,6,0,0,41,7,2,28,77,60,0,1,0,312,51,34,60.0,Matches
2101,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
2102,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,22,1997,34.1,8,0,0,43,72,17,56,12,47,0,1,0,169,74,119,38.3,Matches
2103,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,21,1997,25.3,2,0,0,32,40,3,56,24,16,0,0,0,133,23,43,34.8,Matches
2104,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,6,0,0,18,22,2,173,84,39,0,0,0,168,33,28,54.1,Matches
2105,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2106,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,0,0,0,3,2,0,6,17,10,0,0,0,47,3,5,37.5,Matches
2107,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,2,0,0,4,7,1,41,3,4,0,0,0,17,5,9,35.7,Matches
2108,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30.0,10,0,0,68,48,1,23,36,25,0,0,0,179,54,21,72.0,Matches
2109,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,3,0,0,20,16,2,57,16,12,0,0,0,76,11,28,28.2,Matches
2110,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,26,1993,22.5,0,0,0,22,48,7,30,12,23,0,0,0,92,78,129,37.7,Matches
2111,Rodrigo Riquelme,es ESP,"FW,MF",Atlético Madrid,es La Liga,19,2000,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0,Matches
2112,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,6,0,0,22,13,1,89,32,18,0,0,0,115,22,15,59.5,Matches
2113,Marcel Risse,de GER,"MF,FW",Köln,de Bundesliga,29,1989,1.5,1,0,0,3,0,0,16,1,2,0,0,0,12,0,0,,Matches
2114,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,23,1995,9.0,1,0,0,15,5,1,28,7,14,0,0,0,56,13,15,46.4,Matches
2115,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,29,1989,14.6,4,0,0,26,16,0,99,14,15,0,1,0,78,21,18,53.8,Matches
2116,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,3,0,0,4,10,0,27,8,5,0,0,0,23,0,3,0.0,Matches
2117,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,3,0,0,6,5,0,2,4,4,0,0,0,25,5,5,50.0,Matches
2118,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,17,2002,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
2119,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,1,0,0,0,3,1,0,0,0,10,5,3,62.5,Matches
2120,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0,0,0,1,0,0,0,0,0,0,1,18,4,0,100.0,Matches
2121,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,1,0,0,0,2,0,0,0,1,0,0,0,12,2,0,100.0,Matches
2122,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26.0,8,0,0,18,39,2,30,33,22,0,0,0,117,28,21,57.1,Matches
2123,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,0.3,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,,Matches
2124,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,0,0,18,13,2,210,38,31,0,0,0,210,33,34,49.3,Matches
2125,Callum Robinson,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,24,1995,7.5,1,0,0,11,4,1,15,7,3,0,0,0,28,4,19,17.4,Matches
2126,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,0,0,0,4,4,1,6,8,5,0,0,0,30,14,9,60.9,Matches
2127,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,3,1,0,1,1,0,0,0,0,0,0,0,56,5,0,100.0,Matches
2128,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,8,0,0,79,23,0,55,31,52,0,0,0,210,31,48,39.2,Matches
2129,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,5,0,0,29,47,2,69,12,26,1,0,0,142,20,18,52.6,Matches
2130,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,6,0,0,40,24,1,20,34,33,0,1,0,150,22,33,40.0,Matches
2131,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,8,0,0,43,32,0,8,26,30,0,0,0,228,57,29,66.3,Matches
2132,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,2,1,0,19,27,8,32,9,6,2,0,0,48,28,56,33.3,Matches
2133,Kévin Rodrigues,pt POR,"DF,MF",Leganés,es La Liga,25,1994,21.5,6,1,1,42,29,2,143,31,31,0,0,0,101,21,49,30.0,Matches
2134,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2135,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,6,0,0,52,26,29,25,3,8,0,0,0,61,28,70,28.6,Matches
2136,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,6,1,0,32,38,1,96,14,10,0,0,0,110,17,38,30.9,Matches
2137,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,7,0,0,62,73,6,54,38,32,3,0,0,183,32,64,33.3,Matches
2138,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,5,0,0,16,20,2,0,10,16,0,0,0,65,19,13,59.4,Matches
2139,James Rodríguez,co COL,"MF,FW",Real Madrid,es La Liga,28,1991,4.7,1,0,0,5,8,2,26,3,13,0,0,0,18,4,6,40.0,Matches
2140,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,1,0,0,26,15,22,15,5,19,0,0,0,67,78,148,34.5,Matches
2141,Mario Rodriguez,es ESP,MF,Granada,es La Liga,22,1997,0.0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,Matches
2142,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,0,0,0,3,3,0,5,5,1,0,0,0,19,6,4,60.0,Matches
2143,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,0,0,0,8,19,5,38,10,1,0,0,0,41,9,21,30.0,Matches
2144,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2145,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,10,0,0,61,43,0,42,22,47,0,1,0,162,19,17,52.8,Matches
2146,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,0,0,0,5,3,0,0,11,8,0,0,0,29,24,17,58.5,Matches
2147,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,6,0,0,19,17,0,42,9,14,0,0,0,40,9,15,37.5,Matches
2148,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,1,0,0,2,1,0,3,0,1,0,0,0,7,2,2,50.0,Matches
2149,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,3,0,0,6,13,0,0,10,6,0,1,0,75,26,20,56.5,Matches
2150,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,4,0,0,42,22,1,0,56,25,0,1,0,157,78,43,64.5,Matches
2151,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,11,2,2,47,60,1,5,26,29,0,0,0,127,24,42,36.4,Matches
2152,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,15,1,1,48,23,2,2,75,35,1,1,0,162,71,33,68.3,Matches
2153,Luka Romero,ar ARG,FW,Mallorca,es La Liga,14,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,Matches
2154,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,5,0,0,39,16,1,6,34,35,0,0,0,152,42,38,52.5,Matches
2155,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,3,0,0,27,24,8,36,8,19,0,0,0,85,6,7,46.2,Matches
2156,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,,Matches
2157,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,3,0,0,25,58,31,36,6,10,2,0,0,68,36,33,52.2,Matches
2158,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,4,2,1,17,13,0,9,22,20,0,2,0,106,33,25,56.9,Matches
2159,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,3,0,0,34,18,0,7,36,51,0,0,0,159,25,17,59.5,Matches
2160,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,0,0,0,5,3,0,6,2,4,0,0,0,19,1,0,100.0,Matches
2161,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,28,1991,30.2,12,0,0,60,20,1,19,46,43,0,2,1,187,47,32,59.5,Matches
2162,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,7,0,0,33,7,2,80,30,23,0,0,0,99,26,41,38.8,Matches
2163,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2164,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,5,0,0,14,17,0,37,8,11,0,0,0,45,9,6,60.0,Matches
2165,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,2,0,0,11,23,0,8,10,12,0,0,0,50,10,11,47.6,Matches
2166,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,5,0,0,17,8,0,1,35,14,0,1,0,103,40,29,58.0,Matches
2167,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2168,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,4,0,0,18,27,4,71,30,29,0,0,0,147,18,25,41.9,Matches
2169,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,0,0,0,9,3,2,6,4,2,0,0,0,21,12,23,34.3,Matches
2170,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0,0,0,3,0,2,4,0,0,0,0,12,0,0,,Matches
2171,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,5,0,0,50,17,1,15,30,31,0,0,0,213,114,42,73.1,Matches
2172,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,0,0,0,0,2,0,0,0,1,0,0,0,10,5,1,83.3,Matches
2173,Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,9.8,6,0,0,19,5,4,26,7,8,0,0,0,59,4,8,33.3,Matches
2174,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,3,0,0,19,8,0,7,16,18,0,0,1,141,57,37,60.6,Matches
2175,Sebastian Rudy,de GER,"MF,DF",Hoffenheim,de Bundesliga,29,1990,30.4,9,0,0,27,34,1,86,27,49,0,1,0,179,18,20,47.4,Matches
2176,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,1,0,0,0,0,0,0,0,0,0,0,0,29,1,1,50.0,Matches
2177,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2178,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,2,0,0,8,1,0,0,11,6,0,1,0,28,32,18,64.0,Matches
2179,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,8,0,0,21,56,2,122,21,17,0,2,0,141,15,18,45.5,Matches
2180,Aitor Ruibal,es ESP,"DF,MF",Leganés,es La Liga,23,1996,13.6,4,0,0,28,13,6,29,8,17,0,0,0,82,6,21,22.2,Matches
2181,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,2,0,0,21,27,0,14,32,26,0,0,0,215,13,9,59.1,Matches
2182,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,0,0,0,2,7,0,0,2,1,0,2,0,28,4,1,80.0,Matches
2183,Lukas Rupp,de GER,"FW,MF",Norwich City,eng Premier League,28,1991,7.7,1,0,0,10,6,0,3,15,9,0,0,0,56,5,14,26.3,Matches
2184,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,0,0,0,10,6,1,0,5,4,0,0,0,18,2,4,33.3,Matches
2185,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,0,0,0,0,4,0,0,2,1,0,0,0,20,10,0,100.0,Matches
2186,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,21,1997,4.1,2,0,0,8,6,0,13,5,5,0,0,0,30,7,8,46.7,Matches
2187,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,0,100.0,Matches
2188,João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,de Bundesliga,25,1994,18.1,4,0,0,26,27,8,25,9,22,0,0,0,81,18,54,25.0,Matches
2189,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Matches
2190,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,1,0,0,11,14,0,31,18,11,0,0,0,65,13,14,48.1,Matches
2191,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,5,0,0,34,79,0,89,58,44,0,0,1,205,34,24,58.6,Matches
2192,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,6,0,0,27,26,0,3,8,16,0,0,0,63,26,22,54.2,Matches
2193,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,25,1994,27.8,4,0,0,20,41,3,107,23,25,0,0,0,217,23,20,53.5,Matches
2194,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,0,0,0,0,2,0,3,0,1,0,0,0,2,0,6,0.0,Matches
2195,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,20,1999,7.6,4,1,1,14,8,0,24,8,8,0,0,0,38,5,14,26.3,Matches
2196,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,3,1,0,7,2,0,0,10,1,0,0,0,12,9,9,50.0,Matches
2197,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,5,1,1,22,15,0,73,37,16,0,0,0,67,18,24,42.9,Matches
2198,Wesley Saïd,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24,1995,12.9,2,0,0,11,8,1,21,9,9,0,0,0,63,13,15,46.4,Matches
2199,Allan Saint-Maximin,fr FRA,"MF,FW",Newcastle Utd,eng Premier League,22,1997,20.7,0,0,0,18,48,3,45,9,8,0,0,0,115,8,23,25.8,Matches
2200,Théo Sainte-Luce,fr FRA,"MF,DF",Nîmes,fr Ligue 1,20,1998,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
2201,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,18,2001,6.4,1,0,0,22,8,4,13,3,9,0,0,0,44,8,14,36.4,Matches
2202,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,12,1,1,43,24,2,9,55,38,0,0,0,185,119,68,63.6,Matches
2203,Bukayo Saka,eng ENG,"DF,FW",Arsenal,eng Premier League,17,2001,19.5,6,0,0,22,28,10,67,12,21,0,0,0,87,7,41,14.6,Matches
2204,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18.0,3,0,0,24,12,0,27,23,36,1,1,0,95,32,22,59.3,Matches
2205,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,1,1,0,3,2,0,0,20,5,0,0,0,67,17,17,50.0,Matches
2206,Jacopo Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,1,0,0,11,10,4,30,13,24,0,0,0,55,6,4,60.0,Matches
2207,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32.0,1,0,0,17,18,20,45,8,6,1,0,0,85,15,45,25.0,Matches
2208,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,1,0,0,3,4,0,0,6,1,0,0,0,14,7,5,58.3,Matches
2209,Eddie Salcedo,it ITA,"FW,MF",Hellas Verona,it Serie A,17,2001,7.6,0,0,0,18,14,3,26,1,1,0,0,0,19,25,33,43.1,Matches
2210,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11.0,0,0,0,2,6,0,0,21,9,0,0,0,84,29,18,61.7,Matches
2211,Yannis Salibur,fr FRA,"MF,FW",Mallorca,es La Liga,28,1991,0.9,0,0,0,3,4,0,4,1,0,0,0,0,2,2,0,100.0,Matches
2212,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4.0,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,100.0,Matches
2213,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,4,0,0,22,13,1,1,35,24,0,2,0,149,77,49,61.1,Matches
2214,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,22,1997,12.9,2,0,0,30,42,9,42,7,10,0,0,0,49,25,33,43.1,Matches
2215,Lazar Samardzic,rs SRB,"MF,FW",Hertha BSC,de Bundesliga,17,2002,0.4,0,0,0,0,0,0,1,0,4,0,0,0,2,1,2,33.3,Matches
