,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
2026,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,25,1994,32.8,1724,1395,323,125,5,27,223,8,171,60,93,0,1377,6,24,Matches
2027,Christian Pulisic,us USA,FW,Chelsea,eng Premier League,20,1998,19.1,706,697,7,2,4,1,35,1,4,3,0,0,539,2,23,Matches
2028,Ignacio Pussetto,ar ARG,"FW,MF",Watford,eng Premier League,23,1995,0.8,36,31,5,2,0,0,4,3,0,0,0,0,20,0,1,Matches
2029,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,23,1995,3.8,124,111,13,1,1,2,12,7,3,2,1,0,76,0,5,Matches
2030,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,25.3,543,482,59,3,7,8,22,0,0,0,0,0,355,2,11,Matches
2031,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,25,1993,28.9,575,530,32,2,7,2,11,9,2,1,0,0,394,13,19,Matches
2032,Domingos Quina,pt POR,"MF,FW",Watford,eng Premier League,19,1999,0.2,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
2033,Quini,es ESP,DF,Granada,es La Liga,29,1989,8.0,291,227,63,1,0,3,17,62,0,0,0,0,216,1,10,Matches
2034,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,1049,871,174,15,0,6,79,156,3,1,2,0,842,4,14,Matches
2035,Quique,es ESP,"FW,MF",Eibar,es La Liga,29,1990,5.4,125,117,8,0,0,1,3,0,0,0,0,0,82,0,0,Matches
2036,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,1124,1108,15,3,2,4,20,12,0,0,0,0,996,1,19,Matches
2037,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,984,970,12,8,0,14,5,2,0,0,0,0,837,2,16,Matches
2038,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,23,1996,9.8,330,324,5,0,2,5,14,2,3,0,0,0,234,1,13,Matches
2039,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,817,788,25,23,1,23,12,1,1,0,0,0,698,4,3,Matches
2040,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,657,460,196,44,0,1,0,0,0,0,0,0,534,1,0,Matches
2041,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,1378,1321,55,36,2,20,41,18,0,0,0,0,1188,2,13,Matches
2042,Boris Radunović,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,61,43,18,4,0,0,0,0,0,0,0,0,39,0,0,Matches
2043,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,157,86,69,23,0,0,0,0,0,0,0,0,110,2,0,Matches
2044,Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,444,376,67,2,0,1,17,64,0,0,0,0,355,1,9,Matches
2045,Raffael,br BRA,"MF,FW",M'Gladbach,de Bundesliga,34,1985,0.7,45,40,5,1,0,0,3,0,3,2,1,0,36,0,1,Matches
2046,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,26,1993,2.1,162,153,9,2,0,0,11,1,6,1,5,0,139,0,1,Matches
2047,Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,1318,1259,56,42,5,12,27,8,5,2,1,0,1125,3,24,Matches
2048,Daniele Ragatzu,it ITA,"MF,FW",Cagliari,it Serie A,27,1991,3.5,171,165,6,1,0,2,9,0,4,3,1,0,137,0,2,Matches
2049,Baba Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,58,41,16,0,0,0,6,16,0,0,0,0,37,1,0,Matches
2050,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,1178,1107,68,64,0,7,0,3,0,0,0,0,970,3,6,Matches
2051,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,1006,708,296,94,0,1,0,0,0,0,0,0,742,2,0,Matches
2052,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,1497,1419,73,34,1,11,32,8,31,20,2,0,1323,5,13,Matches
2053,Benito Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,346,309,34,1,0,7,19,11,1,1,0,0,220,3,18,Matches
2054,Gastón Ramírez,uy URU,"MF,FW",Sampdoria,it Serie A,28,1990,15.5,657,539,116,47,4,6,105,5,59,32,24,0,464,2,10,Matches
2055,Sandro Ramírez,es ESP,"FW,MF",Valladolid,es La Liga,24,1995,14.5,364,322,37,0,2,4,36,1,20,14,3,0,254,5,10,Matches
2056,Iván Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,224,211,12,12,1,6,1,0,0,0,0,0,174,1,1,Matches
2057,Adrián Ramos,co COL,"FW,MF",Granada,es La Liga,33,1986,2.5,81,77,4,0,0,0,3,1,0,0,0,0,51,0,2,Matches
2058,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,2164,2080,78,72,1,71,2,6,0,0,0,0,1963,6,8,Matches
2059,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,1136,707,424,136,0,2,1,0,0,0,0,0,675,5,2,Matches
2060,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,736,716,18,8,2,2,18,6,3,2,1,0,632,2,10,Matches
2061,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,41,22,18,4,0,0,0,0,0,0,0,0,22,1,0,Matches
2062,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,166,153,13,6,0,0,3,7,0,0,0,0,134,0,1,Matches
2063,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,342,330,8,8,0,0,0,0,0,0,0,0,298,4,0,Matches
2064,Raphinha,br BRA,"MF,FW",Rennes,fr Ligue 1,22,1996,18.8,678,587,87,24,3,9,93,13,49,28,16,0,444,4,22,Matches
2065,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
2066,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,989,960,25,3,10,10,33,11,8,7,0,0,745,4,18,Matches
2067,Milot Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,698,597,100,23,2,8,131,9,45,21,23,0,461,1,24,Matches
2068,Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,it Serie A,19,2000,2.9,111,109,2,0,0,0,2,0,1,1,0,0,90,0,4,Matches
2069,Raúl,es ESP,"FW,MF",Betis,es La Liga,18,2000,0.2,7,6,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2070,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,25,1993,15.5,420,398,19,0,0,2,48,10,4,2,0,0,253,3,18,Matches
2071,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,25,1993,1.0,17,16,1,0,0,0,0,0,0,0,0,0,8,0,1,Matches
2072,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,935,752,182,6,0,1,64,176,0,0,0,0,686,1,32,Matches
2073,Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,862,819,40,33,0,14,22,3,4,1,2,0,736,3,19,Matches
2074,Daishawn Redan,nl NED,MF,Hertha BSC,de Bundesliga,18,2001,0.2,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2075,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,1072,1044,22,1,4,19,41,4,0,0,0,0,763,6,30,Matches
2076,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,18,17,1,0,0,0,1,1,0,0,0,0,9,0,0,Matches
2077,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,62,57,5,4,0,0,1,1,0,0,0,0,49,0,0,Matches
2078,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,23,22,1,1,0,0,0,0,0,0,0,0,22,0,0,Matches
2079,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,1808,1542,261,28,0,26,100,233,0,0,0,0,1419,5,38,Matches
2080,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,258,195,63,1,0,1,17,62,0,0,0,0,180,0,8,Matches
2081,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,1195,767,427,121,0,0,0,0,0,0,0,0,751,1,1,Matches
2082,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,399,253,143,49,0,3,0,0,0,0,0,0,281,3,0,Matches
2083,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,36,24,11,4,0,0,0,0,0,0,0,0,27,1,0,Matches
2084,Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,34,33,1,0,0,0,0,0,0,0,0,0,28,0,0,Matches
2085,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,420,399,21,6,0,1,15,4,7,6,1,0,357,0,5,Matches
2086,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,715,685,28,25,0,14,2,3,0,0,0,0,626,2,4,Matches
2087,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,914,680,233,87,0,3,0,0,0,0,0,0,684,1,1,Matches
2088,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,215,202,12,0,1,4,6,2,0,0,0,0,168,1,4,Matches
2089,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,96,89,7,1,0,0,0,6,0,0,0,0,83,0,1,Matches
2090,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,660,621,37,22,4,5,16,1,0,0,0,0,533,2,22,Matches
2091,Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,235,225,10,3,2,5,13,4,3,3,0,0,162,0,11,Matches
2092,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,220,217,3,1,0,2,6,2,0,0,0,0,185,0,4,Matches
2093,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,848,541,303,75,0,2,0,0,0,0,0,0,535,4,0,Matches
2094,Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2.0,71,70,1,0,0,0,4,0,1,1,0,0,55,0,4,Matches
2095,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,17,14,3,3,1,0,0,0,0,0,0,0,15,0,0,Matches
2096,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,732,716,13,5,5,11,15,5,0,0,0,0,614,3,20,Matches
2097,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2098,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,1768,1734,31,26,1,32,28,4,0,0,0,0,1506,3,21,Matches
2099,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2100,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,22,1997,34.1,853,830,19,1,6,1,56,5,2,0,1,0,533,4,44,Matches
2101,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,21,1997,25.3,562,530,27,8,3,16,56,11,7,1,5,0,332,5,27,Matches
2102,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,1516,1127,381,54,2,3,173,250,77,44,26,0,993,8,44,Matches
2103,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,48,32,16,3,0,0,0,0,0,0,0,0,38,0,0,Matches
2104,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,399,325,73,10,1,1,6,63,0,0,0,0,293,1,4,Matches
2105,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,192,160,32,9,0,1,41,7,16,7,5,0,127,0,10,Matches
2106,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30.0,1297,1202,91,53,0,26,23,38,0,0,0,0,1052,4,18,Matches
2107,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,446,419,24,8,0,0,57,5,4,1,2,0,304,3,25,Matches
2108,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,26,1993,22.5,624,538,81,0,2,2,30,48,0,0,0,0,416,5,17,Matches
2109,Rodrigo Riquelme,es ESP,"FW,MF",Atlético Madrid,es La Liga,19,2000,0.1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,Matches
2110,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,1111,949,156,21,0,5,89,131,4,0,0,0,843,6,27,Matches
2111,Marcel Risse,de GER,"MF,FW",Köln,de Bundesliga,29,1989,1.5,73,59,14,2,2,1,16,6,6,2,4,0,31,0,9,Matches
2112,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,23,1995,9.0,375,320,55,4,0,1,28,51,0,0,0,0,272,0,21,Matches
2113,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,29,1989,14.6,701,543,155,25,0,9,99,73,57,28,16,3,480,3,21,Matches
2114,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,210,173,37,16,0,2,27,5,16,5,8,1,138,0,7,Matches
2115,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,122,121,1,1,0,1,2,0,0,0,0,0,101,0,3,Matches
2116,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,17,2002,0.3,9,9,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
2117,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,95,91,4,4,0,0,0,0,0,0,0,0,81,0,0,Matches
2118,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,230,154,75,34,0,0,0,0,0,0,0,0,112,1,0,Matches
2119,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,236,128,108,42,0,0,0,0,0,0,0,0,121,0,1,Matches
2120,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26.0,2155,2019,131,22,1,4,30,106,3,0,0,0,1955,5,20,Matches
2121,Patrick Roberts,eng ENG,"FW,MF",Norwich City,eng Premier League,22,1997,0.3,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
2122,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2996,2606,386,54,2,28,210,290,42,6,26,0,2391,4,49,Matches
2123,Callum Robinson,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,24,1995,7.5,154,142,12,0,0,3,15,1,0,0,0,0,120,0,3,Matches
2124,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,274,247,27,8,0,3,6,19,0,0,0,0,203,0,5,Matches
2125,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,1151,814,332,91,0,4,0,0,0,0,0,0,840,5,0,Matches
2126,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,1734,1638,88,66,2,43,55,1,19,8,8,0,1374,8,15,Matches
2127,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,971,856,106,28,6,26,69,15,27,18,4,0,694,9,16,Matches
2128,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,1194,1140,49,22,0,10,20,7,16,0,11,0,1006,5,27,Matches
2129,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,2590,2562,27,25,2,23,8,2,0,0,0,0,2400,1,17,Matches
2130,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,639,613,21,4,12,14,32,3,1,0,0,0,470,5,10,Matches
2131,Kévin Rodrigues,pt POR,"DF,MF",Leganés,es La Liga,25,1994,21.5,773,625,146,34,1,2,143,69,41,11,22,1,502,2,20,Matches
2132,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2133,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,307,300,5,0,5,3,25,4,0,0,0,0,182,2,13,Matches
2134,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,811,687,119,37,4,11,96,6,41,15,17,1,549,5,21,Matches
2135,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,1168,1080,82,51,2,19,54,7,14,5,3,0,933,6,22,Matches
2136,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,513,496,17,16,0,8,0,1,0,0,0,0,438,0,8,Matches
2137,James Rodríguez,co COL,"MF,FW",Real Madrid,es La Liga,28,1991,4.7,303,271,30,12,5,9,26,4,13,1,8,0,233,2,5,Matches
2138,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,483,477,4,1,2,5,15,2,0,0,0,0,326,2,12,Matches
2139,Mario Rodriguez,es ESP,MF,Granada,es La Liga,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2140,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,270,235,35,6,0,8,5,29,0,0,0,0,233,0,4,Matches
2141,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,504,491,11,0,0,3,38,10,1,0,0,0,419,2,11,Matches
2142,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2143,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,1185,1109,70,36,3,12,42,4,28,13,12,0,990,6,25,Matches
2144,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,346,330,16,13,0,1,0,3,0,0,0,0,295,0,1,Matches
2145,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,700,587,110,24,0,2,42,85,1,0,1,0,588,3,17,Matches
2146,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,60,48,12,1,0,1,3,11,0,0,0,0,40,0,0,Matches
2147,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,1054,1021,31,30,0,1,0,1,0,0,0,0,979,2,2,Matches
2148,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,1994,1930,62,54,0,8,0,8,0,0,0,0,1808,2,7,Matches
2149,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,986,928,56,51,4,10,5,5,0,0,0,0,814,2,5,Matches
2150,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1572,1444,126,78,0,6,2,48,0,0,0,0,1380,2,9,Matches
2151,Luka Romero,ar ARG,FW,Mallorca,es La Liga,14,2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2152,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,1083,1071,11,11,1,9,6,0,0,0,0,0,871,1,19,Matches
2153,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,543,510,32,20,1,4,36,7,5,1,2,0,433,1,18,Matches
2154,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,7,6,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
2155,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,1267,1224,39,8,2,9,36,23,3,0,0,0,1052,4,40,Matches
2156,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,599,501,96,22,0,11,9,74,0,0,0,0,450,2,9,Matches
2157,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,1268,1245,20,16,2,13,7,3,1,1,0,0,1089,3,14,Matches
2158,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,178,164,14,6,1,2,6,2,2,2,0,0,154,0,2,Matches
2159,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,28,1991,30.2,2046,1973,67,43,0,21,19,24,0,0,0,0,1764,6,28,Matches
2160,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,935,704,223,12,0,11,80,204,7,0,3,1,623,8,31,Matches
2161,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1.0,36,19,16,1,0,0,0,0,0,0,0,0,27,1,0,Matches
2162,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,580,490,87,16,1,0,37,70,1,0,1,0,437,3,15,Matches
2163,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,422,364,56,11,0,2,8,45,0,0,0,0,322,2,8,Matches
2164,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,1065,1012,50,46,0,18,1,3,0,0,0,0,905,3,2,Matches
2165,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2166,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,1081,834,246,6,0,4,71,240,0,0,0,0,774,1,31,Matches
2167,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,139,123,16,1,0,1,6,0,0,0,0,0,96,0,7,Matches
2168,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,68,68,0,0,0,1,2,0,0,0,0,0,59,0,1,Matches
2169,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,1555,1472,78,35,1,5,15,43,0,0,0,0,1233,5,16,Matches
2170,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,525,316,202,60,0,1,0,0,0,0,0,0,269,7,0,Matches
2171,Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,9.8,305,296,8,1,3,10,26,4,0,0,0,0,189,1,17,Matches
2172,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,1511,1471,33,28,3,26,7,5,0,0,0,0,1301,7,8,Matches
2173,Sebastian Rudy,de GER,"MF,DF",Hoffenheim,de Bundesliga,29,1990,30.4,1532,1381,141,35,6,5,86,56,50,12,35,1,1202,10,35,Matches
2174,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,623,390,232,73,1,1,0,0,0,0,0,0,418,1,1,Matches
2175,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2176,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,452,444,7,7,0,2,0,0,0,0,0,0,393,1,1,Matches
2177,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,2003,1754,247,52,1,11,122,167,28,14,8,0,1637,2,41,Matches
2178,Aitor Ruibal,es ESP,"DF,MF",Leganés,es La Liga,23,1996,13.6,403,371,28,2,0,2,29,24,1,0,1,0,293,4,11,Matches
2179,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,2365,2291,70,54,5,30,14,16,0,0,0,0,2136,4,27,Matches
2180,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,882,599,281,78,0,7,0,0,0,0,0,0,689,2,1,Matches
2181,Lukas Rupp,de GER,"FW,MF",Norwich City,eng Premier League,28,1991,7.7,272,264,8,2,2,0,3,4,0,0,0,0,205,0,10,Matches
2182,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,155,151,3,0,0,2,0,2,0,0,0,0,128,1,5,Matches
2183,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,1482,1145,330,56,0,3,0,0,0,0,0,0,1217,7,4,Matches
2184,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,21,1997,4.1,173,128,43,0,0,0,13,43,0,0,0,0,116,2,12,Matches
2185,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,342,262,80,18,0,0,0,0,0,0,0,0,241,0,0,Matches
2186,João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,de Bundesliga,25,1994,18.1,438,423,10,1,0,1,25,4,2,1,0,0,317,5,14,Matches
2187,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,13,12,1,0,0,0,1,0,1,1,0,0,12,0,0,Matches
2188,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,590,497,93,7,3,1,31,86,0,0,0,0,471,0,14,Matches
2189,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,1971,1518,442,63,2,19,89,378,1,0,1,0,1412,11,46,Matches
2190,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,438,416,21,18,0,11,3,3,0,0,0,0,346,1,13,Matches
2191,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,de Bundesliga,25,1994,27.8,1549,1404,132,31,2,15,107,85,16,1,9,0,1150,13,37,Matches
2192,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,43,42,1,0,1,1,3,1,0,0,0,0,31,0,1,Matches
2193,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,20,1999,7.6,336,306,28,0,1,0,24,23,5,0,3,0,271,2,10,Matches
2194,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,165,162,3,3,0,4,0,0,0,0,0,0,134,0,0,Matches
2195,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,789,674,112,61,1,2,73,1,50,23,22,0,588,3,12,Matches
2196,Wesley Saïd,fr FRA,"MF,FW",Toulouse,fr Ligue 1,24,1995,12.9,418,390,25,9,1,1,21,5,2,0,2,0,334,3,7,Matches
2197,Allan Saint-Maximin,fr FRA,"MF,FW",Newcastle Utd,eng Premier League,22,1997,20.7,485,473,9,1,2,6,45,6,0,0,0,0,353,3,15,Matches
2198,Théo Sainte-Luce,fr FRA,"MF,DF",Nîmes,fr Ligue 1,20,1998,0.2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Matches
2199,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,18,2001,6.4,116,114,1,0,0,0,13,1,0,0,0,0,81,1,5,Matches
2200,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,1649,1602,43,35,1,24,9,8,0,0,0,0,1285,4,16,Matches
2201,Bukayo Saka,eng ENG,"DF,FW",Arsenal,eng Premier League,17,2001,19.5,845,723,117,10,5,2,67,98,9,4,5,0,646,5,25,Matches
2202,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18.0,1120,926,194,10,1,1,27,184,0,0,0,0,938,0,16,Matches
