,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
1478,1739,Luis Milla,es ESP,MF,Granada,es La Liga,25,1994,13.9,652.0,21.0,134.0,392.0,137.0,3.0,652.0,26.0,20.0,76.9,6.0,23.1,315.0,1822.0,889.0,11.0,9.0,0.0,10.0,12.0,363.0,21.0
1479,1740,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,1992,22.0,821.0,29.0,140.0,485.0,211.0,42.0,821.0,30.0,19.0,63.3,11.0,36.7,487.0,2052.0,1081.0,27.0,30.0,1.0,61.0,33.0,595.0,79.0
1480,1741,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1481,1742,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,2000,0.2,12.0,0.0,1.0,7.0,4.0,0.0,12.0,1.0,0.0,0.0,1.0,100.0,9.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0
1482,1743,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2002,0.5,34.0,0.0,3.0,18.0,13.0,2.0,34.0,2.0,0.0,0.0,2.0,100.0,17.0,73.0,14.0,2.0,0.0,0.0,1.0,1.0,22.0,5.0
1483,1744,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,1986,11.9,1072.0,30.0,183.0,623.0,272.0,18.0,1072.0,12.0,6.0,50.0,6.0,50.0,618.0,2665.0,1419.0,21.0,25.0,3.0,12.0,12.0,743.0,51.0
1484,1745,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,1995,26.8,885.0,19.0,76.0,484.0,332.0,70.0,884.0,25.0,10.0,40.0,15.0,60.0,448.0,1637.0,684.0,17.0,18.0,7.0,70.0,30.0,674.0,135.0
1485,1746,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,1481.0,208.0,817.0,642.0,33.0,26.0,1481.0,3.0,1.0,33.3,2.0,66.7,940.0,5532.0,3525.0,9.0,5.0,1.0,3.0,1.0,1049.0,2.0
1486,1749,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,2075.0,342.0,1202.0,804.0,85.0,37.0,2075.0,8.0,6.0,75.0,2.0,25.0,1085.0,6061.0,3047.0,12.0,10.0,1.0,19.0,4.0,1210.0,5.0
1487,1750,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,1856.0,113.0,583.0,1015.0,265.0,17.0,1856.0,10.0,8.0,80.0,2.0,20.0,1271.0,5232.0,2932.0,23.0,32.0,1.0,9.0,7.0,1420.0,33.0
1488,1751,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,1997,32.0,802.0,33.0,86.0,344.0,389.0,142.0,799.0,27.0,15.0,55.6,12.0,44.4,380.0,2278.0,1106.0,42.0,27.0,19.0,82.0,19.0,543.0,117.0
1489,1752,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,1241.0,90.0,458.0,453.0,343.0,19.0,1241.0,23.0,16.0,69.6,7.0,30.4,627.0,3130.0,1725.0,48.0,32.0,2.0,7.0,6.0,673.0,93.0
1490,1753,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,1995,7.5,493.0,0.0,40.0,188.0,271.0,31.0,493.0,23.0,14.0,60.9,9.0,39.1,330.0,1644.0,733.0,26.0,20.0,10.0,18.0,13.0,384.0,68.0
1491,1754,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,1160.0,55.0,330.0,550.0,282.0,19.0,1160.0,10.0,4.0,40.0,6.0,60.0,459.0,1757.0,915.0,21.0,18.0,0.0,18.0,8.0,641.0,89.0
1492,1756,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,1021.0,77.0,401.0,419.0,205.0,7.0,1021.0,18.0,11.0,61.1,7.0,38.9,432.0,1889.0,947.0,15.0,11.0,0.0,16.0,12.0,476.0,30.0
1493,1757,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,1994,15.6,584.0,12.0,37.0,243.0,307.0,102.0,582.0,12.0,7.0,58.3,5.0,41.7,275.0,1060.0,382.0,10.0,9.0,5.0,60.0,17.0,457.0,88.0
1494,1758,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,30.9,1503.0,203.0,854.0,628.0,27.0,19.0,1503.0,2.0,2.0,100.0,0.0,0.0,863.0,4663.0,2720.0,7.0,1.0,0.0,6.0,2.0,922.0,0.0
1495,1759,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,23,1997,20.0,1427.0,71.0,467.0,683.0,292.0,19.0,1427.0,35.0,19.0,54.3,16.0,45.7,687.0,3947.0,2051.0,49.0,38.0,7.0,24.0,12.0,745.0,74.0
1496,1760,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,31,1989,30.5,1515.0,14.0,154.0,697.0,695.0,140.0,1514.0,85.0,48.0,56.5,37.0,43.5,811.0,5628.0,3343.0,103.0,79.0,41.0,49.0,23.0,1107.0,225.0
1497,1761,Jakub Moder,pl POL,"DF,MF",Brighton,eng Premier League,21,1999,7.2,375.0,15.0,67.0,149.0,166.0,22.0,375.0,17.0,9.0,52.9,8.0,47.1,203.0,1183.0,580.0,21.0,9.0,6.0,14.0,10.0,251.0,50.0
1498,1764,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,34,1985,30.4,2554.0,33.0,430.0,1369.0,782.0,51.0,2554.0,74.0,55.0,74.3,19.0,25.7,1757.0,9193.0,4100.0,67.0,75.0,13.0,42.0,33.0,2026.0,108.0
1499,1765,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,21,1999,23.0,665.0,8.0,22.0,307.0,351.0,100.0,664.0,58.0,24.0,41.4,34.0,58.6,359.0,1900.0,803.0,35.0,35.0,18.0,94.0,43.0,470.0,131.0
1500,1766,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,27,1993,17.3,1132.0,30.0,282.0,693.0,167.0,13.0,1132.0,13.0,7.0,53.8,6.0,46.2,571.0,2485.0,1171.0,12.0,20.0,3.0,18.0,21.0,789.0,24.0
1501,1767,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,34,1985,13.6,1068.0,123.0,544.0,524.0,11.0,0.0,1068.0,2.0,1.0,50.0,1.0,50.0,665.0,3948.0,2240.0,14.0,4.0,0.0,5.0,4.0,708.0,0.0
1502,1768,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,fr Ligue 1,18,2001,1.0,49.0,0.0,5.0,21.0,25.0,2.0,49.0,5.0,3.0,60.0,2.0,40.0,28.0,202.0,114.0,4.0,3.0,0.0,7.0,2.0,28.0,11.0
1503,1771,Guillem Molina,es ESP,DF,Valencia,es La Liga,20,2000,1.7,85.0,6.0,39.0,45.0,3.0,0.0,85.0,4.0,3.0,75.0,1.0,25.0,38.0,128.0,78.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0
1504,1772,Jorge Molina,es ESP,FW,Granada,es La Liga,38,1982,17.9,623.0,20.0,46.0,302.0,277.0,58.0,622.0,11.0,5.0,45.5,6.0,54.5,298.0,1052.0,450.0,7.0,10.0,1.0,45.0,23.0,469.0,95.0
1505,1773,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,22,1998,20.3,1201.0,67.0,323.0,459.0,428.0,36.0,1201.0,21.0,15.0,71.4,6.0,28.6,577.0,2575.0,1411.0,34.0,23.0,7.0,29.0,7.0,682.0,156.0
1506,1774,Salvatore Molina,it ITA,"MF,DF",Crotone,it Serie A,28,1992,25.7,1326.0,84.0,402.0,605.0,334.0,21.0,1326.0,44.0,25.0,56.8,19.0,43.2,758.0,4143.0,1790.0,34.0,27.0,5.0,36.0,30.0,869.0,87.0
1507,1775,Victor Mollejo,es ESP,"MF,DF",Getafe,es La Liga,19,2001,0.8,45.0,0.0,3.0,24.0,18.0,3.0,45.0,4.0,2.0,50.0,2.0,50.0,28.0,177.0,65.0,3.0,4.0,1.0,0.0,3.0,36.0,8.0
1508,1776,Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,26.2,1476.0,20.0,223.0,773.0,492.0,46.0,1476.0,36.0,14.0,38.9,22.0,61.1,963.0,5253.0,2103.0,48.0,33.0,7.0,31.0,27.0,1052.0,127.0
1509,1777,Jayson Molumby,ie IRL,MF,Brighton,eng Premier League,20,1999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,1778,Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,de Bundesliga,17,2002,0.4,24.0,0.0,3.0,12.0,9.0,1.0,24.0,1.0,0.0,0.0,1.0,100.0,12.0,59.0,31.0,1.0,1.0,1.0,3.0,0.0,14.0,3.0
1511,1779,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,22,1998,29.6,1440.0,63.0,349.0,853.0,253.0,21.0,1440.0,15.0,8.0,53.3,7.0,46.7,666.0,3001.0,1439.0,27.0,25.0,3.0,32.0,13.0,823.0,45.0
1512,1780,Gabriele Moncini,it ITA,"FW,MF",Benevento,it Serie A,24,1996,4.0,129.0,4.0,10.0,83.0,39.0,13.0,129.0,6.0,4.0,66.7,2.0,33.3,73.0,304.0,86.0,3.0,1.0,2.0,12.0,3.0,96.0,21.0
1513,1781,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,29,1991,12.8,802.0,32.0,187.0,518.0,111.0,7.0,802.0,22.0,14.0,63.6,8.0,36.4,444.0,2102.0,1216.0,14.0,13.0,2.0,16.0,13.0,539.0,11.0
1514,1782,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,31,1988,6.3,312.0,7.0,58.0,126.0,131.0,23.0,312.0,18.0,6.0,33.3,12.0,66.7,159.0,884.0,308.0,12.0,3.0,7.0,16.0,16.0,196.0,46.0
1515,1783,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,34,1986,23.1,1407.0,46.0,402.0,645.0,370.0,34.0,1407.0,11.0,8.0,72.7,3.0,27.3,678.0,2737.0,1162.0,24.0,26.0,1.0,13.0,9.0,796.0,119.0
1516,1784,Cristóbal Montiel,es ESP,"MF,FW",Fiorentina,it Serie A,20,2000,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
1517,1786,Ángel Montoro,es ESP,MF,Granada,es La Liga,32,1988,15.1,844.0,26.0,146.0,473.0,230.0,5.0,843.0,6.0,4.0,66.7,2.0,33.3,404.0,1562.0,591.0,1.0,9.0,0.0,11.0,8.0,515.0,22.0
1518,1787,Martín Montoya,es ESP,DF,Betis,es La Liga,29,1991,2.7,196.0,8.0,40.0,103.0,55.0,5.0,196.0,7.0,5.0,71.4,2.0,28.6,76.0,339.0,142.0,4.0,5.0,0.0,5.0,1.0,114.0,19.0
1519,1788,Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,23,1997,5.6,183.0,1.0,18.0,81.0,90.0,11.0,183.0,25.0,16.0,64.0,9.0,36.0,111.0,747.0,306.0,9.0,6.0,2.0,18.0,13.0,123.0,21.0
1520,1789,Luca Mora,it ITA,MF,Spezia,it Serie A,32,1988,1.3,76.0,4.0,15.0,41.0,20.0,2.0,76.0,1.0,1.0,100.0,0.0,0.0,40.0,166.0,79.0,0.0,3.0,0.0,4.0,3.0,56.0,4.0
1521,1790,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,23,1996,0.2,8.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
1522,1791,Álvaro Morata,es ESP,FW,Juventus,it Serie A,27,1992,22.4,851.0,27.0,60.0,376.0,423.0,130.0,850.0,41.0,23.0,56.1,18.0,43.9,424.0,2942.0,1396.0,55.0,35.0,21.0,74.0,41.0,656.0,159.0
1523,1792,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,30,1989,3.0,166.0,6.0,37.0,95.0,35.0,3.0,166.0,1.0,1.0,100.0,0.0,0.0,63.0,304.0,152.0,4.0,0.0,1.0,4.0,1.0,101.0,5.0
1524,1793,Jon Morcillo,es ESP,"MF,FW",Athletic Club,es La Liga,21,1998,15.1,665.0,9.0,71.0,226.0,381.0,36.0,665.0,25.0,13.0,52.0,12.0,48.0,404.0,2814.0,1552.0,54.0,38.0,11.0,25.0,21.0,455.0,142.0
1525,1794,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,36,1984,27.7,1502.0,153.0,738.0,691.0,83.0,9.0,1502.0,11.0,5.0,45.5,6.0,54.5,772.0,3705.0,2040.0,22.0,13.0,0.0,7.0,10.0,900.0,17.0
1526,1795,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,28,1992,2.1,121.0,4.0,31.0,52.0,39.0,4.0,121.0,6.0,4.0,66.7,2.0,33.3,71.0,483.0,267.0,10.0,6.0,1.0,0.0,0.0,78.0,16.0
1527,1796,Álex Moreno,es ESP,DF,Betis,es La Liga,27,1993,19.8,1398.0,80.0,430.0,654.0,327.0,40.0,1398.0,43.0,26.0,60.5,17.0,39.5,766.0,4081.0,2133.0,61.0,36.0,16.0,33.0,11.0,774.0,84.0
1528,1797,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,28,1992,29.7,1490.0,33.0,131.0,749.0,630.0,154.0,1480.0,114.0,71.0,62.3,43.0,37.7,935.0,4799.0,2064.0,49.0,54.0,25.0,91.0,59.0,1274.0,233.0
1529,1798,Tete Morente,es ESP,"MF,FW",Elche,es La Liga,23,1996,22.4,1007.0,33.0,216.0,426.0,381.0,33.0,1007.0,75.0,45.0,60.0,30.0,40.0,573.0,3335.0,1404.0,45.0,33.0,7.0,51.0,34.0,695.0,130.0
1530,1799,Mateu Morey,es ESP,DF,Dortmund,de Bundesliga,20,2000,9.2,808.0,14.0,142.0,461.0,214.0,7.0,808.0,5.0,4.0,80.0,1.0,20.0,472.0,2191.0,1088.0,23.0,22.0,3.0,13.0,6.0,607.0,53.0
1531,1800,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,36,1984,0.2,6.0,1.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1532,1801,Ilaix Moriba,gn GUI,MF,Barcelona,es La Liga,17,2003,6.0,449.0,5.0,48.0,254.0,151.0,23.0,449.0,19.0,17.0,89.5,2.0,10.5,299.0,1535.0,751.0,16.0,12.0,3.0,12.0,9.0,364.0,20.0
1533,1802,Raúl Moro,es ESP,FW,Lazio,it Serie A,17,2002,0.1,4.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,100.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1534,1803,Loren Morón,es ESP,FW,Betis,es La Liga,26,1993,11.0,335.0,15.0,33.0,161.0,143.0,33.0,335.0,23.0,11.0,47.8,12.0,52.2,187.0,907.0,325.0,6.0,12.0,3.0,36.0,27.0,251.0,49.0
1535,1804,Pedro Mosquera,es ESP,MF,Huesca,es La Liga,32,1988,22.8,1390.0,63.0,399.0,902.0,103.0,5.0,1390.0,13.0,10.0,76.9,3.0,23.1,745.0,3527.0,1795.0,18.0,9.0,3.0,9.0,13.0,902.0,8.0
1536,1805,Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,19,2001,8.3,501.0,32.0,170.0,269.0,69.0,5.0,501.0,33.0,20.0,60.6,13.0,39.4,240.0,1537.0,809.0,17.0,11.0,1.0,17.0,10.0,237.0,12.0
1537,1806,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,de Bundesliga,15,2004,4.7,135.0,0.0,7.0,38.0,91.0,29.0,135.0,14.0,8.0,57.1,6.0,42.9,94.0,451.0,129.0,6.0,6.0,4.0,19.0,9.0,100.0,43.0
1538,1807,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,22,1997,25.3,1411.0,153.0,741.0,637.0,39.0,17.0,1411.0,15.0,11.0,73.3,4.0,26.7,800.0,3636.0,1867.0,13.0,10.0,1.0,7.0,10.0,879.0,5.0
1539,1809,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,25,1994,29.8,1059.0,42.0,106.0,484.0,477.0,156.0,1057.0,27.0,13.0,48.1,14.0,51.9,495.0,2193.0,695.0,27.0,17.0,7.0,69.0,37.0,818.0,140.0
1540,1810,Mason Mount,eng ENG,MF,Chelsea,eng Premier League,21,1999,32.1,2305.0,22.0,240.0,1022.0,1064.0,127.0,2304.0,81.0,43.0,53.1,38.0,46.9,1329.0,7461.0,3970.0,131.0,93.0,37.0,56.0,41.0,1640.0,225.0
1541,1811,Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,27,1992,15.7,833.0,16.0,99.0,438.0,318.0,38.0,833.0,70.0,33.0,47.1,37.0,52.9,480.0,3178.0,1466.0,43.0,49.0,8.0,48.0,37.0,588.0,78.0
1542,1812,Lys Mousset,fr FRA,"FW,MF",Sheffield Utd,eng Premier League,24,1996,3.3,85.0,0.0,3.0,39.0,43.0,10.0,85.0,13.0,4.0,30.8,9.0,69.2,47.0,224.0,70.0,3.0,0.0,2.0,12.0,9.0,63.0,16.0
1543,1813,João Moutinho,pt POR,MF,Wolves,eng Premier League,33,1986,28.1,2062.0,47.0,394.0,1179.0,503.0,8.0,2062.0,18.0,13.0,72.2,5.0,27.8,1136.0,5321.0,2697.0,32.0,38.0,2.0,15.0,11.0,1354.0,37.0
1544,1814,Samuel Moutoussamy,cd COD,FW,Nantes,fr Ligue 1,23,1996,0.9,35.0,0.0,1.0,18.0,16.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,21.0,91.0,58.0,1.0,0.0,0.0,2.0,0.0,32.0,7.0
1545,1815,Loris Mouyokolo,cg CGO,DF,Lorient,fr Ligue 1,19,2001,0.2,9.0,2.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
1546,1816,Javi Moyano,es ESP,DF,Valladolid,es La Liga,34,1986,1.1,45.0,1.0,12.0,21.0,12.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0
1547,1817,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,22,1997,18.6,1365.0,43.0,304.0,695.0,379.0,51.0,1365.0,23.0,13.0,56.5,10.0,43.5,690.0,3447.0,1964.0,39.0,30.0,4.0,24.0,13.0,825.0,117.0
1548,1818,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,21,1999,18.6,1241.0,64.0,377.0,512.0,365.0,41.0,1241.0,39.0,20.0,51.3,19.0,48.7,654.0,3065.0,1809.0,49.0,21.0,6.0,27.0,10.0,769.0,123.0
1549,1820,Sebastian Müller,de GER,"MF,DF",Arminia,de Bundesliga,19,2001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1550,1821,Thomas Müller,de GER,MF,Bayern Munich,de Bundesliga,30,1989,29.7,1863.0,28.0,178.0,722.0,978.0,205.0,1862.0,36.0,27.0,75.0,9.0,25.0,962.0,3988.0,1799.0,51.0,56.0,9.0,80.0,41.0,1387.0,325.0
1551,1822,Joel Mumbongo,se SWE,FW,Burnley,eng Premier League,21,1999,0.4,10.0,0.0,0.0,5.0,5.0,0.0,10.0,1.0,0.0,0.0,1.0,100.0,9.0,28.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0
1552,1823,Marshall Munetsi,zw ZIM,"MF,DF",Reims,fr Ligue 1,24,1996,21.4,1151.0,138.0,475.0,584.0,106.0,15.0,1151.0,22.0,15.0,68.2,7.0,31.8,618.0,3285.0,1389.0,9.0,10.0,1.0,30.0,9.0,670.0,14.0
1553,1824,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,27,1992,21.6,1220.0,3.0,61.0,624.0,553.0,39.0,1220.0,61.0,41.0,67.2,20.0,32.8,709.0,4338.0,2040.0,72.0,54.0,13.0,48.0,34.0,925.0,133.0
1554,1825,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,22,1997,13.4,855.0,32.0,241.0,400.0,220.0,13.0,855.0,17.0,10.0,58.8,7.0,41.2,387.0,1808.0,996.0,30.0,20.0,2.0,7.0,6.0,443.0,59.0
1555,1826,Joaquín Muñoz,es ESP,FW,Huesca,es La Liga,21,1999,0.5,30.0,0.0,5.0,12.0,13.0,2.0,30.0,4.0,2.0,50.0,2.0,50.0,15.0,123.0,38.0,2.0,0.0,2.0,4.0,0.0,18.0,6.0
1556,1827,Luis Muriel,co COL,FW,Atalanta,it Serie A,29,1991,16.0,999.0,4.0,43.0,326.0,643.0,125.0,996.0,90.0,53.0,58.9,37.0,41.1,602.0,3845.0,1771.0,70.0,35.0,39.0,59.0,50.0,754.0,218.0
1557,1828,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,28,1992,30.0,1890.0,211.0,1044.0,817.0,33.0,17.0,1890.0,3.0,2.0,66.7,1.0,33.3,1145.0,4891.0,2532.0,4.0,8.0,1.0,8.0,8.0,1264.0,2.0
1558,1829,Vedat Muriqi,xk KVX,FW,Lazio,it Serie A,26,1994,9.2,384.0,20.0,41.0,158.0,188.0,63.0,384.0,7.0,2.0,28.6,5.0,71.4,204.0,874.0,216.0,9.0,2.0,4.0,32.0,17.0,304.0,79.0
1559,1830,Jacob Murphy,eng ENG,"DF,MF",Newcastle Utd,eng Premier League,25,1995,18.1,853.0,46.0,278.0,342.0,257.0,25.0,853.0,63.0,39.0,61.9,24.0,38.1,417.0,3283.0,1838.0,48.0,36.0,12.0,33.0,25.0,458.0,46.0
1560,1831,Nicola Murru,it ITA,DF,Torino,it Serie A,25,1994,6.3,436.0,23.0,118.0,194.0,126.0,10.0,436.0,12.0,5.0,41.7,7.0,58.3,214.0,875.0,510.0,15.0,11.0,4.0,6.0,5.0,234.0,37.0
1561,1832,Petar Musa,hr CRO,FW,Union Berlin,de Bundesliga,22,1998,7.9,316.0,3.0,20.0,161.0,137.0,37.0,316.0,7.0,2.0,28.6,5.0,71.4,137.0,503.0,131.0,5.0,7.0,0.0,29.0,7.0,219.0,46.0
1562,1835,Yunus Musah,us USA,MF,Valencia,es La Liga,17,2002,17.0,628.0,21.0,131.0,251.0,263.0,36.0,628.0,53.0,33.0,62.3,20.0,37.7,382.0,2677.0,1441.0,43.0,33.0,11.0,46.0,19.0,432.0,89.0
1563,1836,Jamal Musiala,de GER,"FW,MF",Bayern Munich,de Bundesliga,17,2003,9.8,594.0,5.0,66.0,246.0,296.0,65.0,594.0,65.0,44.0,67.7,21.0,32.3,373.0,2104.0,972.0,29.0,27.0,23.0,42.0,28.0,432.0,66.0
1564,1840,Yoshinori Mutō,jp JPN,"FW,MF",Eibar,es La Liga,28,1992,12.5,355.0,5.0,21.0,129.0,213.0,42.0,355.0,23.0,15.0,65.2,8.0,34.8,193.0,1036.0,439.0,14.0,15.0,5.0,37.0,29.0,248.0,71.0
1565,1841,Phillipp Mwene,at AUT,"DF,MF",Mainz 05,de Bundesliga,26,1994,18.6,777.0,42.0,227.0,299.0,258.0,14.0,777.0,26.0,15.0,57.7,11.0,42.3,343.0,1746.0,766.0,24.0,19.0,4.0,26.0,9.0,355.0,72.0
1566,1842,Joakim Mæhle,dk DEN,DF,Atalanta,it Serie A,23,1997,13.5,880.0,14.0,179.0,344.0,367.0,42.0,880.0,31.0,16.0,51.6,15.0,48.4,473.0,2349.0,1283.0,35.0,22.0,7.0,28.0,11.0,556.0,97.0
1567,1843,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,20,1999,22.7,1633.0,119.0,630.0,841.0,177.0,30.0,1633.0,20.0,10.0,50.0,10.0,50.0,952.0,5125.0,2861.0,43.0,45.0,5.0,26.0,13.0,1034.0,29.0
1568,1844,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,24,1996,3.4,156.0,2.0,39.0,115.0,3.0,0.0,156.0,5.0,1.0,20.0,4.0,80.0,98.0,421.0,240.0,2.0,0.0,0.0,2.0,1.0,117.0,1.0
1569,1845,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,21,1999,13.8,1165.0,78.0,481.0,632.0,59.0,16.0,1165.0,7.0,5.0,71.4,2.0,28.6,711.0,3212.0,1874.0,15.0,4.0,2.0,13.0,5.0,820.0,14.0
1570,1846,Nacho,es ESP,DF,Valladolid,es La Liga,31,1989,20.1,1254.0,57.0,391.0,564.0,309.0,20.0,1254.0,14.0,9.0,64.3,5.0,35.7,576.0,2622.0,1356.0,28.0,16.0,4.0,25.0,9.0,652.0,67.0
1571,1847,Nacho,es ESP,DF,Real Madrid,es La Liga,30,1990,22.2,1443.0,117.0,601.0,687.0,164.0,25.0,1443.0,10.0,6.0,60.0,4.0,40.0,816.0,4487.0,2733.0,42.0,28.0,4.0,10.0,5.0,1000.0,37.0
1572,1848,Yuto Nagatomo,jp JPN,DF,Marseille,fr Ligue 1,33,1986,17.7,981.0,53.0,291.0,509.0,188.0,5.0,981.0,23.0,10.0,43.5,13.0,56.5,464.0,2190.0,918.0,19.0,9.0,2.0,22.0,10.0,512.0,64.0
1573,1849,Kenny Nagera,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0.0,4.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,12.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0
1574,1852,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,26,1994,8.3,372.0,25.0,139.0,204.0,31.0,1.0,372.0,4.0,4.0,100.0,0.0,0.0,194.0,827.0,354.0,1.0,7.0,0.0,8.0,2.0,208.0,2.0
1575,1853,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,24,1995,30.4,1563.0,66.0,341.0,707.0,541.0,63.0,1563.0,74.0,37.0,50.0,37.0,50.0,856.0,5456.0,2603.0,80.0,44.0,22.0,52.0,30.0,990.0,179.0
1576,1854,Nano,es ESP,FW,Cádiz,es La Liga,25,1995,0.1,4.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,100.0,3.0,13.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
1577,1856,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,27,1993,13.6,804.0,126.0,442.0,351.0,11.0,9.0,804.0,0.0,0.0,0.0,0.0,0.0,446.0,1823.0,974.0,1.0,3.0,2.0,3.0,0.0,541.0,0.0
