,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,PK_Attempted
756,892,Mamadou Fofana,ml MLI,"MF,DF",Metz,fr Ligue 1,22,1998,16,11,"1,070",11.9,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,
757,893,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,25,1995,30,25,"2,309",25.7,2,3,5,2,0,0,2,0,2.9,2.9,2.3,5.3,75.0,120.0,126.0,0.08,0.12,0.19,0.08,0.19,0.11,0.09,0.2,0.11,0.2,
758,896,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,21,1999,35,35,"2,873",31.9,0,3,3,0,0,0,10,1,1.5,1.5,2.4,3.9,57.0,187.0,36.0,0.0,0.09,0.09,0.0,0.09,0.05,0.07,0.12,0.05,0.12,
759,897,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,37,37,"3,324",36.9,0,3,3,0,0,0,4,0,0.2,0.2,1.3,1.5,90.0,102.0,149.0,0.0,0.08,0.08,0.0,0.08,0.01,0.03,0.04,0.01,0.04,
760,898,Ramón Folch,es ESP,MF,Elche,es La Liga,30,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
761,899,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,32,24,"2,175",24.2,1,1,2,1,0,0,8,0,2.6,2.6,1.2,3.8,19.0,48.0,23.0,0.04,0.04,0.08,0.04,0.08,0.11,0.05,0.16,0.11,0.16,
762,900,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,4,4,320,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,
763,901,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,14,7,652,7.2,0,0,0,0,0,0,3,1,0.7,0.7,0.0,0.7,12.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,
764,902,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,36,36,"3,185",35.4,3,0,3,3,0,0,7,0,2.1,2.1,0.5,2.6,14.0,137.0,14.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,
765,903,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,30,1990,19,3,552,6.1,1,1,2,1,0,0,1,0,1.5,1.5,1.3,2.9,8.0,20.0,47.0,0.16,0.16,0.33,0.16,0.33,0.25,0.22,0.47,0.25,0.47,
766,904,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,24,1996,33,31,"2,572",28.6,5,4,9,5,0,0,3,0,6.0,6.0,2.3,8.4,59.0,134.0,142.0,0.17,0.14,0.31,0.17,0.31,0.21,0.08,0.29,0.21,0.29,
767,905,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,de Bundesliga,28,1991,29,20,"1,539",17.1,7,4,11,5,2,3,0,0,6.1,3.7,4.8,8.5,36.0,71.0,112.0,0.41,0.23,0.64,0.29,0.53,0.36,0.28,0.64,0.22,0.5,
768,907,Philipp Förster,de GER,MF,Stuttgart,de Bundesliga,25,1995,25,17,"1,509",16.8,3,1,4,3,0,1,4,0,3.5,2.7,2.3,5.0,69.0,93.0,117.0,0.18,0.06,0.24,0.18,0.24,0.21,0.14,0.35,0.16,0.3,
769,908,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,18,16,"1,435",15.9,0,0,0,0,0,0,7,1,0.4,0.4,0.3,0.6,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,
770,909,Yassin Fortune,fr FRA,FW,Angers,fr Ligue 1,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
771,912,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,23,11,"1,021",11.3,0,1,1,0,0,0,4,0,0.0,0.0,0.2,0.2,16.0,36.0,20.0,0.0,0.09,0.09,0.0,0.09,0.0,0.01,0.02,0.0,0.02,
772,913,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,32,32,"2,663",29.6,0,4,4,0,0,0,7,0,0.8,0.8,1.5,2.3,49.0,63.0,68.0,0.0,0.14,0.14,0.0,0.14,0.03,0.05,0.08,0.03,0.08,
773,914,Juan Foyth,ar ARG,"DF,MF",Villarreal,es La Liga,22,1998,16,13,"1,168",13.0,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.3,19.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,
774,915,Gianluca Frabotta,it ITA,"DF,MF",Juventus,it Serie A,21,1999,15,8,689,7.7,0,1,1,0,0,0,5,0,0.2,0.2,0.9,1.2,14.0,32.0,65.0,0.0,0.13,0.13,0.0,0.13,0.03,0.12,0.15,0.03,0.15,
775,916,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,21,19,"1,540",17.1,0,1,1,0,0,0,6,1,0.0,0.0,2.0,2.1,48.0,36.0,63.0,0.0,0.06,0.06,0.0,0.06,0.0,0.12,0.12,0.0,0.12,
776,917,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
777,918,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,26,1994,18,9,928,10.3,0,2,2,0,0,0,2,1,0.9,0.9,2.0,2.9,21.0,18.0,71.0,0.0,0.19,0.19,0.0,0.19,0.09,0.19,0.28,0.09,0.28,
778,919,Fred,br BRA,MF,Manchester Utd,eng Premier League,27,1993,30,27,"2,390",26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31.0,189.0,33.0,0.04,0.0,0.04,0.04,0.04,0.07,0.07,0.14,0.07,0.14,
779,920,Ryan Fredericks,eng ENG,"DF,FW",West Ham,eng Premier League,27,1992,14,6,569,6.3,1,1,2,1,0,0,2,0,0.3,0.3,1.2,1.5,11.0,20.0,39.0,0.16,0.16,0.32,0.16,0.32,0.04,0.19,0.24,0.04,0.24,
780,921,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,28,1992,34,32,"2,712",30.1,2,3,5,2,0,0,5,0,1.9,1.9,3.3,5.2,73.0,242.0,67.0,0.07,0.1,0.17,0.07,0.17,0.06,0.11,0.17,0.06,0.17,
781,922,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,32,31,"2,785",30.9,0,0,0,0,0,0,6,0,0.4,0.4,0.8,1.2,25.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,
782,923,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34,34,"3,060",34.0,5,2,7,5,0,0,1,0,1.6,1.6,2.5,4.1,30.0,123.0,13.0,0.15,0.06,0.21,0.15,0.21,0.05,0.07,0.12,0.05,0.12,
783,924,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,de Bundesliga,19,2000,10,4,436,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,30.0,29.0,47.0,0.0,0.0,0.0,0.0,0.0,0.03,0.19,0.22,0.03,0.22,
784,925,Jorge de Frutos,es ESP,MF,Levante,es La Liga,23,1997,37,22,"2,186",24.3,4,9,13,4,0,0,3,0,3.4,3.4,4.4,7.8,72.0,74.0,204.0,0.16,0.37,0.54,0.16,0.54,0.14,0.18,0.32,0.14,0.32,
785,926,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,9,8,702,7.8,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,2.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,
786,927,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,23,1996,33,33,"2,725",30.3,7,3,10,6,1,1,4,0,5.4,4.6,4.8,9.4,101.0,201.0,192.0,0.23,0.1,0.33,0.2,0.3,0.18,0.16,0.34,0.15,0.31,
787,928,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,27,1993,19,10,877,9.7,6,0,6,4,2,2,1,0,5.0,3.5,0.2,3.7,9.0,22.0,68.0,0.62,0.0,0.62,0.41,0.41,0.52,0.02,0.54,0.35,0.38,
788,929,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,10,8,727,8.1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,19.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,
789,930,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,35,32,"2,932",32.6,1,3,4,1,0,0,5,0,2.0,2.0,1.9,4.0,44.0,78.0,104.0,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.12,0.06,0.12,
790,932,Baptiste Gabard,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,
791,933,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,8,7,557,6.2,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,
792,934,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,28,1991,16,10,870,9.7,3,2,5,2,1,1,1,0,2.8,2.0,1.8,3.9,11.0,27.0,38.0,0.31,0.21,0.52,0.21,0.41,0.29,0.19,0.48,0.21,0.4,
793,935,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,de Bundesliga,25,1995,23,7,822,9.1,0,2,2,0,0,0,5,0,2.0,2.0,2.0,4.0,16.0,29.0,46.0,0.0,0.22,0.22,0.0,0.22,0.22,0.22,0.44,0.22,0.44,
794,936,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,26,1994,28,14,"1,232",13.7,3,2,5,3,0,0,2,0,1.2,1.2,1.3,2.6,27.0,54.0,41.0,0.22,0.15,0.37,0.22,0.37,0.09,0.1,0.19,0.09,0.19,
795,937,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,28,22,"1,956",21.7,2,2,4,2,0,0,6,0,3.2,3.2,1.2,4.4,37.0,118.0,34.0,0.09,0.09,0.18,0.09,0.18,0.15,0.06,0.2,0.15,0.2,
796,938,Adolfo Gaich,ar ARG,FW,Benevento,it Serie A,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,2.8,2.8,0.4,3.1,10.0,4.0,54.0,0.23,0.0,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37,
797,939,Andrey Galabinov,bg BUL,FW,Spezia,it Serie A,31,1988,12,4,430,4.8,3,1,4,3,0,1,0,0,3.0,2.2,0.2,2.4,3.0,10.0,18.0,0.63,0.21,0.84,0.63,0.84,0.62,0.04,0.66,0.45,0.49,
798,940,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,37,34,"3,065",34.1,1,2,3,1,0,0,5,0,0.3,0.3,4.0,4.2,94.0,100.0,167.0,0.03,0.06,0.09,0.03,0.09,0.01,0.12,0.12,0.01,0.12,
799,941,Conor Gallagher,eng ENG,MF,West Brom,eng Premier League,20,2000,30,28,"2,531",28.1,2,2,4,2,0,0,11,0,1.5,1.5,1.8,3.3,32.0,97.0,59.0,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.12,0.05,0.12,
800,942,Enric Gallego,es ESP,FW,Osasuna,es La Liga,33,1986,22,8,806,9.0,0,2,2,0,0,0,2,0,1.8,1.8,0.6,2.4,5.0,31.0,46.0,0.0,0.22,0.22,0.0,0.22,0.2,0.06,0.27,0.2,0.27,
801,943,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,33,1987,27,10,"1,077",12.0,4,1,5,4,0,0,0,0,3.8,3.8,0.9,4.7,7.0,19.0,68.0,0.33,0.08,0.42,0.33,0.42,0.32,0.07,0.39,0.32,0.39,
802,944,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,30,1989,28,20,"1,581",17.6,2,1,3,2,0,0,3,0,0.8,0.8,0.9,1.7,46.0,163.0,30.0,0.11,0.06,0.17,0.11,0.17,0.05,0.05,0.1,0.05,0.1,
803,945,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,21,1999,24,16,"1,304",14.5,7,0,7,7,0,0,0,0,7.8,7.8,1.3,9.1,27.0,13.0,107.0,0.48,0.0,0.48,0.48,0.48,0.54,0.09,0.63,0.54,0.63,
804,946,Aleix García,es ESP,MF,Eibar,es La Liga,23,1997,11,5,437,4.9,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,4.0,26.0,8.0,0.0,0.21,0.21,0.0,0.21,0.02,0.18,0.21,0.02,0.21,
805,947,Borja García,es ESP,"MF,FW",Huesca,es La Liga,29,1990,21,13,"1,117",12.4,1,0,1,1,0,0,0,0,1.2,1.2,1.1,2.3,23.0,61.0,53.0,0.08,0.0,0.08,0.08,0.08,0.1,0.09,0.19,0.1,0.19,
806,948,Dani García,es ESP,MF,Athletic Club,es La Liga,30,1990,27,21,"1,920",21.3,0,1,1,0,0,0,8,0,0.3,0.3,0.6,0.9,14.0,108.0,12.0,0.0,0.05,0.05,0.0,0.05,0.02,0.03,0.04,0.02,0.04,
807,949,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35,35,"3,150",35.0,1,0,1,1,0,0,8,0,1.1,1.1,0.6,1.7,4.0,124.0,2.0,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,
808,950,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,6,3,383,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,
809,951,Manu García,es ESP,MF,Alavés,es La Liga,34,1986,25,10,"1,124",12.5,0,0,0,0,0,0,9,1,0.6,0.6,0.5,1.1,4.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,
810,952,Raúl García,es ESP,"DF,MF",Valladolid,es La Liga,31,1989,8,5,504,5.6,1,0,1,1,0,0,2,0,0.1,0.1,0.4,0.5,14.0,21.0,22.0,0.18,0.0,0.18,0.18,0.18,0.02,0.07,0.09,0.02,0.09,
811,953,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,34,1986,34,21,"1,743",19.4,5,1,6,3,2,3,8,2,6.1,3.7,1.3,5.0,17.0,73.0,74.0,0.26,0.05,0.31,0.15,0.21,0.31,0.06,0.38,0.19,0.26,
812,954,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,27,1993,37,33,"2,718",30.2,3,5,8,2,1,1,2,0,2.6,1.8,5.5,7.3,40.0,98.0,197.0,0.1,0.17,0.26,0.07,0.23,0.09,0.18,0.27,0.06,0.24,
813,955,Sergi García,es ESP,MF,Alavés,es La Liga,21,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
814,956,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,17,13,"1,242",13.8,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,4.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,
815,957,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,24,21,"1,851",20.6,0,2,2,0,0,0,3,1,0.9,0.9,2.1,3.0,36.0,92.0,84.0,0.0,0.1,0.1,0.0,0.1,0.05,0.1,0.15,0.05,0.15,
816,959,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,29,1990,18,4,514,5.7,1,1,2,1,0,0,0,0,2.9,2.9,0.3,3.3,3.0,6.0,30.0,0.18,0.18,0.35,0.18,0.35,0.51,0.06,0.57,0.51,0.57,
817,961,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,24,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
818,962,Yann Gboho,fr FRA,"MF,FW",Rennes,fr Ligue 1,19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,18.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.26,0.06,0.32,0.26,0.32,
819,964,Christian Gebauer,at AUT,"MF,FW",Arminia,de Bundesliga,26,1993,23,5,687,7.6,1,1,2,1,0,0,0,0,1.9,1.9,1.0,3.0,8.0,14.0,41.0,0.13,0.13,0.26,0.13,0.26,0.25,0.14,0.39,0.25,0.39,
820,965,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,34,34,"3,032",33.7,3,1,4,3,0,0,3,0,1.5,1.5,1.1,2.7,37.0,84.0,123.0,0.09,0.03,0.12,0.09,0.12,0.05,0.03,0.08,0.05,0.08,
821,966,Emrehan Gedikli,de GER,FW,Leverkusen,de Bundesliga,17,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
822,967,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,22,1998,9,9,658,7.3,1,1,2,1,0,0,4,1,0.3,0.3,1.5,1.8,10.0,46.0,18.0,0.14,0.14,0.27,0.14,0.27,0.04,0.21,0.25,0.04,0.25,
823,968,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,34,1985,22,13,"1,033",11.5,0,0,0,0,0,0,0,0,0.4,0.4,0.8,1.3,8.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,
824,969,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,de Bundesliga,26,1994,29,21,"1,936",21.5,2,4,6,2,0,0,3,0,3.9,3.9,3.4,7.3,51.0,74.0,107.0,0.09,0.19,0.28,0.09,0.28,0.18,0.16,0.34,0.18,0.34,
825,970,Valère Germain,fr FRA,"FW,MF",Marseille,fr Ligue 1,30,1990,24,6,857,9.5,3,0,3,3,0,0,1,0,2.2,2.2,0.1,2.2,4.0,17.0,38.0,0.32,0.0,0.32,0.32,0.32,0.23,0.01,0.23,0.23,0.23,
826,971,Gervinho,ci CIV,FW,Parma,it Serie A,33,1987,27,25,"2,021",22.5,5,1,6,5,0,0,0,0,3.5,3.5,2.2,5.7,84.0,53.0,163.0,0.22,0.04,0.27,0.22,0.27,0.16,0.1,0.26,0.16,0.26,
827,972,Willem Geubbels,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2001,14,2,294,3.3,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,3.0,5.0,26.0,0.31,0.0,0.31,0.31,0.31,0.36,0.15,0.51,0.36,0.51,
828,973,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,de Bundesliga,29,1990,6,0,46,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,
829,974,Anwar El Ghazi,nl NED,FW,Aston Villa,eng Premier League,25,1995,28,17,"1,613",17.9,10,0,10,6,4,4,2,0,8.4,5.3,1.8,7.1,50.0,47.0,163.0,0.56,0.0,0.56,0.33,0.33,0.47,0.1,0.57,0.3,0.39,
830,975,Paolo Ghiglione,it ITA,"DF,MF",Genoa,it Serie A,23,1997,23,14,"1,358",15.1,0,4,4,0,0,0,4,0,0.5,0.5,2.0,2.6,39.0,27.0,99.0,0.0,0.27,0.27,0.0,0.27,0.04,0.13,0.17,0.04,0.17,
831,976,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,it Serie A,29,1991,11,3,289,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,3.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.19,0.04,0.19,
832,977,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,1989,10,9,809,9.0,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.4,11.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,
833,978,Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,20,2000,11,4,414,4.6,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,15.0,28.0,27.0,0.22,0.0,0.22,0.22,0.22,0.17,0.09,0.25,0.17,0.25,
834,979,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,1991,13,4,430,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.4,5.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,
835,984,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,19,2001,5,3,261,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,
836,985,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,29,1991,11,3,407,4.5,2,1,3,2,0,0,0,0,1.3,1.3,0.1,1.4,2.0,9.0,20.0,0.44,0.22,0.66,0.44,0.66,0.29,0.02,0.31,0.29,0.31,
837,986,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,de Bundesliga,29,1991,11,1,215,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,
838,987,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34,34,"3,060",34.0,2,1,3,2,0,0,2,0,1.4,1.4,1.8,3.2,47.0,178.0,21.0,0.06,0.03,0.09,0.06,0.09,0.04,0.05,0.09,0.04,0.09,
839,988,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,28,1992,34,29,"2,668",29.6,1,1,2,1,0,0,3,1,1.5,1.5,1.6,3.1,18.0,118.0,6.0,0.03,0.03,0.07,0.03,0.07,0.05,0.05,0.1,0.05,0.1,
840,989,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,33,1986,17,8,748,8.3,4,0,4,4,0,0,1,0,4.2,4.2,1.1,5.3,0.0,5.0,40.0,0.48,0.0,0.48,0.48,0.48,0.51,0.13,0.64,0.51,0.64,
841,990,Robert Glatzel,de GER,FW,Mainz 05,de Bundesliga,26,1994,13,3,359,4.0,2,1,3,2,0,0,0,0,2.8,2.8,0.5,3.3,9.0,12.0,38.0,0.5,0.25,0.75,0.5,0.75,0.7,0.12,0.82,0.7,0.82,
842,991,Kamil Glik,pl POL,DF,Benevento,it Serie A,32,1988,36,36,"3,206",35.6,2,1,3,2,0,0,10,1,3.4,3.4,0.7,4.2,3.0,67.0,7.0,0.06,0.03,0.08,0.06,0.08,0.1,0.02,0.12,0.1,0.12,
843,992,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,25,1995,27,20,"1,644",18.3,10,2,12,10,0,0,4,0,8.0,8.0,6.0,14.1,82.0,93.0,216.0,0.55,0.11,0.66,0.55,0.66,0.44,0.33,0.77,0.44,0.77,
844,993,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22,1998,31,29,"2,685",29.8,0,2,2,0,0,0,4,0,1.0,1.0,0.8,1.8,46.0,63.0,10.0,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.06,0.03,0.06,
845,994,Diego Godín,uy URU,DF,Cagliari,it Serie A,34,1986,28,28,"2,508",27.9,1,0,1,1,0,0,3,0,0.8,0.8,0.7,1.6,23.0,91.0,9.0,0.04,0.0,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,
846,995,Akaki Gogia,de GER,"FW,MF",Union Berlin,de Bundesliga,28,1992,7,0,140,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,5.0,7.0,17.0,0.0,0.64,0.64,0.0,0.64,0.07,0.33,0.39,0.07,0.39,
847,996,Amer Gojak,ba BIH,"MF,FW",Torino,it Serie A,23,1997,15,6,475,5.3,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.2,8.0,15.0,40.0,0.19,0.19,0.38,0.19,0.38,0.16,0.06,0.22,0.16,0.22,
848,997,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,26,1993,25,19,"1,857",20.6,0,1,1,0,0,0,8,0,0.5,0.5,0.8,1.3,21.0,68.0,41.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,
849,998,Vladimir Golemić,si SVN,DF,Crotone,it Serie A,29,1991,30,26,"2,341",26.0,2,0,2,1,1,1,4,1,1.2,0.4,0.5,0.9,9.0,59.0,5.0,0.08,0.0,0.08,0.04,0.04,0.05,0.02,0.07,0.02,0.04,
850,1000,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,24,1996,21,12,"1,069",11.9,5,9,14,5,0,0,2,0,2.9,2.9,5.4,8.3,45.0,36.0,93.0,0.42,0.76,1.18,0.42,1.18,0.25,0.45,0.7,0.25,0.7,
851,1001,Tomislav Gomelt,hr CRO,MF,Crotone,it Serie A,25,1995,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
852,1002,André Gomes,pt POR,MF,Everton,eng Premier League,27,1993,28,17,"1,570",17.4,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.4,30.0,103.0,28.0,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.08,0.03,0.08,
853,1003,Dani Gómez,es ESP,FW,Levante,es La Liga,22,1998,34,17,"1,666",18.5,2,2,4,2,0,0,3,0,2.7,2.7,0.8,3.5,42.0,33.0,133.0,0.11,0.11,0.22,0.11,0.22,0.15,0.04,0.19,0.15,0.19,
854,1004,Ibai Gómez,es ESP,MF,Athletic Club,es La Liga,30,1989,13,4,424,4.7,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,1.0,20.0,28.0,0.0,0.21,0.21,0.0,0.21,0.04,0.17,0.21,0.04,0.21,
855,1005,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,23,1997,7,6,590,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,
