,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked
1315,1539,James Maddison,eng ENG,MF,Leicester City,eng Premier League,23,1996,23.3,1132.0,970.0,156.0,58.0,6.0,7.0,106,0.0,78.0,14.0,37.0,3.0,874.0,6.0,31.0
1316,1540,Mikail Maden,no NOR,FW,Schalke 04,de Bundesliga,18,2002,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1317,1541,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,1997,21.8,1098.0,856.0,237.0,21.0,0.0,6.0,102,216.0,0.0,0.0,0.0,0.0,753.0,5.0,36.0
1318,1542,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,1993,24.2,1109.0,1033.0,74.0,35.0,0.0,8.0,1,39.0,0.0,0.0,0.0,0.0,903.0,2.0,18.0
1319,1543,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,1982,3.3,141.0,112.0,29.0,3.0,0.0,0.0,3,26.0,0.0,0.0,0.0,0.0,106.0,0.0,6.0
1320,1544,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,1998,24.6,817.0,795.0,17.0,4.0,5.0,5.0,19,13.0,0.0,0.0,0.0,0.0,565.0,5.0,22.0
1321,1545,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,1984,4.9,421.0,410.0,10.0,10.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,361.0,1.0,6.0
1322,1546,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,1995,16.8,611.0,584.0,24.0,22.0,0.0,4.0,2,2.0,0.0,0.0,0.0,0.0,459.0,3.0,7.0
1323,1547,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,1998,6.7,346.0,334.0,11.0,10.0,1.0,7.0,5,1.0,0.0,0.0,0.0,0.0,290.0,1.0,6.0
1324,1548,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,1993,33.9,2250.0,2169.0,74.0,61.0,0.0,31.0,3,13.0,0.0,0.0,0.0,0.0,1958.0,7.0,9.0
1325,1549,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,2000,0.7,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
1326,1550,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,1999,0.4,18.0,16.0,2.0,1.0,0.0,0.0,3,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1327,1551,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,1991,21.7,1096.0,1027.0,68.0,11.0,3.0,5.0,81,10.0,43.0,22.0,0.0,0.0,916.0,1.0,23.0
1328,1554,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,1996,29.9,1422.0,1384.0,35.0,25.0,2.0,21.0,22,10.0,0.0,0.0,0.0,0.0,1158.0,3.0,21.0
1329,1561,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,1991,6.1,138.0,137.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,105.0,1.0,4.0
1330,1562,Marco Majouga,cf CTA,"FW,MF",Nîmes,fr Ligue 1,19,2001,1.4,37.0,37.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
1331,1563,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,1998,5.8,195.0,192.0,2.0,0.0,0.0,4.0,5,2.0,0.0,0.0,0.0,0.0,153.0,1.0,11.0
1332,1564,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,1995,30.3,787.0,733.0,53.0,12.0,0.0,4.0,23,2.0,0.0,0.0,0.0,0.0,582.0,1.0,16.0
1333,1565,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,963.0,925.0,38.0,25.0,0.0,8.0,2,1.0,0.0,0.0,0.0,0.0,886.0,0.0,4.0
1334,1566,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,1992,9.6,170.0,164.0,5.0,0.0,0.0,0.0,20,1.0,1.0,0.0,0.0,0.0,90.0,1.0,12.0
1335,1569,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,2001,0.3,15.0,15.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1336,1570,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,1993,20.8,1128.0,1010.0,112.0,20.0,8.0,23.0,122,6.0,85.0,40.0,44.0,0.0,840.0,6.0,25.0
1337,1571,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,1992,0.6,11.0,10.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
1338,1572,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,1752.0,1400.0,346.0,40.0,0.0,9.0,89,306.0,0.0,0.0,0.0,0.0,1315.0,6.0,26.0
1339,1573,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,1995,26.0,1384.0,1364.0,17.0,15.0,4.0,10.0,1,1.0,0.0,0.0,0.0,0.0,1167.0,3.0,11.0
1340,1574,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,1998,7.8,262.0,260.0,2.0,0.0,0.0,3.0,7,1.0,1.0,0.0,0.0,0.0,220.0,0.0,5.0
1341,1575,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,1999,5.1,215.0,212.0,3.0,2.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0
1342,1576,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,1603.0,1307.0,294.0,31.0,0.0,11.0,62,263.0,0.0,0.0,0.0,0.0,1267.0,2.0,22.0
1343,1577,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,1967.0,1890.0,76.0,59.0,0.0,12.0,14,17.0,0.0,0.0,0.0,0.0,1731.0,1.0,16.0
1344,1579,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,1592.0,1335.0,253.0,27.0,0.0,3.0,82,226.0,0.0,0.0,0.0,0.0,1258.0,4.0,29.0
1345,1580,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,1526.0,1459.0,66.0,61.0,0.0,9.0,1,3.0,0.0,0.0,0.0,0.0,1387.0,1.0,6.0
1346,1583,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,1986,2.4,50.0,49.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0
1347,1584,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,1992,31.2,1082.0,1063.0,15.0,3.0,2.0,3.0,60,10.0,2.0,0.0,0.0,0.0,812.0,4.0,39.0
1348,1586,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,1991,3.6,108.0,103.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0
1349,1587,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,1998,23.4,1012.0,1000.0,11.0,8.0,1.0,1.0,10,3.0,0.0,0.0,0.0,0.0,847.0,1.0,19.0
1350,1588,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,1987,29.9,2122.0,1922.0,192.0,119.0,2.0,29.0,108,5.0,68.0,37.0,27.0,0.0,1700.0,8.0,27.0
1351,1590,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,1991,25.5,1555.0,1482.0,71.0,53.0,0.0,10.0,0,2.0,0.0,0.0,0.0,0.0,1442.0,2.0,4.0
1352,1591,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,1994,9.2,398.0,316.0,81.0,2.0,0.0,1.0,28,79.0,0.0,0.0,0.0,0.0,284.0,1.0,15.0
1353,1592,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,1996,3.3,166.0,127.0,38.0,2.0,0.0,1.0,12,29.0,7.0,0.0,7.0,0.0,126.0,1.0,8.0
1354,1593,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,21,1999,12.0,365.0,354.0,9.0,1.0,0.0,3.0,29,1.0,1.0,0.0,0.0,0.0,266.0,2.0,20.0
1355,1594,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,813.0,669.0,143.0,14.0,0.0,7.0,60,129.0,0.0,0.0,0.0,0.0,640.0,1.0,15.0
1356,1595,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,2.5,66.0,60.0,6.0,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0
1357,1596,Maranhão,br BRA,FW,Valladolid,es La Liga,23,1996,13.1,199.0,194.0,2.0,0.0,1.0,3.0,9,1.0,0.0,0.0,0.0,0.0,114.0,3.0,8.0
1358,1599,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,1988,11.7,876.0,769.0,103.0,14.0,1.0,8.0,50,89.0,0.0,0.0,0.0,0.0,699.0,4.0,17.0
1359,1600,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,1987,32.3,2080.0,2016.0,60.0,50.0,0.0,18.0,5,10.0,0.0,0.0,0.0,0.0,1828.0,4.0,5.0
1360,1601,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,1994,18.6,979.0,779.0,195.0,18.0,0.0,16.0,120,137.0,40.0,14.0,19.0,0.0,676.0,5.0,31.0
1361,1603,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,969.0,784.0,184.0,24.0,1.0,2.0,71,139.0,21.0,0.0,16.0,0.0,761.0,1.0,34.0
1362,1604,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,2732.0,2623.0,100.0,68.0,0.0,8.0,2,13.0,0.0,0.0,0.0,0.0,2495.0,9.0,16.0
1363,1605,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,1990,29.4,1521.0,1471.0,46.0,45.0,0.0,16.0,4,0.0,0.0,0.0,0.0,0.0,1319.0,4.0,19.0
1364,1606,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,1989,16.9,774.0,646.0,126.0,7.0,0.0,3.0,58,119.0,0.0,0.0,0.0,0.0,571.0,2.0,23.0
1365,1607,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,348.0,331.0,15.0,6.0,0.0,5.0,3,9.0,0.0,0.0,0.0,0.0,287.0,2.0,0.0
1366,1608,José Mari,es ESP,MF,Cádiz,es La Liga,32,1987,16.1,471.0,441.0,27.0,23.0,2.0,14.0,10,0.0,3.0,0.0,3.0,0.0,321.0,3.0,10.0
1367,1609,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,630.0,622.0,8.0,6.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,552.0,0.0,2.0
1368,1610,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,1128.0,1065.0,58.0,37.0,0.0,16.0,1,20.0,0.0,0.0,0.0,0.0,974.0,5.0,4.0
1369,1611,Mariano,do DOM,FW,Real Madrid,es La Liga,26,1993,5.7,107.0,96.0,11.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0
1370,1612,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,773.0,751.0,20.0,12.0,0.0,9.0,15,1.0,7.0,1.0,6.0,0.0,635.0,2.0,9.0
1371,1615,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,1698.0,1451.0,239.0,103.0,1.0,8.0,161,9.0,119.0,36.0,65.0,0.0,1389.0,8.0,22.0
1372,1616,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,1670.0,1631.0,37.0,34.0,0.0,11.0,2,3.0,0.0,0.0,0.0,0.0,1501.0,2.0,8.0
1373,1617,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,1627.0,1584.0,41.0,39.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,1545.0,2.0,2.0
1374,1618,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1375,1619,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,1739.0,1702.0,31.0,28.0,0.0,15.0,1,3.0,0.0,0.0,0.0,0.0,1612.0,6.0,3.0
1376,1620,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,1018.0,961.0,57.0,57.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,5.0
1377,1621,Roger Martí,es ESP,FW,Levante,es La Liga,29,1991,24.4,519.0,466.0,48.0,0.0,3.0,4.0,12,0.0,0.0,0.0,0.0,0.0,357.0,5.0,24.0
1378,1622,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,1995,16.4,492.0,484.0,7.0,1.0,2.0,1.0,9,2.0,0.0,0.0,0.0,0.0,409.0,1.0,15.0
1379,1625,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,41.0,33.0,7.0,3.0,0.0,1.0,3,4.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0
1380,1626,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,1990,5.4,383.0,369.0,14.0,11.0,0.0,4.0,2,1.0,0.0,0.0,0.0,0.0,340.0,0.0,7.0
1381,1627,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,6.5,159.0,155.0,2.0,0.0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,121.0,2.0,2.0
1382,1629,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,1472.0,1377.0,88.0,79.0,1.0,37.0,10,9.0,0.0,0.0,0.0,0.0,1208.0,7.0,9.0
1383,1630,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,1999,5.1,157.0,154.0,2.0,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,104.0,1.0,3.0
1384,1631,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,1988,5.2,390.0,382.0,7.0,5.0,0.0,2.0,2,2.0,0.0,0.0,0.0,0.0,347.0,1.0,1.0
1385,1633,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,28.5,566.0,558.0,8.0,0.0,1.0,7.0,12,3.0,0.0,0.0,0.0,0.0,380.0,0.0,28.0
1386,1634,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,297.0,281.0,15.0,13.0,0.0,11.0,0,2.0,0.0,0.0,0.0,0.0,245.0,1.0,1.0
1387,1635,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,830.0,775.0,52.0,26.0,0.0,16.0,5,26.0,0.0,0.0,0.0,0.0,667.0,3.0,5.0
1388,1636,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,1995,17.2,624.0,618.0,5.0,2.0,1.0,0.0,28,2.0,0.0,0.0,0.0,0.0,516.0,1.0,13.0
1389,1637,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,1578.0,1383.0,192.0,23.0,0.0,6.0,64,168.0,0.0,0.0,0.0,0.0,1312.0,3.0,28.0
1390,1638,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,1986,2.2,90.0,84.0,6.0,1.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0
1391,1639,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,2000,1.5,85.0,74.0,10.0,0.0,0.0,0.0,4,10.0,0.0,0.0,0.0,0.0,68.0,1.0,3.0
1392,1640,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,19.6,894.0,849.0,40.0,31.0,1.0,14.0,16,0.0,9.0,5.0,4.0,0.0,725.0,5.0,18.0
1393,1641,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,1422.0,1359.0,58.0,43.0,0.0,30.0,8,15.0,0.0,0.0,0.0,0.0,1185.0,5.0,4.0
1394,1643,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,2000,8.4,286.0,234.0,50.0,0.0,1.0,0.0,10,49.0,0.0,0.0,0.0,0.0,215.0,2.0,12.0
1395,1644,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,0.4,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1396,1645,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,1993,11.2,566.0,517.0,46.0,0.0,0.0,4.0,41,46.0,0.0,0.0,0.0,0.0,443.0,3.0,21.0
1397,1646,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,22.6,598.0,571.0,25.0,0.0,0.0,2.0,35,9.0,0.0,0.0,0.0,0.0,389.0,2.0,22.0
1398,1647,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,1988,5.7,300.0,283.0,16.0,5.0,2.0,3.0,13,0.0,8.0,2.0,5.0,1.0,249.0,1.0,7.0
1399,1648,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,17.7,937.0,914.0,21.0,17.0,0.0,20.0,5,0.0,4.0,0.0,1.0,0.0,794.0,2.0,17.0
1400,1649,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,3.5,88.0,86.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
1401,1652,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,1988,12.3,1026.0,984.0,39.0,36.0,1.0,11.0,4,3.0,0.0,0.0,0.0,0.0,921.0,3.0,7.0
1402,1653,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,546.0,532.0,14.0,14.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0
1403,1654,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2000,2.4,41.0,41.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
1404,1655,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1993,0.1,8.0,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1405,1656,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1406,1657,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,2002,3.9,267.0,255.0,11.0,6.0,0.0,2.0,1,5.0,0.0,0.0,0.0,0.0,235.0,1.0,1.0
1407,1658,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,41.0,34.0,7.0,0.0,0.0,1.0,2,7.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0
1408,1659,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,1996,27.9,672.0,599.0,71.0,7.0,3.0,4.0,11,9.0,0.0,0.0,0.0,0.0,520.0,2.0,26.0
1409,1660,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,1994,5.6,324.0,271.0,53.0,18.0,1.0,5.0,42,2.0,33.0,14.0,13.0,0.0,256.0,0.0,7.0
1410,1661,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,1998,22.6,494.0,480.0,11.0,0.0,0.0,3.0,30,6.0,0.0,0.0,0.0,0.0,377.0,3.0,24.0
1411,1662,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,1081.0,931.0,146.0,42.0,0.0,27.0,5,104.0,0.0,0.0,0.0,0.0,848.0,4.0,14.0
1412,1663,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,1989,9.1,222.0,214.0,7.0,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,174.0,1.0,12.0
1413,1666,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,1998,2.9,120.0,99.0,21.0,8.0,1.0,1.0,10,0.0,6.0,3.0,2.0,0.0,90.0,0.0,1.0
1414,1667,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,11.0,10.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1415,1668,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,18.2,1035.0,857.0,172.0,2.0,0.0,5.0,68,170.0,0.0,0.0,0.0,0.0,702.0,6.0,34.0
1416,1669,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,1998,26.4,1024.0,971.0,51.0,3.0,1.0,5.0,53,17.0,17.0,5.0,0.0,0.0,789.0,2.0,29.0
1417,1670,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,4.8,210.0,169.0,41.0,3.0,0.0,1.0,2,38.0,0.0,0.0,0.0,0.0,170.0,0.0,3.0
1418,1671,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,2000,12.9,365.0,337.0,27.0,2.0,1.0,4.0,20,25.0,0.0,0.0,0.0,0.0,245.0,1.0,16.0
1419,1672,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,2002,24.6,578.0,549.0,24.0,4.0,4.0,2.0,43,3.0,14.0,8.0,3.0,0.0,439.0,5.0,13.0
1420,1673,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,1987,16.3,795.0,738.0,54.0,17.0,0.0,3.0,10,10.0,0.0,0.0,0.0,0.0,643.0,3.0,22.0
1421,1674,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,1996,14.7,447.0,442.0,2.0,1.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0.0,253.0,3.0,14.0
1422,1676,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,1990,9.1,342.0,329.0,13.0,7.0,0.0,3.0,11,0.0,6.0,2.0,0.0,4.0,258.0,0.0,4.0
1423,1677,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,1994,37.0,1439.0,1351.0,73.0,34.0,6.0,26.0,52,5.0,13.0,6.0,3.0,1.0,1102.0,15.0,22.0
1424,1678,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,1987,26.6,947.0,919.0,24.0,4.0,1.0,7.0,21,13.0,0.0,0.0,0.0,0.0,697.0,4.0,18.0
1425,1679,Weston McKennie,us USA,MF,Juventus,it Serie A,21,1998,18.9,785.0,759.0,22.0,4.0,1.0,6.0,9,18.0,0.0,0.0,0.0,0.0,659.0,4.0,17.0
1426,1680,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,1999,34.1,1372.0,1202.0,158.0,72.0,2.0,16.0,242,12.0,73.0,70.0,0.0,0.0,936.0,12.0,48.0
1427,1681,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,1996,23.7,1320.0,1278.0,40.0,32.0,0.0,23.0,12,8.0,0.0,0.0,0.0,0.0,1139.0,2.0,18.0
1428,1682,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,1987,5.7,342.0,325.0,17.0,13.0,0.0,1.0,0,4.0,0.0,0.0,0.0,0.0,314.0,0.0,2.0
1429,1683,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,22.3,1580.0,1515.0,63.0,49.0,0.0,29.0,4,14.0,0.0,0.0,0.0,0.0,1353.0,2.0,25.0
1430,1684,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,320.0,225.0,94.0,5.0,0.0,1.0,8,89.0,0.0,0.0,0.0,0.0,199.0,1.0,13.0
1431,1685,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,1130.0,1089.0,38.0,33.0,0.0,4.0,0,5.0,0.0,0.0,0.0,0.0,802.0,3.0,10.0
1432,1686,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1433,1687,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,1991,9.1,440.0,410.0,28.0,7.0,1.0,8.0,20,4.0,7.0,2.0,1.0,0.0,340.0,2.0,13.0
1434,1690,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1435,1691,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,1997,4.6,140.0,138.0,2.0,1.0,0.0,0.0,8,1.0,0.0,0.0,0.0,0.0,106.0,0.0,2.0
1436,1692,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,1999,4.3,234.0,208.0,24.0,2.0,0.0,2.0,14,10.0,11.0,6.0,2.0,0.0,197.0,2.0,1.0
1437,1693,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,1994,20.6,1044.0,1016.0,26.0,13.0,1.0,4.0,3,7.0,0.0,0.0,0.0,0.0,920.0,2.0,13.0
1438,1694,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,1303.0,1008.0,290.0,30.0,0.0,5.0,39,259.0,1.0,0.0,1.0,0.0,1036.0,5.0,34.0
1439,1695,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,12.9,1085.0,1054.0,29.0,25.0,0.0,9.0,3,1.0,3.0,2.0,0.0,0.0,1016.0,2.0,7.0
1440,1696,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,1292.0,1083.0,201.0,59.0,8.0,14.0,166,9.0,107.0,47.0,24.0,2.0,899.0,8.0,38.0
1441,1697,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,1998,14.4,611.0,444.0,167.0,7.0,0.0,0.0,44,160.0,0.0,0.0,0.0,0.0,433.0,0.0,23.0
1442,1698,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,806.0,769.0,37.0,35.0,0.0,16.0,3,2.0,0.0,0.0,0.0,0.0,677.0,0.0,9.0
1443,1699,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,24.9,1486.0,1434.0,46.0,41.0,2.0,18.0,12,4.0,1.0,0.0,0.0,0.0,1299.0,6.0,7.0
1444,1700,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,1997,29.7,1193.0,1152.0,39.0,16.0,6.0,13.0,33,13.0,7.0,3.0,3.0,0.0,919.0,2.0,31.0
1445,1701,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,1990,23.2,475.0,437.0,32.0,2.0,0.0,6.0,62,21.0,1.0,0.0,0.0,0.0,259.0,6.0,19.0
