,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1469,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,1920,9,135,926,878,77,1918,73,50,68.5,23,31.5,1248,5758,2782,63,75,16,47,39,1368,148,Matches
1470,Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,16,0,1,6,9,3,16,0,0,,0,,9,45,1,0,0,0,1,2,12,4,Matches
1471,Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,381,25,107,174,104,7,381,16,10,62.5,6,37.5,176,1034,363,7,7,2,15,18,206,32,Matches
1472,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,776,70,354,411,14,11,776,1,0,0.0,1,100.0,475,2632,1548,5,2,0,4,2,508,0,Matches
1473,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,1491,81,389,946,165,0,1491,11,7,63.6,4,36.4,801,3250,1451,12,12,0,10,6,1047,13,Matches
1474,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,1057,151,558,494,8,4,1057,0,0,,0,,641,3827,2396,11,2,0,3,3,746,0,Matches
1475,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,2079,219,870,1071,165,63,2079,20,17,85.0,3,15.0,1303,8611,5168,53,41,2,23,7,1319,23,Matches
1476,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,1059,3,62,413,594,89,1058,40,25,62.5,15,37.5,819,5412,2505,87,48,47,28,27,811,191,Matches
1477,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,705,31,149,508,57,5,705,6,4,66.7,2,33.3,367,1656,810,7,8,0,14,10,413,8,Matches
1478,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,1459,61,424,875,180,6,1459,24,20,83.3,4,16.7,711,3686,1880,30,16,2,24,18,888,21,Matches
1479,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,1413,48,275,940,218,15,1413,31,22,71.0,9,29.0,851,3786,1861,32,27,5,42,13,946,40,Matches
1480,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,1168,103,517,610,55,4,1168,9,7,77.8,2,22.2,655,3559,2346,18,20,1,7,1,745,4,Matches
1481,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38.0,1202,1030,1196,7,0,0,1202,1,1,100.0,0,0.0,524,3256,2283,0,0,0,1,0,413,0,Matches
1482,Linton Maina,de GER,"FW,MF",Hannover 96,de Bundesliga,19,1999,15.7,689,13,137,286,283,45,689,42,19,45.2,23,54.8,365,2917,1684,61,40,16,41,18,397,89,Matches
1483,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,728,29,183,316,232,23,728,33,19,57.6,14,42.4,338,1948,1030,32,21,8,25,17,410,66,Matches
1484,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,77,0,6,34,38,14,77,3,1,33.3,2,66.7,49,127,28,1,2,1,9,3,66,17,Matches
1485,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,1991,25.0,894,6,77,343,486,89,893,68,27,39.7,41,60.3,676,4073,1898,70,47,36,77,59,717,239,Matches
1486,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1998,11.4,532,6,62,300,179,20,532,33,26,78.8,7,21.2,345,2261,1146,34,32,4,27,33,431,55,Matches
1487,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,1134,58,245,691,210,35,1134,20,10,50.0,10,50.0,376,2177,926,22,18,1,30,21,388,28,Matches
1488,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,1014,109,448,544,27,5,1014,7,4,57.1,3,42.9,625,3444,2012,6,6,0,6,2,680,3,Matches
1489,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,1997,6.8,386,3,24,142,226,40,386,16,11,68.8,5,31.3,278,1626,870,26,20,7,11,6,318,98,Matches
1490,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,1541,73,424,713,419,28,1541,63,34,54.0,29,46.0,940,5364,2876,82,65,14,38,20,949,138,Matches
1491,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,410,4,50,209,157,24,409,17,9,52.9,8,47.1,250,1612,827,25,26,7,14,13,283,45,Matches
1492,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,2407,135,663,1057,708,50,2407,36,22,61.1,14,38.9,1095,5428,2879,79,65,12,37,16,1319,201,Matches
1493,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,22,0,1,6,16,4,22,2,1,50.0,1,50.0,15,95,39,1,1,0,2,1,19,6,Matches
1494,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,1977,112,642,943,410,19,1977,22,13,59.1,9,40.9,812,4008,2154,45,45,4,24,15,1008,98,Matches
1495,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,1670,97,645,834,208,57,1670,12,11,91.7,1,8.3,971,4594,2706,26,32,3,11,9,1045,20,Matches
1496,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,1043,922,1038,6,0,0,1043,0,0,,0,,606,2880,1752,0,1,1,2,0,495,0,Matches
1497,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,76,5,20,43,14,1,76,2,1,50.0,1,50.0,36,228,113,2,1,0,2,0,47,8,Matches
1498,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,2851,221,1065,1529,269,24,2851,9,7,77.8,2,22.2,1651,6992,4283,23,38,3,11,5,2198,17,Matches
1499,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,1540,64,350,832,363,26,1540,12,4,33.3,8,66.7,691,2424,1210,18,18,2,24,14,837,62,Matches
1500,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,802,31,104,312,389,98,802,8,5,62.5,3,37.5,400,1460,615,18,15,1,27,20,576,145,Matches
1501,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,1641,17,130,664,869,190,1641,101,51,50.5,50,49.5,1231,7425,3515,121,87,48,104,48,1295,285,Matches
1502,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,1392,28,225,880,295,15,1388,11,8,72.7,3,27.3,651,2518,1038,16,16,3,33,23,951,42,Matches
1503,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1305,182,656,627,30,18,1305,3,3,100.0,0,0.0,623,3358,1841,8,6,0,8,1,727,2,Matches
1504,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,673,47,229,263,190,6,673,11,5,45.5,6,54.5,252,1714,738,26,29,0,21,9,297,39,Matches
1505,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,333,61,194,129,12,8,333,0,0,,0,,128,571,197,0,3,1,3,3,134,0,Matches
1506,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,16,0,1,6,9,0,16,1,0,0.0,1,100.0,9,66,12,0,2,0,1,1,13,0,Matches
1507,Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,38,1,5,16,17,6,38,1,0,0.0,1,100.0,22,125,71,2,0,0,2,1,25,11,Matches
1508,Fran Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,94,11,33,51,10,3,94,0,0,,0,,40,150,62,0,2,0,3,0,50,0,Matches
1509,Myziane Maolida,km COM,FW,Nice,fr Ligue 1,19,1999,10.6,480,9,45,217,225,45,480,45,19,42.2,26,57.8,311,2083,1139,35,32,19,37,27,368,113,Matches
1510,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,1297,56,416,570,321,13,1297,51,23,45.1,28,54.9,558,4258,2541,75,48,8,25,22,595,67,Matches
1511,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,949,40,232,602,119,5,949,6,1,16.7,5,83.3,632,3209,2050,25,24,2,5,4,635,39,Matches
1512,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,650,72,259,345,50,10,650,6,3,50.0,3,50.0,290,1371,665,6,5,2,1,2,403,6,Matches
1513,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,1742,36,366,848,540,39,1742,49,33,67.3,16,32.7,1060,4707,2682,60,45,12,27,14,1288,151,Matches
1514,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,2748,205,1101,1585,80,50,2748,8,8,100.0,0,0.0,1773,9407,5501,22,8,1,13,6,1856,4,Matches
1515,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,1281,42,241,444,611,47,1281,84,49,58.3,35,41.7,742,4583,2040,65,34,18,46,41,794,208,Matches
1516,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,128,103,128,0,0,0,128,0,0,,0,,51,308,175,0,0,0,1,0,42,0,Matches
1517,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,2176,189,959,1136,96,28,2176,5,4,80.0,1,20.0,1314,7045,4672,35,16,0,14,5,1524,12,Matches
1518,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,1616,77,379,713,538,51,1616,26,10,38.5,16,61.5,739,3615,1925,58,47,5,35,14,932,200,Matches
1519,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,1494,195,767,673,60,26,1494,9,5,55.6,4,44.4,788,4347,2686,18,5,0,8,7,957,5,Matches
1520,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,47,2,8,29,11,0,47,0,0,,0,,24,93,21,0,2,0,0,1,27,1,Matches
1521,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,994,153,534,419,50,27,994,8,7,87.5,1,12.5,440,2011,1168,4,4,0,9,2,515,1,Matches
1522,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,141,2,5,49,89,36,141,4,1,25.0,3,75.0,81,398,135,4,4,3,12,4,105,36,Matches
1523,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,41,0,0,16,26,6,41,4,3,75.0,1,25.0,26,230,141,4,4,0,4,1,33,8,Matches
1524,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,1122,135,599,500,26,12,1122,2,1,50.0,1,50.0,620,2098,1196,3,2,1,4,5,673,0,Matches
1525,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,1115,47,194,715,214,6,1115,17,12,70.6,5,29.4,495,2150,960,17,21,1,38,11,677,44,Matches
1526,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,161,10,74,64,23,2,161,5,1,20.0,4,80.0,54,322,173,4,7,1,3,0,56,7,Matches
1527,João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,874,13,128,430,329,20,874,35,23,65.7,12,34.3,596,3709,2102,59,42,8,27,19,664,90,Matches
1528,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,1000,168,576,395,36,28,1000,4,2,50.0,2,50.0,365,1940,1147,10,4,1,5,1,420,1,Matches
1529,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,1994,0.5,37,1,4,22,11,1,37,1,1,100.0,0,0.0,17,108,30,1,2,0,2,2,32,7,Matches
1530,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,1222,89,505,654,67,7,1222,6,4,66.7,2,33.3,702,3645,2165,8,10,0,7,2,892,9,Matches
1531,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,2534,189,848,1553,141,29,2534,7,6,85.7,1,14.3,1511,7625,4571,19,22,1,7,8,1893,13,Matches
1532,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,566,12,48,237,287,90,564,27,11,40.7,16,59.3,333,1550,625,27,10,9,43,19,429,104,Matches
1533,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,955,9,67,370,530,123,954,65,32,49.2,33,50.8,619,4572,2898,109,66,53,47,33,800,205,Matches
1534,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,2043,114,504,824,731,28,2043,56,45,80.4,11,19.6,976,6575,3864,115,85,11,22,23,1079,187,Matches
1535,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,1757,69,357,1125,289,28,1754,27,19,70.4,8,29.6,1072,5205,2445,46,43,9,20,30,1289,46,Matches
1536,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,6.9,375,3,42,222,114,4,375,8,4,50.0,4,50.0,215,1047,319,6,6,2,9,6,286,30,Matches
1537,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,1808,165,816,922,88,35,1808,5,4,80.0,1,20.0,873,5307,3371,37,19,2,14,6,981,18,Matches
1538,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,1051,13,201,736,118,24,1051,9,5,55.6,4,44.4,511,2369,1223,11,14,1,19,2,715,15,Matches
1539,Lautaro Martínez,ar ARG,"FW,MF",Inter,it Serie A,20,1997,14.9,478,8,25,203,255,98,477,28,13,46.4,15,53.6,308,1357,621,26,11,13,58,30,372,92,Matches
1540,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,1923,164,834,1028,77,17,1923,6,6,100.0,0,0.0,1127,5671,3699,28,20,2,8,2,1214,7,Matches
1541,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,1995,2.5,109,0,11,28,73,13,109,17,8,47.1,9,52.9,82,657,323,14,10,6,7,8,81,28,Matches
1542,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,702,6,60,248,408,77,702,53,25,47.2,28,52.8,493,3299,1832,69,40,16,48,23,521,152,Matches
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,1204,43,270,500,443,47,1204,49,22,44.9,27,55.1,625,3579,2061,67,52,12,24,21,706,141,Matches
1544,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,25,1993,11.0,593,20,128,421,50,2,593,7,5,71.4,2,28.6,279,1561,534,8,5,1,10,8,351,1,Matches
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,1475,90,563,764,155,15,1475,0,0,,0,,793,3428,1994,17,27,3,8,4,936,17,Matches
1546,Adam Masina,ma MAR,DF,Watford,eng Premier League,24,1994,11.2,704,43,209,357,142,5,704,11,7,63.6,4,36.4,306,1107,527,10,13,0,12,2,323,13,Matches
1547,Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,1217,1090,1213,4,0,0,1217,0,0,,0,,522,3955,3052,0,0,0,0,0,405,0,Matches
1548,Han-Noah Massengo,fr FRA,MF,Monaco,fr Ligue 1,17,2001,0.7,27,0,5,14,8,1,27,1,1,100.0,0,0.0,21,135,97,4,2,1,2,0,19,2,Matches
1549,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,1350,93,452,671,249,17,1350,50,36,72.0,14,28.0,670,4724,2739,69,47,12,23,27,727,53,Matches
1550,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,1024,28,97,432,503,116,1020,34,12,35.3,22,64.7,606,2999,1070,36,27,10,85,36,787,214,Matches
1551,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,862,8,88,425,354,45,862,17,10,58.8,7,41.2,498,2254,1010,24,19,4,14,19,658,96,Matches
1552,Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,7,0,1,3,5,0,7,2,1,50.0,1,50.0,6,94,30,1,2,0,2,1,5,1,Matches
1553,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,826,26,60,321,452,131,826,66,34,51.5,32,48.5,472,2563,917,44,12,21,100,60,597,169,Matches
1554,Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,962,810,959,3,0,0,962,1,1,100.0,0,0.0,431,2552,1808,0,0,0,1,0,430,0,Matches
1555,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,2111,101,496,1385,254,29,2111,19,18,94.7,1,5.3,1116,5801,3318,42,41,3,25,39,1426,13,Matches
1556,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1545,90,595,893,64,19,1545,8,6,75.0,2,25.0,993,4858,3424,27,24,1,7,1,1080,2,Matches
1557,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,17,2000,2.1,58,3,9,17,35,10,58,4,2,50.0,2,50.0,38,376,135,6,3,3,6,1,40,11,Matches
1558,Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,227,11,20,116,95,29,227,5,4,80.0,1,20.0,146,492,163,7,6,5,25,15,181,49,Matches
1559,Federico Mattiello,it ITA,"DF,FW",Bologna,it Serie A,23,1995,14.8,805,47,195,357,262,13,805,30,9,30.0,21,70.0,410,3021,1566,50,29,5,28,10,457,75,Matches
1560,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,1523,29,242,926,363,56,1523,31,20,64.5,11,35.5,922,3210,1404,23,26,4,39,18,1127,118,Matches
1561,José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,127,2,22,82,23,2,127,6,5,83.3,1,16.7,71,265,123,1,1,0,3,3,82,2,Matches
1562,Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,11,0,0,2,9,1,11,2,0,0.0,2,100.0,9,47,7,1,0,0,2,0,9,5,Matches
1563,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,155,7,43,106,6,2,155,2,2,100.0,0,0.0,96,558,316,3,2,0,0,0,114,0,Matches
1564,Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,616,103,325,281,11,7,616,0,0,,0,,265,1262,682,1,2,0,7,0,329,0,Matches
1565,Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,1451,58,333,637,501,34,1451,19,11,57.9,8,42.1,687,3902,2117,63,36,7,27,14,799,155,Matches
1566,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,de Bundesliga,28,1990,6.4,475,5,59,228,195,26,475,17,10,58.8,7,41.2,295,1883,1045,37,17,7,15,15,316,51,Matches
1567,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,fr Ligue 1,29,1989,8.9,328,6,22,116,198,56,328,29,20,69.0,9,31.0,179,1063,568,22,8,14,21,21,240,81,Matches
1568,Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,548,8,40,255,265,62,548,42,23,54.8,19,45.2,365,2066,780,31,17,16,41,49,437,95,Matches
1569,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,66,1,21,25,20,0,66,0,0,,0,,35,156,67,0,0,0,1,0,48,3,Matches
1570,Luca Mazzitelli,it ITA,MF,Genoa,it Serie A,22,1995,3.6,252,7,47,153,60,7,252,2,0,0.0,2,100.0,129,519,300,4,3,0,3,3,164,9,Matches
1571,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,1123,0,22,392,725,212,1121,118,65,55.1,53,44.9,760,5250,2851,114,66,58,60,44,995,311,Matches
1572,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,1232,88,437,596,210,16,1232,9,4,44.4,5,55.6,530,2626,1328,13,15,0,19,11,599,20,Matches
1573,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,139,9,80,57,2,1,139,1,1,100.0,0,0.0,78,361,164,0,0,0,0,0,102,1,Matches
1574,Nolan Mbemba,cg CGO,"MF,DF",Reims,fr Ligue 1,23,1995,4.0,273,9,77,155,46,2,273,9,4,44.4,5,55.6,147,805,393,6,4,1,10,5,165,7,Matches
1575,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,493,28,195,218,88,1,493,13,8,61.5,5,38.5,187,1137,606,17,11,1,16,4,193,20,Matches
1576,Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,1996,11.0,363,6,55,152,159,14,363,15,5,33.3,10,66.7,231,1494,686,25,20,1,18,10,256,57,Matches
1577,Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5.0,236,28,116,116,7,0,236,1,1,100.0,0,0.0,115,357,161,1,0,0,2,0,139,1,Matches
1578,Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,269,42,124,121,25,5,269,1,0,0.0,1,100.0,145,794,454,5,9,0,3,2,149,1,Matches
1579,Jordi Mboula,es ESP,"FW,MF",Monaco,fr Ligue 1,19,1999,3.1,133,4,18,34,83,17,133,10,5,50.0,5,50.0,93,610,336,15,6,6,10,9,97,37,Matches
1580,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,30,1987,34.0,1874,78,442,1012,436,85,1874,31,20,64.5,11,35.5,933,4869,2156,42,27,17,54,36,1146,137,Matches
1581,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25.0,723,586,719,4,0,0,723,1,1,100.0,0,0.0,309,2098,1489,0,0,0,1,0,207,0,Matches
1582,James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,10,0,2,7,1,0,10,0,0,,0,,4,19,8,0,0,0,0,0,4,0,Matches
1583,Kevin McDonald,sct SCO,MF,Fulham,eng Premier League,29,1988,9.3,650,30,177,427,50,2,650,0,0,,0,,272,1324,620,2,3,0,3,5,455,2,Matches
1584,Levan Mchedlidze,ge GEO,FW,Empoli,it Serie A,28,1990,2.3,78,5,10,23,45,6,78,3,1,33.3,2,66.7,52,250,99,4,5,0,7,4,65,23,Matches
1585,Weston McKennie,us USA,"MF,FW",Schalke 04,de Bundesliga,19,1998,19.4,968,62,223,488,270,62,968,26,16,61.5,10,38.5,381,2519,1275,29,30,8,35,23,525,88,Matches
1586,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,18,1999,17.7,795,41,138,345,335,29,795,55,31,56.4,24,43.6,458,3701,1764,75,54,12,31,24,473,56,Matches
1587,Scott McTominay,sct SCO,"MF,DF",Manchester Utd,eng Premier League,21,1996,9.6,555,33,117,375,67,16,555,4,1,25.0,3,75.0,303,1821,906,8,3,2,14,7,385,12,Matches
1588,Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1994,1.2,57,0,6,33,20,4,57,5,3,60.0,2,40.0,39,216,89,3,1,3,2,1,42,4,Matches
1589,Nicky Medja,ch SUI,"FW,MF",Fiorentina,it Serie A,18,2000,0.5,17,0,2,10,5,1,17,0,0,,0,,9,32,2,0,0,0,2,1,12,2,Matches
1590,Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,901,21,179,547,191,16,901,31,20,64.5,11,35.5,533,2648,1176,18,12,4,18,17,621,18,Matches
1591,Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38.0,1986,313,989,932,81,55,1986,9,8,88.9,1,11.1,810,3705,2153,9,6,2,16,5,953,9,Matches
1592,Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,629,29,77,315,241,55,628,12,6,50.0,6,50.0,307,1490,556,24,12,3,36,22,483,105,Matches
1593,Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,1991,18.8,1007,9,130,418,468,78,1007,29,13,44.8,16,55.2,533,2681,1112,36,30,17,45,28,654,176,Matches
1594,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,1511,43,226,940,375,44,1511,71,52,73.2,19,26.8,816,4774,2206,57,53,8,66,47,965,64,Matches
1595,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,21,1997,3.6,219,3,30,98,97,13,219,27,8,29.6,19,70.4,137,1163,482,13,15,6,18,15,150,34,Matches
1596,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,1997,22.2,1055,11,148,554,367,25,1055,50,34,68.0,16,32.0,713,4315,1935,46,62,3,38,31,846,104,Matches
1597,Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,861,29,142,526,206,33,859,29,13,44.8,16,55.2,519,2893,1427,24,28,0,19,10,632,29,Matches
1598,Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,1370,19,208,893,278,10,1370,17,10,58.8,7,41.2,1023,5235,2027,16,22,1,10,11,1198,21,Matches
1599,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,24,1994,30.4,1821,4,74,733,1031,128,1819,104,60,57.7,44,42.3,1190,6208,3283,108,97,37,82,64,1351,281,Matches
1600,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,1601,133,842,693,80,8,1601,12,11,91.7,1,8.3,826,4255,2584,23,15,2,17,10,1007,5,Matches
1601,Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,2518,89,421,1701,427,9,2518,43,28,65.1,15,34.9,1403,6445,3389,39,47,1,36,28,1571,44,Matches
1602,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,26.1,1596,36,214,775,623,70,1595,49,19,38.8,30,61.2,904,4178,1965,60,42,15,50,38,1082,158,Matches
1603,Nathaniel Mendez-Laing,gt GUA,"MF,FW",Cardiff City,eng Premier League,26,1992,10.9,456,21,100,172,196,48,455,42,29,69.0,13,31.0,243,2199,1100,46,28,21,25,20,269,69,Matches
1604,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,26,1992,20.9,977,14,116,448,436,50,977,73,41,56.2,32,43.8,624,4402,2107,62,52,8,68,55,664,140,Matches
1605,Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,200,6,12,94,96,37,200,9,4,44.4,5,55.6,94,434,153,5,7,2,25,12,142,37,Matches
1606,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10.0,894,18,141,435,326,10,894,16,9,56.3,7,43.8,573,2425,1439,48,28,3,9,11,601,59,Matches
1607,Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38.0,1252,1044,1240,12,1,0,1252,0,0,,0,,562,3854,2698,0,0,0,1,0,362,0,Matches
1608,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,2268,76,493,1149,645,54,2268,72,55,76.4,17,23.6,1452,8128,4734,111,84,21,36,37,1513,212,Matches
