,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
700,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1252,1513,82.7,19499,6383,702,768,91.4,447,528,84.7,80,126,63.5,6,4.5,3.6,+1.5,26,85,28,21,129,Matches
701,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,691,1175,58.8,24354,18976,73,73,100.0,274,279,98.2,342,817,41.9,0,0.0,0.1,0.0,0,12,0,0,0,Matches
702,Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,183,285,64.2,2752,818,98,131,74.8,48,84,57.1,20,35,57.1,1,1.8,1.8,-0.8,19,20,8,1,33,Matches
703,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,947,1266,74.8,14111,4031,527,639,82.5,282,370,76.2,80,135,59.3,5,5.8,4.3,-0.8,40,87,26,1,141,Matches
704,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,987,1318,74.9,21295,7903,280,341,82.1,509,606,84.0,172,316,54.4,1,0.3,0.3,+0.7,7,41,3,1,35,Matches
705,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,21,27,77.8,303,146,11,13,84.6,6,7,85.7,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
706,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,625,903,69.2,10657,5191,302,363,83.2,234,333,70.3,64,157,40.8,0,0.7,0.9,-0.7,4,53,14,6,68,Matches
707,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,680,854,79.6,11147,3041,345,408,84.6,255,298,85.6,57,99,57.6,4,2.8,1.8,+1.2,32,62,24,4,109,Matches
708,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1246,1510,82.5,26946,8559,380,425,89.4,604,655,92.2,239,380,62.9,1,0.8,0.7,+0.2,11,75,2,0,63,Matches
709,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,176,302,58.3,6308,5420,20,20,100.0,71,72,98.6,85,205,41.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
710,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,740,1087,68.1,11480,4444,401,488,82.2,238,354,67.2,71,155,45.8,1,0.6,0.8,+0.4,11,42,18,9,61,Matches
711,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,886,1212,73.1,13971,4885,495,575,86.1,275,364,75.5,83,170,48.8,1,2.9,3.5,-1.9,39,97,28,4,144,Matches
712,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,117,165,70.9,1736,527,67,76,88.2,38,57,66.7,7,21,33.3,1,0.8,0.3,+0.2,10,6,2,1,12,Matches
713,Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,41,65,63.1,472,120,23,34,67.6,11,19,57.9,0,2,0.0,0,0.6,0.3,-0.6,2,3,1,0,5,Matches
714,Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,29,44,65.9,405,97,16,21,76.2,10,12,83.3,1,3,33.3,1,0.5,0.2,+0.5,3,3,1,0,3,Matches
715,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,1090,1288,84.6,19753,3812,489,523,93.5,378,427,88.5,167,223,74.9,4,3.8,3.5,+0.2,50,92,31,6,143,Matches
716,Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,508,738,68.8,8773,1921,248,330,75.2,172,237,72.6,62,86,72.1,6,4.2,2.5,+1.8,46,59,25,5,94,Matches
717,Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,555,716,77.5,9024,2653,303,345,87.8,195,235,83.0,47,76,61.8,1,1.3,1.1,-0.3,17,64,12,0,105,Matches
718,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,764,1007,75.9,15170,5969,239,299,79.9,435,501,86.8,81,175,46.3,0,0.3,0.3,-0.3,5,46,7,2,74,Matches
719,Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,30,43,69.8,385,52,17,21,81.0,11,14,78.6,0,0,,0,0.1,0.1,-0.1,3,0,0,0,4,Matches
720,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,692,1097,63.1,13124,6461,288,363,79.3,285,430,66.3,98,236,41.5,1,0.4,0.6,+0.6,6,71,7,2,102,Matches
721,Simone Edera,it ITA,MF,Torino,it Serie A,21,1997,0.9,28,33,84.8,347,47,17,19,89.5,3,5,60.0,3,3,100.0,0,0.1,0.1,-0.1,2,0,0,0,1,Matches
722,Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,57,82,69.5,797,147,34,43,79.1,17,23,73.9,2,7,28.6,0,0.2,0.1,-0.2,2,2,1,0,2,Matches
723,Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,946,1112,85.1,22857,15482,212,212,100.0,530,540,98.1,202,353,57.2,1,0.1,0.2,+0.9,3,9,0,0,3,Matches
724,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,230,331,69.5,3031,873,154,190,81.1,59,82,72.0,7,21,33.3,1,1.8,1.6,-0.8,11,23,10,1,35,Matches
725,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,1275,1615,78.9,20418,6969,645,754,85.5,501,607,82.5,86,140,61.4,4,4.6,4.2,-0.6,46,137,31,5,199,Matches
726,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1428,1654,86.3,21772,6350,782,842,92.9,507,590,85.9,90,127,70.9,0,1.0,1.3,-1.0,18,132,9,1,129,Matches
727,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,243,316,76.9,4724,1854,86,105,81.9,126,148,85.1,28,58,48.3,0,0.1,0.1,-0.1,2,31,1,0,29,Matches
728,Harvey Elliott,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,10,11,90.9,154,30,5,6,83.3,5,5,100.0,0,0,,0,0.0,0.1,0.0,0,1,1,0,2,Matches
729,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,256,286,89.5,4582,1268,116,127,91.3,105,113,92.9,31,35,88.6,0,0.2,0.1,-0.2,5,15,5,0,31,Matches
730,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,965,1236,78.1,17700,6583,370,422,87.7,510,611,83.5,78,159,49.1,0,0.6,0.9,-0.6,9,44,12,9,71,Matches
731,Gorka Elustondo,es ESP,"MF,DF",Rayo Vallecano,es La Liga,31,1987,3.2,118,146,80.8,2201,727,49,57,86.0,54,61,88.5,13,17,76.5,0,0.4,0.2,-0.4,3,10,2,0,15,Matches
732,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,21,1996,29.1,1932,2086,92.6,37150,10560,594,642,92.5,1153,1204,95.8,167,202,82.7,1,0.7,0.6,+0.3,3,80,3,0,118,Matches
733,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,114,160,71.3,2595,1273,35,40,87.5,51,67,76.1,27,47,57.4,0,0.1,0.0,-0.1,2,9,0,0,6,Matches
734,Mohamed Elyounoussi,no NOR,MF,Southampton,eng Premier League,23,1994,8.8,178,273,65.2,2658,764,105,128,82.0,43,71,60.6,17,38,44.7,0,1.1,1.1,-1.1,14,14,7,2,20,Matches
735,Adri Embarba,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1992,25.4,486,823,59.1,8573,2811,218,279,78.1,168,262,64.1,69,195,35.4,6,7.4,6.8,-1.4,54,28,22,16,53,Matches
736,Breel Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,165,262,63.0,2335,492,103,139,74.1,46,71,64.8,8,12,66.7,1,2.9,1.6,-1.9,19,14,8,0,23,Matches
737,Emerson,br BRA,"FW,DF",Betis,es La Liga,19,1999,3.5,155,191,81.2,1864,692,94,107,87.9,37,46,80.4,5,7,71.4,0,0.3,0.2,-0.3,4,3,4,1,13,Matches
738,Youssef En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,279,513,54.4,4228,980,167,261,64.0,73,145,50.3,24,45,53.3,2,2.3,1.5,-0.3,17,30,9,4,28,Matches
739,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,1102,1320,83.5,23370,8953,373,427,87.4,512,574,89.2,202,291,69.4,1,1.3,1.1,-0.3,11,80,7,1,104,Matches
740,Sergi Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,667,941,70.9,8211,1035,430,583,73.8,141,187,75.4,25,36,69.4,4,2.7,1.5,+1.3,28,28,13,0,58,Matches
741,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,28,1990,7.0,176,234,75.2,2637,501,101,122,82.8,56,67,83.6,10,25,40.0,0,1.0,0.7,-1.0,7,17,1,0,16,Matches
742,Christian Eriksen,dk DEN,MF,Tottenham,eng Premier League,26,1992,30.8,1560,2009,77.7,25001,7140,807,918,87.9,568,713,79.7,124,239,51.9,12,7.4,7.7,+4.6,73,167,56,14,212,Matches
743,Patrick Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,372,468,79.5,6019,1690,179,218,82.1,155,181,85.6,23,40,57.5,1,0.8,0.3,+0.2,8,27,2,0,37,Matches
744,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,591,767,77.1,10225,2183,267,329,81.2,252,295,85.4,55,87,63.2,1,1.0,1.0,0.0,9,66,6,0,79,Matches
745,Sergio Escudero,es ESP,"DF,FW",Sevilla,es La Liga,28,1989,17.2,753,958,78.6,12000,4798,394,435,90.6,290,348,83.3,51,121,42.1,1,1.2,2.1,-0.2,11,57,26,6,107,Matches
746,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1198,1397,85.8,26059,8879,273,306,89.2,730,801,91.1,190,263,72.2,1,1.2,1.1,-0.2,9,21,3,0,49,Matches
747,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32.0,881,1242,70.9,28914,21912,108,108,100.0,358,368,97.3,411,756,54.4,0,0.5,0.4,-0.5,2,29,1,0,0,Matches
748,Alexander Esswein,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,13.9,295,454,65.0,4575,927,145,184,78.8,99,151,65.6,24,52,46.2,0,1.3,1.8,-1.3,19,14,16,11,24,Matches
749,Neil Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38.0,415,1202,34.5,21789,20502,5,8,62.5,50,56,89.3,359,1130,31.8,0,0.1,0.1,-0.1,2,65,0,0,0,Matches
750,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,1026,1287,79.7,19358,5684,433,482,89.8,395,457,86.4,160,277,57.8,2,2.6,3.6,-0.6,32,117,17,2,138,Matches
751,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,666,899,74.1,13694,6134,220,253,87.0,327,404,80.9,112,213,52.6,0,0.3,0.4,-0.3,3,56,5,1,62,Matches
752,Lucas Evangelista,br BRA,"FW,MF",Nantes,fr Ligue 1,23,1995,8.0,227,308,73.7,3111,749,129,156,82.7,62,79,78.5,15,33,45.5,0,0.1,0.5,-0.1,4,17,5,2,34,Matches
753,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,873,1031,84.7,17429,5841,280,311,90.0,483,529,91.3,102,175,58.3,0,0.3,0.2,-0.3,5,41,1,1,33,Matches
754,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,508,608,83.6,9814,3022,148,161,91.9,306,339,90.3,43,86,50.0,0,0.1,0.1,-0.1,2,10,2,0,20,Matches
755,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,26,1992,4.0,135,174,77.6,2177,642,81,92,88.0,36,46,78.3,13,24,54.2,1,1.1,0.7,-0.1,12,8,9,1,19,Matches
756,Valentin Eysseric,fr FRA,"MF,FW",Nantes,fr Ligue 1,26,1992,2.3,78,109,71.6,1138,317,44,51,86.3,18,25,72.0,7,20,35.0,0,0.3,0.3,-0.3,5,4,2,0,6,Matches
757,Marco Fabián,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,8,13,61.5,125,16,4,5,80.0,2,4,50.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
758,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,33,1985,38.0,681,1238,55.0,26239,22085,55,56,98.2,223,225,99.1,402,943,42.6,0,0.1,0.1,-0.1,2,17,0,0,0,Matches
759,Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1381,1627,84.9,23150,6053,639,716,89.2,592,663,89.3,106,169,62.7,2,1.8,1.6,+0.2,16,128,21,3,130,Matches
760,Fábio,br BRA,"DF,FW",Nantes,fr Ligue 1,28,1990,14.2,483,646,74.8,7631,3126,263,303,86.8,165,223,74.0,38,78,48.7,2,1.0,0.9,+1.0,15,31,16,10,47,Matches
761,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2.0,169,198,85.4,2799,983,88,94,93.6,66,75,88.0,15,25,60.0,0,0.2,0.7,-0.2,3,20,4,0,21,Matches
762,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,623,759,82.1,11565,4442,267,306,87.3,251,289,86.9,85,129,65.9,0,1.0,1.2,-1.0,18,74,12,0,113,Matches
763,Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2.0,46,61,75.4,1519,1243,3,3,100.0,20,20,100.0,22,37,59.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
764,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,375,516,72.7,12140,9021,30,31,96.8,175,178,98.3,170,305,55.7,0,0.0,0.0,0.0,0,12,0,0,0,Matches
765,Romain Faivre,fr FRA,MF,Monaco,fr Ligue 1,20,1998,1.0,37,43,86.0,600,153,18,20,90.0,14,16,87.5,3,4,75.0,0,0.0,0.0,0.0,1,8,1,0,7,Matches
766,Fayçal Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36.0,1621,2146,75.5,33729,10094,653,725,90.1,559,673,83.1,360,642,56.1,4,5.7,5.6,-1.7,54,177,25,8,225,Matches
767,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,513,671,76.5,6318,979,339,411,82.5,110,141,78.0,22,36,61.1,2,2.0,1.7,0.0,18,42,7,1,47,Matches
768,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,114,143,79.7,1535,288,66,76,86.8,30,38,78.9,7,11,63.6,1,0.5,0.1,+0.5,5,8,2,1,11,Matches
769,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,220,302,72.8,4283,1318,71,91,78.0,123,149,82.6,25,56,44.6,0,0.0,0.0,0.0,0,6,0,0,16,Matches
770,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,28,1990,17.9,717,932,76.9,11609,2648,351,410,85.6,238,297,80.1,77,127,60.6,4,3.4,3.5,+0.6,50,49,36,9,88,Matches
771,Paolo Faragò,it ITA,"MF,DF",Cagliari,it Serie A,25,1993,18.9,634,868,73.0,9979,3305,322,385,83.6,231,304,76.0,44,97,45.4,1,2.0,2.0,-1.0,20,41,15,9,61,Matches
772,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,1099,1491,73.7,16208,5376,641,727,88.2,322,449,71.7,69,173,39.9,0,2.6,2.0,-2.6,38,44,33,21,96,Matches
773,Diego Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,264,332,79.5,3540,825,160,187,85.6,71,81,87.7,13,17,76.5,4,3.2,2.1,+0.8,21,14,18,3,37,Matches
774,Diego Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,184,239,77.0,2457,515,105,122,86.1,50,70,71.4,10,17,58.8,0,0.3,0.7,-0.3,5,10,8,2,20,Matches
775,Andrea Favilli,it ITA,"FW,DF",Genoa,it Serie A,21,1997,1.9,36,48,75.0,507,51,22,26,84.6,9,13,69.2,2,2,100.0,2,0.7,0.2,+1.3,3,2,0,0,3,Matches
776,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,1208,1425,84.8,22694,8496,432,481,89.8,601,677,88.8,140,213,65.7,0,0.3,0.4,-0.3,6,75,3,1,100,Matches
777,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1104,1287,85.8,21115,6943,412,450,91.6,550,603,91.2,122,199,61.3,1,1.0,0.6,0.0,7,85,7,1,87,Matches
778,Nabil Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,877,1079,81.3,13044,3831,500,572,87.4,238,285,83.5,80,130,61.5,7,5.4,5.0,+1.6,51,105,23,5,134,Matches
779,Yassin Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,13,17,76.5,203,58,9,11,81.8,3,4,75.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,1,1,0,Matches
780,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,371,499,74.3,7845,2939,112,134,83.6,194,232,83.6,63,117,53.8,0,0.0,0.1,0.0,0,23,2,0,24,Matches
781,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,585,702,83.3,11022,3343,234,259,90.3,276,312,88.5,69,111,62.2,1,0.4,0.4,+0.6,4,42,6,1,43,Matches
782,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,113,141,80.1,2224,921,40,45,88.9,52,66,78.8,19,25,76.0,0,0.0,0.0,0.0,0,4,1,0,15,Matches
783,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,347,434,80.0,5074,1496,186,220,84.5,118,135,87.4,16,26,61.5,1,0.4,0.3,+0.6,3,30,3,1,36,Matches
784,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,945,1178,80.2,13597,5195,569,634,89.7,292,378,77.2,51,102,50.0,1,1.6,2.1,-0.6,13,52,26,12,106,Matches
785,Edimilson Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,740,874,84.7,13232,3445,307,355,86.5,329,368,89.4,77,104,74.0,0,1.3,1.5,-1.3,25,86,11,4,100,Matches
786,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,704,845,83.3,10863,2855,365,415,88.0,296,332,89.2,26,42,61.9,0,0.3,0.4,-0.3,4,50,2,0,72,Matches
787,Aitor Fernández,es ESP,GK,Levante,es La Liga,27,1991,16.0,279,461,60.5,9383,7504,31,32,96.9,109,111,98.2,138,313,44.1,0,0.3,0.0,-0.3,1,6,0,0,0,Matches
788,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,31,1986,6.0,138,192,71.9,4658,3630,7,7,100.0,65,65,100.0,66,119,55.5,0,0.0,0.0,0.0,1,0,0,0,1,Matches
789,Borja Fernández,es ESP,"MF,DF",Valladolid,es La Liga,37,1981,9.3,300,382,78.5,5851,1866,113,139,81.3,132,157,84.1,50,73,68.5,0,0.0,0.1,0.0,1,25,1,1,31,Matches
790,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,484,620,78.1,10496,4014,141,162,87.0,237,267,88.8,98,171,57.3,1,0.5,0.4,+0.5,5,28,3,2,40,Matches
791,Joaquín Fernández,es ESP,"DF,MF",Valladolid,es La Liga,22,1996,9.3,244,312,78.2,4456,1408,93,108,86.1,122,142,85.9,24,48,50.0,0,0.0,0.1,0.0,1,13,0,0,17,Matches
792,Valery Fernández,es ESP,"DF,FW",Girona,es La Liga,18,1999,9.9,320,404,79.2,4703,1543,192,206,93.2,100,143,69.9,19,33,57.6,1,0.7,1.2,+0.3,3,11,6,4,17,Matches
793,Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,1799,2070,86.9,28891,8480,854,927,92.1,743,834,89.1,120,167,71.9,3,3.0,3.7,0.0,22,244,38,0,236,Matches
794,Juan Ferney Otero,co COL,"FW,MF",Amiens,fr Ligue 1,23,1995,24.2,518,755,68.6,7864,2154,280,352,79.5,192,262,73.3,26,80,32.5,2,2.3,2.9,-0.3,28,43,19,8,83,Matches
795,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6.0,281,320,87.8,5570,2016,81,95,85.3,168,173,97.1,31,47,66.0,0,0.0,0.1,0.0,0,13,1,1,13,Matches
796,David Ferreiro,es ESP,"MF,FW",Huesca,es La Liga,30,1988,25.3,647,1042,62.1,11351,3711,305,367,83.1,229,353,64.9,86,246,35.0,3,5.4,6.8,-2.4,51,48,44,27,72,Matches
797,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,27,1991,2.3,35,52,67.3,464,71,17,23,73.9,11,18,61.1,2,3,66.7,0,0.0,0.1,0.0,0,1,1,1,2,Matches
798,Jordan Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,855,1059,80.7,15473,5377,372,428,86.9,341,395,86.3,105,156,67.3,1,2.9,1.4,-1.9,25,119,23,1,170,Matches
799,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,80,95,84.2,1283,247,40,43,93.0,31,37,83.8,6,11,54.5,0,0.0,0.1,0.0,0,6,1,0,12,Matches
800,Oliver Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,230,400,57.5,3267,1610,132,189,69.8,69,120,57.5,12,30,40.0,0,0.6,0.7,-0.6,6,30,5,1,51,Matches
801,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,220,327,67.3,3132,570,124,158,78.5,66,97,68.0,12,14,85.7,1,2.4,2.6,-1.4,20,19,9,1,27,Matches
802,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,26,1991,29.0,1053,1314,80.1,13453,3698,625,742,84.2,292,352,83.0,29,46,63.0,6,5.5,5.5,+0.5,43,92,51,1,148,Matches
803,Junior Firpo,do DOM,"DF,FW",Betis,es La Liga,21,1996,21.5,914,1138,80.3,13603,3975,534,602,88.7,311,391,79.5,47,84,56.0,4,2.2,3.1,+1.8,20,49,14,2,83,Matches
804,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5.0,89,135,65.9,1427,483,40,56,71.4,36,54,66.7,6,14,42.9,0,0.0,0.1,0.0,1,8,1,0,19,Matches
805,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1.0,23,29,79.3,758,589,1,1,100.0,14,14,100.0,8,14,57.1,0,0.0,0.0,0.0,0,2,0,0,0,Matches
806,Sergio Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,184,239,77.0,2499,369,108,129,83.7,54,64,84.4,9,11,81.8,1,0.3,0.2,+0.7,5,17,1,0,18,Matches
807,Alessandro Florenzi,it ITA,"DF,FW",Roma,it Serie A,27,1991,24.2,1137,1486,76.5,19659,8448,568,636,89.3,400,519,77.1,135,254,53.1,2,4.4,3.8,-2.4,42,113,53,24,154,Matches
808,Phil Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,202,237,85.2,2403,413,113,127,89.0,52,58,89.7,7,9,77.8,0,0.9,1.1,-0.9,8,14,7,1,18,Matches
809,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,25,1992,2.1,40,57,70.2,749,158,16,21,76.2,18,22,81.8,6,13,46.2,0,0.0,0.0,0.0,0,5,0,0,5,Matches
810,Guessouma Fofana,mr MTN,MF,Guingamp,fr Ligue 1,25,1992,5.3,97,128,75.8,1538,565,53,68,77.9,32,40,80.0,9,15,60.0,0,0.0,0.1,0.0,1,4,1,1,19,Matches
811,Seko Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,971,1161,83.6,15486,3151,536,594,90.2,311,363,85.7,86,126,68.3,4,3.3,2.3,+0.7,37,54,20,11,62,Matches
812,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,72,86,83.7,1024,409,40,42,95.2,21,27,77.8,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,2,Matches
813,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,271,355,76.3,4511,989,129,157,82.2,107,125,85.6,25,46,54.3,1,0.6,0.2,+0.4,6,23,5,1,27,Matches
814,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32.0,1070,1437,74.5,16995,7259,587,677,86.7,401,544,73.7,64,147,43.5,0,0.9,1.5,-0.9,13,68,14,6,104,Matches
815,Thomas Fontaine,mg MAD,"DF,MF",Reims,fr Ligue 1,27,1991,4.7,172,202,85.1,3907,1462,48,52,92.3,81,91,89.0,41,54,75.9,1,0.4,0.2,+0.6,2,6,0,0,8,Matches
816,José Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,1945,2231,87.2,38634,12638,579,640,90.5,1110,1189,93.4,219,334,65.6,1,0.4,0.6,+0.6,8,112,7,1,159,Matches
817,Rui Fonte,pt POR,"FW,MF",Lille,fr Ligue 1,28,1990,7.0,148,190,77.9,1802,416,94,114,82.5,28,36,77.8,7,11,63.6,0,0.3,0.3,-0.3,7,8,1,0,17,Matches
818,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,22,1996,27.5,897,1187,75.6,14620,4393,444,536,82.8,332,407,81.6,83,133,62.4,3,5.9,3.3,-2.9,44,106,39,3,174,Matches
819,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,26,1991,13.9,406,536,75.7,6134,2066,214,246,87.0,136,171,79.5,30,61,49.2,7,4.5,3.4,+2.5,39,52,30,1,84,Matches
820,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1.0,10,23,43.5,392,375,1,1,100.0,4,4,100.0,5,18,27.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
821,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,43,50,86.0,801,285,11,14,78.6,25,25,100.0,5,9,55.6,0,0.0,0.0,0.0,0,2,0,0,5,Matches
822,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,22,1996,5.1,188,247,76.1,2892,724,99,107,92.5,72,89,80.9,11,35,31.4,0,1.1,1.0,-1.1,9,11,6,3,12,Matches
823,Ben Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38.0,612,1267,48.3,25467,23303,66,67,98.5,149,159,93.7,397,1020,38.9,0,0.2,0.1,-0.2,5,40,0,0,0,Matches
824,Timothy Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,8.8,375,479,78.3,6600,2359,164,181,90.6,176,217,81.1,30,59,50.8,0,0.4,0.6,-0.4,6,24,5,2,39,Matches
