,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
1910,Andreas Pereira,br BRA,MF,Manchester Utd,eng Premier League,22,1996,6.7,24,3.61,21,0,1,1,1,0,1,0.15,1,0,0,0,0,0,Matches
1911,Matheus Pereira,pt POR,"MF,FW",Nürnberg,de Bundesliga,22,1996,13.7,44,3.21,34,1,2,2,5,0,3,0.22,2,0,0,1,0,0,Matches
1912,Pedro Pereira,pt POR,"DF,FW",Genoa,it Serie A,20,1998,15.4,33,2.15,26,5,0,0,1,1,2,0.13,1,1,0,0,0,0,Matches
1913,Ricardo Pereira,pt POR,"DF,FW",Leicester City,eng Premier League,24,1993,34.7,86,2.48,56,5,11,5,6,3,14,0.40,10,0,3,0,1,0,Matches
1914,Roberto Pereyra,ar ARG,MF,Watford,eng Premier League,27,1991,31.3,84,2.69,62,5,7,3,7,0,8,0.26,4,1,2,0,1,0,Matches
1915,Ayoze Pérez,es ESP,"MF,FW",Newcastle Utd,eng Premier League,25,1993,32.4,91,2.81,70,0,6,7,5,3,6,0.19,5,0,1,0,0,0,Matches
1916,Carles Pérez,es ESP,FW,Barcelona,es La Liga,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1917,Hernán Pérez,py PAR,"FW,MF",Espanyol,es La Liga,29,1989,8.8,27,3.05,19,0,4,2,1,1,2,0.23,2,0,0,0,0,0,Matches
1918,Lucas Pérez,es ESP,"FW,MF",West Ham,eng Premier League,29,1988,5.3,15,2.84,13,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1919,Rubén Pérez,es ESP,MF,Leganés,es La Liga,29,1989,27.5,43,1.56,37,4,1,0,1,0,4,0.15,4,0,0,0,0,0,Matches
1920,Stipe Perica,hr CRO,FW,Frosinone,it Serie A,23,1995,5.3,8,1.55,4,0,0,2,2,0,1,0.19,0,0,0,0,1,0,Matches
1921,Mattia Perin,it ITA,GK,Juventus,it Serie A,25,1992,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1922,Ivan Perišić,hr CRO,FW,Inter,it Serie A,29,1989,30.0,118,3.93,85,12,5,15,0,1,9,0.30,4,2,0,3,0,0,Matches
1923,Diego Perotti,ar ARG,"FW,MF",Roma,it Serie A,30,1988,7.4,35,4.72,24,4,1,4,2,0,1,0.13,0,0,0,1,0,0,Matches
1924,Loïc Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,30.0,19,0.63,17,1,0,1,0,0,2,0.07,1,0,0,1,0,0,Matches
1925,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,30,1987,8.5,2,0.24,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1926,Matteo Pessina,it ITA,"MF,FW",Atalanta,it Serie A,21,1997,2.6,4,1.53,4,0,0,0,0,0,2,0.77,2,0,0,0,0,0,Matches
1927,Andrea Petagna,it ITA,FW,SPAL,it Serie A,23,1995,33.7,84,2.50,65,1,7,4,6,1,8,0.24,7,0,0,0,1,0,Matches
1928,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,29,1988,21.4,45,2.10,36,0,0,3,5,1,6,0.28,4,0,0,2,0,0,Matches
1929,Ondřej Petrák,cz CZE,MF,Nürnberg,de Bundesliga,26,1992,18.0,21,1.16,16,0,0,0,5,0,0,0.00,0,0,0,0,0,0,Matches
1930,Germán Pezzella,ar ARG,DF,Fiorentina,it Serie A,27,1991,31.7,23,0.73,17,1,0,3,1,1,4,0.13,3,0,0,1,0,0,Matches
1931,Giuseppe Pezzella,it ITA,DF,Udinese,it Serie A,20,1997,2.0,3,1.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1932,Giuseppe Pezzella,it ITA,"DF,MF",Genoa,it Serie A,20,1997,1.2,2,1.61,2,0,0,0,0,0,1,0.80,1,0,0,0,0,0,Matches
1933,Matthias Phaeton,gp GLP,"FW,MF",Guingamp,fr Ligue 1,18,2000,0.6,2,3.27,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1934,Maximilian Philipp,de GER,"FW,MF",Dortmund,de Bundesliga,24,1994,8.4,16,1.90,12,0,1,1,2,0,2,0.24,2,0,0,0,0,0,Matches
1935,Lebogang Phiri,za RSA,MF,Guingamp,fr Ligue 1,23,1994,21.4,36,1.68,28,0,3,3,2,0,3,0.14,0,0,1,1,1,0,Matches
1936,Krzysztof Piątek,pl POL,FW,Genoa,it Serie A,23,1995,17.7,42,2.37,25,0,3,8,6,0,2,0.11,1,0,0,0,1,0,Matches
1937,Krzysztof Piątek,pl POL,FW,Milan,it Serie A,23,1995,15.3,36,2.36,22,0,2,5,7,0,3,0.20,0,0,0,1,2,0,Matches
1938,Pablo Piatti,ar ARG,"FW,MF",Espanyol,es La Liga,29,1989,8.3,31,3.76,18,3,2,1,6,1,0,0.00,0,0,0,0,0,0,Matches
1939,Lucas Piazon,br BRA,"MF,FW",Chievo,it Serie A,24,1994,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1940,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,25,1992,20.8,28,1.35,21,1,3,1,2,0,2,0.10,2,0,0,0,0,0,Matches
1941,Roberto Piccoli,it ITA,"FW,MF",Atalanta,it Serie A,17,2001,0.5,2,3.75,0,0,0,1,0,1,1,1.87,0,0,0,0,0,1,Matches
1942,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,24,1994,38.0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1943,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,29,1989,5.2,12,2.30,11,1,0,0,0,0,2,0.38,2,0,0,0,0,0,Matches
1944,Ronaël Pierre-Gabriel,fr FRA,DF,Monaco,fr Ligue 1,20,1998,3.9,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1945,Erik Pieters,nl NED,DF,Amiens,fr Ligue 1,29,1988,14.0,28,2.00,17,7,0,2,1,1,2,0.14,1,1,0,0,0,0,Matches
1946,Tomás Pina Isla,es ESP,MF,Alavés,es La Liga,30,1987,26.0,53,2.04,46,1,1,0,5,0,2,0.08,1,0,0,0,1,0,Matches
1947,Andrea Pinamonti,it ITA,FW,Frosinone,it Serie A,19,1999,18.1,43,2.38,31,0,2,5,5,0,8,0.44,6,0,0,2,0,0,Matches
1948,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1949,Virgile Pinson,fr FRA,MF,Reims,fr Ligue 1,22,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1950,Lenny Pintor,fr FRA,FW,Lyon,fr Ligue 1,17,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1951,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,31,1987,35.0,23,0.66,15,0,2,4,1,1,6,0.17,2,0,1,2,1,0,Matches
1952,Facundo Píriz,uy URU,"MF,FW",Montpellier,fr Ligue 1,28,1990,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1953,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,11,0.44,10,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
1954,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,36,1.85,30,3,1,1,0,1,7,0.36,6,0,0,1,0,0,Matches
1955,Claudio Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,23,2.99,20,0,0,3,0,0,5,0.65,4,0,0,1,0,0,Matches
1956,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,it Serie A,23,1995,8.3,32,3.84,25,0,3,3,1,0,1,0.12,1,0,0,0,0,0,Matches
1957,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,121,4.78,73,43,0,2,1,2,10,0.39,3,5,0,1,0,1,Matches
1958,Carles Planas,es ESP,DF,Girona,es La Liga,27,1991,4.7,5,1.07,5,0,0,0,0,0,2,0.43,2,0,0,0,0,0,Matches
1959,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,27,1991,29.9,73,2.44,47,7,5,4,7,3,6,0.20,4,1,0,0,1,0,Matches
1960,Jaroslav Plašil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,41,2.56,30,5,2,2,1,1,2,0.12,2,0,0,0,0,0,Matches
1961,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,58,2.71,32,20,0,2,3,1,6,0.28,4,1,0,0,1,0,Matches
1962,Stiven Plaza,ec ECU,"FW,MF",Valladolid,es La Liga,19,1999,0.4,1,2.37,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1963,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,25,1993,27.8,78,2.80,53,0,8,11,5,1,6,0.22,4,0,1,1,0,0,Matches
1964,Luca Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1965,Morgan Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,3,3.00,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1966,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,167,5.00,131,0,8,15,12,1,20,0.60,16,0,0,2,2,0,Matches
1967,Denis-Will Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1968,Andrea Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,41,1.91,32,0,3,3,0,3,1,0.05,1,0,0,0,0,0,Matches
1969,Matteo Politano,it ITA,FW,Inter,it Serie A,24,1993,28.3,137,4.84,92,26,7,7,4,1,12,0.42,9,1,1,0,1,0,Matches
1970,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1993,10.6,23,2.18,20,1,1,1,0,0,4,0.38,3,1,0,0,0,0,Matches
1971,Giacomo Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1972,Pere Pons,es ESP,MF,Girona,es La Liga,25,1993,31.0,50,1.61,38,0,4,3,5,0,4,0.13,4,0,0,0,0,0,Matches
1973,Pedro Porro,es ESP,DF,Girona,es La Liga,18,1999,24.6,49,1.99,37,2,2,3,4,1,7,0.28,5,1,0,1,0,0,Matches
1974,Manolo Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1975,Francisco Portillo,es ESP,MF,Getafe,es La Liga,28,1990,22.2,66,2.98,56,3,3,0,3,1,10,0.45,8,0,1,0,1,0,Matches
1976,Portu,es ESP,"FW,MF",Girona,es La Liga,26,1992,31.3,82,2.62,63,0,7,4,6,2,8,0.26,7,0,0,1,0,0,Matches
1977,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,13,0.83,13,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1978,Sergio Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,14,0.87,12,1,0,1,0,0,3,0.19,2,0,0,1,0,0,Matches
1979,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,77,2.83,53,0,6,5,12,1,11,0.40,5,0,2,2,1,1,Matches
1980,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,54,1.92,48,3,1,0,1,1,3,0.11,3,0,0,0,0,0,Matches
1981,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1982,José Pozo,es ESP,MF,Rayo Vallecano,es La Liga,22,1996,18.0,78,4.34,62,0,10,3,3,0,2,0.11,1,0,0,1,0,0,Matches
1983,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,94,2.93,74,7,4,2,5,2,6,0.19,6,0,0,0,0,0,Matches
1984,Sanjin Prcić,ba BIH,MF,Levante,es La Liga,24,1993,5.9,9,1.52,4,0,2,1,0,2,0,0.00,0,0,0,0,0,0,Matches
1985,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,45,3.88,29,13,3,0,0,0,1,0.09,0,1,0,0,0,0,Matches
1986,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,27,1991,14.1,48,3.40,27,11,2,4,3,1,4,0.28,2,1,0,1,0,0,Matches
1987,Edgar Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,13,5.79,8,4,0,0,0,1,3,1.34,2,1,0,0,0,0,Matches
1988,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,eng Premier League,25,1993,23.1,97,4.20,61,12,6,3,13,2,5,0.22,2,2,0,0,1,0,Matches
1989,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1990,Quincy Promes,nl NED,"FW,DF",Sevilla,es La Liga,26,1992,17.6,60,3.41,51,2,3,3,1,0,11,0.63,7,0,1,2,1,0,Matches
1991,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,41,1.45,38,0,1,0,1,1,2,0.07,2,0,0,0,0,0,Matches
1992,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1993,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,4,0.25,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1994,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,20,1998,4.0,11,2.77,6,0,2,1,1,1,2,0.50,0,0,0,0,1,1,Matches
1995,Manuel Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,3,0.89,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1996,Riqui Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,3,1.73,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1997,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,112,4.28,60,44,1,2,3,2,11,0.42,7,4,0,0,0,0,Matches
1998,Jorge Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,36,1.16,26,5,0,1,1,3,5,0.16,4,1,0,0,0,0,Matches
1999,Christian Pulisic,us USA,FW,Dortmund,de Bundesliga,19,1998,10.4,43,4.15,21,4,10,4,4,0,10,0.97,4,0,3,2,1,0,Matches
2000,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2001,Jason Puncheon,eng ENG,MF,Huddersfield,eng Premier League,32,1986,4.2,10,2.36,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2002,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,it Serie A,22,1995,24.2,73,3.02,44,0,10,4,10,5,7,0.29,4,0,0,1,2,0,Matches
2003,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,97,2.73,66,1,3,18,9,0,19,0.53,15,0,1,3,0,0,Matches
2004,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,24,1993,24.4,43,1.76,32,0,2,4,5,0,6,0.25,5,0,0,1,0,0,Matches
2005,Collin Quaner,de GER,FW,Huddersfield,eng Premier League,27,1991,0.4,3,6.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2006,Domingos Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,9,2.40,7,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2007,Xavi Quintillà,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,6,0.86,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2008,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,22,1995,2.1,8,3.79,6,2,0,0,0,0,1,0.47,0,1,0,0,0,0,Matches
2009,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,28,2.37,24,2,1,1,0,0,10,0.85,8,1,0,1,0,0,Matches
2010,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,fr Ligue 1,22,1996,7.6,19,2.51,11,1,3,2,1,1,1,0.13,1,0,0,0,0,0,Matches
2011,Ivan Radovanović,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,36,2.54,27,2,2,3,2,0,0,0.00,0,0,0,0,0,0,Matches
2012,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,29,1.53,26,1,1,1,0,0,1,0.05,1,0,0,0,0,0,Matches
2013,Ionuț Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,10,0.30,7,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2014,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,31,1.24,25,2,0,2,2,0,1,0.04,0,0,0,1,0,0,Matches
2015,Rafael,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,33,2.90,29,0,0,1,3,0,1,0.09,1,0,0,0,0,0,Matches
2016,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,6.0,26,4.37,21,0,3,2,0,0,3,0.50,2,0,1,0,0,0,Matches
2017,Rafinha,br BRA,"FW,MF",Barcelona,es La Liga,25,1993,2.5,3,1.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2018,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,21,2.10,18,1,0,1,1,0,2,0.20,2,0,0,0,0,0,Matches
2019,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,5,0.91,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2020,Baba Rahman,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,12,1.12,9,2,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
2021,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,4,2.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2022,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,61,2.08,58,0,1,1,1,0,13,0.44,13,0,0,0,0,0,Matches
2023,Joe Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,61,2.80,28,26,1,4,1,1,2,0.09,0,2,0,0,0,0,Matches
2024,Jonás Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18.0,12,0.67,8,1,0,0,3,0,2,0.11,0,0,0,0,2,0,Matches
2025,Benito Raman,be BEL,"MF,FW",Düsseldorf,de Bundesliga,23,1994,18.7,57,3.05,41,0,7,7,2,0,11,0.59,7,0,3,1,0,0,Matches
2026,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,10,0.64,5,0,0,5,0,0,1,0.06,0,0,0,1,0,0,Matches
2027,Gastón Ramírez,uy URU,MF,Sampdoria,it Serie A,27,1990,17.5,61,3.48,40,14,3,1,3,0,8,0.46,4,2,1,0,1,0,Matches
2028,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,es La Liga,23,1995,11.7,47,4.01,29,5,5,3,5,0,1,0.09,0,1,0,0,0,0,Matches
2029,Iván Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,9,0.48,5,0,0,1,2,1,1,0.05,0,0,0,0,1,0,Matches
2030,Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2031,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,29,1.05,23,1,1,2,1,1,5,0.18,4,0,0,1,0,0,Matches
2032,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,48,3.25,41,0,3,3,0,1,10,0.68,9,0,1,0,0,0,Matches
2033,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2034,Andrea Ranocchia,it ITA,"DF,FW",Inter,it Serie A,30,1988,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2035,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,81,3.12,55,4,8,6,7,1,13,0.50,8,0,4,1,0,0,Matches
2036,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,80,4.65,45,10,12,4,9,0,11,0.64,6,1,3,0,1,0,Matches
2037,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
2038,Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2039,Yoric Ravet,fr FRA,"FW,MF",Freiburg,de Bundesliga,28,1989,0.8,2,2.40,1,0,0,1,0,0,1,1.20,0,0,0,1,0,0,Matches
2040,Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,11,0.48,8,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2041,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,88,4.00,52,1,19,5,9,2,9,0.41,6,0,3,0,0,0,Matches
2042,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,89,2.47,50,33,3,2,1,0,8,0.22,3,5,0,0,0,0,Matches
2043,Arkadiusz Reca,pl POL,DF,Atalanta,it Serie A,23,1995,0.5,2,3.75,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2044,Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,28,1.96,23,1,0,1,2,1,1,0.07,1,0,0,0,0,0,Matches
2045,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,24,1994,36.3,135,3.72,101,1,17,10,3,3,11,0.30,8,0,1,1,0,1,Matches
2046,Vasco Regini,it ITA,"DF,FW",SPAL,it Serie A,27,1990,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2047,Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,29,2.33,28,0,0,1,0,0,3,0.24,3,0,0,0,0,0,Matches
2048,Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,37,2.34,25,0,3,5,4,0,7,0.44,4,0,1,2,0,0,Matches
2049,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2050,Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,100,3.52,67,0,13,3,14,3,9,0.32,7,0,1,1,0,0,Matches
2051,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,7,0.30,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2052,Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,24,1.79,15,0,2,5,2,0,5,0.37,3,0,1,0,1,0,Matches
2053,Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,3,0.09,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2054,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,99,3.85,71,7,7,7,6,1,17,0.66,12,1,1,2,1,0,Matches
2055,Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,25,1.97,22,0,0,0,2,1,5,0.39,4,0,0,0,1,0,Matches
2056,Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2057,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,12,0.40,9,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2058,Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,4,0.73,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2059,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,35,1983,13.0,57,4.37,44,0,8,3,2,0,10,0.77,5,0,3,1,1,0,Matches
2060,Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,35,1.05,30,0,1,2,0,2,4,0.12,4,0,0,0,0,0,Matches
2061,Jazz Richards,wls WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2062,Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,86,2.90,49,0,8,13,15,1,11,0.37,4,0,2,3,2,0,Matches
2063,Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,20,1997,15.8,65,4.10,39,2,15,6,3,0,12,0.76,8,0,2,2,0,0,Matches
2064,Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,17,2.50,11,4,1,1,0,0,1,0.15,1,0,0,0,0,0,Matches
2065,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,2,0.74,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2066,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,6,0.21,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2067,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,3,0.21,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2068,Sascha Riether,de GER,FW,Schalke 04,de Bundesliga,35,1983,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2069,Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,25,4.32,18,2,2,3,0,0,3,0.52,2,0,0,1,0,0,Matches
2070,Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,22,1.12,19,0,0,2,0,1,2,0.10,1,0,0,1,0,0,Matches
2071,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,31,1.43,27,0,1,1,2,0,3,0.14,3,0,0,0,0,0,Matches
2072,Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0,Matches
2073,Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,81,2.60,56,8,5,3,6,3,7,0.23,4,1,0,0,1,1,Matches
2074,Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,75,2.25,55,0,3,7,9,1,8,0.24,5,0,1,2,0,0,Matches
