,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
1209,Elias Kachunga,cd COD,"FW,MF",Huddersfield,eng Premier League,26,1992,13.1,317,307,9,1,0,0,15,5,0,0,0,0,220,1,17,Matches
1210,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,26,1992,27.9,1417,1190,225,9,0,5,99,216,0,0,0,0,1057,2,44,Matches
1211,Shinji Kagawa,jp JPN,MF,Dortmund,de Bundesliga,29,1989,1.1,76,75,1,0,0,1,3,0,1,1,0,0,65,0,2,Matches
1212,Florian Kainz,at AUT,FW,Werder Bremen,de Bundesliga,25,1992,4.1,204,183,21,5,0,2,29,6,10,3,7,0,131,0,8,Matches
1213,Gaël Kakuta,cd COD,"MF,FW",Rayo Vallecano,es La Liga,27,1991,8.0,277,254,23,9,1,0,42,4,10,4,4,0,188,0,9,Matches
1214,Nikola Kalinić,hr CRO,FW,Atlético Madrid,es La Liga,30,1988,7.1,108,106,1,0,0,1,0,0,0,0,0,0,61,1,7,Matches
1215,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,de Bundesliga,32,1985,25.7,715,680,27,1,9,3,21,7,0,0,0,0,509,8,26,Matches
1216,Samuel Kalu,ng NGA,FW,Bordeaux,fr Ligue 1,20,1997,14.2,572,494,72,21,3,10,96,6,45,16,25,1,364,6,22,Matches
1217,François Kamano,gn GUI,"FW,MF",Bordeaux,fr Ligue 1,22,1996,28.5,931,902,25,6,5,9,29,8,11,7,1,0,730,4,36,Matches
1218,Aboubakar Kamara,mr MTN,FW,Fulham,eng Premier League,23,1995,7.7,248,241,6,1,0,1,18,4,0,0,0,0,170,1,14,Matches
1219,Boubacar Kamara,fr FRA,DF,Marseille,fr Ligue 1,18,1999,26.8,1420,1332,85,59,6,13,6,26,0,0,0,0,1219,3,13,Matches
1220,Hassane Kamara,ci CIV,"DF,FW",Reims,fr Ligue 1,24,1994,10.3,458,371,83,5,0,2,15,78,0,0,0,0,351,4,13,Matches
1221,Marcin Kamiński,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27.0,1169,1124,42,42,0,13,2,0,0,0,0,0,980,3,9,Matches
1222,Patrick Kammerbauer,de GER,FW,Freiburg,de Bundesliga,21,1997,0.0,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches
1223,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,23.5,1515,1370,139,76,8,6,68,13,48,14,21,0,1238,6,35,Matches
1224,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,25,1993,26.9,578,547,30,8,10,15,12,14,0,0,0,0,419,1,14,Matches
1225,Lee Kang-in,kr KOR,"MF,FW",Valencia,es La Liga,17,2001,0.3,19,19,0,0,1,0,6,0,0,0,0,0,12,0,1,Matches
1226,Wilfried Kanga,ci CIV,FW,Angers,fr Ligue 1,20,1998,5.5,91,86,5,0,0,0,5,0,0,0,0,0,60,0,5,Matches
1227,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,27,1991,34.4,2056,2032,15,9,4,7,19,6,0,0,0,0,1789,9,54,Matches
1228,Stefanos Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,0.5,16,13,3,0,0,0,0,0,0,0,0,0,12,0,0,Matches
1229,Wilfrid Kaptoum,cm CMR,MF,Betis,es La Liga,22,1996,8.6,326,322,3,2,1,3,1,1,0,0,0,0,279,1,9,Matches
1230,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,de Bundesliga,24,1994,10.2,283,270,11,1,0,0,9,0,0,0,0,0,197,2,16,Matches
1231,Yann Karamoh,fr FRA,"FW,MF",Inter,it Serie A,20,1998,0.1,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,Matches
1232,Yann Karamoh,fr FRA,FW,Bordeaux,fr Ligue 1,20,1998,13.6,538,483,52,15,7,4,69,8,26,10,11,1,382,3,26,Matches
1233,Ibrahim Karamoko,fr FRA,MF,Chievo,it Serie A,17,2001,0.7,19,19,0,0,0,0,2,0,0,0,0,0,13,0,2,Matches
1234,Orestis Karnezis,gr GRE,GK,Napoli,it Serie A,33,1985,9.0,245,166,79,16,0,1,0,0,0,0,0,0,170,0,0,Matches
1235,Rick Karsdorp,nl NED,DF,Roma,it Serie A,23,1995,6.6,414,338,74,3,4,1,24,71,0,0,0,0,317,2,11,Matches
1236,Grigoris Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,19,18,1,1,0,0,0,0,0,0,0,0,16,0,0,Matches
1237,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1.0,40,22,18,3,0,0,0,0,0,0,0,0,25,0,0,Matches
1238,Beram Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,283,269,12,0,1,2,10,0,2,0,1,1,194,2,8,Matches
1239,Moise Kean,it ITA,FW,Juventus,it Serie A,18,2000,6.0,86,86,0,0,0,0,2,0,0,0,0,0,67,0,3,Matches
1240,Michael Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33.0,1606,1560,41,38,0,15,4,3,0,0,0,0,1292,5,16,Matches
1241,Neeskens Kebano,cd COD,"FW,MF",Fulham,eng Premier League,26,1992,1.2,31,30,1,1,0,0,2,0,0,0,0,0,25,0,0,Matches
1242,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,1393,1325,67,20,2,9,8,47,0,0,0,0,1284,1,9,Matches
1243,Jules Keita,gn GUI,"FW,MF",Dijon,fr Ligue 1,20,1998,5.1,129,120,8,2,1,2,1,2,4,0,0,0,101,1,2,Matches
1244,Naby Keïta,gn GUI,"MF,FW",Liverpool,eng Premier League,23,1995,15.4,1011,1003,7,4,7,0,5,0,2,0,0,0,889,1,14,Matches
1245,Keko,es ESP,"MF,FW",Valladolid,es La Liga,26,1991,17.0,537,506,29,5,0,10,103,16,8,0,5,0,340,2,36,Matches
1246,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,359,349,10,10,0,5,2,0,0,0,0,0,270,0,4,Matches
1247,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,1036,988,45,31,0,14,8,14,0,0,0,0,836,3,7,Matches
1248,Kenedy,br BRA,"MF,DF",Newcastle Utd,eng Premier League,22,1996,15.0,533,482,49,3,1,7,28,41,5,2,3,0,374,2,22,Matches
1249,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,573,442,129,3,0,1,17,126,0,0,0,0,423,2,21,Matches
1250,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,862,802,58,58,1,17,1,0,0,0,0,0,670,2,7,Matches
1251,Sebastian Kerk,de GER,"MF,FW",Nürnberg,de Bundesliga,24,1994,13.1,484,380,102,27,0,1,95,27,48,22,24,0,308,2,10,Matches
1252,Franck Kessié,ci CIV,MF,Milan,it Serie A,21,1996,33.5,1733,1691,37,22,7,10,28,11,4,0,0,0,1484,5,30,Matches
1253,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Caen,fr Ligue 1,23,1995,15.0,472,441,27,14,2,1,23,0,9,3,3,1,327,4,19,Matches
1254,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,27,1991,31.3,1100,845,250,77,4,27,197,21,132,50,58,4,725,5,38,Matches
1255,Rani Khedira,de GER,"DF,MF",Augsburg,de Bundesliga,24,1994,29.2,1266,1226,35,35,1,5,7,0,0,0,0,0,1029,5,15,Matches
1256,Sami Khedira,de GER,MF,Juventus,it Serie A,31,1987,7.8,368,352,12,7,1,0,8,5,0,0,0,0,307,4,11,Matches
1257,Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,de Bundesliga,26,1992,2.0,39,37,1,0,0,0,0,0,0,0,0,0,22,1,2,Matches
1258,Kiké,es ESP,FW,Eibar,es La Liga,28,1989,14.4,407,392,14,1,0,2,12,0,0,0,0,0,278,1,16,Matches
1259,Max Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1260,Joshua Kimmich,de GER,"DF,MF",Bayern Munich,de Bundesliga,23,1995,34.0,3026,2563,453,75,3,25,254,244,133,37,81,0,2583,10,43,Matches
1261,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,1494,1429,63,40,1,5,7,23,0,0,0,0,1387,2,9,Matches
1262,Joshua King,no NOR,"FW,MF",Bournemouth,eng Premier League,26,1992,32.9,858,830,21,0,11,2,43,5,1,0,0,0,588,7,28,Matches
1263,Sofian Kiyine,ma MAR,"MF,DF",Chievo,it Serie A,20,1997,9.1,373,334,39,8,1,7,36,19,10,5,2,1,281,0,8,Matches
1264,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,910,882,25,25,3,11,0,0,0,0,0,0,777,3,5,Matches
1265,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,1251,1205,44,8,1,14,39,22,14,8,6,0,916,2,36,Matches
1266,Felix Klaus,de GER,"FW,MF",Wolfsburg,de Bundesliga,25,1992,4.9,145,141,3,0,3,1,9,3,0,0,0,0,108,1,2,Matches
1267,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,630,604,24,23,0,3,2,1,0,0,0,0,507,2,4,Matches
1268,Tim Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,2.2,59,56,3,0,1,0,1,0,0,0,0,0,42,0,1,Matches
1269,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,22.3,1025,831,190,4,0,0,40,186,0,0,0,0,754,4,31,Matches
1270,Justin Kluivert,nl NED,FW,Roma,it Serie A,19,1999,14.9,462,439,20,5,0,1,67,6,9,5,1,0,344,3,20,Matches
1271,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,6.6,252,199,52,4,0,2,21,48,0,0,0,0,174,1,8,Matches
1272,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31.0,2051,1973,71,66,1,34,1,5,0,0,0,0,1756,7,23,Matches
1273,Anthony Knockaert,fr FRA,"MF,FW",Brighton,eng Premier League,26,1991,20.4,736,635,96,42,1,16,107,8,46,19,26,0,519,5,14,Matches
1274,Törles Knöll,de GER,"FW,MF",Nürnberg,de Bundesliga,20,1997,4.1,89,79,9,1,1,1,1,3,0,0,0,0,56,1,3,Matches
1275,Gregor Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1.0,43,34,8,3,0,0,0,0,0,0,0,0,27,1,0,Matches
1276,Gregor Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,15.4,528,369,157,38,0,1,0,0,0,0,0,0,370,2,1,Matches
1277,Robin Koch,de GER,"MF,DF",Freiburg,de Bundesliga,22,1996,21.1,892,865,24,16,0,13,0,5,0,0,0,0,731,3,11,Matches
1278,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,24,1993,1.8,47,45,1,0,0,1,0,0,0,0,0,0,37,1,0,Matches
1279,Dominik Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,10.8,508,491,14,14,1,5,2,0,0,0,0,0,404,3,13,Matches
1280,Djégui Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,1.9,58,58,0,0,0,0,0,0,0,0,0,0,41,0,3,Matches
1281,Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,28.7,2081,1892,179,72,14,18,118,12,87,33,40,0,1715,10,27,Matches
1282,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,32.3,2069,1677,386,69,1,39,190,267,50,9,38,0,1599,6,52,Matches
1283,Sead Kolašinac,ba BIH,"DF,MF",Arsenal,eng Premier League,25,1993,21.0,1229,1008,216,11,3,4,51,202,3,1,1,0,951,5,49,Matches
1284,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,19,1998,1.4,27,26,1,0,0,0,1,0,0,0,0,0,16,0,1,Matches
1285,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,35.4,2003,1804,198,34,0,14,38,164,0,0,0,0,1631,1,23,Matches
1286,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,13.6,1229,1223,4,4,0,1,0,0,0,0,0,0,1142,2,3,Matches
1287,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20.0,1015,752,259,9,2,2,68,250,0,0,0,0,751,4,33,Matches
1288,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,27.0,1042,993,46,46,1,5,2,0,0,0,0,0,789,3,15,Matches
1289,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,25,1993,20.8,387,359,28,1,3,3,7,2,0,0,0,0,257,0,16,Matches
1290,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,13.8,746,731,13,13,4,17,0,0,0,0,0,0,628,2,7,Matches
1291,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,23.9,1085,1041,44,38,0,29,4,6,0,0,0,0,914,0,9,Matches
1292,Manu Koné,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.8,41,41,0,0,0,0,0,0,0,0,0,0,35,0,2,Matches
1293,Youssouf Koné,ml MLI,DF,Lille,fr Ligue 1,23,1995,19.0,1075,877,198,19,0,5,70,179,0,0,0,0,847,0,10,Matches
1294,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,1994,30.2,1275,1145,125,32,1,0,28,93,0,0,0,0,978,5,13,Matches
1295,Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,de Bundesliga,28,1989,7.3,212,197,15,4,0,2,33,2,8,4,4,0,149,0,13,Matches
1296,Pascal Köpke,de GER,"FW,MF",Hertha BSC,de Bundesliga,22,1995,0.8,28,26,2,0,0,0,1,0,0,0,0,0,23,0,0,Matches
1297,Julian Korb,de GER,DF,Hannover 96,de Bundesliga,26,1992,11.2,541,423,118,3,0,0,28,115,0,0,0,0,382,0,29,Matches
1298,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,1985,14.8,895,860,32,31,0,11,0,1,0,0,0,0,820,3,6,Matches
1299,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,de Bundesliga,25,1992,32.8,1589,1158,421,37,2,10,234,335,49,14,19,0,945,10,69,Matches
1300,Christian Kouamé,ci CIV,FW,Genoa,it Serie A,20,1997,34.1,953,924,25,2,2,6,28,14,1,0,0,0,617,4,34,Matches
1301,Tomáš Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,1992,32.5,907,580,324,69,0,4,0,1,0,0,0,0,620,3,0,Matches
1302,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,27,1991,34.8,2533,2454,75,66,2,34,5,9,0,0,0,0,2239,4,15,Matches
1303,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37.0,2015,1908,101,58,4,10,5,43,0,0,0,0,1614,6,20,Matches
1304,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,21.1,781,771,10,2,1,2,8,8,0,0,0,0,622,0,14,Matches
1305,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,24,1994,19.3,1484,1439,44,13,8,10,8,7,1,0,0,0,1359,1,14,Matches
1306,Dawid Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1997,1.9,83,80,3,0,0,0,3,2,0,0,0,0,65,0,3,Matches
1307,Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,de Bundesliga,21,1997,6.4,153,146,7,0,0,3,6,4,1,0,0,0,102,0,5,Matches
1308,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,1988,3.5,123,80,43,13,0,0,0,0,0,0,0,0,80,0,0,Matches
1309,Emil Krafth,se SWE,DF,Amiens,fr Ligue 1,23,1994,33.0,1499,1089,405,36,0,3,70,368,1,0,0,0,1040,5,47,Matches
1310,Luka Krajnc,si SVN,DF,Frosinone,it Serie A,23,1994,8.8,379,361,16,16,0,1,3,0,0,0,0,0,305,2,9,Matches
1311,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,27,1991,26.6,1077,966,106,20,6,8,92,23,55,24,20,0,820,5,31,Matches
1312,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,27,1991,12.6,742,705,33,33,2,5,5,0,0,0,0,0,652,4,5,Matches
1313,Vasyl Kravets,ua UKR,"DF,FW",Leganés,es La Liga,20,1997,5.3,228,188,39,6,0,0,29,33,0,0,0,0,160,1,4,Matches
1314,Ladislav Krejčí,cz CZE,"DF,MF",Bologna,it Serie A,26,1992,11.8,608,497,108,11,0,1,41,87,10,3,2,1,492,3,13,Matches
1315,Rene Krhin,si SVN,MF,Nantes,fr Ligue 1,28,1990,11.7,537,515,22,21,0,1,0,1,0,0,0,0,447,0,5,Matches
1316,Toni Kroos,de GER,MF,Real Madrid,es La Liga,28,1990,24.7,2229,1973,242,115,5,69,136,7,120,28,54,0,1980,14,16,Matches
1317,Rade Krunić,ba BIH,MF,Empoli,it Serie A,24,1993,30.8,1339,1296,35,12,8,13,19,14,2,0,1,0,1066,8,35,Matches
1318,Max Kruse,de GER,"FW,MF",Werder Bremen,de Bundesliga,30,1988,31.5,1797,1602,190,34,7,28,171,24,77,35,36,0,1337,5,44,Matches
1319,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,25,1992,13.2,561,432,127,10,0,7,25,117,0,0,0,0,382,2,17,Matches
1320,Yuya Kubo,jp JPN,"FW,MF",Nürnberg,de Bundesliga,24,1993,15.1,414,405,8,1,3,6,19,3,0,0,0,0,292,1,20,Matches
1321,Juraj Kucka,sk SVK,MF,Parma,it Serie A,31,1987,17.1,582,559,18,9,3,4,20,3,6,3,1,0,394,5,12,Matches
1322,Dejan Kulusevski,se SWE,MF,Atalanta,it Serie A,18,2000,1.2,62,62,0,0,0,0,3,0,0,0,0,0,43,0,8,Matches
1323,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,21.2,1182,1100,74,52,5,36,44,3,19,6,12,1,941,8,23,Matches
1324,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,29,1989,28.4,1381,1263,116,46,1,23,142,16,54,28,23,0,1101,2,34,Matches
1325,Layvin Kurzawa,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,25,1992,11.2,576,496,77,0,0,2,24,76,1,0,0,0,476,3,6,Matches
1326,Rafał Kurzawa,pl POL,FW,Amiens,fr Ligue 1,25,1993,2.7,136,115,21,9,0,1,18,5,7,4,3,0,97,0,3,Matches
1327,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,18,2000,4.7,101,93,8,1,0,0,7,1,0,0,0,0,65,0,4,Matches
1328,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,21,1997,22.7,1316,1030,280,13,0,3,74,267,0,0,0,0,938,6,32,Matches
1329,Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,22,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1330,Antonino La Gumina,it ITA,"FW,MF",Empoli,it Serie A,22,1996,12.1,143,128,15,1,0,0,1,0,2,0,0,0,112,0,5,Matches
1331,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,eng Premier League,27,1991,4.5,116,109,6,2,1,0,6,4,0,0,0,0,94,1,4,Matches
1332,Gaëtan Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,24,1994,1.0,23,20,3,0,0,1,1,0,0,0,0,0,10,0,1,Matches
1333,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,24,1994,32.2,928,912,8,0,4,3,51,2,0,0,0,0,591,8,49,Matches
1334,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,807,753,52,0,10,4,29,5,0,0,0,0,581,2,39,Matches
1335,Alban Lafont,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,1018,662,350,88,0,6,0,0,0,0,0,0,692,6,1,Matches
1336,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,28,1989,36.0,1279,1184,87,77,1,10,1,3,0,0,0,0,896,8,11,Matches
1337,Abdou Lahat Diakhate,sn SEN,MF,Parma,it Serie A,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1338,Konrad Laimer,at AUT,"MF,DF",RB Leipzig,de Bundesliga,21,1997,20.8,821,744,73,10,3,3,22,63,0,0,0,0,579,4,29,Matches
1339,Diego Lainez,mx MEX,"FW,MF",Betis,es La Liga,18,2000,3.9,131,125,6,2,0,0,6,2,1,1,0,0,109,0,6,Matches
1340,Kenny Lala,mg MAD,"DF,FW",Strasbourg,fr Ligue 1,26,1991,34.0,2192,1720,467,64,7,55,202,350,53,16,30,1,1666,5,62,Matches
1341,Adam Lallana,eng ENG,"MF,FW",Liverpool,eng Premier League,30,1988,5.2,312,302,9,1,1,2,8,1,4,2,0,0,251,1,10,Matches
1342,Érik Lamela,ar ARG,"MF,FW",Tottenham,eng Premier League,26,1992,10.8,454,422,29,5,6,0,28,1,20,9,9,0,362,3,18,Matches
1343,Mohamed Lamine Diaby,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,27,23,4,0,0,0,0,0,0,0,0,0,23,0,0,Matches
1344,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,544,523,20,15,0,3,1,5,0,0,0,0,437,1,4,Matches
1345,Michael Lang,ch SUI,DF,Gladbach,de Bundesliga,27,1991,13.9,803,671,130,15,0,2,32,115,0,0,0,0,647,2,18,Matches
1346,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,970,937,32,29,0,3,0,3,0,0,0,0,858,1,5,Matches
1347,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,472,455,15,7,4,0,16,2,6,1,5,0,409,2,7,Matches
1348,Gianluca Lapadula,pe PER,FW,Genoa,it Serie A,28,1990,4.5,75,70,5,0,0,0,0,1,0,0,0,0,50,0,1,Matches
1349,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,3053,2974,69,30,0,53,6,39,0,0,0,0,2804,10,7,Matches
1350,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,1489,1370,110,103,0,9,7,7,0,0,0,0,1143,9,8,Matches
1351,Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,41,30,10,1,0,0,5,9,0,0,0,0,28,1,0,Matches
1352,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,25,1992,27.3,475,418,56,0,1,1,23,2,0,0,0,0,319,1,19,Matches
1353,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,1111,1086,23,19,2,5,2,4,0,0,0,0,848,2,15,Matches
1354,Paul Lasne,fr FRA,"MF,DF",Montpellier,fr Ligue 1,29,1989,19.9,1009,904,103,13,1,6,40,89,1,0,0,0,794,2,15,Matches
1355,Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,175,144,31,1,0,1,4,30,0,0,0,0,140,0,5,Matches
1356,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,1039,1003,30,18,6,8,9,9,3,0,3,0,825,6,16,Matches
1357,Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,228,213,14,5,0,1,0,9,0,0,0,0,192,1,1,Matches
1358,Armand Lauriente,fr FRA,MF,Rennes,fr Ligue 1,19,1998,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1359,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,582,463,119,21,0,1,39,98,0,0,0,0,448,0,14,Matches
1360,Wesley Lautoa,nc NCL,"DF,MF",Dijon,fr Ligue 1,30,1987,33.6,1587,1534,51,45,0,16,0,5,0,0,0,0,1371,2,14,Matches
1361,Diego Laxalt,uy URU,"DF,MF",Milan,it Serie A,25,1993,7.2,385,341,44,4,1,1,25,40,0,0,0,0,290,0,17,Matches
1362,Miguel Layún,mx MEX,"MF,DF",Villarreal,es La Liga,30,1988,5.6,279,219,58,14,0,2,55,22,22,12,8,0,193,2,7,Matches
1363,Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,de Bundesliga,22,1996,30.5,1634,1235,389,68,0,11,156,263,58,12,45,0,1179,10,43,Matches
1364,Darko Lazović,rs SRB,"DF,FW",Genoa,it Serie A,27,1990,28.2,1066,877,184,20,2,2,126,142,22,1,18,0,736,5,30,Matches
1365,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,1993,31.5,1463,1260,201,9,0,7,242,192,0,0,0,0,1092,2,73,Matches
1366,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,54,51,3,0,0,0,0,0,0,0,0,0,44,0,1,Matches
1367,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,1488,1368,107,35,1,16,17,72,0,0,0,0,1216,13,16,Matches
1368,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,21,1996,3.2,221,214,6,6,0,0,0,0,0,0,0,0,194,1,4,Matches
1369,Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,1253,1209,40,34,0,13,5,6,0,0,0,0,986,4,21,Matches
1370,James Lea Siliki,cm CMR,"MF,FW",Rennes,fr Ligue 1,22,1996,13.6,446,425,17,5,2,10,58,11,1,1,0,0,303,4,15,Matches
1371,Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,252,228,24,0,1,1,10,1,0,0,0,0,177,0,12,Matches
1372,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,de Bundesliga,27,1991,10.5,356,348,6,1,2,3,14,5,0,0,0,0,239,2,15,Matches
1373,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,1282,860,420,143,0,10,0,0,0,0,0,0,879,2,0,Matches
1374,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,1456,1391,62,32,2,22,39,6,24,9,14,0,1227,3,22,Matches
1375,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,20.0,920,792,125,19,1,5,22,106,0,0,0,0,634,3,13,Matches
1376,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,1991,11.8,212,206,2,0,1,0,9,1,0,0,0,0,151,4,7,Matches
1377,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,1594,1247,341,57,2,32,94,252,32,8,21,1,1225,6,34,Matches
1378,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,1406,1342,62,47,5,5,29,1,13,2,11,0,1221,2,12,Matches
1379,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,575,554,19,16,3,34,7,3,0,0,0,0,433,2,8,Matches
1380,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,118,92,26,3,0,0,12,21,2,2,0,0,90,0,3,Matches
1381,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,1995,20.2,1020,945,71,16,6,13,73,5,49,14,27,0,825,4,23,Matches
