,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received
707,850,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,28.6,1715.0,94.0,440.0,784.0,503.0,55.0,1715.0,40.0,12.0,30.0,28.0,70.0,714.0,2589.0,1186.0,31.0,19.0,6.0,50.0,14.0,891.0,125.0
708,851,Mohamed Fares,dz ALG,"DF,FW",Genoa,it Serie A,25,1996,6.5,331.0,9.0,82.0,141.0,114.0,16.0,331.0,16.0,9.0,56.3,7.0,43.8,173.0,915.0,452.0,16.0,12.0,1.0,10.0,10.0,187.0,22.0
709,852,Diego Farias,br BRA,"MF,FW",Cagliari,it Serie A,31,1990,0.7,38.0,0.0,2.0,15.0,21.0,1.0,38.0,1.0,1.0,100.0,0.0,0.0,25.0,120.0,56.0,2.0,0.0,1.0,1.0,0.0,28.0,7.0
710,854,Ömer Faruk Beyaz,tr TUR,"DF,MF",Stuttgart,de Bundesliga,17,2003,0.8,53.0,0.0,6.0,22.0,25.0,3.0,53.0,1.0,0.0,0.0,1.0,100.0,24.0,103.0,28.0,0.0,1.0,1.0,6.0,1.0,35.0,5.0
711,855,Noah Fatar,fr FRA,"DF,MF",Angers,fr Ligue 1,19,2002,0.1,9.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
712,856,Ansu Fati,es ESP,FW,Barcelona,es La Liga,18,2002,3.7,222.0,0.0,10.0,71.0,144.0,34.0,222.0,14.0,4.0,28.6,10.0,71.4,151.0,832.0,430.0,20.0,11.0,13.0,18.0,2.0,190.0,49.0
713,857,Julien Faussurier,fr FRA,"MF,DF",Brest,fr Ligue 1,34,1987,5.4,331.0,11.0,65.0,125.0,144.0,16.0,331.0,8.0,1.0,12.5,7.0,87.5,207.0,1190.0,497.0,18.0,15.0,3.0,9.0,2.0,199.0,60.0
714,858,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,11.0,2.0,3.0,4.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,1.0,3.0,1.0,8.0,5.0
715,859,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,817.0,107.0,347.0,403.0,77.0,27.0,817.0,11.0,9.0,81.8,2.0,18.2,361.0,2193.0,1390.0,19.0,16.0,4.0,12.0,3.0,418.0,6.0
716,860,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,70.0,2.0,8.0,50.0,13.0,2.0,70.0,3.0,1.0,33.3,2.0,66.7,32.0,178.0,103.0,1.0,0.0,0.0,3.0,1.0,48.0,1.0
717,861,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,12.0,0.0,2.0,8.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0
718,862,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,31.0,1883.0,4.0,108.0,836.0,957.0,127.0,1883.0,123.0,82.0,66.7,41.0,33.3,1169.0,7228.0,3280.0,117.0,81.0,50.0,102.0,81.0,1437.0,231.0
719,863,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,965.0,117.0,451.0,479.0,37.0,21.0,965.0,3.0,2.0,66.7,1.0,33.3,521.0,2849.0,1396.0,5.0,3.0,1.0,8.0,2.0,538.0,2.0
720,864,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,2079.0,282.0,1046.0,997.0,44.0,10.0,2079.0,6.0,6.0,100.0,0.0,0.0,1215.0,6510.0,3496.0,12.0,9.0,0.0,9.0,6.0,1499.0,1.0
721,865,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,21,1999,14.0,600.0,9.0,43.0,285.0,280.0,53.0,600.0,52.0,31.0,59.6,21.0,40.4,415.0,2677.0,1489.0,42.0,44.0,11.0,29.0,19.0,520.0,82.0
722,866,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,502.0,65.0,289.0,196.0,23.0,3.0,502.0,9.0,8.0,88.9,1.0,11.1,292.0,1570.0,831.0,7.0,3.0,0.0,1.0,5.0,310.0,4.0
723,867,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,1431.0,101.0,455.0,569.0,418.0,11.0,1431.0,14.0,7.0,50.0,7.0,50.0,611.0,3099.0,1626.0,40.0,34.0,6.0,41.0,7.0,667.0,48.0
724,868,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,0.3,7.0,0.0,0.0,2.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0
725,869,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,5.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
726,870,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,2445.0,64.0,359.0,1135.0,965.0,100.0,2443.0,52.0,26.0,50.0,26.0,50.0,1450.0,6657.0,3514.0,78.0,65.0,24.0,46.0,40.0,1799.0,190.0
727,871,Edimilson Fernandes,ch SUI,"MF,FW",Arminia,de Bundesliga,25,1996,3.1,157.0,11.0,29.0,69.0,61.0,6.0,157.0,4.0,3.0,75.0,1.0,25.0,99.0,426.0,208.0,6.0,5.0,2.0,5.0,6.0,101.0,21.0
728,873,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,1272.0,53.0,272.0,729.0,290.0,26.0,1270.0,22.0,9.0,40.9,13.0,59.1,703.0,3890.0,2048.0,48.0,23.0,2.0,29.0,27.0,792.0,44.0
729,875,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,265.0,53.0,157.0,100.0,11.0,8.0,265.0,0.0,0.0,0.0,0.0,0.0,152.0,619.0,311.0,0.0,0.0,0.0,1.0,0.0,169.0,1.0
730,876,Fernandinho,br BRA,"MF,DF",Manchester City,eng Premier League,36,1985,10.7,927.0,35.0,172.0,622.0,137.0,17.0,927.0,11.0,9.0,81.8,2.0,18.2,637.0,2931.0,1483.0,16.0,18.0,0.0,6.0,7.0,742.0,11.0
731,877,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,34,1987,20.6,1415.0,114.0,539.0,742.0,143.0,10.0,1415.0,11.0,7.0,63.6,4.0,36.4,817.0,3263.0,1630.0,15.0,28.0,0.0,23.0,6.0,985.0,11.0
732,878,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,1032.0,142.0,571.0,431.0,36.0,4.0,1032.0,14.0,4.0,28.6,10.0,71.4,544.0,2389.0,1147.0,7.0,7.0,1.0,10.0,3.0,581.0,5.0
733,879,Salvador Ferrer,es ESP,"DF,MF",Spezia,it Serie A,23,1998,16.6,927.0,71.0,305.0,428.0,199.0,8.0,927.0,12.0,8.0,66.7,4.0,33.3,419.0,2096.0,1107.0,24.0,18.0,2.0,11.0,10.0,484.0,52.0
734,880,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,2827.0,98.0,835.0,1676.0,341.0,6.0,2827.0,53.0,35.0,66.0,18.0,34.0,2056.0,10912.0,6091.0,78.0,48.0,3.0,37.0,47.0,2153.0,43.0
735,881,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,438.0,21.0,143.0,210.0,87.0,2.0,438.0,7.0,3.0,42.9,4.0,57.1,201.0,935.0,526.0,10.0,11.0,0.0,4.0,4.0,237.0,14.0
736,882,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,1361.0,37.0,236.0,638.0,506.0,49.0,1360.0,75.0,44.0,58.7,31.0,41.3,817.0,4238.0,2241.0,64.0,43.0,18.0,62.0,40.0,991.0,136.0
737,883,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,422.0,8.0,75.0,194.0,155.0,10.0,422.0,6.0,3.0,50.0,3.0,50.0,249.0,1014.0,434.0,10.0,7.0,1.0,6.0,3.0,275.0,51.0
738,884,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,32,1989,3.2,112.0,10.0,18.0,47.0,48.0,14.0,112.0,7.0,2.0,28.6,5.0,71.4,62.0,278.0,117.0,2.0,2.0,2.0,9.0,5.0,74.0,14.0
739,885,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,387.0,23.0,128.0,203.0,61.0,10.0,387.0,5.0,3.0,60.0,2.0,40.0,206.0,854.0,298.0,3.0,3.0,1.0,10.0,8.0,246.0,10.0
740,887,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11.0,664.0,4.0,49.0,302.0,322.0,68.0,664.0,33.0,17.0,51.5,16.0,48.5,370.0,1882.0,883.0,27.0,24.0,6.0,33.0,25.0,500.0,100.0
741,888,Junior Firpo,es ESP,"DF,MF",Leeds United,eng Premier League,24,1996,19.0,1152.0,60.0,346.0,562.0,257.0,38.0,1152.0,28.0,16.0,57.1,12.0,42.9,585.0,2858.0,1718.0,36.0,29.0,2.0,17.0,7.0,670.0,72.0
742,890,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,14.0,1.0,2.0,5.0,7.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,53.0,31.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0
743,891,Alexis Flips,fr FRA,"MF,DF",Reims,fr Ligue 1,21,2000,11.7,687.0,25.0,164.0,289.0,252.0,23.0,686.0,28.0,13.0,46.4,15.0,53.6,348.0,1725.0,770.0,15.0,19.0,3.0,33.0,14.0,354.0,61.0
744,892,Alessandro Florenzi,it ITA,"DF,FW",Milan,it Serie A,30,1991,12.8,925.0,31.0,223.0,496.0,217.0,20.0,925.0,10.0,8.0,80.0,2.0,20.0,493.0,2434.0,1397.0,30.0,16.0,4.0,11.0,1.0,584.0,51.0
745,893,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,1303.0,6.0,66.0,426.0,820.0,137.0,1303.0,58.0,37.0,63.8,21.0,36.2,872.0,4436.0,1941.0,71.0,43.0,39.0,48.0,34.0,1023.0,248.0
746,894,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,12.0,5.0,10.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
747,895,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,2195.0,32.0,268.0,1280.0,687.0,105.0,2195.0,123.0,79.0,64.2,44.0,35.8,1616.0,10414.0,5140.0,131.0,95.0,29.0,86.0,50.0,1760.0,227.0
748,896,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7.0,594.0,55.0,305.0,275.0,19.0,5.0,594.0,3.0,3.0,100.0,0.0,0.0,434.0,2958.0,1710.0,10.0,9.0,1.0,5.0,2.0,439.0,1.0
749,897,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,1455.0,47.0,239.0,973.0,263.0,17.0,1455.0,62.0,40.0,64.5,22.0,35.5,918.0,4891.0,2497.0,44.0,41.0,5.0,38.0,33.0,1001.0,47.0
750,898,Thomas Foket,be BEL,"DF,FW",Reims,fr Ligue 1,26,1994,24.8,1281.0,88.0,432.0,503.0,355.0,27.0,1281.0,26.0,13.0,50.0,13.0,50.0,769.0,3942.0,1776.0,34.0,26.0,0.0,34.0,18.0,770.0,115.0
751,899,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,72.0,6.0,37.0,33.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,38.0,137.0,58.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0
752,900,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,234.0,20.0,89.0,135.0,12.0,1.0,234.0,1.0,1.0,100.0,0.0,0.0,160.0,780.0,478.0,3.0,2.0,0.0,0.0,1.0,167.0,4.0
753,901,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38.0,2437.0,300.0,1221.0,1110.0,116.0,48.0,2437.0,5.0,4.0,80.0,1.0,20.0,1525.0,7326.0,4048.0,14.0,10.0,1.0,18.0,2.0,1580.0,13.0
754,902,Fernando Forestieri,it ITA,"FW,MF",Udinese,it Serie A,31,1990,0.6,33.0,1.0,4.0,9.0,20.0,4.0,33.0,1.0,1.0,100.0,0.0,0.0,16.0,124.0,84.0,2.0,2.0,0.0,2.0,0.0,21.0,8.0
755,903,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,25,1996,31.1,1731.0,33.0,262.0,819.0,665.0,65.0,1731.0,54.0,23.0,42.6,31.0,57.4,981.0,4917.0,2219.0,49.0,37.0,11.0,47.0,28.0,1184.0,200.0
756,904,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19.0,951.0,8.0,69.0,481.0,413.0,61.0,947.0,31.0,23.0,74.2,8.0,25.8,592.0,3087.0,1391.0,39.0,40.0,12.0,55.0,26.0,743.0,118.0
757,905,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17.0,995.0,25.0,265.0,578.0,167.0,9.0,995.0,19.0,12.0,63.2,7.0,36.8,539.0,2507.0,1137.0,19.0,12.0,2.0,24.0,11.0,629.0,26.0
758,906,Marcus Forss,fi FIN,"FW,MF",Brentford,eng Premier League,22,1999,2.3,69.0,0.0,2.0,39.0,28.0,6.0,69.0,4.0,1.0,25.0,3.0,75.0,29.0,126.0,44.0,2.0,0.0,0.0,9.0,1.0,37.0,12.0
759,908,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,10.7,569.0,3.0,66.0,280.0,229.0,36.0,569.0,18.0,9.0,50.0,9.0,50.0,328.0,1963.0,1021.0,33.0,30.0,10.0,23.0,10.0,400.0,59.0
760,909,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,118.0,2.0,10.0,62.0,49.0,19.0,118.0,1.0,1.0,100.0,0.0,0.0,46.0,181.0,65.0,3.0,3.0,1.0,13.0,2.0,82.0,16.0
761,910,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1.0,39.0,5.0,22.0,18.0,0.0,0.0,39.0,2.0,1.0,50.0,1.0,50.0,17.0,120.0,55.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0
762,912,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,10.0,0.0,0.0,3.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,62.0,53.0,3.0,1.0,1.0,0.0,0.0,8.0,4.0
763,913,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,109.0,5.0,33.0,51.0,28.0,1.0,109.0,2.0,1.0,50.0,1.0,50.0,47.0,211.0,94.0,2.0,4.0,0.0,2.0,0.0,54.0,6.0
764,916,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,1409.0,80.0,470.0,713.0,247.0,18.0,1409.0,40.0,28.0,70.0,12.0,30.0,746.0,4620.0,2709.0,48.0,28.0,3.0,25.0,7.0,779.0,35.0
765,917,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,0.2,12.0,1.0,1.0,5.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,40.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0
766,918,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,554.0,30.0,162.0,239.0,156.0,4.0,554.0,12.0,6.0,50.0,6.0,50.0,206.0,1056.0,540.0,20.0,6.0,0.0,14.0,2.0,265.0,32.0
767,919,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,1740.0,67.0,416.0,748.0,592.0,63.0,1740.0,38.0,16.0,42.1,22.0,57.9,955.0,4654.0,2167.0,53.0,44.0,7.0,39.0,17.0,1067.0,223.0
768,920,Enric Franquesa,es ESP,"DF,FW",Levante,es La Liga,24,1997,6.9,325.0,12.0,86.0,149.0,95.0,4.0,325.0,19.0,10.0,52.6,9.0,47.4,145.0,1043.0,503.0,17.0,13.0,3.0,10.0,8.0,179.0,36.0
769,921,Fransérgio,br BRA,MF,Bordeaux,fr Ligue 1,30,1990,14.0,684.0,37.0,149.0,440.0,102.0,17.0,684.0,11.0,5.0,45.5,6.0,54.5,378.0,1777.0,778.0,10.0,10.0,1.0,20.0,10.0,413.0,23.0
770,922,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,27,1994,16.3,590.0,22.0,102.0,192.0,301.0,42.0,590.0,4.0,1.0,25.0,3.0,75.0,370.0,1823.0,970.0,35.0,23.0,11.0,22.0,11.0,410.0,86.0
771,923,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,21,1999,31.7,1642.0,103.0,376.0,880.0,419.0,86.0,1642.0,64.0,42.0,65.6,22.0,34.4,923.0,5167.0,2728.0,79.0,61.0,20.0,59.0,22.0,1186.0,104.0
772,924,Fred,br BRA,MF,Manchester Utd,eng Premier League,28,1993,22.5,1623.0,65.0,392.0,965.0,275.0,17.0,1623.0,36.0,21.0,58.3,15.0,41.7,840.0,3252.0,1564.0,17.0,16.0,1.0,41.0,25.0,1093.0,41.0
773,925,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,28,1992,3.4,172.0,14.0,50.0,78.0,44.0,2.0,172.0,1.0,0.0,0.0,1.0,100.0,87.0,343.0,188.0,4.0,3.0,0.0,2.0,1.0,99.0,14.0
774,926,Morten Frendrup,dk DEN,"DF,MF",Genoa,it Serie A,20,2001,7.7,461.0,13.0,120.0,247.0,99.0,5.0,461.0,5.0,3.0,60.0,2.0,40.0,170.0,981.0,357.0,13.0,8.0,2.0,15.0,3.0,162.0,9.0
775,927,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,29,1992,26.3,2036.0,55.0,343.0,1162.0,546.0,37.0,2036.0,35.0,20.0,57.1,15.0,42.9,1187.0,6064.0,3054.0,52.0,52.0,7.0,40.0,24.0,1423.0,59.0
776,930,Jeremie Frimpong,nl NED,DF,Leverkusen,de Bundesliga,20,2000,22.8,1480.0,69.0,467.0,655.0,382.0,62.0,1480.0,79.0,47.0,59.5,32.0,40.5,854.0,6153.0,3459.0,112.0,73.0,32.0,48.0,26.0,889.0,121.0
777,932,Jorge de Frutos,es ESP,"MF,FW",Levante,es La Liga,24,1997,19.6,754.0,16.0,128.0,279.0,362.0,77.0,754.0,76.0,36.0,47.4,40.0,52.6,421.0,2730.0,1566.0,60.0,31.0,21.0,51.0,16.0,475.0,153.0
778,933,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,eng Premier League,17,2003,1.7,130.0,9.0,55.0,60.0,16.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,59.0,178.0,89.0,1.0,1.0,0.0,2.0,0.0,63.0,4.0
779,934,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,23,1998,19.0,900.0,16.0,109.0,412.0,402.0,41.0,900.0,65.0,40.0,61.5,25.0,38.5,521.0,3376.0,1684.0,61.0,41.0,11.0,42.0,23.0,581.0,102.0
780,935,Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1996,32.5,1761.0,11.0,190.0,932.0,656.0,84.0,1761.0,125.0,49.0,39.2,76.0,60.8,1249.0,6756.0,3092.0,75.0,68.0,19.0,78.0,55.0,1374.0,189.0
781,937,Stephan Fürstner,de GER,MF,Mainz 05,de Bundesliga,33,1987,0.1,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
782,938,Matteo Gabbia,it ITA,DF,Milan,it Serie A,21,1999,6.0,471.0,50.0,256.0,208.0,9.0,6.0,471.0,0.0,0.0,0.0,0.0,0.0,289.0,1161.0,635.0,3.0,0.0,0.0,2.0,0.0,344.0,1.0
783,939,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,29,1991,12.7,465.0,14.0,53.0,220.0,193.0,32.0,465.0,10.0,4.0,40.0,6.0,60.0,270.0,1111.0,458.0,13.0,9.0,3.0,29.0,16.0,342.0,57.0
784,940,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,de Bundesliga,26,1995,1.2,64.0,2.0,11.0,37.0,18.0,1.0,64.0,3.0,3.0,100.0,0.0,0.0,31.0,127.0,66.0,1.0,1.0,0.0,2.0,2.0,37.0,2.0
785,941,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,21,2000,0.2,16.0,0.0,5.0,8.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,58.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
786,942,Luca Gagliano,it ITA,"FW,DF",Cagliari,it Serie A,21,2000,0.1,9.0,1.0,2.0,4.0,3.0,1.0,9.0,1.0,0.0,0.0,1.0,100.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
787,943,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,27,1994,7.2,423.0,14.0,78.0,218.0,130.0,18.0,423.0,7.0,3.0,42.9,4.0,57.1,228.0,1081.0,553.0,8.0,9.0,1.0,13.0,7.0,296.0,31.0
788,944,Riccardo Gagliolo,se SWE,DF,Salernitana,it Serie A,31,1990,12.6,651.0,83.0,315.0,283.0,63.0,11.0,651.0,6.0,4.0,66.7,2.0,33.3,318.0,1514.0,883.0,10.0,4.0,0.0,6.0,3.0,318.0,8.0
789,945,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,26,1994,36.6,2642.0,70.0,724.0,1190.0,764.0,40.0,2642.0,125.0,85.0,68.0,40.0,32.0,1482.0,9534.0,5404.0,123.0,83.0,15.0,70.0,37.0,1596.0,233.0
790,946,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,27,1993,15.3,925.0,35.0,176.0,587.0,169.0,5.0,925.0,35.0,26.0,74.3,9.0,25.7,455.0,2042.0,1069.0,14.0,24.0,1.0,20.0,15.0,556.0,16.0
791,947,Nicolas Galazzi,it ITA,MF,Venezia,it Serie A,20,2000,0.2,12.0,1.0,1.0,1.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,23.0,17.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0
792,948,Pablo Galdames Millán,cl CHI,MF,Genoa,it Serie A,24,1996,11.4,568.0,19.0,99.0,334.0,139.0,13.0,568.0,15.0,7.0,46.7,8.0,53.3,293.0,990.0,356.0,4.0,4.0,0.0,10.0,17.0,325.0,22.0
793,949,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,es La Liga,32,1989,12.8,413.0,13.0,40.0,177.0,197.0,51.0,413.0,20.0,8.0,40.0,12.0,60.0,165.0,742.0,323.0,14.0,5.0,0.0,28.0,11.0,287.0,61.0
794,950,Conor Gallagher,eng ENG,MF,Crystal Palace,eng Premier League,21,2000,31.6,1578.0,45.0,285.0,737.0,579.0,80.0,1578.0,75.0,42.0,56.0,33.0,44.0,829.0,3922.0,1514.0,42.0,23.0,12.0,62.0,50.0,933.0,118.0
795,952,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,31,1989,19.1,1178.0,79.0,468.0,570.0,161.0,7.0,1178.0,22.0,14.0,63.6,8.0,36.4,556.0,3243.0,1716.0,34.0,22.0,4.0,17.0,7.0,567.0,19.0
796,953,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,34,1987,26.5,1040.0,2.0,49.0,434.0,570.0,152.0,1037.0,38.0,17.0,44.7,21.0,55.3,697.0,3881.0,1657.0,69.0,43.0,31.0,61.0,38.0,794.0,225.0
797,954,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,fr Ligue 1,31,1989,18.2,1584.0,37.0,278.0,1020.0,298.0,16.0,1584.0,28.0,20.0,71.4,8.0,28.6,1093.0,5064.0,2281.0,28.0,30.0,0.0,19.0,16.0,1228.0,35.0
798,955,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,22,1999,11.4,322.0,3.0,15.0,140.0,173.0,50.0,322.0,20.0,11.0,55.0,9.0,45.0,197.0,955.0,394.0,11.0,8.0,7.0,43.0,21.0,242.0,77.0
799,956,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,de Bundesliga,25,1996,1.7,79.0,2.0,3.0,36.0,43.0,9.0,79.0,3.0,2.0,66.7,1.0,33.3,34.0,213.0,104.0,3.0,4.0,3.0,9.0,4.0,58.0,9.0
800,957,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28,1992,33.3,1393.0,40.0,248.0,419.0,741.0,154.0,1393.0,50.0,22.0,44.0,28.0,56.0,759.0,4974.0,2696.0,124.0,49.0,58.0,70.0,13.0,888.0,293.0
801,958,Dani García,es ESP,MF,Athletic Club,es La Liga,31,1990,24.2,1207.0,57.0,259.0,751.0,206.0,12.0,1207.0,6.0,4.0,66.7,2.0,33.3,535.0,1778.0,802.0,10.0,11.0,0.0,7.0,9.0,748.0,7.0
802,959,David García,es ESP,DF,Osasuna,es La Liga,27,1994,34.5,1819.0,237.0,820.0,917.0,88.0,56.0,1819.0,4.0,3.0,75.0,1.0,25.0,867.0,4311.0,2465.0,7.0,5.0,0.0,12.0,3.0,977.0,2.0
803,960,Eric García,es ESP,DF,Barcelona,es La Liga,20,2001,22.7,1862.0,134.0,681.0,1136.0,52.0,10.0,1862.0,3.0,2.0,66.7,1.0,33.3,1301.0,7382.0,4972.0,36.0,12.0,2.0,12.0,1.0,1445.0,3.0
804,961,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,21,1999,33.6,2032.0,94.0,622.0,884.0,556.0,29.0,2032.0,45.0,22.0,48.9,23.0,51.1,996.0,7686.0,4553.0,140.0,96.0,9.0,54.0,15.0,1063.0,141.0
805,963,Manu García,es ESP,MF,Alavés,es La Liga,23,1998,12.0,693.0,9.0,92.0,412.0,202.0,9.0,693.0,45.0,32.0,71.1,13.0,28.9,427.0,2227.0,1031.0,23.0,13.0,4.0,31.0,22.0,462.0,30.0
806,964,Raúl García,es ESP,FW,Athletic Club,es La Liga,35,1986,20.0,795.0,27.0,82.0,372.0,345.0,67.0,794.0,12.0,9.0,75.0,3.0,25.0,370.0,1173.0,473.0,12.0,20.0,1.0,29.0,15.0,574.0,113.0
807,965,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,28,1993,26.4,1550.0,22.0,190.0,628.0,746.0,61.0,1548.0,47.0,24.0,51.1,23.0,48.9,834.0,3726.0,1693.0,39.0,52.0,11.0,56.0,18.0,1004.0,199.0
