,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
2572,Andrea Poli,it ITA,MF,Bologna,it Serie A,30,1989,18,383,21,11.2,4.3,4,55,0,14,12,13,1.28,10,9,+1,+0.23,+0.68,6.6,7.7,-1.1,-0.27,-0.07,Matches
2573,Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,26,1993,37,"1,908",52,55.8,21.2,22,72,4,15,22,1,2.00,49,26,+23,+1.08,-0.22,36.8,23.9,+12.9,+0.61,-0.12,Matches
2574,Julian Pollersbeck,de GER,GK,Lyon,fr Ligue 1,25,1994,0,,,,,0,,,0,,33,,,,,,,,,,,,Matches
2575,Jorge Pombo,es ESP,"FW,MF",Cádiz,es La Liga,26,1994,12,523,44,15.3,5.8,5,73,2,7,22,25,0.83,5,7,-2,-0.34,+0.28,4.4,9.2,-4.9,-0.84,-0.34,Matches
2576,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,10,575,58,18.8,6.4,7,77,2,3,11,11,1.90,14,5,+9,+1.41,+0.87,9.2,8.8,+0.4,+0.07,-0.17,Matches
2577,Pere Pons,es ESP,MF,Alavés,es La Liga,27,1993,22,"1,186",54,34.7,13.2,12,81,6,10,22,3,0.87,13,23,-10,-0.76,-0.32,14.9,14.6,+0.3,+0.02,+0.33,Matches
2578,Fabio Ponsi,it ITA,DF,Fiorentina,it Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2579,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28,1992,32,"2,880",90,84.2,32.0,32,90,32,0,,0,1.22,31,37,-6,-0.19,+2.48,32.8,44.6,-11.8,-0.37,+0.23,Matches
2580,Manolo Portanova,it ITA,"MF,FW",Genoa,it Serie A,20,2000,3,66,22,1.9,0.7,0,,0,3,22,10,1.00,2,2,0,0.00,+0.30,1.4,1.9,-0.5,-0.63,-0.06,Matches
2581,Manolo Portanova,it ITA,MF,Juventus,it Serie A,20,2000,2,70,35,2.0,0.8,1,55,0,1,15,14,2.00,2,1,+1,+1.29,+0.26,1.7,1.3,+0.4,+0.56,-0.37,Matches
2582,Francisco Portillo,es ESP,"MF,FW",Getafe,es La Liga,30,1990,16,418,26,12.2,4.6,3,75,1,13,15,19,0.81,5,6,-1,-0.22,+0.20,6.0,6.5,-0.5,-0.11,+0.05,Matches
2583,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,28,1992,37,"2,184",59,63.9,24.3,24,78,7,13,23,1,1.59,35,26,+9,+0.37,-0.50,33.0,28.0,+5.0,+0.21,-1.00,Matches
2584,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,26,"2,119",82,69.2,23.5,25,84,19,1,15,0,1.27,37,35,+2,+0.08,+0.47,35.0,33.8,+1.2,+0.05,+0.28,Matches
2585,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,22,"1,623",74,47.5,18.0,19,84,15,3,10,7,1.18,22,28,-6,-0.33,-0.08,20.8,21.8,-0.9,-0.05,+0.55,Matches
2586,Andreas Poulsen,dk DEN,DF,Gladbach,de Bundesliga,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2587,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,26,1994,27,"1,354",50,44.2,15.0,14,77,7,13,22,3,1.96,28,15,+13,+0.86,+0.07,27.6,14.3,+13.3,+0.88,-0.27,Matches
2588,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,14,491,35,14.4,5.5,4,83,1,10,16,18,1.21,6,6,0,0.00,+0.43,6.6,4.9,+1.7,+0.31,+0.71,Matches
2589,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,21,1999,0,,,,,0,,,0,,38,,,,,,,,,,,,Matches
2590,Darío Poveda,es ESP,FW,Getafe,es La Liga,23,1997,1,5,5,0.1,0.1,0,,0,1,5,3,1.00,0,0,0,0.00,+0.40,0.0,0.0,0.0,+0.08,+0.24,Matches
2591,Alejandro Pozo Pozo,es ESP,"DF,FW",Sevilla,es La Liga,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2592,Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,es La Liga,21,1999,30,"2,190",73,64.0,24.3,24,87,21,6,19,0,0.63,17,38,-21,-0.86,-0.72,27.0,34.0,-7.0,-0.29,-0.76,Matches
2593,Beñat Prados,es ESP,MF,Athletic Club,es La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2594,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,26,1994,15,718,48,21.0,8.0,10,66,0,5,12,10,2.07,12,11,+1,+0.13,-0.44,11.3,8.8,+2.5,+0.31,+0.07,Matches
2595,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,26,1993,14,353,25,10.3,3.9,3,68,0,11,14,22,1.21,7,10,-3,-0.76,-0.59,7.3,6.4,+0.9,+0.23,+0.19,Matches
2596,Nik Prelec,si SVN,FW,Sampdoria,it Serie A,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2597,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,29,1991,33,"1,611",49,47.1,17.9,15,71,0,18,30,2,1.18,20,28,-8,-0.45,-0.15,21.9,26.9,-5.0,-0.28,+0.04,Matches
2598,Isaac Price,nir NIR,MF,Everton,eng Premier League,16,2003,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
2599,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,28,1991,28,"2,517",90,82.3,28.0,28,90,27,0,,1,1.00,20,43,-23,-0.82,-0.33,27.5,50.0,-22.5,-0.80,-0.58,Matches
2600,Sebastian Prödl,at AUT,"DF,MF",Udinese,it Serie A,33,1987,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2601,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,25,1995,24,"1,816",76,59.3,20.2,21,82,8,3,34,0,1.54,30,27,+3,+0.15,-0.14,26.7,23.9,+2.8,+0.14,+0.04,Matches
2602,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,28,1991,7,213,30,6.2,2.4,2,67,0,5,16,14,1.57,2,2,0,0.00,+0.17,2.7,2.9,-0.2,-0.07,-0.51,Matches
2603,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26,1994,29,"2,610",90,76.3,29.0,29,90,29,0,,2,0.97,38,55,-17,-0.59,-0.25,35.0,48.2,-13.2,-0.45,+0.14,Matches
2604,Ruben Providence,fr FRA,FW,Roma,it Serie A,19,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
2605,Lorenzo Prso,fr FRA,DF,Nice,fr Ligue 1,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
2606,Antonio Puertas,es ESP,"FW,MF",Granada,es La Liga,28,1992,35,"2,170",62,63.5,24.1,22,81,14,13,30,0,1.23,24,40,-16,-0.66,-0.52,23.6,34.4,-10.8,-0.45,-0.14,Matches
2607,Riqui Puig,es ESP,"MF,FW",Barcelona,es La Liga,20,1999,14,292,21,8.5,3.2,2,73,1,12,12,23,2.14,10,4,+6,+1.85,+0.67,6.4,4.6,+1.8,+0.55,-0.34,Matches
2608,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,26,1994,31,"2,002",65,58.5,22.2,21,85,16,10,23,3,1.13,28,30,-2,-0.09,+0.54,23.9,34.5,-10.5,-0.47,-0.09,Matches
2609,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,33,"2,885",87,84.4,32.1,32,89,29,1,39,3,0.94,30,45,-15,-0.47,+0.20,32.4,40.8,-8.4,-0.26,-0.07,Matches
2610,Christian Pulisic,us USA,"FW,MF",Chelsea,eng Premier League,21,1998,27,"1,738",64,50.8,19.3,18,84,12,9,25,2,1.63,25,21,+4,+0.21,-0.76,31.9,17.9,+13.9,+0.72,-0.25,Matches
2611,Ignacio Pussetto,ar ARG,FW,Udinese,it Serie A,24,1995,11,754,69,22.0,8.4,9,77,4,2,30,0,1.36,11,10,+1,+0.12,+0.69,9.9,6.0,+4.0,+0.47,+0.84,Matches
2612,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,37,1983,33,"2,204",67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,28.7,35.8,-7.1,-0.29,-0.02,Matches
2613,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,26,1993,28,"1,476",53,48.2,16.4,18,72,3,10,18,2,1.00,24,31,-7,-0.43,+0.14,23.5,27.3,-3.8,-0.23,-0.32,Matches
2614,Domingos Quina,pt POR,MF,Granada,es La Liga,20,1999,8,341,43,10.0,3.8,5,60,0,3,14,8,0.75,5,8,-3,-0.79,-0.35,3.9,4.3,-0.5,-0.12,+0.31,Matches
2615,Quini,es ESP,DF,Granada,es La Liga,30,1989,19,"1,191",63,34.8,13.2,12,86,11,7,22,3,1.00,19,28,-9,-0.68,-0.32,15.4,21.2,-5.7,-0.43,-0.06,Matches
2616,Quique,es ESP,"FW,MF",Eibar,es La Liga,30,1990,12,167,14,4.9,1.9,0,,0,12,14,21,0.17,2,4,-2,-1.08,-0.50,2.5,2.4,+0.1,+0.05,+0.07,Matches
2617,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,24,1995,5,150,30,4.4,1.7,1,61,0,4,22,18,1.20,3,2,+1,+0.60,+0.19,2.4,0.8,+1.6,+0.99,+0.66,Matches
2618,Simone Rabbi,it ITA,"FW,DF",Bologna,it Serie A,18,2001,4,35,9,1.0,0.4,0,,0,4,9,9,0.50,1,1,0,0.00,+0.37,1.7,0.7,+0.9,+2.41,+2.64,Matches
2619,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,25,1995,34,"2,313",68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,43.9,28.8,+15.1,+0.59,-1.03,Matches
2620,Uroš Račić,rs SRB,MF,Valencia,es La Liga,22,1998,31,"2,187",71,63.9,24.3,25,83,15,6,19,2,1.26,28,35,-7,-0.29,-0.58,28.6,30.1,-1.5,-0.06,+0.54,Matches
2621,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21,1998,21,"1,890",90,55.3,21.0,21,90,21,0,,13,0.57,16,33,-17,-0.81,+1.01,19.6,36.4,-16.8,-0.80,+0.49,Matches
2622,Anthony Racioppi,ch SUI,GK,Lyon,fr Ligue 1,21,1998,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
2623,Bogdan Racovitan,ro ROU,DF,Dijon,fr Ligue 1,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
2624,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,27,1993,21,"1,121",53,32.8,12.5,13,78,8,8,14,4,1.10,18,22,-4,-0.32,-0.05,14.7,15.4,-0.7,-0.05,+0.43,Matches
2625,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,24,1996,12,396,33,11.6,4.4,4,65,0,8,17,4,1.42,7,3,+4,+0.91,+0.82,5.4,5.9,-0.5,-0.11,-0.11,Matches
2626,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,de Bundesliga,24,1996,12,611,51,20.0,6.8,5,78,2,7,31,1,1.17,8,6,+2,+0.29,+0.77,9.4,7.3,+2.1,+0.31,+0.59,Matches
2627,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.5,-2.1,-2.07,-2.39,Matches
2628,Ivan Radovanović,rs SRB,"DF,MF",Genoa,it Serie A,31,1988,33,"2,232",68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,23.1,38.3,-15.2,-0.61,-0.12,Matches
2629,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23,1997,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,3.1,1.6,+1.5,+1.03,+0.13,Matches
2630,Reinaldo Radu,ro ROU,DF,Parma,it Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2631,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,31,"2,458",79,71.9,27.3,30,81,19,1,14,0,1.90,46,36,+10,+0.37,+0.74,42.4,31.7,+10.8,+0.39,+0.38,Matches
2632,Boris Radunović,rs SRB,GK,Atalanta,it Serie A,24,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2633,Sidney Raebiger,de GER,MF,RB Leipzig,de Bundesliga,15,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2634,Rafa,es ESP,GK,Granada,es La Liga,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2635,Rafael,br BRA,GK,Spezia,it Serie A,38,1982,3,207,69,6.1,2.3,2,90,2,1,27,11,1.33,3,5,-2,-0.87,-0.37,3.0,6.3,-3.4,-1.46,-1.03,Matches
2636,Hamza Rafia,tn TUN,MF,Juventus,it Serie A,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2637,Rafinha,br BRA,MF,Barcelona,es La Liga,27,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2638,Rafinha,br BRA,"MF,FW",Paris S-G,fr Ligue 1,27,1993,23,"1,361",59,39.8,15.1,15,74,2,8,31,4,2.09,31,8,+23,+1.52,-0.01,28.8,18.0,+10.8,+0.71,-0.54,Matches
2639,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.37,0.2,0.0,+0.2,+15.86,+16.07,Matches
2640,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24,1995,37,"3,285",89,96.1,36.5,37,89,36,0,,0,1.14,41,49,-8,-0.22,-0.22,30.7,57.5,-26.8,-0.73,-1.08,Matches
2641,Jesurun Rak Sakyi,eng ENG,"FW,MF",Crystal Palace,eng Premier League,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
2642,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,32,1988,37,"2,233",60,65.3,24.8,25,77,7,12,26,0,2.00,38,21,+17,+0.69,+0.46,36.2,23.6,+12.6,+0.51,-0.02,Matches
2643,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,5,304,61,8.9,3.4,3,84,2,2,27,12,0.80,3,7,-4,-1.18,-0.98,2.8,6.7,-3.8,-1.14,-0.99,Matches
2644,Benito Raman,be BEL,"FW,MF",Schalke 04,de Bundesliga,25,1994,25,"1,246",50,40.7,13.8,13,74,3,12,23,4,0.36,8,35,-27,-1.95,-0.26,11.1,26.3,-15.2,-1.10,+0.16,Matches
2645,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,it Serie A,29,1990,25,969,39,28.3,10.8,10,62,1,15,23,10,1.24,16,19,-3,-0.28,-0.32,13.2,15.8,-2.7,-0.25,+0.05,Matches
2646,Sandro Ramírez,es ESP,FW,Huesca,es La Liga,25,1995,20,"1,285",64,37.6,14.3,16,73,3,4,29,3,0.95,15,14,+1,+0.07,+0.91,13.6,13.7,0.0,0.00,+0.40,Matches
2647,Pablo Ramon,es ESP,DF,Real Madrid,es La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2648,Santi Ramos Mingo,ar ARG,DF,Barcelona,es La Liga,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2649,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,15,"1,275",85,37.3,14.2,15,85,13,0,,1,2.20,25,13,+12,+0.85,-0.29,25.8,14.7,+11.2,+0.79,+0.25,Matches
2650,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22,1998,38,"3,420",90,100.0,38.0,38,90,38,0,,0,0.61,20,63,-43,-1.13,,32.6,62.2,-29.6,-0.78,,Matches
2651,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,22,"1,089",50,31.8,12.1,13,67,1,9,24,8,2.18,31,11,+20,+1.65,+0.92,27.4,14.2,+13.2,+1.09,+0.25,Matches
2652,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,22,626,28,18.3,7.0,6,70,0,16,13,8,1.45,9,10,-1,-0.14,-0.47,10.0,10.1,-0.1,-0.01,-0.06,Matches
2653,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,0,9,-9,-9.00,-8.68,0.5,4.7,-4.2,-4.19,-3.99,Matches
2654,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33,1987,3,270,90,7.9,3.0,3,90,3,0,,24,2.00,5,3,+2,+0.67,+0.30,6.2,2.0,+4.3,+1.43,+1.36,Matches
2655,Mathyas Randriamamy,mg MAD,GK,Paris S-G,fr Ligue 1,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
2656,Antonio Ranieri,it ITA,MF,Crotone,it Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2657,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,8,703,88,20.6,7.8,8,88,7,0,,29,2.75,24,7,+17,+2.18,+0.95,17.2,7.6,+9.6,+1.23,+0.41,Matches
2658,Filippo Ranocchia,it ITA,MF,Juventus,it Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2659,Raphinha,br BRA,"MF,FW",Leeds United,eng Premier League,23,1996,30,"2,360",79,69.0,26.2,26,87,19,4,24,0,1.67,44,34,+10,+0.38,+0.55,37.9,40.1,-2.3,-0.09,-0.09,Matches
2660,Raphinha,br BRA,"FW,MF",Rennes,fr Ligue 1,23,1996,6,404,67,11.8,4.5,5,77,1,1,21,0,2.33,8,6,+2,+0.45,+0.15,5.3,3.9,+1.5,+0.33,+0.08,Matches
2661,Tobias Raschl,de GER,MF,Dortmund,de Bundesliga,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2662,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22,1997,37,"2,920",79,85.4,32.4,33,85,22,4,26,1,1.92,57,39,+18,+0.55,-1.43,47.8,34.4,+13.3,+0.41,-0.54,Matches
2663,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,24,1996,24,"1,462",61,47.8,16.2,14,83,6,10,30,1,0.83,19,28,-9,-0.55,+0.12,16.4,27.8,-11.4,-0.70,-0.20,Matches
2664,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,it Serie A,20,2000,27,"1,232",46,36.0,13.7,13,74,4,14,19,8,1.56,23,16,+7,+0.51,+0.47,23.0,20.1,+2.9,+0.21,+0.21,Matches
2665,Andrei Ratiu,ro ROU,DF,Villarreal,es La Liga,22,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2666,Nicola Rauti,it ITA,FW,Torino,it Serie A,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2667,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4,360,90,10.5,4.0,4,90,4,0,,18,0.25,3,10,-7,-1.75,-1.54,6.5,7.8,-1.3,-0.32,-0.13,Matches
2668,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,31,1988,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
2669,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7,630,90,18.4,7.0,7,90,7,0,,31,0.29,3,13,-10,-1.43,-0.91,6.2,10.9,-4.7,-0.67,-0.43,Matches
2670,Ante Rebić,hr CRO,FW,Milan,it Serie A,26,1993,27,"1,776",66,51.9,19.7,20,79,10,7,27,0,2.00,44,18,+26,+1.32,+0.93,41.4,22.6,+18.8,+0.95,+0.68,Matches
2671,Rebollo,es ESP,GK,Betis,es La Liga,20,1999,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
2672,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,30,"2,313",77,67.6,25.7,28,81,20,2,23,0,0.50,32,57,-25,-0.97,+0.82,26.9,43.2,-16.4,-0.64,+0.51,Matches
2673,Recio,es ESP,MF,Eibar,es La Liga,29,1991,17,734,43,21.5,8.2,8,71,3,9,18,13,0.47,7,14,-7,-0.86,-0.32,11.7,10.6,+1.1,+0.13,+0.18,Matches
2674,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,de Bundesliga,19,2001,7,102,15,3.3,1.1,0,,0,7,15,6,0.29,0,4,-4,-3.53,-3.32,1.6,2.6,-1.0,-0.86,-0.72,Matches
2675,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,1994,29,"1,738",60,50.8,19.3,17,87,13,12,22,1,1.07,24,39,-15,-0.78,-0.46,24.5,29.5,-5.0,-0.26,+0.11,Matches
2676,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,31,"2,247",72,65.7,25.0,26,82,19,5,22,1,0.84,19,35,-16,-0.64,+0.13,25.8,33.8,-8.0,-0.32,0.00,Matches
2677,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,3,88,29,2.6,1.0,1,70,0,2,9,35,2.00,1,2,-1,-1.02,-1.00,0.8,1.2,-0.4,-0.37,-0.09,Matches
2678,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,27,"2,244",83,65.6,24.9,26,86,20,1,15,4,1.70,51,31,+20,+0.80,+0.57,36.3,31.6,+4.7,+0.19,+0.25,Matches
2679,Nikolai Rehnen,de GER,GK,Arminia,de Bundesliga,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2680,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,1993,33,"2,372",72,69.4,26.4,28,82,14,5,17,2,0.82,20,32,-12,-0.46,+0.75,26.3,35.1,-8.8,-0.34,-0.06,Matches
2681,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29,"2,610",90,76.3,29.0,29,90,29,0,,9,1.97,53,41,+12,+0.41,+1.08,44.3,36.3,+7.9,+0.27,-0.05,Matches
2682,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,14,"1,058",76,30.9,11.8,12,84,9,2,28,0,0.93,10,15,-5,-0.43,-0.50,13.7,15.9,-2.2,-0.19,+0.02,Matches
2683,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,1998,1,24,24,0.7,0.3,0,,0,1,24,0,3.00,0,0,0,0.00,-1.01,0.2,0.0,+0.2,+0.61,-0.44,Matches
2684,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,2002,14,257,18,8.4,2.9,1,78,0,13,14,13,1.79,6,7,-1,-0.35,-1.31,6.1,5.2,+0.9,+0.31,-0.45,Matches
2685,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,3,181,60,5.3,2.0,2,90,2,1,1,14,1.00,1,3,-2,-0.99,-0.97,0.8,1.7,-0.9,-0.43,-0.19,Matches
2686,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,18,2002,2,60,30,2.0,0.7,1,59,0,1,1,10,3.00,2,2,0,0.00,-0.24,2.0,1.9,+0.2,+0.24,-0.03,Matches
2687,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,11,653,59,19.1,7.3,6,82,4,5,33,24,2.27,10,4,+6,+0.83,+0.37,7.2,7.1,+0.1,+0.01,-0.63,Matches
2688,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,25,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2689,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,1995,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.63,59,38,+21,+0.55,,60.7,39.2,+21.5,+0.57,,Matches
2690,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,4,272,68,8.0,3.0,4,68,2,0,,2,0.25,2,7,-5,-1.65,-1.45,3.0,5.6,-2.6,-0.85,-0.89,Matches
2691,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,1989,32,"2,279",71,74.5,25.3,27,80,7,5,23,1,1.94,58,29,+29,+1.15,+1.15,51.3,27.2,+24.2,+0.95,+0.90,Matches
2692,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,de Bundesliga,22,1997,30,"1,833",61,59.9,20.4,20,81,8,10,21,3,1.00,20,36,-16,-0.79,-0.05,21.8,32.5,-10.7,-0.53,-0.36,Matches
2693,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,1998,1,15,15,0.4,0.2,0,,0,1,15,11,0.00,1,0,+1,+6.00,+6.63,0.9,0.1,+0.8,+4.79,+5.15,Matches
2694,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,17,2002,32,"1,976",62,64.6,22.0,23,80,9,9,16,0,1.97,44,31,+13,+0.59,-0.74,42.2,26.6,+15.6,+0.71,-0.04,Matches
2695,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,1990,38,"3,420",90,100.0,38.0,38,90,38,0,,0,0.92,40,71,-31,-0.82,,43.3,64.2,-20.9,-0.55,,Matches
2696,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,5,283,57,8.3,3.1,3,69,0,2,38,8,1.40,5,2,+3,+0.95,+0.75,5.7,5.1,+0.5,+0.16,-0.39,Matches
2697,Jean-Pierre Rhyner,ch SUI,DF,Cádiz,es La Liga,24,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2698,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,1983,29,"2,149",74,62.8,23.9,28,76,5,1,33,1,1.00,30,32,-2,-0.08,+0.62,28.2,35.0,-6.8,-0.29,+0.40,Matches
2699,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,1994,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.21,0.0,0.4,-0.4,-8.59,-8.68,Matches
2700,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,3,67,22,2.0,0.7,0,,0,3,22,9,0.33,0,3,-3,-4.03,-2.93,0.2,3.5,-3.2,-4.35,-3.94,Matches
2701,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,1994,29,"2,229",77,65.2,24.8,26,83,18,3,25,3,1.03,28,51,-23,-0.93,-1.16,25.3,41.8,-16.5,-0.67,-0.51,Matches
2702,Jacopo Ricco,it ITA,GK,Fiorentina,it Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2703,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,1999,32,"2,879",90,84.2,32.0,32,90,31,0,,0,1.75,52,37,+15,+0.47,+0.47,47.4,37.3,+10.1,+0.31,+0.87,Matches
2704,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,11,944,86,30.8,10.5,11,86,8,0,,1,1.18,13,13,0,0.00,+0.09,12.5,12.0,+0.5,+0.05,+0.12,Matches
