,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assits,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Matches
657,Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,24,1996,7.5,96,138,69.6,1082,271,66,88,75.0,13,24,54.2,4,5,80.0,0,1.0,0.8,-1.0,7,5,6,0,14,Matches
658,Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,23,1997,19.7,832,1019,81.6,11560,2341,505,569,88.8,242,296,81.8,39,63,61.9,3,4.2,5.3,-1.2,39,38,43,8,87,Matches
659,Merih Demiral,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,587,625,93.9,10490,3345,209,219,95.4,333,343,97.1,38,52,73.1,1,0.5,0.1,+0.5,4,20,0,0,22,Matches
660,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,27,1993,19.4,935,1217,76.8,16156,5375,473,536,88.2,291,357,81.5,125,230,54.3,3,3.7,3.7,-0.7,36,123,21,6,130,Matches
661,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,22,1998,16.6,133,258,51.6,1991,725,67,110,60.9,51,93,54.8,6,15,40.0,6,4.3,1.1,+1.7,16,14,11,2,39,Matches
662,Diego Demme,de GER,MF,Napoli,it Serie A,28,1991,17.7,1110,1254,88.5,17972,4107,572,604,94.7,413,456,90.6,94,125,75.2,3,1.9,0.8,+1.1,20,119,15,1,117,Matches
663,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,1598,1692,94.4,30029,10966,588,622,94.5,836,864,96.8,158,177,89.3,0,0.0,0.3,0.0,1,70,0,0,93,Matches
664,Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,25,1995,27.8,1032,1212,85.1,17020,4193,476,541,88.0,442,492,89.8,74,97,76.3,0,0.7,0.9,-0.7,17,68,8,1,88,Matches
665,Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,19,2000,5.8,75,108,69.4,1186,169,37,49,75.5,28,34,82.4,6,13,46.2,1,0.6,0.2,+0.4,5,7,3,0,10,Matches
666,Emmanuel Dennis,ng NGA,FW,Köln,de Bundesliga,22,1997,5.3,95,137,69.3,1223,169,61,70,87.1,20,34,58.8,6,6,100.0,1,0.2,0.4,+0.8,2,5,3,2,4,Matches
667,Stefano Denswil,nl NED,DF,Bologna,it Serie A,27,1993,1.3,64,82,78.0,1314,454,19,24,79.2,35,37,94.6,9,14,64.3,0,0.0,0.0,0.0,0,6,1,0,6,Matches
668,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,290,411,70.6,5133,2761,131,154,85.1,121,154,78.6,31,69,44.9,0,0.4,0.7,-0.4,8,21,13,7,34,Matches
669,Fabio Depaoli,it ITA,MF,Sampdoria,it Serie A,23,1997,0.9,10,16,62.5,158,80,7,10,70.0,1,2,50.0,2,2,100.0,0,0.1,0.0,-0.1,1,2,0,0,2,Matches
670,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,81,99,81.8,1070,445,51,56,91.1,22,26,84.6,3,6,50.0,0,0.2,0.1,-0.2,3,4,0,0,8,Matches
671,Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,25,1994,0.2,4,5,80.0,55,15,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
672,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,724,839,86.3,15831,5250,184,201,91.5,427,452,94.5,109,169,64.5,0,0.2,0.3,-0.2,3,29,3,0,36,Matches
673,Kastriot Dermaku,al ALB,"DF,MF",Parma,it Serie A,28,1992,1.1,35,40,87.5,693,193,8,9,88.9,24,26,92.3,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
674,Kiril Despodov,bg BUL,FW,Cagliari,it Serie A,23,1996,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
675,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,19,2000,21.2,1142,1294,88.3,13863,3400,780,832,93.8,264,297,88.9,21,40,52.5,1,2.1,2.7,-1.1,23,47,30,4,76,Matches
676,Mattia Destro,it ITA,FW,Genoa,it Serie A,29,1991,17.8,187,275,68.0,2422,442,118,160,73.8,37,59,62.7,10,17,58.8,1,0.5,0.4,+0.5,7,10,3,1,13,Matches
677,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,26,1994,6.6,166,248,66.9,2299,622,97,122,79.5,50,70,71.4,9,24,37.5,1,1.1,1.0,-0.1,7,10,12,1,27,Matches
678,Deyverson,br BRA,FW,Alavés,es La Liga,29,1991,9.7,150,299,50.2,2626,859,76,137,55.5,46,87,52.9,21,46,45.7,3,2.4,0.8,+0.6,10,22,7,2,27,Matches
679,Jacopo Dezi,it ITA,"FW,MF",Parma,it Serie A,28,1992,0.9,33,44,75.0,455,90,19,20,95.0,11,16,68.8,2,6,33.3,0,0.1,0.3,-0.1,1,2,1,0,5,Matches
680,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,31,1988,5.6,81,134,60.4,928,95,51,74,68.9,21,39,53.8,2,2,100.0,0,0.1,0.1,-0.1,4,4,2,0,7,Matches
681,Samuel Di Carmine,it ITA,FW,Crotone,it Serie A,31,1988,5.3,74,97,76.3,1058,116,37,44,84.1,23,32,71.9,5,6,83.3,0,0.0,0.1,0.0,0,3,3,0,10,Matches
682,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36.0,2228,2586,86.2,34895,12760,1197,1283,93.3,829,932,88.9,142,215,66.0,6,5.7,4.1,+0.3,48,227,61,13,259,Matches
683,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,32,1988,20.6,885,1220,72.5,14565,5035,470,534,88.0,266,375,70.9,102,194,52.6,9,11.2,10.4,-2.2,69,106,76,12,159,Matches
684,Alessandro Di Pardo,it ITA,"FW,DF",Juventus,it Serie A,21,1999,0.2,4,7,57.1,44,12,4,4,100.0,0,2,0.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
685,Giuseppe Di Serio,it ITA,"FW,MF",Benevento,it Serie A,19,2001,3.2,55,74,74.3,728,219,25,30,83.3,21,24,87.5,2,5,40.0,0,0.0,0.4,0.0,1,2,3,0,10,Matches
686,Boulaye Dia,sn SEN,"FW,MF",Reims,fr Ligue 1,23,1996,32.6,488,621,78.6,7138,1270,265,325,81.5,153,176,86.9,33,41,80.5,1,1.8,1.3,-0.8,29,30,17,1,56,Matches
687,Abdoulay Diaby,ml MLI,DF,Getafe,es La Liga,29,1991,0.2,5,10,50.0,38,7,5,6,83.3,0,1,0.0,0,2,0.0,0,0.1,0.1,-0.1,1,0,0,0,0,Matches
688,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,21,1999,26.5,712,946,75.3,11021,2014,395,446,88.6,245,314,78.0,47,93,50.5,11,6.7,6.4,+4.3,44,33,37,17,62,Matches
689,Mbaye Diagne,sn SEN,FW,West Brom,eng Premier League,28,1991,13.2,149,241,61.8,1909,382,98,131,74.8,24,57,42.1,10,15,66.7,2,1.0,0.9,+1.0,9,10,3,2,12,Matches
690,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,841,997,84.4,17595,5973,255,279,91.4,462,503,91.8,117,186,62.9,0,0.0,0.1,0.0,1,44,0,0,47,Matches
691,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,1099,1187,92.6,18311,7321,526,542,97.0,467,498,93.8,79,106,74.5,1,0.5,0.5,+0.5,1,69,5,2,76,Matches
692,Amad Diallo,ci CIV,FW,Manchester Utd,eng Premier League,18,2002,1.8,52,64,81.3,662,174,29,34,85.3,15,17,88.2,2,3,66.7,1,0.5,0.2,+0.5,2,5,2,0,9,Matches
693,Amad Diallo,ci CIV,MF,Atalanta,it Serie A,18,2002,0.2,9,10,90.0,159,63,5,5,100.0,3,4,75.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,1,0,3,Matches
694,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,25,1995,25.8,371,563,65.9,5893,1220,204,278,73.4,114,165,69.1,35,52,67.3,3,2.4,2.6,+0.6,20,21,18,3,39,Matches
695,Habib Diallo,sn SEN,"FW,MF",Metz,fr Ligue 1,25,1995,1.6,17,34,50.0,296,72,8,18,44.4,7,10,70.0,2,2,100.0,0,0.4,0.1,-0.4,1,1,3,0,3,Matches
696,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,21,1999,11.3,503,600,83.8,7940,2034,253,286,88.5,193,217,88.9,32,60,53.3,0,0.6,0.4,-0.6,9,46,5,1,46,Matches
697,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,21,1999,4.9,247,288,85.8,4810,1238,88,100,88.0,121,128,94.5,35,49,71.4,0,0.3,0.2,-0.3,2,19,1,0,23,Matches
698,Amadou Diambo,gh GHA,FW,Benevento,it Serie A,19,2001,0.0,7,7,100.0,88,18,5,5,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
699,Grady Diangana,cd COD,"MF,FW",West Brom,eng Premier League,22,1998,13.7,260,360,72.2,3328,806,176,212,83.0,62,87,71.3,10,22,45.5,0,0.2,0.2,-0.2,5,13,8,1,32,Matches
700,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,1998,2.2,57,84,67.9,934,329,29,41,70.7,20,26,76.9,5,11,45.5,0,0.3,0.4,-0.3,6,2,8,5,8,Matches
701,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,2531,2722,93.0,48311,16407,792,839,94.4,1499,1554,96.5,210,275,76.4,0,0.1,0.4,-0.1,3,161,5,1,154,Matches
702,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,21,1999,4.3,114,161,70.8,1475,272,74,88,84.1,33,46,71.7,1,5,20.0,0,0.1,0.2,-0.1,2,7,2,0,11,Matches
703,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,362,403,89.8,6789,1675,138,144,95.8,178,200,89.0,42,50,84.0,0,0.4,0.3,-0.4,1,35,2,0,39,Matches
704,Brahim Díaz,es ESP,"MF,FW",Milan,it Serie A,20,1999,13.6,415,488,85.0,5535,1169,242,267,90.6,113,130,86.9,22,36,61.1,3,1.5,1.4,+1.5,20,28,11,2,43,Matches
705,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,258,391,66.0,4812,2203,108,127,85.0,112,155,72.3,34,89,38.2,2,0.5,0.5,+1.5,8,22,5,4,32,Matches
706,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,30,1990,10.8,296,412,71.8,4814,1620,143,168,85.1,109,143,76.2,28,62,45.2,3,2.7,2.7,+0.3,26,48,19,2,62,Matches
707,Bamba Dieng,sn SEN,"FW,DF",Marseille,fr Ligue 1,20,2000,1.4,14,19,73.7,153,21,7,11,63.6,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
708,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,1493,1802,82.9,29242,11463,507,569,89.1,783,863,90.7,179,323,55.4,0,0.3,0.4,-0.3,6,66,6,0,65,Matches
709,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,185,211,87.7,4118,1261,38,43,88.4,119,124,96.0,28,43,65.1,0,0.0,0.0,0.0,0,9,1,0,8,Matches
710,Lucas Digne,fr FRA,"DF,MF",Everton,eng Premier League,27,1993,29.8,1231,1736,70.9,19677,7569,652,744,87.6,447,616,72.6,92,232,39.7,7,5.2,4.3,+1.8,44,63,34,26,98,Matches
711,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,602,794,75.8,8969,4150,332,385,86.2,223,290,76.9,26,65,40.0,0,0.2,0.2,-0.2,6,41,4,2,59,Matches
712,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,22,1998,5.9,128,175,73.1,2140,532,58,70,82.9,36,51,70.6,20,31,64.5,1,0.3,0.4,+0.7,5,11,6,1,18,Matches
713,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29.0,1298,1859,69.8,23419,9704,600,675,88.9,507,659,76.9,164,423,38.8,3,7.8,6.3,-4.8,72,135,32,16,172,Matches
714,Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,fr Ligue 1,19,2000,23.8,634,800,79.3,9806,2134,349,403,86.6,223,263,84.8,43,74,58.1,1,2.4,1.5,-1.4,25,54,17,4,67,Matches
715,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,29,1991,0.2,12,15,80.0,193,31,5,5,100.0,7,7,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
716,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,de Bundesliga,18,2001,1.2,18,23,78.3,191,97,12,15,80.0,3,3,100.0,0,0,,0,0.2,0.1,-0.2,3,2,2,0,4,Matches
717,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,638,739,86.3,11452,4645,242,266,91.0,325,365,89.0,52,75,69.3,0,0.3,0.4,-0.3,4,35,2,0,41,Matches
718,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,235,390,60.3,3273,505,146,206,70.9,61,100,61.0,12,24,50.0,1,1.9,1.1,-0.9,17,10,8,3,20,Matches
719,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,480,585,82.1,8545,3192,191,225,84.9,249,272,91.5,32,64,50.0,0,0.0,0.1,0.0,1,22,0,0,30,Matches
720,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,605,882,68.6,11709,3289,229,303,75.6,283,394,71.8,81,137,59.1,1,0.8,1.0,+0.2,12,93,10,4,98,Matches
721,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,20,2000,22.5,770,985,78.2,11707,3137,420,480,87.5,264,328,80.5,49,90,54.4,1,2.8,2.5,-1.8,29,74,26,2,127,Matches
722,Andy Diouf,fr FRA,FW,Rennes,fr Ligue 1,17,2003,0.1,1,1,100.0,16,1,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
723,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,20,1999,1.5,41,52,78.8,1017,682,7,7,100.0,24,24,100.0,10,21,47.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
724,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0.0,1,1,100.0,9,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
725,Jonas Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,1,3,33.3,42,40,0,0,,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
726,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,1336,1558,85.8,25795,8343,437,467,93.6,751,824,91.1,130,230,56.5,0,0.4,0.7,-0.4,4,94,7,0,87,Matches
727,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,614,711,86.4,10483,3256,279,302,92.4,263,293,89.8,51,79,64.6,0,0.1,0.4,-0.1,3,46,2,1,37,Matches
728,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,757,1042,72.6,15294,5697,240,294,81.6,397,501,79.2,109,207,52.7,1,0.4,0.3,+0.6,6,51,3,1,71,Matches
729,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,290,407,71.3,4030,1102,163,193,84.5,94,124,75.8,12,26,46.2,0,0.4,0.6,-0.4,6,13,11,1,32,Matches
730,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,606,757,80.1,10623,4354,259,289,89.6,286,330,86.7,49,105,46.7,0,0.2,0.1,-0.2,4,42,2,0,56,Matches
731,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,1994,28.4,1134,1351,83.9,24532,9351,264,296,89.2,671,741,90.6,182,269,67.7,0,0.6,0.6,-0.6,4,70,1,0,83,Matches
732,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,1568,1798,87.2,25553,8946,777,845,92.0,634,706,89.8,113,166,68.1,3,2.3,2.5,+0.7,21,135,23,2,150,Matches
733,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,585,1071,54.6,25494,21674,51,52,98.1,175,175,100.0,356,838,42.5,0,0.7,0.2,-0.7,4,71,3,0,3,Matches
734,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,1998,30.8,518,838,61.8,8608,3365,265,325,81.5,166,260,63.8,63,173,36.4,2,3.6,3.8,-1.6,45,49,28,9,86,Matches
735,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,123,171,71.9,1528,352,75,93,80.6,34,44,77.3,2,7,28.6,0,0.3,0.3,-0.3,4,7,0,0,7,Matches
736,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,657,841,78.1,9650,3462,363,410,88.5,229,298,76.8,33,65,50.8,2,0.7,0.6,+1.3,11,25,15,7,42,Matches
737,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,2002,25.7,773,969,79.8,11217,2548,474,549,86.3,246,294,83.7,35,56,62.5,3,2.9,4.7,+0.1,41,42,49,12,106,Matches
738,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,251,313,80.2,3386,407,135,164,82.3,81,94,86.2,8,12,66.7,2,1.1,0.9,+0.9,16,15,4,0,21,Matches
739,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5.0,150,177,84.7,2231,457,88,96,91.7,42,51,82.4,13,18,72.2,0,0.3,0.3,-0.3,4,16,2,0,19,Matches
740,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28.0,612,894,68.5,20204,16325,111,113,98.2,201,203,99.0,293,566,51.8,0,0.0,0.0,0.0,0,9,0,0,0,Matches
741,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,126,157,80.3,2565,915,36,39,92.3,75,86,87.2,14,29,48.3,0,0.2,0.2,-0.2,2,5,0,0,7,Matches
742,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,614,716,85.8,10181,3198,303,340,89.1,240,275,87.3,48,64,75.0,0,1.7,1.6,-1.7,19,69,11,2,72,Matches
743,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2000,0.6,18,18,100.0,308,132,11,11,100.0,4,4,100.0,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
744,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,15,29,51.7,181,64,12,19,63.2,3,7,42.9,0,0,,0,0.0,0.0,0.0,1,2,0,0,2,Matches
745,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,12,24,50.0,136,30,9,14,64.3,3,5,60.0,0,2,0.0,0,0.0,0.0,0.0,0,0,1,1,0,Matches
746,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37.0,979,1232,79.5,23908,17284,266,266,100.0,445,451,98.7,264,506,52.2,0,0.0,0.0,0.0,0,9,0,0,1,Matches
747,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,1332,1559,85.4,24293,8542,478,522,91.6,734,797,92.1,106,202,52.5,0,0.1,0.2,-0.1,2,67,3,1,80,Matches
748,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,196,304,64.5,2599,675,122,179,68.2,51,79,64.6,9,15,60.0,2,2.6,2.1,-0.6,11,18,6,0,30,Matches
749,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,1141,1354,84.3,17517,3953,583,666,87.5,441,490,90.0,65,83,78.3,3,2.0,2.3,+1.0,21,65,23,1,104,Matches
750,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,1252,1453,86.2,22108,5664,552,621,88.9,523,569,91.9,138,176,78.4,1,1.1,1.7,-0.1,26,143,17,0,179,Matches
751,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,152,198,76.8,2618,873,68,80,85.0,66,88,75.0,14,23,60.9,0,0.5,0.3,-0.5,5,12,2,1,18,Matches
752,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,2000,0.5,9,12,75.0,127,13,5,6,83.3,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
753,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,1992,1.1,36,43,83.7,638,148,16,17,94.1,16,20,80.0,2,2,100.0,0,0.1,0.0,-0.1,1,2,1,0,3,Matches
754,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,382,415,92.0,6316,1275,188,198,94.9,162,173,93.6,26,32,81.3,0,0.1,0.1,-0.1,2,24,0,0,31,Matches
755,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,1994,10.0,317,397,79.8,4816,917,174,195,89.2,99,122,81.1,24,40,60.0,1,2.1,1.1,-1.1,15,29,9,4,46,Matches
756,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,1009,1272,79.3,14879,5044,597,662,90.2,336,414,81.2,46,125,36.8,1,2.1,1.7,-1.1,18,52,16,11,62,Matches
757,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,952,1076,88.5,18202,6074,356,390,91.3,460,506,90.9,119,152,78.3,0,0.6,0.8,-0.6,6,77,4,3,99,Matches
758,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35.0,699,1055,66.3,21471,16587,123,123,100.0,277,285,97.2,292,634,46.1,1,0.0,0.1,+1.0,1,22,0,0,0,Matches
759,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,1999,2.0,48,69,69.6,638,193,26,35,74.3,14,17,82.4,2,6,33.3,0,0.0,0.2,0.0,0,4,4,0,9,Matches
760,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,1,2,50.0,14,13,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
761,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,1999,1.9,44,55,80.0,808,216,19,23,82.6,19,23,82.6,5,6,83.3,0,0.1,0.0,-0.1,2,6,0,0,9,Matches
762,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,1993,11.8,549,639,85.9,8326,1754,300,337,89.0,193,216,89.4,37,51,72.5,3,3.1,2.4,-0.1,30,39,17,1,70,Matches
763,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,1990,13.7,414,547,75.7,6006,1468,232,270,85.9,130,168,77.4,27,52,51.9,1,2.7,2.7,-1.7,16,23,18,5,56,Matches
764,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15.0,225,358,62.8,7179,5810,26,28,92.9,110,111,99.1,88,216,40.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
765,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,742,964,77.0,15218,5887,231,263,87.8,385,443,86.9,115,226,50.9,0,0.5,0.2,-0.5,6,58,4,1,79,Matches
766,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,12,12,100.0,237,54,2,2,100.0,10,10,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
767,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,1028,1235,83.2,21155,8156,301,346,87.0,562,616,91.2,152,249,61.0,0,0.2,0.4,-0.2,4,47,0,0,52,Matches
768,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,938,1348,69.6,16839,8824,468,541,86.5,335,468,71.6,119,279,42.7,1,2.8,2.7,-1.8,29,85,27,11,111,Matches
769,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,1785,2283,78.2,29941,11317,903,988,91.4,676,848,79.7,180,337,53.4,4,6.6,7.9,-2.6,67,139,61,21,194,Matches
770,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13.0,322,438,73.5,8867,5683,75,77,97.4,134,138,97.1,107,216,49.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
771,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,1994,28.2,888,1253,70.9,15723,4280,409,486,84.2,305,407,74.9,127,238,53.4,5,3.9,4.3,+1.1,42,94,25,10,126,Matches
772,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,36,48,75.0,584,257,16,19,84.2,15,21,71.4,3,4,75.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
773,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,1993,8.6,223,300,74.3,3454,1138,126,149,84.6,69,90,76.7,17,31,54.8,2,1.4,0.9,+0.6,13,26,10,2,47,Matches
774,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,423,575,73.6,7227,3656,205,235,87.2,163,201,81.1,42,102,41.2,0,0.2,0.3,-0.2,4,34,5,3,29,Matches
775,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,67,90,74.4,1279,403,31,38,81.6,23,31,74.2,12,16,75.0,0,0.0,0.0,0.0,1,6,0,0,10,Matches
776,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,482,598,80.6,8737,2676,218,246,88.6,199,233,85.4,58,92,63.0,1,1.5,1.5,-0.5,10,68,14,0,73,Matches
777,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,2000,2240,89.3,40874,13278,601,645,93.2,1094,1142,95.8,276,405,68.1,0,1.2,1.2,-1.2,10,100,2,0,82,Matches
778,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,105,153,68.6,2096,647,36,46,78.3,54,72,75.0,14,25,56.0,0,0.1,0.1,-0.1,2,2,1,0,4,Matches
779,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,504,732,68.9,8486,3297,256,299,85.6,205,296,69.3,37,99,37.4,2,1.9,1.6,+0.1,14,29,12,7,47,Matches
780,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,6,7,85.7,70,11,5,6,83.3,1,1,100.0,0,0,,0,0.1,0.1,-0.1,1,0,0,0,1,Matches
781,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,23,1997,22.5,1135,1361,83.4,24366,9866,320,352,90.9,610,676,90.2,200,308,64.9,0,0.6,0.4,-0.6,4,104,4,1,106,Matches
782,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,576,705,81.7,9125,2005,320,345,92.8,167,206,81.1,61,105,58.1,3,2.8,2.6,+0.2,30,46,26,2,74,Matches
