,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
2431,Wilfried Singo,ci CIV,DF,Torino,it Serie A,19,2000,28,20,"1,854",20.6,1,2,3,1,0,0,4,1,1.2,1.2,2.8,4.1,73,62,100,0.05,0.10,0.15,0.05,0.15,0.06,0.14,0.20,0.06,0.20,Matches
2432,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,25,1995,22,19,"1,570",17.4,0,0,0,0,0,0,4,0,0.3,0.3,0.6,0.9,56,78,66,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
2433,Dimitris Siovas,gr GRE,DF,Huesca,es La Liga,31,1988,36,34,"3,071",34.1,2,0,2,2,0,0,5,0,3.1,3.1,0.7,3.8,22,69,7,0.06,0.00,0.06,0.06,0.06,0.09,0.02,0.11,0.09,0.11,Matches
2434,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,32,1988,4,3,344,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2435,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33,1987,32,32,"2,880",32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2436,Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,fr Ligue 1,18,2002,6,0,78,0.9,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,3,6,1,1.15,0.00,1.15,1.15,1.15,0.08,0.00,0.08,0.08,0.08,Matches
2437,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,22,1997,36,29,"2,581",28.7,0,0,0,0,0,0,6,0,2.0,2.0,0.3,2.3,28,128,51,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches
2438,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,30,1989,25,15,"1,585",17.6,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.4,32,57,34,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
2439,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,23,1997,9,6,474,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,19,14,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
2440,Antonio Sivera,es ESP,GK,Alavés,es La Liga,23,1996,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2441,Jacques Siwe,fr FRA,FW,Dijon,fr Ligue 1,19,2001,5,2,169,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,3,11,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,Matches
2442,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,25,1995,32,32,"2,785",30.9,5,2,7,5,0,0,5,0,4.5,4.5,1.0,5.5,19,109,28,0.16,0.06,0.23,0.16,0.23,0.15,0.03,0.18,0.15,0.18,Matches
2443,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29,1991,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2444,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,20,1999,26,12,"1,179",13.1,2,3,5,2,0,0,1,0,4.1,4.1,2.0,6.1,61,29,119,0.15,0.23,0.38,0.15,0.38,0.31,0.16,0.47,0.31,0.47,Matches
2445,Robert Skov,dk DEN,"FW,MF",Hoffenheim,de Bundesliga,24,1996,23,12,"1,164",12.9,1,0,1,1,0,0,0,1,1.9,1.9,2.5,4.4,25,42,98,0.08,0.00,0.08,0.08,0.08,0.15,0.19,0.34,0.15,0.34,Matches
2446,Milan Škriniar,sk SVK,DF,Inter,it Serie A,25,1995,32,31,"2,777",30.9,3,0,3,3,0,0,1,0,2.3,2.3,0.5,2.8,46,143,42,0.10,0.00,0.10,0.10,0.10,0.07,0.02,0.09,0.07,0.09,Matches
2447,Steven Skrzybski,de GER,"FW,DF",Schalke 04,de Bundesliga,27,1992,13,3,419,4.7,0,0,0,0,0,1,2,0,1.1,0.3,0.1,0.4,6,10,23,0.00,0.00,0.00,0.00,0.00,0.23,0.02,0.25,0.06,0.08,Matches
2448,Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,30,1990,19,1,234,2.6,2,0,2,2,0,0,0,0,1.4,1.4,0.7,2.1,3,3,18,0.77,0.00,0.77,0.77,0.77,0.54,0.28,0.82,0.54,0.82,Matches
2449,Islam Slimani,dz ALG,FW,Leicester City,eng Premier League,32,1988,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.28,0.23,0.50,0.28,0.50,Matches
2450,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,32,1988,18,4,579,6.4,3,1,4,3,0,0,0,1,3.7,3.7,1.8,5.5,8,21,58,0.47,0.16,0.62,0.47,0.62,0.57,0.28,0.85,0.57,0.85,Matches
2451,William Smallbone,ie IRL,MF,Southampton,eng Premier League,20,2000,3,2,172,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,7,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
2452,Chris Smalling,eng ENG,DF,Roma,it Serie A,30,1989,16,13,"1,111",12.3,0,1,1,0,0,0,3,0,0.5,0.5,0.7,1.1,0,20,2,0.00,0.08,0.08,0.00,0.08,0.04,0.05,0.09,0.04,0.09,Matches
2453,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,20,2000,20,18,"1,440",16.0,2,4,6,2,0,0,0,0,1.8,1.8,3.4,5.1,51,68,113,0.12,0.25,0.37,0.12,0.37,0.11,0.21,0.32,0.11,0.32,Matches
2454,Robert Snodgrass,sct SCO,"MF,FW",West Brom,eng Premier League,32,1987,8,6,526,5.8,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,6,14,25,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.12,0.04,0.12,Matches
2455,Robert Snodgrass,sct SCO,"FW,MF",West Ham,eng Premier League,32,1987,3,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2456,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,28,1991,10,8,746,8.3,0,1,1,0,0,0,1,0,0.3,0.3,0.9,1.2,21,46,40,0.00,0.12,0.12,0.00,0.12,0.03,0.11,0.15,0.03,0.15,Matches
2457,Rafa Soares,pt POR,DF,Eibar,es La Liga,25,1995,19,12,"1,134",12.6,0,1,1,0,0,0,2,0,0.1,0.1,1.8,1.9,17,58,41,0.00,0.08,0.08,0.00,0.08,0.01,0.15,0.15,0.01,0.15,Matches
2458,Rubén Sobrino,es ESP,"MF,FW",Valencia,es La Liga,28,1992,5,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2459,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,28,1992,16,11,"1,113",12.4,1,0,1,1,0,0,3,0,2.0,2.0,1.0,3.0,21,30,39,0.08,0.00,0.08,0.08,0.08,0.16,0.08,0.24,0.16,0.24,Matches
2460,Simon Sohm,ch SUI,MF,Parma,it Serie A,19,2001,18,8,899,10.0,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,13,33,18,0.10,0.00,0.10,0.10,0.10,0.06,0.02,0.08,0.06,0.08,Matches
2461,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,28,1992,16,3,486,5.4,2,2,4,2,0,0,2,0,1.1,1.1,1.8,2.9,6,15,29,0.37,0.37,0.74,0.37,0.74,0.20,0.34,0.54,0.20,0.54,Matches
2462,Roberto Soldado,es ESP,FW,Granada,es La Liga,35,1985,29,16,"1,438",16.0,9,0,9,7,2,2,8,1,5.6,4.1,0.6,4.7,12,19,82,0.56,0.00,0.56,0.44,0.44,0.35,0.04,0.39,0.26,0.29,Matches
2463,Carlos Soler,es ESP,MF,Valencia,es La Liga,23,1997,32,31,"2,735",30.4,11,8,19,4,7,9,7,0,9.5,2.4,4.7,7.1,46,153,30,0.36,0.26,0.63,0.13,0.39,0.31,0.15,0.47,0.08,0.23,Matches
2464,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31,1988,31,31,"2,712",30.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2465,Son,es ESP,"DF,MF",Levante,es La Liga,26,1994,28,10,"1,106",12.3,0,0,0,0,0,0,3,0,0.6,0.6,1.2,1.8,23,62,104,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15,Matches
2466,Brandon Soppy,fr FRA,DF,Rennes,fr Ligue 1,18,2002,10,5,559,6.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,16,24,30,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches
2467,David Soria,es ESP,GK,Getafe,es La Liga,27,1993,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2468,Roberto Soriano,it ITA,MF,Bologna,it Serie A,29,1991,37,37,"3,250",36.1,9,6,15,9,0,0,5,0,6.9,6.9,7.8,14.7,80,199,157,0.25,0.17,0.42,0.25,0.42,0.19,0.22,0.41,0.19,0.41,Matches
2469,Alberto Soro,es ESP,"FW,MF",Granada,es La Liga,21,1999,15,3,393,4.4,1,2,3,1,0,0,1,0,0.7,0.7,0.3,1.1,6,15,24,0.23,0.46,0.69,0.23,0.69,0.17,0.08,0.25,0.17,0.25,Matches
2470,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,22,1998,26,25,"2,042",22.7,0,9,9,0,0,0,2,0,0.6,0.6,5.6,6.2,88,88,200,0.00,0.40,0.40,0.00,0.40,0.03,0.25,0.28,0.03,0.28,Matches
2471,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,16,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2472,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,29,1990,33,28,"2,413",26.8,8,3,11,6,2,2,7,0,10.2,8.6,3.9,12.6,43,81,231,0.30,0.11,0.41,0.22,0.34,0.38,0.15,0.53,0.32,0.47,Matches
2473,Riccardo Sottil,it ITA,"FW,MF",Cagliari,it Serie A,21,1999,21,12,"1,184",13.2,2,1,3,2,0,0,3,0,1.5,1.5,1.8,3.3,77,47,83,0.15,0.08,0.23,0.15,0.23,0.12,0.13,0.25,0.12,0.25,Matches
2474,Cheick Souaré,fr FRA,MF,Marseille,fr Ligue 1,17,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2475,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,25,1995,38,38,"3,419",38.0,10,1,11,10,0,0,7,1,8.4,8.4,2.0,10.4,27,165,47,0.26,0.03,0.29,0.26,0.29,0.22,0.05,0.27,0.22,0.27,Matches
2476,Rayan Souici,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2477,Cebio Soukou,bj BEN,"FW,MF",Arminia,de Bundesliga,27,1992,14,5,458,5.1,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.9,5,8,29,0.20,0.00,0.20,0.20,0.20,0.13,0.04,0.17,0.13,0.17,Matches
2478,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,28,1992,20,19,"1,755",19.5,1,0,1,1,0,0,4,0,1.4,1.4,0.1,1.4,12,51,1,0.05,0.00,0.05,0.05,0.05,0.07,0.00,0.07,0.07,0.07,Matches
2479,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,28,1992,3,1,145,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,3,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
2480,Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,21,1999,32,21,"1,919",21.3,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,29,181,38,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.06,0.01,0.06,Matches
2481,Yaya Soumaré,ml MLI,FW,Lyon,fr Ligue 1,20,2000,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2482,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,28,1992,23,14,"1,224",13.6,1,1,2,1,0,0,5,0,0.2,0.2,0.5,0.7,34,52,61,0.07,0.07,0.15,0.07,0.15,0.02,0.04,0.05,0.02,0.05,Matches
2483,Ansou Sow,sn SEN,MF,Lens,fr Ligue 1,20,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2484,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,23,1997,28,25,"2,175",24.2,0,2,2,0,0,0,6,0,0.5,0.5,1.2,1.7,41,119,45,0.00,0.08,0.08,0.00,0.08,0.02,0.05,0.07,0.02,0.07,Matches
2485,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,18,2002,15,10,"1,000",11.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,22,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
2486,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,24,1996,23,19,"1,819",20.2,1,0,1,1,0,0,2,0,0.7,0.7,0.5,1.2,27,90,2,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.06,0.03,0.06,Matches
2487,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,27,1993,27,25,"2,124",23.6,2,4,6,2,0,0,0,0,1.7,1.7,5.0,6.8,147,105,174,0.08,0.17,0.25,0.08,0.25,0.08,0.22,0.30,0.08,0.30,Matches
2488,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28,1992,15,13,"1,261",14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2489,Mattia Sprocati,it ITA,"MF,FW",Parma,it Serie A,27,1993,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2490,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,23,1996,32,32,"2,880",32.0,0,1,1,0,0,0,4,0,1.9,1.9,0.3,2.2,36,99,13,0.00,0.03,0.03,0.00,0.03,0.06,0.01,0.07,0.06,0.07,Matches
2491,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,de Bundesliga,29,1990,24,22,"1,956",21.7,0,2,2,0,0,0,5,0,0.1,0.1,0.4,0.5,16,102,9,0.00,0.09,0.09,0.00,0.09,0.00,0.02,0.02,0.00,0.02,Matches
2492,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,20,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,4,5,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
2493,Niklas Stark,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1995,33,31,"2,793",31.0,0,0,0,0,0,0,2,0,1.1,1.1,0.8,1.9,23,113,15,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
2494,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,28,1991,21,19,"1,566",17.4,5,4,9,5,0,0,3,0,4.1,4.1,2.3,6.4,39,69,113,0.29,0.23,0.52,0.29,0.52,0.24,0.13,0.37,0.24,0.37,Matches
2495,Zack Steffen,us USA,GK,Manchester City,eng Premier League,25,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2496,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,24,1996,23,14,"1,276",14.2,0,1,1,0,0,0,3,1,0.2,0.2,0.3,0.5,10,73,13,0.00,0.07,0.07,0.00,0.07,0.01,0.02,0.03,0.01,0.03,Matches
2497,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,31,1989,7,3,261,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
2498,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,26,1994,18,17,"1,537",17.1,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,17,65,3,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
2499,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,25,1994,31,28,"2,536",28.2,10,7,17,10,0,1,4,0,11.0,10.2,5.7,15.9,129,67,351,0.35,0.25,0.60,0.35,0.60,0.39,0.20,0.59,0.36,0.57,Matches
2500,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,30,1990,30,30,"2,700",30.0,0,1,1,0,0,0,6,0,1.3,1.3,1.6,2.9,44,124,99,0.00,0.03,0.03,0.00,0.03,0.04,0.05,0.10,0.04,0.10,Matches
2501,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,31,1988,30,23,"1,961",21.8,14,8,22,8,6,7,6,0,10.1,4.6,4.8,9.4,22,116,111,0.64,0.37,1.01,0.37,0.73,0.46,0.22,0.68,0.21,0.43,Matches
2502,Kevin Stöger,at AUT,"MF,FW",Mainz 05,de Bundesliga,26,1993,19,4,538,6.0,3,0,3,3,0,0,3,0,1.8,1.8,0.7,2.5,22,38,36,0.50,0.00,0.50,0.50,0.50,0.30,0.12,0.42,0.30,0.42,Matches
2503,John Stones,eng ENG,DF,Manchester City,eng Premier League,26,1994,22,22,"1,933",21.5,4,0,4,4,0,0,0,1,1.8,1.8,0.1,1.8,38,101,3,0.19,0.00,0.19,0.19,0.19,0.08,0.00,0.09,0.08,0.09,Matches
2504,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,25,1995,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2505,Tobias Strobl,de GER,MF,Augsburg,de Bundesliga,30,1990,29,21,"1,846",20.5,0,0,0,0,0,0,4,0,0.9,0.9,0.8,1.7,9,81,34,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
2506,Kevin Strootman,nl NED,MF,Genoa,it Serie A,30,1990,18,18,"1,314",14.6,0,4,4,0,0,0,7,0,0.5,0.5,2.7,3.2,15,78,28,0.00,0.27,0.27,0.00,0.27,0.04,0.18,0.22,0.04,0.22,Matches
2507,Kevin Strootman,nl NED,"MF,FW",Marseille,fr Ligue 1,30,1990,11,1,233,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
2508,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,20,1999,27,22,"2,075",23.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.8,4,71,5,0.04,0.00,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08,Matches
2509,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,29,1991,33,30,"2,638",29.3,2,0,2,2,0,0,0,0,3.0,3.0,1.3,4.3,43,107,113,0.07,0.00,0.07,0.07,0.07,0.10,0.04,0.15,0.10,0.15,Matches
2510,Stefano Sturaro,it ITA,MF,Hellas Verona,it Serie A,27,1993,10,4,423,4.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3,11,11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
2511,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,27,1993,6,6,445,4.9,1,0,1,1,0,0,1,0,0.6,0.6,0.3,1.0,2,24,12,0.20,0.00,0.20,0.20,0.20,0.13,0.07,0.20,0.13,0.20,Matches
2512,Damián Suárez,uy URU,DF,Getafe,es La Liga,32,1988,31,28,"2,434",27.0,1,0,1,1,0,0,13,1,0.3,0.3,1.0,1.3,28,135,53,0.04,0.00,0.04,0.04,0.04,0.01,0.04,0.05,0.01,0.05,Matches
2513,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,26,1994,35,34,"2,852",31.7,0,9,9,0,0,0,10,0,1.1,1.1,5.9,7.0,82,204,87,0.00,0.28,0.28,0.00,0.28,0.03,0.19,0.22,0.03,0.22,Matches
2514,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,33,1987,32,30,"2,508",27.9,21,3,24,18,3,3,6,0,16.2,13.9,3.0,16.8,30,46,171,0.75,0.11,0.86,0.65,0.75,0.58,0.11,0.69,0.50,0.60,Matches
2515,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,32,1988,5,3,305,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2516,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,24,1995,20,16,"1,505",16.7,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,36,129,29,0.06,0.00,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,Matches
2517,Suso,es ESP,FW,Sevilla,es La Liga,26,1993,34,28,"2,210",24.6,3,4,7,3,0,0,2,0,2.1,2.1,4.5,6.6,69,170,196,0.12,0.16,0.29,0.12,0.29,0.09,0.18,0.27,0.09,0.27,Matches
2518,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,20,2000,7,3,233,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,10,9,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
2519,Mattias Svanberg,se SWE,MF,Bologna,it Serie A,21,1999,34,24,"1,852",20.6,5,2,7,5,0,0,8,1,4.6,4.6,2.5,7.1,32,88,35,0.24,0.10,0.34,0.24,0.34,0.22,0.12,0.35,0.22,0.35,Matches
2520,Abdoulaye Sylla,gn GUI,DF,Nantes,fr Ligue 1,20,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2521,Issiaga Sylla,gn GUI,"DF,MF",Lens,fr Ligue 1,26,1994,20,13,"1,116",12.4,1,0,1,1,0,0,0,1,1.6,1.6,0.9,2.5,32,49,84,0.08,0.00,0.08,0.08,0.08,0.13,0.07,0.20,0.13,0.20,Matches
2522,Eddy Sylvestre,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,4,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2523,Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,32,1987,18,8,733,8.1,1,0,1,1,0,0,1,0,2.4,2.4,0.6,3.0,5,20,52,0.12,0.00,0.12,0.12,0.12,0.29,0.08,0.37,0.29,0.37,Matches
2524,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30,1990,30,30,"2,677",29.7,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,Matches
2525,Frederik Sørensen,dk DEN,DF,Köln,de Bundesliga,28,1992,3,1,99,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
2526,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,24,1995,29,13,"1,443",16.0,5,3,8,5,0,1,2,0,6.4,5.6,2.7,8.3,43,34,143,0.31,0.19,0.50,0.31,0.50,0.40,0.17,0.57,0.35,0.52,Matches
2527,Tachi,es ESP,DF,Alavés,es La Liga,22,1997,12,8,850,9.4,0,0,0,0,0,0,5,1,0.4,0.4,0.2,0.5,0,18,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
2528,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,24,1996,27,24,"2,219",24.7,1,0,1,1,0,0,3,0,0.8,0.8,0.0,0.9,13,125,12,0.04,0.00,0.04,0.04,0.04,0.03,0.00,0.03,0.03,0.03,Matches
2529,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,18,2002,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
2530,Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1993,23,16,"1,368",15.2,1,3,4,1,0,0,6,0,1.9,1.9,2.2,4.1,46,104,92,0.07,0.20,0.26,0.07,0.26,0.12,0.15,0.27,0.12,0.27,Matches
2531,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,26,1994,33,28,"2,304",25.6,1,0,1,1,0,0,6,0,1.2,1.2,0.6,1.7,33,101,58,0.04,0.00,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,Matches
2532,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,21,1999,6,6,487,5.4,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.1,8,14,11,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.20,0.08,0.20,Matches
2533,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,25,1995,32,32,"2,701",30.0,0,1,1,0,0,0,11,0,1.0,1.0,1.0,2.0,26,120,10,0.00,0.03,0.03,0.00,0.03,0.03,0.03,0.07,0.03,0.07,Matches
