,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2092,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,16.5,0,9,2,22.2,0.55,0.12,0.00,0.00,10.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
2093,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2094,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,5.1,0,1,0,0.0,0.20,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2095,Marko Pjaca,hr CRO,"FW,MF",Genoa,it Serie A,25,1995,15.8,3,29,11,37.9,1.84,0.70,0.10,0.27,17.2,0,0,0,2.6,2.6,0.09,+0.4,+0.4,Matches
2096,Miralem Pjanić,ba BIH,MF,Barcelona,es La Liga,30,1990,7.0,0,16,3,18.8,2.30,0.43,0.00,0.00,22.5,2,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
2097,Óscar Plano,es ESP,"MF,FW",Valladolid,es La Liga,29,1991,28.0,5,40,10,25.0,1.43,0.36,0.13,0.50,16.8,0,0,0,4.8,4.8,0.12,+0.2,+0.2,Matches
2098,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,11.9,0,3,0,0.0,0.25,0.00,0.00,,29.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2099,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,27,1993,20.0,6,62,25,40.3,3.09,1.25,0.10,0.24,17.2,0,0,0,5.7,5.7,0.09,+0.3,+0.3,Matches
2100,Dani Plomer,es ESP,FW,Granada,es La Liga,21,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2101,Tommaso Pobega,it ITA,MF,Spezia,it Serie A,21,1999,13.7,6,22,10,45.5,1.61,0.73,0.27,0.60,15.4,0,0,0,3.2,3.2,0.15,+2.8,+2.8,Matches
2102,Daniel Podence,pt POR,"MF,FW",Wolves,eng Premier League,24,1995,18.5,3,32,14,43.8,1.73,0.76,0.09,0.21,17.5,0,0,0,2.5,2.5,0.08,+0.5,+0.5,Matches
2103,Paul Pogba,fr FRA,"MF,FW",Manchester Utd,eng Premier League,27,1993,21.1,3,31,11,35.5,1.47,0.52,0.10,0.27,17.0,0,0,0,2.8,2.8,0.09,+0.2,+0.2,Matches
2104,Joel Pohjanpalo,fi FIN,FW,Union Berlin,de Bundesliga,25,1994,9.5,6,31,15,48.4,3.28,1.59,0.19,0.40,11.8,0,0,0,6.6,6.6,0.22,-0.6,-0.6,Matches
2105,Joel Pohjanpalo,fi FIN,MF,Leverkusen,de Bundesliga,25,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2106,Andrea Poli,it ITA,MF,Bologna,it Serie A,30,1989,4.3,1,3,2,66.7,0.70,0.47,0.33,0.50,10.8,0,0,0,1.0,1.0,0.33,0.0,0.0,Matches
2107,Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,26,1993,21.2,9,63,19,30.2,2.97,0.90,0.14,0.47,19.6,1,0,0,5.2,5.2,0.08,+3.8,+3.8,Matches
2108,Jorge Pombo,es ESP,"FW,MF",Cádiz,es La Liga,26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
2109,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,6.4,0,1,0,0.0,0.16,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2110,Pere Pons,es ESP,MF,Alavés,es La Liga,27,1993,13.2,2,9,4,44.4,0.68,0.30,0.22,0.50,18.9,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
2111,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28,1992,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2112,Manolo Portanova,it ITA,"MF,FW",Genoa,it Serie A,20,2000,0.7,0,1,1,100.0,1.36,1.36,0.00,0.00,61.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
2113,Manolo Portanova,it ITA,MF,Juventus,it Serie A,20,2000,0.8,0,5,2,40.0,6.43,2.57,0.00,0.00,21.2,1,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
2114,Francisco Portillo,es ESP,"MF,FW",Getafe,es La Liga,30,1990,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2115,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,28,1992,24.3,8,31,11,35.5,1.28,0.45,0.26,0.73,13.0,0,0,0,5.9,5.9,0.19,+2.1,+2.1,Matches
2116,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,0,10,2,20.0,0.42,0.08,0.00,0.00,21.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2117,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18.0,0,1,0,0.0,0.06,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2118,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,26,1994,15.0,5,45,14,31.1,2.99,0.93,0.11,0.36,14.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4,Matches
2119,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,5.5,0,1,0,0.0,0.18,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
2120,Darío Poveda,es ESP,FW,Getafe,es La Liga,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2121,Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,es La Liga,21,1999,24.3,0,11,1,9.1,0.45,0.04,0.00,0.00,23.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2122,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,26,1994,8.0,1,8,2,25.0,1.00,0.25,0.13,0.50,16.8,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
2123,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,26,1993,3.9,0,7,2,28.6,1.78,0.51,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2124,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,29,1991,17.9,1,38,11,28.9,2.12,0.61,0.03,0.09,16.8,3,0,0,3.8,3.8,0.10,-2.8,-2.8,Matches
2125,Manuel Prietl,at AUT,MF,Arminia,de Bundesliga,28,1991,28.0,1,18,5,27.8,0.64,0.18,0.06,0.20,27.4,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
2126,Grischa Prömel,de GER,MF,Union Berlin,de Bundesliga,25,1995,20.2,3,20,5,25.0,0.99,0.25,0.15,0.60,14.9,0,0,0,1.8,1.8,0.09,+1.2,+1.2,Matches
2127,Davy Pröpper,nl NED,MF,Brighton,eng Premier League,28,1991,2.4,0,4,2,50.0,1.69,0.85,0.00,0.00,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2128,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26,1994,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2129,Antonio Puertas,es ESP,"FW,MF",Granada,es La Liga,28,1992,24.1,3,26,11,42.3,1.08,0.46,0.12,0.27,16.8,0,0,0,3.3,3.3,0.13,-0.3,-0.3,Matches
2130,Riqui Puig,es ESP,"MF,FW",Barcelona,es La Liga,20,1999,3.2,1,4,2,50.0,1.23,0.62,0.25,0.50,18.9,0,0,0,0.6,0.6,0.16,+0.4,+0.4,Matches
2131,Erick Pulgar,cl CHI,MF,Fiorentina,it Serie A,26,1994,22.2,1,16,3,18.8,0.72,0.13,0.06,0.33,24.6,4,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
2132,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,32.1,1,17,2,11.8,0.53,0.06,0.06,0.50,14.4,0,0,0,2.6,2.6,0.16,-1.6,-1.6,Matches
2133,Christian Pulisic,us USA,"FW,MF",Chelsea,eng Premier League,21,1998,19.3,4,43,16,37.2,2.23,0.83,0.09,0.25,14.5,0,0,0,6.1,6.1,0.14,-2.1,-2.1,Matches
2134,Ignacio Pussetto,ar ARG,FW,Udinese,it Serie A,24,1995,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,14.6,0,0,0,2.5,2.5,0.15,+0.5,+0.5,Matches
2135,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,37,1983,24.5,13,79,25,31.6,3.23,1.02,0.14,0.44,17.7,4,2,3,11.8,9.4,0.12,+1.2,+1.6,Matches
2136,Robin Quaison,se SWE,"FW,MF",Mainz 05,de Bundesliga,26,1993,16.4,6,34,16,47.1,2.07,0.98,0.15,0.31,18.6,1,1,1,6.2,5.4,0.16,-0.2,-0.4,Matches
2137,Domingos Quina,pt POR,MF,Granada,es La Liga,20,1999,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,21.7,0,0,0,0.3,0.3,0.04,+1.7,+1.7,Matches
2138,Quini,es ESP,DF,Granada,es La Liga,30,1989,13.2,1,8,3,37.5,0.60,0.23,0.13,0.33,25.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
2139,Quique,es ESP,"FW,MF",Eibar,es La Liga,30,1990,1.9,0,4,1,25.0,2.16,0.54,0.00,0.00,14.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
2140,Dani Raba,es ESP,"MF,FW",Villarreal,es La Liga,24,1995,1.7,0,6,1,16.7,3.60,0.60,0.00,0.00,16.9,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
2141,Simone Rabbi,it ITA,"FW,DF",Bologna,it Serie A,18,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2142,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,25,1995,25.7,4,33,12,36.4,1.28,0.47,0.12,0.33,17.5,0,0,0,2.7,2.7,0.08,+1.3,+1.3,Matches
2143,Uroš Račić,rs SRB,MF,Valencia,es La Liga,22,1998,24.3,1,35,10,28.6,1.44,0.41,0.03,0.10,22.9,0,0,0,1.6,1.6,0.04,-0.6,-0.6,Matches
2144,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21,1998,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2145,Nemanja Radoja,rs SRB,MF,Levante,es La Liga,27,1993,12.5,0,6,0,0.0,0.48,0.00,0.00,,23.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2146,Nemanja Radonjić,rs SRB,FW,Marseille,fr Ligue 1,24,1996,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,16.4,0,0,0,1.6,1.6,0.13,+0.4,+0.4,Matches
2147,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,de Bundesliga,24,1996,6.8,1,15,6,40.0,2.21,0.88,0.07,0.17,18.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9,Matches
2148,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2149,Ivan Radovanović,rs SRB,"DF,MF",Genoa,it Serie A,31,1988,24.8,0,6,1,16.7,0.24,0.04,0.00,0.00,18.6,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2150,Ionuț Radu,ro ROU,GK,Inter,it Serie A,23,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2151,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,27.3,0,6,0,0.0,0.22,0.00,0.00,,11.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
2152,Rafael,br BRA,GK,Spezia,it Serie A,38,1982,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2153,Rafinha,br BRA,"MF,FW",Paris S-G,fr Ligue 1,27,1993,15.1,0,24,8,33.3,1.59,0.53,0.00,0.00,18.8,0,0,0,1.4,1.4,0.06,-1.4,-1.4,Matches
2154,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2155,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24,1995,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2156,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,32,1988,24.8,4,38,8,21.1,1.53,0.32,0.05,0.25,19.8,2,2,2,5.2,3.6,0.09,-1.2,-1.6,Matches
2157,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2158,Benito Raman,be BEL,"FW,MF",Schalke 04,de Bundesliga,25,1994,13.8,2,26,8,30.8,1.88,0.58,0.08,0.25,18.7,1,0,0,2.3,2.2,0.09,-0.3,-0.2,Matches
2159,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,it Serie A,29,1990,10.8,0,13,5,38.5,1.21,0.46,0.00,0.00,21.1,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
2160,Sandro Ramírez,es ESP,FW,Huesca,es La Liga,25,1995,14.3,5,30,18,60.0,2.10,1.26,0.17,0.28,19.4,4,0,0,2.2,2.2,0.07,+2.8,+2.8,Matches
2161,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,14.2,2,15,4,26.7,1.06,0.28,0.00,0.00,13.6,3,2,2,4.2,2.6,0.18,-2.2,-2.6,Matches
2162,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2163,Aaron Ramsey,wls WAL,MF,Juventus,it Serie A,29,1990,12.1,2,24,11,45.8,1.98,0.91,0.08,0.18,14.5,0,0,0,4.2,4.2,0.17,-2.2,-2.2,Matches
2164,Jacob Ramsey,eng ENG,MF,Aston Villa,eng Premier League,19,2001,7.0,0,11,1,9.1,1.58,0.14,0.00,0.00,18.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2165,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2166,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,33,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2167,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,0,9,2,22.2,1.15,0.26,0.00,0.00,7.6,0,0,0,1.6,1.6,0.17,-1.6,-1.6,Matches
2168,Raphinha,br BRA,"MF,FW",Leeds United,eng Premier League,23,1996,26.2,6,67,24,35.8,2.56,0.92,0.09,0.25,17.2,4,0,0,5.7,5.7,0.09,+0.3,+0.3,Matches
2169,Raphinha,br BRA,"FW,MF",Rennes,fr Ligue 1,23,1996,4.5,1,11,3,27.3,2.45,0.67,0.09,0.33,19.2,3,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
2170,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,22,1997,32.4,11,79,36,45.6,2.43,1.11,0.14,0.31,18.9,5,0,0,8.9,8.9,0.11,+2.1,+2.1,Matches
2171,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,24,1996,16.2,3,42,14,33.3,2.59,0.86,0.05,0.14,20.8,3,1,1,4.4,3.6,0.09,-1.4,-1.6,Matches
2172,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,it Serie A,20,2000,13.7,6,24,12,50.0,1.75,0.88,0.25,0.50,13.8,1,0,0,4.3,4.3,0.18,+1.7,+1.7,Matches
2173,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,20,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2174,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2175,Ante Rebić,hr CRO,FW,Milan,it Serie A,26,1993,19.7,11,43,23,53.5,2.18,1.17,0.26,0.48,14.5,0,0,0,5.9,5.6,0.13,+5.1,+5.4,Matches
2176,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,25.7,2,30,7,23.3,1.17,0.27,0.07,0.29,19.9,0,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
2177,Recio,es ESP,MF,Eibar,es La Liga,29,1991,8.2,1,13,2,15.4,1.59,0.25,0.00,0.00,21.7,1,1,1,1.3,0.6,0.04,-0.3,-0.6,Matches
2178,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,de Bundesliga,19,2001,1.1,0,3,2,66.7,2.65,1.76,0.00,0.00,11.0,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
2179,Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,26,1994,19.3,2,45,13,28.9,2.33,0.67,0.04,0.15,18.5,0,0,0,3.1,3.1,0.07,-1.1,-1.1,Matches
2180,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,25,1995,25.0,0,13,4,30.8,0.52,0.16,0.00,0.00,26.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
2181,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2182,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,0,20,4,20.0,0.80,0.16,0.00,0.00,19.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
2183,Bobby Reid,jm JAM,"MF,FW",Fulham,eng Premier League,27,1993,26.4,5,34,8,23.5,1.29,0.30,0.15,0.63,16.9,1,0,0,3.8,3.8,0.11,+1.2,+1.2,Matches
2184,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,1982,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2185,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,11.8,1,15,5,33.3,1.28,0.43,0.07,0.20,21.0,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
