,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
421,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,it Serie A,26,1994,29.0,1936,25,172,865,919,73,1935,59,36,61.0,23,39.0,1062,5839,2937,88,70,21,76,35,1373,193,Matches
422,Kerim Calhanoglu,de GER,DF,Schalke 04,de Bundesliga,17,2002,3.3,181,13,69,85,29,2,181,12,6,50.0,6,50.0,88,404,179,2,4,0,4,3,88,13,Matches
423,Fabrizio Caligara,it ITA,"MF,FW",Cagliari,it Serie A,20,2000,2.0,87,7,25,35,27,1,87,3,1,33.3,2,66.7,42,214,63,1,2,0,5,3,51,2,Matches
424,Daniel Caligiuri,it ITA,"MF,FW",Augsburg,de Bundesliga,32,1988,29.6,1582,64,351,741,521,43,1579,88,61,69.3,27,30.7,823,4891,2278,64,62,10,79,62,873,136,Matches
425,José Callejón,es ESP,"FW,MF",Fiorentina,it Serie A,33,1987,7.4,336,8,31,157,152,14,336,9,6,66.7,3,33.3,173,723,376,13,14,0,10,6,232,41,Matches
426,Jonathan Calleri,ar ARG,FW,Osasuna,es La Liga,26,1993,17.2,570,10,35,239,307,89,570,40,17,42.5,22,55.0,291,1452,504,20,16,5,60,30,414,97,Matches
427,Dominic Calvert-Lewin,eng ENG,FW,Everton,eng Premier League,23,1997,31.9,1044,44,92,452,508,144,1044,49,22,44.9,27,55.1,530,2945,953,36,23,16,102,29,829,160,Matches
428,Dani Calvo,es ESP,DF,Elche,es La Liga,26,1994,19.8,924,118,572,334,21,13,924,3,2,66.7,1,33.3,482,2428,1307,2,1,0,6,0,579,2,Matches
429,Drissa Camara,ci CIV,MF,Parma,it Serie A,18,2002,0.2,12,0,2,7,3,0,12,2,1,50.0,1,50.0,8,43,14,0,0,0,0,0,8,0,Matches
430,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,22,1998,36.6,2089,82,542,1262,306,31,2089,55,31,56.4,24,43.6,1173,6823,3311,55,46,6,42,21,1325,57,Matches
431,Eduardo Camavinga,fr FRA,MF,Rennes,fr Ligue 1,17,2002,26.7,1926,22,292,1259,405,31,1926,62,43,69.4,19,30.6,1211,7108,3957,85,71,13,63,25,1480,73,Matches
432,José Campaña,es ESP,MF,Levante,es La Liga,27,1993,8.3,614,11,107,316,203,14,613,40,23,57.5,17,42.5,368,2071,1032,26,23,4,17,13,431,48,Matches
433,Emre Can,de GER,"DF,MF",Dortmund,de Bundesliga,26,1994,23.7,2038,142,714,1149,199,30,2038,36,30,83.3,6,16.7,1285,7106,4220,53,44,2,20,15,1481,32,Matches
434,Sergio Canales,es ESP,"MF,FW",Betis,es La Liga,29,1991,27.8,1967,16,209,1046,737,60,1964,43,32,74.4,11,25.6,1279,7483,4000,102,76,10,42,26,1556,127,Matches
435,João Cancelo,pt POR,"DF,MF",Manchester City,eng Premier League,26,1994,25.5,2421,66,464,1199,780,68,2421,81,47,58.0,34,42.0,1472,6848,3454,80,74,24,36,21,1696,150,Matches
436,Antonio Candreva,it ITA,MF,Sampdoria,it Serie A,33,1987,27.8,1891,45,277,821,817,52,1889,51,29,56.9,22,43.1,1146,7741,4000,122,80,9,48,11,1303,180,Matches
437,Álex Cantero,es ESP,FW,Levante,es La Liga,20,2000,2.6,62,3,4,27,32,8,62,6,4,66.7,2,33.3,42,226,85,5,0,4,8,4,48,13,Matches
438,Ander Capa,es ESP,DF,Athletic Club,es La Liga,28,1992,23.7,1426,67,370,677,394,31,1426,55,29,52.7,26,47.3,628,4225,2714,66,53,2,23,15,717,100,Matches
439,Pierrick Capelle,fr FRA,"MF,DF",Angers,fr Ligue 1,33,1987,22.8,1438,54,304,799,352,28,1438,39,22,56.4,17,43.6,809,4234,1744,38,34,3,38,32,915,90,Matches
440,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,32,1988,13.2,872,40,238,555,83,3,872,18,12,66.7,6,33.3,474,2068,935,10,11,0,10,8,640,4,Matches
441,Elio Capradossi,it ITA,DF,Spezia,it Serie A,24,1996,1.0,59,15,46,10,3,2,59,0,0,,0,,21,80,41,0,0,0,1,0,35,1,Matches
442,Gianluca Caprari,it ITA,"MF,FW",Benevento,it Serie A,27,1993,20.7,1000,8,129,418,477,74,999,95,52,54.7,43,45.3,582,4354,1809,65,40,34,71,50,642,130,Matches
443,Francesco Caputo,it ITA,FW,Sassuolo,it Serie A,32,1987,18.9,533,4,28,245,262,95,530,14,6,42.9,8,57.1,261,922,367,12,7,11,37,12,437,128,Matches
444,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,20,2000,19.6,1309,15,194,802,335,25,1309,44,33,75.0,11,25.0,765,3454,1536,24,25,7,38,29,915,44,Matches
445,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,19,2001,12.1,749,71,305,377,75,9,749,6,3,50.0,3,50.0,379,1786,1178,19,12,3,4,2,471,18,Matches
446,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,27,1993,28.7,1422,125,545,578,312,8,1422,40,34,85.0,6,15.0,539,2693,1325,31,26,5,27,25,525,43,Matches
447,Cárdenas,es ESP,GK,Levante,es La Liga,23,1997,8.0,291,235,287,4,0,0,291,0,0,,0,,146,689,439,0,0,0,0,0,112,0,Matches
448,Irvin Cardona,fr FRA,FW,Brest,fr Ligue 1,22,1997,22.5,719,36,78,262,389,113,719,26,10,38.5,16,61.5,428,2324,953,46,26,23,69,19,513,164,Matches
449,Marc Cardona,es ESP,"FW,DF",Osasuna,es La Liga,25,1995,0.6,31,1,6,19,6,3,31,0,0,,0,,12,50,6,0,0,0,1,0,22,5,Matches
450,Ian Carlo Poveda,eng ENG,MF,Leeds United,eng Premier League,20,2000,3.9,180,3,28,62,95,13,180,23,12,52.2,11,47.8,125,1024,605,21,10,7,13,16,132,47,Matches
451,Diego Carlos,br BRA,DF,Sevilla,es La Liga,27,1993,31.0,2136,313,1183,914,45,24,2136,8,8,100.0,0,0.0,1384,5039,2047,5,7,1,8,1,1600,2,Matches
452,Juan Carlos,es ESP,"MF,FW",Huesca,es La Liga,29,1991,3.2,138,1,16,68,55,12,138,8,5,62.5,3,37.5,96,767,303,5,7,1,14,11,105,17,Matches
453,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,29,1991,14.9,1068,44,366,524,187,7,1068,13,5,38.5,8,61.5,549,2764,1514,29,16,1,17,9,619,38,Matches
454,Yannick Carrasco,be BEL,"DF,MF",Atlético Madrid,es La Liga,26,1993,24.2,1333,22,195,466,700,118,1333,120,66,55.0,54,45.0,817,6198,3476,146,85,60,60,51,868,212,Matches
455,Sergio Carreira,es ESP,DF,Celta Vigo,es La Liga,19,2000,2.9,144,10,48,65,31,4,144,1,0,0.0,1,100.0,72,281,118,0,3,0,2,0,84,14,Matches
456,Guido Carrillo,ar ARG,FW,Elche,es La Liga,29,1991,11.1,417,15,26,233,162,39,417,13,8,61.5,5,38.5,196,757,268,9,14,0,28,11,328,30,Matches
457,Andy Carroll,eng ENG,FW,Newcastle Utd,eng Premier League,31,1989,4.4,204,13,19,108,77,20,204,4,2,50.0,2,50.0,82,221,60,2,1,2,18,3,141,18,Matches
458,Scott Carson,eng ENG,GK,Manchester City,eng Premier League,34,1985,1.0,19,17,19,0,0,0,19,0,0,,0,,12,54,43,0,0,0,0,0,7,0,Matches
459,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,28,1992,10.6,942,44,279,411,259,18,942,14,8,57.1,6,42.9,497,2116,1098,21,15,5,19,3,605,62,Matches
460,Fabio Carvalho,pt POR,"MF,FW",Fulham,eng Premier League,17,2002,2.8,133,0,11,57,66,16,133,10,8,80.0,2,20.0,85,458,196,10,4,5,11,9,89,14,Matches
461,William Carvalho,pt POR,MF,Betis,es La Liga,28,1992,13.6,1079,25,180,758,150,12,1079,24,18,75.0,6,25.0,661,2317,1227,10,12,0,15,12,848,19,Matches
462,Casemiro,br BRA,MF,Real Madrid,es La Liga,28,1992,32.2,2369,122,725,1279,376,59,2369,23,13,56.5,10,43.5,1175,4643,2332,20,28,5,30,28,1601,45,Matches
463,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,22,1997,26.4,1655,143,570,766,335,24,1655,18,12,66.7,6,33.3,756,4248,1961,43,33,5,20,13,812,62,Matches
464,Kiko Casilla,es ESP,GK,Leeds United,eng Premier League,33,1986,3.0,103,88,103,0,0,0,103,0,0,,0,,47,211,126,0,0,0,0,0,37,0,Matches
465,Giuseppe Caso,it ITA,"DF,FW",Genoa,it Serie A,21,1998,0.6,28,0,6,14,8,1,28,4,2,50.0,2,50.0,20,199,115,4,3,1,4,0,17,4,Matches
466,Moreto Cassamã,gw GNB,MF,Reims,fr Ligue 1,22,1998,22.6,1595,68,532,947,137,2,1595,33,27,81.8,6,18.2,1004,4766,2175,17,17,1,33,11,1141,12,Matches
467,Francesco Cassata,it ITA,"DF,FW",Genoa,it Serie A,23,1997,2.5,120,5,39,52,33,0,120,3,3,100.0,0,0.0,67,320,196,3,5,0,4,3,64,4,Matches
468,Timothy Castagne,be BEL,DF,Leicester City,eng Premier League,24,1995,26.1,1800,70,522,848,440,40,1800,24,11,45.8,13,54.2,919,3963,2154,52,27,3,24,11,1160,148,Matches
469,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,28,1992,32.0,1311,1029,1302,10,0,0,1311,1,1,100.0,0,0.0,783,3840,1992,0,1,1,1,0,715,0,Matches
470,Jean-Charles Castelletto,cm CMR,DF,Nantes,fr Ligue 1,25,1995,21.6,1003,115,509,473,26,12,1003,6,6,100.0,0,0.0,417,1780,910,8,4,0,5,2,499,3,Matches
471,Samu Castillejo,es ESP,FW,Milan,it Serie A,25,1995,13.1,614,9,84,274,269,43,614,47,30,63.8,17,36.2,394,2598,1189,41,30,16,21,23,428,90,Matches
472,Gonzalo Castro,de GER,MF,Stuttgart,de Bundesliga,33,1987,19.2,1074,22,121,537,429,43,1074,34,20,58.8,14,41.2,541,2992,1757,55,41,9,31,17,679,108,Matches
473,Jonny Castro,es ESP,"MF,DF",Wolves,eng Premier League,26,1994,5.5,299,14,85,135,80,6,299,8,3,37.5,5,62.5,128,725,400,13,6,2,9,7,167,18,Matches
474,Gaetano Castrovilli,it ITA,MF,Fiorentina,it Serie A,23,1997,25.9,1076,30,162,450,477,57,1076,65,30,46.2,35,53.8,649,4182,2265,74,54,11,67,51,724,124,Matches
475,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,25,1994,6.3,466,18,96,268,106,8,466,9,8,88.9,1,11.1,266,1416,682,12,9,1,6,2,321,14,Matches
476,Ivan Cavaleiro,pt POR,FW,Fulham,eng Premier League,26,1993,27.5,1201,25,145,473,597,73,1199,98,53,54.1,45,45.9,714,4723,1870,68,41,23,100,50,834,230,Matches
477,Edinson Cavani,uy URU,FW,Manchester Utd,eng Premier League,33,1987,15.3,466,12,34,196,238,69,466,12,6,50.0,6,50.0,223,764,185,5,4,4,31,10,337,80,Matches
478,Dani Ceballos,es ESP,MF,Arsenal,eng Premier League,23,1996,17.9,1482,61,320,845,331,23,1482,38,26,68.4,12,31.6,964,6293,3308,54,49,3,23,15,1090,52,Matches
479,Federico Ceccherini,it ITA,DF,Hellas Verona,it Serie A,28,1992,19.3,1110,91,455,563,97,25,1110,15,11,73.3,4,26.7,585,2529,1360,17,16,1,15,6,648,27,Matches
480,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,28,1992,3.0,153,23,96,58,1,1,153,0,0,,0,,82,429,198,0,0,0,2,0,82,0,Matches
481,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,23,1997,26.5,1942,65,495,987,474,46,1942,40,21,52.5,19,47.5,1046,5119,2871,69,52,11,34,14,1172,119,Matches
482,Bersant Celina,xk KVX,"MF,FW",Dijon,fr Ligue 1,23,1996,25.5,1280,19,183,690,429,24,1280,50,29,58.0,21,42.0,740,3825,2119,68,48,7,41,25,893,120,Matches
483,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,24,1996,35.8,2401,155,786,1068,573,33,2401,119,59,49.6,60,50.4,1230,8168,4390,117,80,9,66,32,1246,191,Matches
484,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,30,1989,16.3,989,119,462,472,61,14,989,2,2,100.0,0,0.0,512,2183,1297,10,3,0,9,2,641,4,Matches
485,Alberto Cerri,it ITA,FW,Cagliari,it Serie A,24,1996,4.1,216,7,17,77,122,43,216,13,8,61.5,5,38.5,110,481,134,3,2,2,15,11,168,50,Matches
486,Sava Cestic,rs SRB,DF,Köln,de Bundesliga,19,2001,10.0,547,75,368,174,7,2,547,2,1,50.0,1,50.0,269,1288,696,3,1,0,6,4,317,0,Matches
487,Julian Chabot,de GER,DF,Spezia,it Serie A,22,1998,18.4,1268,91,596,653,32,12,1268,11,11,100.0,0,0.0,763,3970,2198,11,9,2,11,4,813,4,Matches
488,Nassim Chadli,fr FRA,"FW,MF",Nîmes,fr Ligue 1,19,2001,0.3,23,1,3,13,7,1,23,3,1,33.3,2,66.7,11,75,49,1,1,1,1,1,13,1,Matches
489,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,33,1986,18.0,1184,67,399,588,210,3,1184,26,16,61.5,10,38.5,626,3259,1902,41,25,0,18,11,703,52,Matches
490,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,fr Ligue 1,24,1996,8.9,404,6,51,162,199,27,404,44,28,63.6,16,36.4,256,1488,718,24,15,7,32,22,285,77,Matches
491,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,26,1993,0.1,10,1,6,3,1,1,10,0,0,,0,,2,3,0,0,0,0,0,0,5,0,Matches
492,Sofian Chakla,ma MAR,DF,Getafe,es La Liga,26,1993,10.0,342,48,192,143,10,5,342,0,0,,0,,102,518,256,2,2,0,4,1,88,1,Matches
493,Aníbal Chalá,ec ECU,DF,Dijon,fr Ligue 1,24,1996,8.3,476,28,163,218,100,3,476,14,7,50.0,7,50.0,261,1324,756,17,16,1,14,3,266,31,Matches
494,Trevoh Chalobah,eng ENG,"DF,MF",Lorient,fr Ligue 1,21,1999,24.9,1486,77,510,861,141,20,1486,52,38,73.1,14,26.9,817,3776,1932,25,26,3,25,9,945,20,Matches
495,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,25,1995,8.4,687,42,243,274,173,18,687,10,4,40.0,6,60.0,341,1596,778,16,12,0,7,4,412,49,Matches
496,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,30,1990,4.8,250,9,42,98,110,16,250,4,3,75.0,1,25.0,140,808,364,14,6,2,5,2,144,45,Matches
497,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,de Bundesliga,26,1994,2.4,100,3,17,34,51,8,100,9,6,66.7,3,33.3,69,333,107,3,5,1,5,5,78,24,Matches
498,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,fr Ligue 1,31,1988,17.4,918,26,91,424,413,72,917,50,32,64.0,18,36.0,546,1832,680,18,21,8,49,28,675,123,Matches
499,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,25,1994,30.2,2052,308,1158,836,71,35,2052,5,5,100.0,0,0.0,1242,5452,3267,29,11,2,10,2,1359,7,Matches
500,Xavier Chavalerin,fr FRA,MF,Reims,fr Ligue 1,29,1991,28.3,1302,49,421,677,214,25,1302,27,18,66.7,9,33.3,648,2610,1058,11,13,0,23,11,807,44,Matches
501,Pape Cheikh Diop,sn SEN,MF,Dijon,fr Ligue 1,22,1997,12.1,697,18,176,449,77,3,697,17,14,82.4,3,17.6,443,2056,1037,14,11,1,20,8,488,5,Matches
502,Chema,es ESP,"DF,MF",Getafe,es La Liga,28,1992,6.2,224,28,99,115,14,3,224,0,0,,0,,81,394,195,2,1,0,2,0,76,0,Matches
503,Rayan Cherki,fr FRA,"FW,MF",Lyon,fr Ligue 1,16,2003,7.8,449,0,26,189,245,41,449,72,49,68.1,23,31.9,338,2717,1646,54,37,14,25,16,380,81,Matches
504,Denis Cheryshev,ru RUS,MF,Valencia,es La Liga,29,1990,12.2,464,13,76,180,217,43,464,20,8,40.0,12,60.0,264,1706,862,37,27,12,24,10,315,95,Matches
505,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,35,1984,15.4,1262,158,562,659,44,14,1262,4,2,50.0,2,50.0,690,3677,2096,20,14,0,5,1,928,2,Matches
506,Federico Chiesa,it ITA,DF,Fiorentina,it Serie A,22,1997,2.7,158,6,41,41,79,22,158,13,6,46.2,7,53.8,100,591,351,13,5,10,5,5,104,16,Matches
507,Federico Chiesa,it ITA,"MF,DF",Juventus,it Serie A,22,1997,24.6,1085,20,146,419,542,109,1085,84,48,57.1,36,42.9,642,4728,2847,92,48,40,40,23,752,179,Matches
508,Ben Chilwell,eng ENG,DF,Chelsea,eng Premier League,23,1996,25.4,2104,49,518,875,725,65,2104,27,16,59.3,11,40.7,1173,6779,3594,94,68,9,34,19,1418,186,Matches
509,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,30,1989,20.4,1828,216,804,958,77,17,1828,15,11,73.3,4,26.7,1201,5365,2975,10,21,2,11,5,1349,9,Matches
510,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,23,1997,25.3,1398,26,230,941,233,18,1398,11,6,54.5,5,45.5,780,3468,1609,19,15,0,17,12,955,34,Matches
511,Tahith Chong,nl NED,"MF,FW",Werder Bremen,de Bundesliga,20,1999,4.3,203,3,26,93,91,12,203,21,10,47.6,11,52.4,128,729,335,12,5,3,16,9,130,26,Matches
512,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,18,2001,12.9,461,22,146,242,79,12,461,12,10,83.3,2,16.7,211,913,435,5,7,2,14,7,250,21,Matches
513,Hamza Choudhury,eng ENG,MF,Leicester City,eng Premier League,22,1997,3.5,286,10,70,186,31,2,286,1,0,0.0,1,100.0,162,635,326,3,1,0,6,0,187,1,Matches
514,Mounir Chouiar,fr FRA,"FW,MF",Dijon,fr Ligue 1,21,1999,14.3,718,12,99,353,282,41,717,81,46,56.8,35,43.2,458,3002,1397,49,28,13,39,41,516,83,Matches
515,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,15.2,1272,163,687,562,34,7,1272,7,7,100.0,0,0.0,799,3906,2134,7,12,0,9,1,939,1,Matches
516,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,eng Premier League,16,2003,0.2,13,0,2,5,6,2,13,0,0,,0,,7,12,8,0,0,0,1,0,11,1,Matches
517,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,es La Liga,21,1999,15.2,728,10,82,239,419,90,728,79,39,49.4,40,50.6,492,4084,2179,84,49,37,46,23,552,177,Matches
518,Darko Churlinov,mk MKD,"DF,MF",Stuttgart,de Bundesliga,20,2000,2.4,133,2,29,56,54,6,133,12,6,50.0,6,50.0,86,675,362,10,7,5,6,6,92,23,Matches
519,Víctor Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,1.1,89,14,57,31,1,0,89,1,0,0.0,1,100.0,42,235,90,0,0,0,1,0,56,0,Matches
520,Sébastien Cibois,fr FRA,GK,Brest,fr Ligue 1,22,1998,3.0,97,85,95,2,0,0,97,2,1,50.0,1,50.0,53,251,157,0,0,0,0,0,40,0,Matches
521,Cifu,es ESP,DF,Elche,es La Liga,29,1990,5.0,274,14,92,125,62,2,274,7,2,28.6,5,71.4,130,671,284,9,7,0,6,3,130,16,Matches
522,Alberto Cifuentes,es ESP,GK,Cádiz,es La Liga,41,1979,2.0,70,49,70,0,0,0,70,0,0,,0,,24,153,93,0,0,0,0,0,18,0,Matches
523,Luca Cigarini,it ITA,MF,Crotone,it Serie A,34,1986,10.3,858,31,194,529,141,4,858,12,8,66.7,4,33.3,443,1865,1016,14,7,2,10,10,618,8,Matches
524,Jasper Cillessen,nl NED,GK,Valencia,es La Liga,31,1989,10.0,349,320,347,2,0,0,349,0,0,,0,,167,884,636,0,0,0,0,0,116,0,Matches
525,Antonio Cioffi,it ITA,FW,Napoli,it Serie A,17,2002,0.1,13,0,3,8,3,0,13,1,1,100.0,0,0.0,9,36,12,0,0,0,1,0,9,2,Matches
526,Tim Civeja,de GER,MF,Augsburg,de Bundesliga,18,2002,0.4,27,1,10,15,2,0,27,0,0,,0,,10,30,9,0,0,0,1,0,10,0,Matches
527,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,21.0,1026,179,610,374,48,16,1026,8,4,50.0,4,50.0,520,2406,1090,9,4,0,11,1,568,4,Matches
528,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1998,21.2,996,12,139,465,414,55,996,73,48,65.8,25,34.2,681,3938,2119,61,45,20,62,43,751,116,Matches
529,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,28.0,1713,54,322,679,735,61,1713,49,22,44.9,27,55.1,826,5075,3085,102,69,19,52,13,906,235,Matches
530,Carlos Clerc,es ESP,DF,Levante,es La Liga,28,1992,30.9,1982,83,622,831,551,33,1982,55,36,65.5,18,32.7,1060,5948,3239,87,55,6,36,17,1160,196,Matches
531,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,12.7,698,35,227,331,142,6,698,6,4,66.7,2,33.3,346,1638,820,18,10,0,8,2,364,20,Matches
532,Conor Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,36.7,2137,402,1320,809,17,12,2137,8,6,75.0,2,25.0,1282,5200,2411,4,5,0,9,3,1494,2,Matches
533,Marcus Coco,fr FRA,"MF,FW",Nantes,fr Ligue 1,24,1996,16.4,814,21,121,420,284,33,814,41,23,56.1,18,43.9,451,2586,1072,36,31,6,51,35,574,97,Matches
534,Coke,es ESP,DF,Levante,es La Liga,33,1987,9.3,566,42,237,235,96,9,566,7,4,57.1,3,42.9,285,1203,589,10,7,3,8,3,331,23,Matches
535,Séamus Coleman,ie IRL,"DF,MF",Everton,eng Premier League,31,1988,17.9,964,73,320,422,237,29,964,33,20,60.6,13,39.4,540,3113,1426,31,28,4,27,23,579,90,Matches
536,Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,it Serie A,20,2000,8.2,371,2,27,155,196,34,371,31,18,58.1,13,41.9,260,1909,805,28,34,8,34,19,301,95,Matches
537,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,28.8,1679,232,919,717,53,21,1679,3,2,66.7,1,33.3,909,4439,2389,12,8,0,8,1,993,0,Matches
538,Simone Colombi,it ITA,GK,Parma,it Serie A,29,1991,2.0,58,50,57,1,0,0,58,0,0,,0,,28,112,86,0,0,0,0,0,22,0,Matches
539,Lorenzo Colombo,it ITA,FW,Milan,it Serie A,18,2002,1.0,26,2,4,12,11,5,26,2,1,50.0,1,50.0,13,138,100,4,1,1,2,1,15,3,Matches
540,Racine Coly,sn SEN,MF,Nice,fr Ligue 1,24,1995,0.2,21,1,2,16,3,0,21,1,1,100.0,0,0.0,12,77,59,1,0,0,0,0,14,0,Matches
541,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,24,1996,19.5,1091,7,85,334,681,121,1091,92,56,60.9,36,39.1,764,5409,2789,103,45,43,49,38,891,268,Matches
542,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,36.6,1886,231,964,878,51,21,1886,6,4,66.7,2,33.3,979,4746,2768,26,6,1,15,3,1107,4,Matches
543,Aaron Connolly,ie IRL,FW,Brighton,eng Premier League,20,2000,8.8,174,1,12,57,108,35,174,11,5,45.5,6,54.5,106,652,276,12,11,5,27,8,134,58,Matches
544,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,33,1987,37.0,1464,1075,1444,20,0,0,1464,0,0,,0,,859,4714,3211,0,0,0,1,0,712,0,Matches
545,Andrea Conti,it ITA,DF,Milan,it Serie A,26,1994,0.3,29,2,8,17,4,0,29,2,2,100.0,0,0.0,17,109,77,3,1,0,2,0,20,0,Matches
546,Andrea Conti,it ITA,DF,Parma,it Serie A,26,1994,9.0,556,29,195,269,96,14,556,5,2,40.0,3,60.0,252,1236,811,20,12,0,6,4,312,21,Matches
547,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,28,1991,24.3,1934,207,1087,806,51,23,1934,4,3,75.0,1,25.0,1122,5979,3577,12,8,0,7,1,1242,1,Matches
548,Francis Coquelin,fr FRA,MF,Villarreal,es La Liga,29,1991,8.2,586,21,129,363,103,13,586,15,12,80.0,3,20.0,329,1254,656,10,9,1,6,6,419,20,Matches
549,Theo Corbeanu,ca CAN,FW,Wolves,eng Premier League,18,2002,0.1,8,0,0,7,1,0,8,0,0,,0,,5,27,7,0,0,0,2,0,5,1,Matches
550,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,23.0,1248,66,315,534,410,16,1248,37,17,45.9,20,54.1,522,2634,1317,39,30,3,26,15,546,97,Matches
551,Alex Cordaz,it ITA,GK,Crotone,it Serie A,37,1983,36.0,1529,1287,1521,8,0,0,1529,1,1,100.0,0,0.0,841,4267,2352,0,0,0,1,0,720,0,Matches
552,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,es La Liga,23,1997,1.1,47,0,10,17,20,2,47,3,2,66.7,1,33.3,19,91,46,1,1,0,2,0,29,7,Matches
553,Iñigo Córdoba,es ESP,MF,Alavés,es La Liga,23,1997,2.4,108,2,24,45,43,3,108,4,4,100.0,0,0.0,53,210,92,2,3,1,8,4,63,15,Matches
554,Jhon Córdoba,co COL,FW,Hertha BSC,de Bundesliga,27,1993,17.1,486,6,23,227,241,86,486,20,15,75.0,5,25.0,285,1460,512,22,12,10,64,29,381,97,Matches
555,Sergio Córdova,ve VEN,"FW,MF",Arminia,de Bundesliga,22,1997,12.1,425,12,44,199,194,34,425,33,12,36.4,21,63.6,245,1263,508,17,12,5,41,22,280,77,Matches
556,Jack Cork,eng ENG,MF,Burnley,eng Premier League,31,1989,15.0,639,26,106,397,143,13,639,7,5,71.4,2,28.6,322,1337,520,8,11,1,14,13,375,13,Matches
557,Andreas Cornelius,dk DEN,FW,Parma,it Serie A,27,1993,21.1,781,26,66,399,320,90,781,19,11,57.9,8,42.1,390,1608,419,12,8,4,56,34,625,135,Matches
558,Maxwel Cornet,ci CIV,"DF,FW",Lyon,fr Ligue 1,23,1996,27.2,2010,78,591,957,476,50,2010,39,23,59.0,16,41.0,1069,5008,2862,73,51,15,36,15,1210,196,Matches
559,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,es La Liga,25,1995,26.6,1218,16,157,489,585,147,1218,90,53,58.9,37,41.1,721,3199,1546,64,32,33,77,57,884,186,Matches
560,Joaquín Correa,ar ARG,FW,Lazio,it Serie A,25,1994,21.5,999,15,55,386,570,142,998,84,35,41.7,49,58.3,665,4048,2078,66,59,34,65,37,824,187,Matches
561,Rober Correa,es ESP,DF,Eibar,es La Liga,27,1992,12.6,769,32,221,371,183,10,769,17,13,76.5,4,23.5,318,1482,717,15,19,0,18,6,320,26,Matches
562,Félix Correia,pt POR,MF,Juventus,it Serie A,19,2001,0.1,9,1,3,2,4,0,9,0,0,,0,,4,23,12,0,0,0,0,0,5,0,Matches
563,Thierry Correia,pt POR,DF,Valencia,es La Liga,21,1999,23.7,1480,89,522,622,357,13,1480,45,27,60.0,18,40.0,741,3823,2019,48,32,2,20,12,827,94,Matches
