,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
1443,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,33.5,1477,1395,78,75,0,41,7,3,0,0,0,0,1130,4,11,Matches
1444,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,7.2,417,330,87,6,0,3,34,78,3,0,0,0,327,0,10,Matches
1445,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,24,1995,15.2,806,743,59,12,2,7,70,10,34,10,20,0,643,4,23,Matches
1446,Mario Lemina,ga GAB,MF,Fulham,eng Premier League,26,1993,18.9,897,878,17,13,1,6,4,4,0,0,0,0,744,2,8,Matches
1447,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,33,1987,21.5,1456,1415,38,30,0,10,17,4,2,2,0,0,1247,3,15,Matches
1448,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,27.5,2320,2255,61,49,1,17,5,11,0,0,0,0,2130,4,13,Matches
1449,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28,1992,34.8,1182,888,292,65,0,2,0,0,0,0,0,0,948,2,0,Matches
1450,Christopher Lenz,de GER,"DF,FW",Union Berlin,de Bundesliga,25,1994,25.0,1322,1036,278,15,1,9,77,261,2,0,2,0,937,8,41,Matches
1451,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,33,1986,10.4,365,298,64,17,0,2,107,7,40,16,23,0,207,3,19,Matches
1452,Sergio León,es ESP,FW,Levante,es La Liga,31,1989,8.3,140,130,8,0,0,0,3,0,0,0,0,0,96,2,6,Matches
1453,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,27,1993,12.9,501,482,15,9,0,4,7,6,0,0,0,0,411,4,10,Matches
1454,Mehdi Léris,dz ALG,"DF,MF",Sampdoria,it Serie A,22,1998,4.3,233,208,21,3,0,2,17,14,4,0,4,0,174,4,4,Matches
1455,Khanya Leshabela,za RSA,MF,Leicester City,eng Premier League,20,1999,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1,Matches
1456,Karlo Letica,hr CRO,GK,Sampdoria,it Serie A,23,1997,1.0,34,26,8,3,0,0,0,0,0,0,0,0,30,0,0,Matches
1457,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,17.4,890,734,150,27,0,11,84,120,3,1,1,0,670,6,21,Matches
1458,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,31,1988,27.3,694,666,24,2,2,4,29,0,0,0,0,0,516,4,26,Matches
1459,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,22,1998,20.4,852,686,163,8,0,0,44,155,0,0,0,0,637,3,22,Matches
1460,Aaron Leya Iseka,be BEL,FW,Metz,fr Ligue 1,22,1997,11.2,192,186,4,1,1,1,2,0,0,0,0,0,141,2,2,Matches
1461,Yanis Lhery,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2003,0.3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1462,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,32,1988,20.3,1151,1004,141,46,0,32,173,7,88,44,40,0,860,6,23,Matches
1463,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,24,1996,33.3,1957,1858,97,82,0,40,3,15,0,0,0,0,1661,2,14,Matches
1464,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,20,1999,24.7,1739,1690,46,32,0,6,5,5,0,0,0,0,1604,3,6,Matches
1465,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,18,2002,2.2,101,92,9,2,1,0,6,4,3,2,1,0,70,0,3,Matches
1466,Dimitris Limnios,gr GRE,"MF,FW",Köln,de Bundesliga,22,1998,4.2,126,119,6,1,0,0,12,4,1,1,0,0,81,1,7,Matches
1467,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,26,1994,28.7,1882,1832,49,34,1,6,1,15,0,0,0,0,1686,1,9,Matches
1468,Karol Linetty,pl POL,MF,Torino,it Serie A,25,1995,20.4,733,710,20,6,1,11,6,9,2,0,0,0,600,3,20,Matches
1469,Jesse Lingard,eng ENG,"MF,FW",West Ham,eng Premier League,27,1992,15.8,686,616,66,15,1,2,38,11,10,4,3,0,546,4,14,Matches
1470,Pol Lirola,es ESP,"DF,FW",Fiorentina,it Serie A,22,1997,5.5,284,237,45,3,0,2,22,42,0,0,0,0,204,2,4,Matches
1471,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,22,1997,17.3,821,661,159,11,0,14,58,148,0,0,0,0,624,1,25,Matches
1472,Jake Livermore,eng ENG,MF,West Brom,eng Premier League,30,1989,13.8,388,386,2,2,1,3,5,0,0,0,0,0,273,0,9,Matches
1473,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,26,1993,13.4,721,705,15,15,1,11,2,0,0,0,0,0,598,1,6,Matches
1474,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,26,1993,1.0,59,54,4,4,0,1,0,0,0,0,0,0,48,1,0,Matches
1475,Fernando Llorente,es ESP,FW,Udinese,it Serie A,35,1985,7.9,222,206,16,0,0,0,0,0,0,0,0,0,158,0,2,Matches
1476,Fernando Llorente,es ESP,"FW,MF",Napoli,it Serie A,35,1985,0.6,22,22,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
1477,Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,25,1995,32.8,1355,1296,48,2,2,11,61,40,0,0,0,0,1097,11,42,Matches
1478,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,33,1986,38.0,1079,699,379,115,0,1,0,0,0,0,0,0,801,1,0,Matches
1479,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,24,1996,10.5,604,546,56,22,1,2,31,1,26,26,0,0,469,2,16,Matches
1480,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,25,1994,1.7,129,126,3,2,0,1,0,1,0,0,0,0,117,0,1,Matches
1481,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,22,1998,32.0,2802,2696,98,80,1,38,41,4,14,5,7,0,2440,8,30,Matches
1482,Renan Lodi,br BRA,"DF,FW",Atlético Madrid,es La Liga,22,1998,12.5,749,613,133,17,0,4,67,104,12,0,8,0,577,3,18,Matches
1483,Ruben Loftus-Cheek,eng ENG,FW,Chelsea,eng Premier League,24,1996,0.7,17,17,0,0,0,0,0,0,0,0,0,0,11,0,1,Matches
1484,Ruben Loftus-Cheek,eng ENG,"MF,FW",Fulham,eng Premier League,24,1996,21.2,722,714,6,3,2,0,9,2,1,0,0,0,578,2,20,Matches
1485,Niklas Lomb,de GER,GK,Leverkusen,de Bundesliga,27,1993,1.5,60,51,9,2,0,0,0,0,0,0,0,0,47,0,0,Matches
1486,Kevin Long,ie IRL,DF,Burnley,eng Premier League,29,1990,7.1,268,263,5,3,0,2,1,2,0,0,0,0,191,0,5,Matches
1487,Shane Long,ie IRL,FW,Southampton,eng Premier League,33,1987,2.3,57,56,0,0,0,0,0,0,0,0,0,0,32,1,5,Matches
1488,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,2000,4.2,146,141,3,1,0,0,4,1,1,1,0,0,117,2,1,Matches
1489,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,22,1997,15.7,591,537,52,12,0,15,25,6,22,10,3,6,467,2,11,Matches
1490,Ademola Lookman,ng NGA,"FW,MF",Fulham,eng Premier League,22,1997,30.5,1199,1035,160,37,6,3,134,12,84,33,29,8,892,4,36,Matches
1491,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,29,1990,38.0,1183,860,323,74,0,6,0,0,0,0,0,0,977,0,1,Matches
1492,Rony Lopes,pt POR,"FW,MF",Nice,fr Ligue 1,24,1995,19.8,788,676,111,36,1,2,92,14,60,36,13,0,588,1,20,Matches
1493,Adrián López,es ESP,"FW,MF",Osasuna,es La Liga,32,1988,5.3,191,187,3,0,0,0,5,1,0,0,0,0,137,1,3,Matches
1494,Javi López,es ESP,"DF,MF",Alavés,es La Liga,18,2002,2.8,146,115,31,1,0,0,17,30,0,0,0,0,109,0,5,Matches
1495,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,22,1997,20.7,1699,1645,52,22,3,2,38,5,25,8,13,0,1567,2,14,Matches
1496,Maxime Lopez,fr FRA,"FW,MF",Marseille,fr Ligue 1,22,1997,1.5,58,54,3,0,0,0,0,1,0,0,0,0,47,1,2,Matches
1497,Pedro López Muñoz,es ESP,DF,Huesca,es La Liga,36,1983,11.9,662,524,137,15,0,1,52,122,0,0,0,0,536,1,8,Matches
1498,Pau López,es ESP,GK,Roma,it Serie A,25,1994,20.2,663,525,138,37,0,0,0,0,0,0,0,0,533,0,0,Matches
1499,Roberto López,es ESP,"MF,FW",Real Sociedad,es La Liga,20,2000,5.6,248,220,28,9,0,0,34,1,17,7,8,1,176,0,8,Matches
1500,Unai López,es ESP,MF,Athletic Club,es La Liga,24,1995,15.8,1024,945,71,40,0,20,33,2,16,5,4,1,850,8,11,Matches
1501,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,18,2002,2.8,103,103,0,0,0,2,1,0,0,0,0,0,91,0,1,Matches
1502,Jordan Lotomba,ch SUI,"DF,MF",Nice,fr Ligue 1,21,1998,23.6,1422,1166,255,24,0,4,52,231,0,0,0,0,1160,1,26,Matches
1503,Adrien Louveau,fr FRA,MF,Lens,fr Ligue 1,20,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1504,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,21,1999,26.4,1322,1182,133,76,2,13,89,5,42,27,14,1,1028,7,21,Matches
1505,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,20,2000,15.4,609,573,35,29,0,2,2,6,0,0,0,0,479,1,5,Matches
1506,Max Lowe,eng ENG,DF,Sheffield Utd,eng Premier League,23,1997,6.1,221,194,25,0,0,0,22,25,0,0,0,0,147,2,7,Matches
1507,Eduard Löwen,de GER,"MF,DF",Hertha BSC,de Bundesliga,23,1997,0.9,68,62,5,1,0,1,3,4,0,0,0,0,52,1,1,Matches
1508,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,31,1989,34.0,1550,1254,290,24,2,13,84,266,0,0,0,0,1061,6,26,Matches
1509,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,27,1993,16.9,273,261,9,0,1,1,22,2,0,0,0,0,158,3,15,Matches
1510,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,25,1995,21.8,620,605,12,2,0,3,73,9,0,0,0,0,426,3,28,Matches
1511,Jan Luca Schuler,de GER,FW,Schalke 04,de Bundesliga,21,1999,0.4,16,15,1,0,0,0,0,0,0,0,0,0,8,0,0,Matches
1512,Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,22,1998,1.9,131,130,1,1,0,3,8,0,0,0,0,0,110,0,6,Matches
1513,Jean Lucas,br BRA,"MF,FW",Brest,fr Ligue 1,22,1998,11.2,651,624,25,17,3,13,15,1,6,3,1,0,575,2,3,Matches
1514,Anderson Lucoqui,ao ANG,DF,Arminia,de Bundesliga,23,1997,17.8,724,536,187,17,0,3,16,170,0,0,0,0,472,1,26,Matches
1515,Jeison Lucumí,co COL,MF,Elche,es La Liga,25,1995,0.5,11,11,0,0,0,0,0,0,0,0,0,0,8,0,2,Matches
1516,Kilian Ludewig,de GER,"DF,FW",Schalke 04,de Bundesliga,20,2000,5.8,292,221,69,5,0,0,15,64,0,0,0,0,213,2,14,Matches
1517,Florentino Luís,pt POR,MF,Monaco,fr Ligue 1,20,1999,2.7,166,163,3,3,0,0,1,0,0,0,0,0,142,0,3,Matches
1518,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,1995,31.6,1511,1256,251,43,0,17,130,207,1,0,0,0,1172,4,25,Matches
1519,José Luis Morales,es ESP,"MF,FW",Levante,es La Liga,33,1987,27.1,734,673,57,14,3,10,95,11,28,10,7,0,495,4,34,Matches
1520,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,30,1990,27.0,1554,1470,79,60,0,4,14,19,0,0,0,0,1273,5,15,Matches
1521,Luisinho,pt POR,DF,Huesca,es La Liga,35,1985,2.0,119,104,15,0,0,0,2,15,0,0,0,0,98,0,1,Matches
1522,Luismi,es ESP,"MF,DF",Elche,es La Liga,28,1992,1.9,115,113,2,2,0,5,0,0,0,0,0,0,97,0,0,Matches
1523,David Luiz,br BRA,DF,Arsenal,eng Premier League,33,1987,15.5,1013,975,35,32,3,8,9,3,0,0,0,0,836,3,11,Matches
1524,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,22,1998,30.9,1445,1354,85,74,0,12,23,1,1,0,0,0,1217,6,18,Matches
1525,Romelu Lukaku,be BEL,FW,Inter,it Serie A,27,1993,32.0,762,698,56,1,6,10,19,0,0,0,0,0,538,8,39,Matches
1526,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,22,1997,20.6,533,511,21,10,1,9,28,4,2,2,0,0,394,1,6,Matches
1527,Saša Lukić,rs SRB,MF,Torino,it Serie A,23,1996,23.4,804,779,23,13,2,4,35,5,4,1,2,0,632,2,32,Matches
1528,Senad Lulić,ba BIH,DF,Lazio,it Serie A,34,1986,8.0,346,304,40,2,0,0,23,37,1,0,0,0,242,2,10,Matches
1529,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,26,1994,22.6,1082,1002,76,15,1,15,71,8,25,21,4,0,859,4,21,Matches
1530,Sebastiano Luperto,it ITA,DF,Crotone,it Serie A,23,1996,20.9,1024,965,57,43,0,8,1,12,0,0,0,0,836,2,13,Matches
1531,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,33,1987,30.8,1143,836,306,90,0,0,0,1,0,0,0,0,811,1,1,Matches
1532,Lyanco,br BRA,DF,Torino,it Serie A,23,1997,21.8,1263,1199,61,59,0,17,6,2,0,0,0,0,1079,3,4,Matches
1533,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,26,1993,26.9,1201,918,279,43,0,7,118,209,27,5,20,0,809,4,46,Matches
1534,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,30,1990,0.2,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
1535,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,21,1998,12.4,410,396,11,6,3,6,11,0,1,0,0,0,320,3,11,Matches
1536,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,27,1993,22.5,552,490,58,24,0,6,108,4,29,16,4,1,327,4,26,Matches
1537,Tim Maciejewski,de GER,FW,Union Berlin,de Bundesliga,19,2001,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1538,Luca Mack,de GER,MF,Stuttgart,de Bundesliga,20,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1539,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,21,1998,6.0,317,231,83,6,0,3,12,77,0,0,0,0,233,3,8,Matches
1540,James Maddison,eng ENG,MF,Leicester City,eng Premier League,23,1996,23.3,1132,970,156,58,6,7,106,0,78,14,37,3,874,6,31,Matches
1541,Mikail Maden,no NOR,FW,Schalke 04,de Bundesliga,18,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1542,Pablo Maffeo,es ESP,DF,Huesca,es La Liga,23,1997,21.8,1098,856,237,21,0,6,102,216,0,0,0,0,753,5,36,Matches
1543,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,1559,1526,28,26,1,6,2,2,0,0,0,0,1332,5,10,Matches
1544,Lisandro Magallán,ar ARG,DF,Crotone,it Serie A,26,1993,24.2,1109,1033,74,35,0,8,1,39,0,0,0,0,903,2,18,Matches
1545,Christian Maggio,it ITA,DF,Benevento,it Serie A,38,1982,3.3,141,112,29,3,0,0,3,26,0,0,0,0,106,0,6,Matches
1546,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,22,1998,24.6,817,795,17,4,5,5,19,13,0,0,0,0,565,5,22,Matches
1547,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,35,1984,4.9,421,410,10,10,1,2,0,0,0,0,0,0,361,1,6,Matches
1548,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,24,1995,16.8,611,584,24,22,0,4,2,2,0,0,0,0,459,3,7,Matches
1549,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,22,1998,6.7,346,334,11,10,1,7,5,1,0,0,0,0,290,1,6,Matches
1550,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,27,1993,33.9,2250,2169,74,61,0,31,3,13,0,0,0,0,1958,7,9,Matches
1551,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,20,2000,0.7,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1,Matches
1552,Hicham Mahou,fr FRA,FW,Nice,fr Ligue 1,21,1999,0.4,18,16,2,1,0,0,3,1,0,0,0,0,12,0,0,Matches
1553,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,29,1991,21.7,1096,1027,68,11,3,5,81,10,43,22,0,0,916,1,23,Matches
1554,Arne Maier,de GER,MF,Arminia,de Bundesliga,21,1999,11.5,441,396,44,21,0,3,27,3,16,5,7,0,319,1,5,Matches
1555,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,21,1999,0.3,20,20,0,0,1,1,0,0,0,0,0,0,19,0,0,Matches
1556,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,24,1996,29.9,1422,1384,35,25,2,21,22,10,0,0,0,0,1158,3,21,Matches
1557,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,25,1995,38.0,1071,760,306,66,0,1,0,0,0,0,0,0,779,5,0,Matches
1558,Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,eng Premier League,22,1997,5.4,291,256,35,3,0,3,8,32,0,0,0,0,226,0,6,Matches
1559,Ainsley Maitland-Niles,eng ENG,MF,West Brom,eng Premier League,22,1997,13.7,416,391,21,1,0,3,12,3,2,1,0,0,313,4,13,Matches
1560,Josh Maja,ng NGA,FW,Fulham,eng Premier League,21,1998,9.0,181,178,3,0,0,0,0,1,0,0,0,0,154,0,6,Matches
1561,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,21,1998,8.9,192,180,12,0,0,0,0,3,0,0,0,0,161,0,5,Matches
1562,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,20,1999,1.0,38,24,13,1,0,0,0,0,0,0,0,0,26,1,0,Matches
1563,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,28,1991,6.1,138,137,0,0,0,0,10,0,0,0,0,0,105,1,4,Matches
1564,Marco Majouga,cf CTA,"FW,MF",Nîmes,fr Ligue 1,19,2001,1.4,37,37,0,0,0,0,3,0,0,0,0,0,27,0,1,Matches
1565,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,22,1998,5.8,195,192,2,0,0,4,5,2,0,0,0,0,153,1,11,Matches
1566,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,25,1995,30.3,787,733,53,12,0,4,23,2,0,0,0,0,582,1,16,Matches
1567,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,963,925,38,25,0,8,2,1,0,0,0,0,886,0,4,Matches
1568,Filip Malbašić,rs SRB,"FW,MF",Cádiz,es La Liga,27,1992,9.6,170,164,5,0,0,0,20,1,1,0,0,0,90,1,12,Matches
1569,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,1991,2.3,97,81,16,0,0,0,10,16,0,0,0,0,69,0,4,Matches
1570,Kévin Malcuit,ma MAR,"FW,MF",Napoli,it Serie A,29,1991,0.4,24,23,1,0,0,0,0,1,0,0,0,0,20,0,0,Matches
1571,Daniel Maldini,it ITA,"FW,DF",Milan,it Serie A,18,2001,0.3,15,15,0,0,0,0,2,0,0,0,0,0,13,0,0,Matches
1572,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,27,1993,20.8,1128,1010,112,20,8,23,122,6,85,40,44,0,840,6,25,Matches
1573,Yunus Mallı,tr TUR,MF,Wolfsburg,de Bundesliga,28,1992,0.6,11,10,1,0,0,0,0,0,0,0,0,0,8,0,0,Matches
1574,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,1752,1400,346,40,0,9,89,306,0,0,0,0,1315,6,26,Matches
1575,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,24,1995,26.0,1384,1364,17,15,4,10,1,1,0,0,0,0,1167,3,11,Matches
1576,Dennis Man,ro ROU,"FW,MF",Parma,it Serie A,21,1998,7.8,262,260,2,0,0,3,7,1,1,0,0,0,220,0,5,Matches
1577,Hianga Mananga Mbock,fr FRA,"MF,FW",Brest,fr Ligue 1,20,1999,5.1,215,212,3,2,0,5,0,1,0,0,0,0,197,0,2,Matches
1578,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,1603,1307,294,31,0,11,62,263,0,0,0,0,1267,2,22,Matches
1579,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,1967,1890,76,59,0,12,14,17,0,0,0,0,1731,1,16,Matches
1580,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,35,1985,37.0,1324,932,388,97,0,0,0,0,0,0,0,0,934,4,1,Matches
1581,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,1592,1335,253,27,0,3,82,226,0,0,0,0,1258,4,29,Matches
1582,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,1526,1459,66,61,0,9,1,3,0,0,0,0,1387,1,6,Matches
1583,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,23,1997,4.4,164,161,3,0,0,0,6,1,2,2,0,0,127,0,6,Matches
1584,Rolando Mandragora,it ITA,MF,Torino,it Serie A,23,1997,16.9,736,650,84,52,1,4,36,0,22,9,9,0,590,2,9,Matches
1585,Mario Mandžukić,hr CRO,FW,Milan,it Serie A,34,1986,2.4,50,49,1,0,0,0,1,0,0,0,0,0,35,0,1,Matches
1586,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,28,1992,31.2,1082,1063,15,3,2,3,60,10,2,0,0,0,812,4,39,Matches
1587,Niccolò Manfredini,it ITA,GK,Benevento,it Serie A,32,1988,1.0,31,22,9,2,0,0,0,0,0,0,0,0,27,0,0,Matches
1588,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,1991,3.6,108,103,5,5,0,0,0,0,0,0,0,0,75,0,3,Matches
1589,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,22,1998,23.4,1012,1000,11,8,1,1,10,3,0,0,0,0,847,1,19,Matches
1590,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,33,1987,29.9,2122,1922,192,119,2,29,108,5,68,37,27,0,1700,8,27,Matches
1591,Vito Mannone,it ITA,GK,Monaco,fr Ligue 1,32,1988,9.0,287,210,77,16,0,0,0,0,0,0,0,0,205,0,0,Matches
1592,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,1991,25.5,1555,1482,71,53,0,10,0,2,0,0,0,0,1442,2,4,Matches
1593,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,1994,9.2,398,316,81,2,0,1,28,79,0,0,0,0,284,1,15,Matches
1594,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,1996,3.3,166,127,38,2,0,1,12,29,7,0,7,0,126,1,8,Matches
1595,Myziane Maolida,km COM,"FW,MF",Nice,fr Ligue 1,21,1999,12.0,365,354,9,1,0,3,29,1,1,0,0,0,266,2,20,Matches
1596,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,813,669,143,14,0,7,60,129,0,0,0,0,640,1,15,Matches
1597,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,2.5,66,60,6,0,0,0,3,2,0,0,0,0,37,0,3,Matches
1598,Fernando Marçal,br BRA,"DF,MF",Wolves,eng Premier League,31,1989,6.9,379,309,68,5,0,3,13,63,0,0,0,0,304,2,10,Matches
1599,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,1989,0.9,74,70,4,2,0,3,3,2,0,0,0,0,61,0,0,Matches
1600,Marcelo,br BRA,"DF,MF",Real Madrid,es La Liga,32,1988,11.7,876,769,103,14,1,8,50,89,0,0,0,0,699,4,17,Matches
1601,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,1987,32.3,2080,2016,60,50,0,18,5,10,0,0,0,0,1828,4,5,Matches
1602,Solly March,eng ENG,"DF,MF",Brighton,eng Premier League,26,1994,18.6,979,779,195,18,0,16,120,137,40,14,19,0,676,5,31,Matches
1603,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,1983,3.7,137,98,39,5,0,0,0,0,0,0,0,0,114,0,0,Matches
1604,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,969,784,184,24,1,2,71,139,21,0,16,0,761,1,34,Matches
1605,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,2732,2623,100,68,0,8,2,13,0,0,0,0,2495,9,16,Matches
1606,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,1990,29.4,1521,1471,46,45,0,16,4,0,0,0,0,0,1319,4,19,Matches
1607,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,1989,16.9,774,646,126,7,0,3,58,119,0,0,0,0,571,2,23,Matches
1608,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,348,331,15,6,0,5,3,9,0,0,0,0,287,2,0,Matches
1609,José Mari,es ESP,MF,Cádiz,es La Liga,32,1987,16.1,471,441,27,23,2,14,10,0,3,0,3,0,321,3,10,Matches
1610,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,630,622,8,6,0,2,0,1,0,0,0,0,552,0,2,Matches
1611,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,1128,1065,58,37,0,16,1,20,0,0,0,0,974,5,4,Matches
1612,Mariano,do DOM,FW,Real Madrid,es La Liga,26,1993,5.7,107,96,11,0,0,2,0,2,0,0,0,0,75,0,4,Matches
1613,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,773,751,20,12,0,9,15,1,7,1,6,0,635,2,9,Matches
1614,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,23,1997,1.0,55,44,10,1,0,0,1,9,0,0,0,0,38,1,2,Matches
1615,Adrián Marín,es ESP,"DF,MF",Granada,es La Liga,23,1997,3.0,130,101,27,2,0,0,5,25,0,0,0,0,85,2,4,Matches
1616,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,1698,1451,239,103,1,8,161,9,119,36,65,0,1389,8,22,Matches
1617,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,1670,1631,37,34,0,11,2,3,0,0,0,0,1501,2,8,Matches
1618,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,1627,1584,41,39,0,5,0,0,0,0,0,0,1545,2,2,Matches
1619,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
