,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PK_Attempted,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90
1395,1675,Ander Martin,es ESP,"MF,FW",Real Sociedad,es La Liga,21,2000,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26
1396,1676,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,es La Liga,23,1999,9,3,205,2.3,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.21,0.43
1397,1677,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,es La Liga,20,2002,4,0,28,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
1398,1678,Iván Martín,es ESP,MF,Girona,es La Liga,23,1999,24,18,1586,17.6,3,3,6,3,0,0,2,0,2.4,2.4,2.2,4.7,30.0,56.0,82.0,0.17,0.17,0.34,0.17,0.34,0.14,0.13,0.27,0.14,0.27
1399,1679,Jonas Martin,fr FRA,MF,Lille,fr Ligue 1,32,1990,12,2,277,3.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08
1400,1680,Martinelli,br BRA,FW,Arsenal,eng Premier League,21,2001,36,34,2789,31.0,15,5,20,15,0,0,3,0,9.3,9.3,9.1,18.4,124.0,94.0,350.0,0.48,0.16,0.65,0.48,0.65,0.3,0.29,0.59,0.3,0.59
1401,1681,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,33,32,2732,30.4,3,4,7,3,0,0,11,0,1.9,1.9,4.3,6.3,64.0,113.0,98.0,0.1,0.13,0.23,0.1,0.23,0.06,0.14,0.21,0.06,0.21
1402,1683,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,15,15,1338,14.9,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,11.0,60.0,4.0,0.07,0.0,0.07,0.07,0.07,0.06,0.02,0.08,0.06,0.08
1403,1684,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,24,1997,38,27,2576,28.6,21,6,27,20,1,2,3,0,18.1,16.5,5.4,21.9,49.0,83.0,172.0,0.73,0.21,0.94,0.7,0.91,0.63,0.19,0.82,0.58,0.76
1404,1685,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,27,24,2114,23.5,1,0,1,1,0,0,6,0,0.5,0.5,0.3,0.8,12.0,83.0,2.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
1405,1686,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,27,25,2171,24.1,1,1,2,1,0,0,6,0,2.5,2.5,0.6,3.1,19.0,119.0,6.0,0.04,0.04,0.08,0.04,0.08,0.1,0.02,0.13,0.1,0.13
1406,1687,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
1407,1688,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,27,1995,11,3,345,3.8,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.1,15.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.28,0.2,0.28
1408,1689,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,33,31,2760,30.7,0,2,2,0,0,0,8,1,0.7,0.7,1.1,1.8,38.0,116.0,43.0,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.06,0.02,0.06
1409,1690,Omar Mascarell,es ESP,"MF,DF",Elche,es La Liga,29,1993,28,28,2447,27.2,0,1,1,0,0,0,6,0,0.4,0.4,1.1,1.5,27.0,116.0,6.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.05,0.02,0.05
1410,1691,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,14,8,789,8.8,2,0,2,2,0,0,2,0,0.1,0.1,0.2,0.3,4.0,24.0,6.0,0.23,0.0,0.23,0.23,0.23,0.01,0.02,0.03,0.01,0.03
1411,1693,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,2.6,2.6,1.0,3.6,4.0,60.0,5.0,0.17,0.0,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
1412,1694,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,21,2001,14,13,1116,12.4,0,0,0,0,0,0,3,0,1.3,1.3,0.6,1.9,21.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15
1413,1695,Yanis Massolin,fr FRA,MF,Clermont Foot,fr Ligue 1,19,2002,6,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
1414,1696,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,33,1988,18,5,437,4.9,1,1,2,1,0,0,5,0,1.9,1.9,1.3,3.2,2.0,10.0,33.0,0.21,0.21,0.41,0.21,0.41,0.4,0.27,0.66,0.4,0.66
1415,1697,Pape Matar Sarr,sn SEN,"MF,FW",Tottenham,eng Premier League,19,2002,11,2,218,2.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,1.0,13.0,0.0,0.0,0.41,0.41,0.0,0.41,0.03,0.14,0.17,0.03,0.17
1416,1698,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,20,2002,23,13,1175,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,5.0,60.0,10.0,0.08,0.0,0.08,0.08,0.08,0.02,0.01,0.03,0.02,0.03
1417,1699,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,25,1997,29,6,770,8.6,2,0,2,2,0,0,3,0,3.4,3.4,0.6,4.0,9.0,6.0,43.0,0.23,0.0,0.23,0.23,0.23,0.39,0.07,0.47,0.39,0.47
1418,1700,Nemanja Matić,rs SRB,MF,Roma,it Serie A,33,1988,35,16,1852,20.6,2,2,4,2,0,0,5,0,1.0,1.0,2.6,3.6,50.0,134.0,17.0,0.1,0.1,0.19,0.1,0.19,0.05,0.13,0.17,0.05,0.17
1419,1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,14,12,1092,12.1,1,0,1,1,0,0,3,0,0.7,0.7,0.3,1.0,28.0,59.0,2.0,0.08,0.0,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08
1420,1702,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,21.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
1421,1705,Jean Mattéo Bahoya,fr FRA,"FW,MF",Angers,fr Ligue 1,17,2005,10,2,270,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,9.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.29,0.17,0.29
1422,1706,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,24,1998,30,29,2484,27.6,0,0,0,0,0,0,4,0,0.4,0.4,1.2,1.7,15.0,213.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
1423,1707,Neal Maupay,fr FRA,FW,Everton,eng Premier League,25,1996,27,11,1118,12.4,1,0,1,1,0,0,4,0,4.8,4.8,0.6,5.4,8.0,11.0,61.0,0.08,0.0,0.08,0.08,0.08,0.39,0.05,0.43,0.39,0.43
1424,1708,Aïman Maurer,ma MAR,MF,Clermont Foot,fr Ligue 1,17,2004,10,6,501,5.6,0,1,1,0,0,0,0,0,1.2,1.2,1.5,2.7,21.0,9.0,40.0,0.0,0.18,0.18,0.0,0.18,0.22,0.26,0.48,0.22,0.48
1425,1709,Stephy Mavididi,eng ENG,FW,Montpellier,fr Ligue 1,24,1998,26,14,1288,14.3,4,2,6,4,0,0,1,1,4.3,4.3,1.4,5.7,34.0,22.0,91.0,0.28,0.14,0.42,0.28,0.42,0.3,0.1,0.4,0.3,0.4
1426,1710,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,28,26,2286,25.4,2,1,3,2,0,0,9,1,4.0,4.0,1.1,5.2,34.0,120.0,13.0,0.08,0.04,0.12,0.08,0.12,0.16,0.05,0.2,0.16,0.2
1427,1711,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,2,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1712,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,28,1993,10,8,694,7.7,0,1,1,0,0,0,1,0,0.7,0.7,1.6,2.3,14.0,34.0,52.0,0.0,0.13,0.13,0.0,0.13,0.09,0.21,0.3,0.09,0.3
1429,1713,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,de Bundesliga,33,1989,19,14,1112,12.4,10,2,12,10,0,1,0,0,6.1,5.3,1.9,7.3,11.0,43.0,77.0,0.81,0.16,0.97,0.81,0.97,0.49,0.16,0.65,0.43,0.59
1430,1715,Keke Maximilian Topp,de GER,FW,Schalke 04,de Bundesliga,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
1431,1716,Fernand Mayembo,cg CGO,DF,Ajaccio,fr Ligue 1,26,1996,11,8,707,7.9,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16
1432,1717,Borja Mayoral,es ESP,FW,Getafe,es La Liga,25,1997,35,33,2759,30.7,8,2,10,8,0,2,4,0,7.9,6.3,2.7,9.0,58.0,64.0,166.0,0.26,0.07,0.33,0.26,0.33,0.26,0.09,0.35,0.2,0.29
1433,1718,Ibrahim Maza,de GER,"MF,FW",Hertha BSC,de Bundesliga,16,2005,2,0,71,0.8,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,2.0,0.0,1.0,1.27,0.0,1.27,1.27,1.27,1.03,0.0,1.03,1.03,1.03
1434,1719,Derek Mazou-Sacko,fr FRA,MF,Troyes,fr Ligue 1,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,1720,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,24,1997,19,11,1075,11.9,1,4,5,1,0,0,0,0,1.1,1.1,1.9,3.0,39.0,99.0,81.0,0.08,0.33,0.42,0.08,0.42,0.09,0.16,0.25,0.09,0.25
1436,1721,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,27,1995,27,23,1958,21.8,2,3,5,2,0,0,2,0,1.3,1.3,2.6,3.9,70.0,60.0,102.0,0.09,0.14,0.23,0.09,0.23,0.06,0.12,0.18,0.06,0.18
1437,1722,Kevin Mbabu,ch SUI,"DF,FW",Fulham,eng Premier League,27,1995,6,1,144,1.6,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,4.0,8.0,11.0,0.0,0.62,0.62,0.0,0.62,0.0,0.25,0.25,0.0,0.25
1438,1723,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,1724,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,23,1998,34,32,2818,31.3,29,5,34,26,3,5,6,0,26.3,22.2,7.4,29.5,165.0,128.0,468.0,0.93,0.16,1.09,0.83,0.99,0.84,0.23,1.07,0.71,0.94
1440,1725,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,24,1998,14,7,760,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
1441,1726,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,27,1994,36,32,2849,31.7,5,0,5,5,0,0,2,0,3.1,3.1,0.5,3.5,47.0,183.0,49.0,0.16,0.0,0.16,0.16,0.16,0.1,0.01,0.11,0.1,0.11
1442,1727,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,22,1999,38,36,2906,32.3,9,8,17,8,1,1,5,0,9.8,9.0,7.6,16.5,66.0,88.0,235.0,0.28,0.25,0.53,0.25,0.5,0.3,0.23,0.54,0.28,0.51
1443,1728,Jason Mbock,fr FRA,"MF,FW",Angers,fr Ligue 1,22,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1
1444,1729,Jean-Manuel Mbom,de GER,MF,Werder Bremen,de Bundesliga,22,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,1732,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,34,1987,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,1734,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,27,1994,34,30,2693,29.9,1,3,4,1,0,0,7,0,2.4,2.4,2.6,5.0,34.0,140.0,66.0,0.03,0.1,0.13,0.03,0.13,0.08,0.09,0.17,0.08,0.17
1447,1735,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,25,1996,20,19,1571,17.5,0,0,0,0,0,0,4,0,0.1,0.1,1.0,1.1,5.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
1448,1738,Dwight McNeil,eng ENG,"FW,MF",Everton,eng Premier League,22,1999,36,28,2498,27.8,7,3,10,7,0,0,5,0,3.5,3.5,6.1,9.6,76.0,69.0,128.0,0.25,0.11,0.36,0.25,0.36,0.13,0.22,0.35,0.13,0.35
1449,1739,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,25,1996,24,10,1160,12.9,1,0,1,1,0,0,8,0,1.9,1.9,0.6,2.5,20.0,33.0,19.0,0.08,0.0,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19
1450,1740,Gary Medel,cl CHI,"MF,DF",Bologna,it Serie A,34,1987,29,17,1478,16.4,0,1,1,0,0,0,5,0,0.1,0.1,0.4,0.5,1.0,58.0,5.0,0.0,0.06,0.06,0.0,0.06,0.0,0.02,0.03,0.0,0.03
1451,1741,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,23,1999,32,32,2779,30.9,2,4,6,2,0,0,7,0,2.6,2.6,1.8,4.3,81.0,238.0,30.0,0.06,0.13,0.19,0.06,0.19,0.08,0.06,0.14,0.08,0.14
1452,1742,Fernando Medrano,es ESP,DF,Celta Vigo,es La Liga,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,1743,Ben Mee,eng ENG,DF,Brentford,eng Premier League,32,1989,37,37,3269,36.3,3,1,4,3,0,0,2,0,3.2,3.2,1.3,4.5,8.0,84.0,14.0,0.08,0.03,0.11,0.08,0.11,0.09,0.04,0.12,0.09,0.12
1454,1744,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,17,16,1503,16.7,1,0,1,1,0,0,5,0,0.7,0.7,0.1,0.8,10.0,32.0,1.0,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05
1455,1745,Soualiho Meïté,fr FRA,MF,Cremonese,it Serie A,28,1994,31,28,2366,26.3,0,2,2,0,0,0,5,0,0.5,0.5,0.7,1.2,26.0,82.0,22.0,0.0,0.08,0.08,0.0,0.08,0.02,0.03,0.04,0.02,0.04
1456,1746,Farid El Melali,dz ALG,"DF,FW",Angers,fr Ligue 1,25,1997,17,9,806,9.0,0,0,0,0,0,0,1,0,1.1,1.1,0.2,1.3,42.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14
1457,1747,Gonzalo Melero,es ESP,MF,Almería,es La Liga,28,1994,27,24,1855,20.6,4,3,7,3,1,1,5,0,3.0,2.3,1.8,4.0,31.0,97.0,37.0,0.19,0.15,0.34,0.15,0.29,0.15,0.08,0.23,0.11,0.19
1458,1748,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,27,1994,27,10,1209,13.4,0,1,1,0,0,0,3,1,0.0,0.0,0.9,0.9,37.0,91.0,74.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.07
1459,1751,Houboulang Mendes,fr FRA,DF,Almería,es La Liga,24,1998,14,11,886,9.8,0,1,1,0,0,0,2,0,0.0,0.0,0.3,0.3,18.0,18.0,30.0,0.0,0.1,0.1,0.0,0.1,0.0,0.03,0.03,0.0,0.03
1460,1752,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,20,2002,23,18,1548,17.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.9,51.0,77.0,195.0,0.06,0.35,0.41,0.06,0.41,0.06,0.17,0.23,0.06,0.23
1461,1753,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,31,1990,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,1754,Thiago Mendes,br BRA,"MF,DF",Lyon,fr Ligue 1,30,1992,31,22,2063,22.9,1,1,2,1,0,0,3,0,0.7,0.7,0.6,1.4,10.0,170.0,20.0,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.06,0.03,0.06
1463,1755,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,25,1997,34,28,2407,26.7,8,4,12,8,0,0,6,0,5.6,5.6,3.8,9.3,41.0,137.0,138.0,0.3,0.15,0.45,0.3,0.45,0.21,0.14,0.35,0.21,0.35
1464,1756,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,18,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,1757,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,18,2004,11,7,518,5.8,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,2.0,21.0,37.0,0.0,0.17,0.17,0.0,0.17,0.06,0.07,0.13,0.06,0.13
1466,1758,Arial Mendy,sn SEN,DF,Clermont Foot,fr Ligue 1,27,1994,5,1,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
1467,1759,Batista Mendy,fr FRA,"MF,DF",Angers,fr Ligue 1,22,2000,35,35,2859,31.8,0,0,0,0,0,0,8,1,0.9,0.9,1.2,2.1,27.0,195.0,49.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
1468,1761,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,27,1995,18,17,1351,15.0,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,23.0,56.0,73.0,0.0,0.07,0.07,0.0,0.07,0.02,0.04,0.06,0.02,0.06
1469,1762,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,30,1992,19,7,757,8.4,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.2,2.0,28.0,4.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02
1470,1763,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,24,1998,26,26,2262,25.1,0,0,0,0,0,0,5,0,0.1,0.1,2.0,2.1,56.0,116.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
1471,1764,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,24,1997,26,24,2199,24.4,0,0,0,0,0,0,7,0,0.7,0.7,0.2,0.9,2.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1472,1765,Jorge Meré,es ESP,DF,Cádiz,es La Liga,25,1997,10,6,601,6.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
1473,1767,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,26,1996,33,28,2494,27.7,2,9,11,2,0,1,5,1,4.3,3.5,5.4,8.9,30.0,172.0,107.0,0.07,0.32,0.4,0.07,0.4,0.15,0.2,0.35,0.13,0.32
1474,1768,Quentin Merlin,fr FRA,DF,Nantes,fr Ligue 1,20,2002,24,22,1791,19.9,1,2,3,1,0,0,2,0,0.8,0.8,3.3,4.1,43.0,94.0,96.0,0.05,0.1,0.15,0.05,0.15,0.04,0.16,0.2,0.04,0.2
1475,1769,Yıldırım Mert Çetin,tr TUR,DF,Lecce,it Serie A,25,1997,1,1,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,1770,Roque Mesa,es ESP,MF,Valladolid,es La Liga,33,1989,29,20,1617,18.0,2,1,3,2,0,0,11,1,1.4,1.4,1.0,2.4,29.0,116.0,24.0,0.11,0.06,0.17,0.11,0.17,0.08,0.06,0.13,0.08,0.13
1477,1772,Lionel Messi,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,35,1987,32,32,2837,31.5,16,16,32,16,0,0,0,0,15.5,15.5,13.4,28.9,114.0,300.0,220.0,0.51,0.51,1.02,0.51,1.02,0.49,0.43,0.92,0.49,0.92
1478,1773,Junior Messias,br BRA,"FW,DF",Milan,it Serie A,31,1991,25,19,1498,16.6,5,2,7,5,0,0,3,0,2.3,2.3,0.8,3.0,45.0,54.0,137.0,0.3,0.12,0.42,0.3,0.42,0.14,0.05,0.18,0.14,0.18
1479,1774,Amine Messoussa,fr FRA,FW,Lille,fr Ligue 1,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,1775,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,30,1991,10,7,585,6.5,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.7,9.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
1481,1777,Sven Michel,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1990,21,2,495,5.5,3,1,4,2,1,1,2,0,1.7,0.9,0.9,1.8,9.0,12.0,50.0,0.55,0.18,0.73,0.36,0.55,0.3,0.16,0.46,0.16,0.32
1482,1778,Alexander Mighten,eng ENG,FW,Nott'ham Forest,eng Premier League,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1483,1779,Tommaso Milanese,it ITA,MF,Cremonese,it Serie A,20,2002,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.63
1484,1780,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,24,1997,27,23,2137,23.7,2,1,3,2,0,0,4,0,1.9,1.9,0.5,2.4,9.0,78.0,3.0,0.08,0.04,0.13,0.08,0.13,0.08,0.02,0.1,0.08,0.1
1485,1781,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,16,2006,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42
1486,1784,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,27,1995,36,34,3022,33.6,9,8,17,9,0,0,10,0,6.8,6.8,7.1,13.9,47.0,166.0,129.0,0.27,0.24,0.51,0.27,0.51,0.2,0.21,0.41,0.2,0.41
1487,1786,Éder Militão,br BRA,DF,Real Madrid,es La Liga,24,1998,33,30,2703,30.0,5,0,5,5,0,0,4,0,2.4,2.4,0.6,2.9,28.0,98.0,16.0,0.17,0.0,0.17,0.17,0.17,0.08,0.02,0.1,0.08,0.1
1488,1787,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,31,1991,18,5,512,5.7,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
1489,1788,Luis Milla,es ESP,MF,Getafe,es La Liga,27,1994,27,22,1856,20.6,0,3,3,0,0,0,6,1,0.3,0.3,1.3,1.5,15.0,104.0,7.0,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07
1490,1789,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,29,1992,31,21,1843,20.5,6,1,7,3,3,3,7,0,5.4,3.0,1.2,4.2,23.0,65.0,83.0,0.29,0.05,0.34,0.15,0.2,0.26,0.06,0.32,0.15,0.2
1491,1790,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,20,2002,23,9,890,9.9,0,1,1,0,0,0,3,0,1.2,1.2,1.6,2.8,23.0,29.0,58.0,0.0,0.1,0.1,0.0,0.1,0.12,0.16,0.29,0.12,0.29
1492,1791,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,36,1986,31,7,913,10.1,0,1,1,0,0,0,2,0,0.4,0.4,0.9,1.3,21.0,70.0,78.0,0.0,0.1,0.1,0.0,0.1,0.04,0.09,0.13,0.04,0.13
1493,1792,Marko Milovanović,rs SRB,FW,Almería,es La Liga,18,2003,2,0,15,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
1494,1793,Kim Min-jae,kr KOR,DF,Napoli,it Serie A,25,1996,35,35,3050,33.9,2,2,4,2,0,0,5,0,1.0,1.0,1.9,2.9,42.0,169.0,8.0,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
