,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1637,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17,2006,1.0,,,,,,,,,,,,,,,,,,,,,,,Matches
1638,Arnau Martinez,es ESP,DF,Girona,es La Liga,20,2003,13.8,958,79,347,483,131,9,958,7,3,42.9,4,57.1,541,2924,1608,29,14,1,16,9,655,16,Matches
1639,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30,1992,33.5,1509,1139,1484,25,0,0,1509,0,0,,0,,933,4389,2772,0,0,0,1,0,800,0,Matches
1640,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,32,1991,14.4,1241,91,456,729,63,13,1241,1,0,0.0,1,100.0,833,4930,3438,33,22,1,3,0,935,5,Matches
1641,Josep Martinez,es ESP,GK,Genoa,it Serie A,25,1998,36.0,1502,1121,1482,20,1,0,1502,3,3,100.0,0,0.0,974,6451,4095,0,0,0,0,0,800,0,Matches
1642,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25,1997,29.5,1176,12,88,532,564,178,1173,68,19,27.9,39,57.4,735,3228,1486,54,29,28,68,45,878,172,Matches
1643,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25,1998,7.2,510,75,234,259,18,2,510,4,2,50.0,1,25.0,338,1775,1062,8,3,0,1,3,351,1,Matches
1644,Marc Martínez,es ESP,GK,Granada,es La Liga,33,1990,3.0,112,90,107,5,0,0,112,0,0,,0,,55,263,176,0,0,0,0,0,38,0,Matches
1645,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,27,1996,25.5,1966,115,782,1064,132,41,1966,28,13,46.4,13,46.4,1184,6590,3542,23,20,3,21,7,1294,16,Matches
1646,Adam Marušić,me MNE,DF,Lazio,it Serie A,30,1992,34.4,2103,102,695,1028,391,22,2103,32,14,43.8,14,43.8,979,4378,2368,35,31,3,24,5,1334,108,Matches
1647,Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23,2000,20.6,1011,26,174,416,433,50,1011,47,19,40.4,21,44.7,574,3530,1535,60,40,13,52,23,662,177,Matches
1648,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,30,1993,17.5,936,58,254,616,74,7,936,10,8,80.0,1,10.0,444,2328,926,12,9,0,6,8,538,11,Matches
1649,Adam Masina,ma MAR,DF,Udinese,it Serie A,29,1994,0.7,48,7,27,14,7,0,48,0,0,,0,,20,55,8,0,0,0,2,1,20,3,Matches
1650,Adam Masina,ma MAR,DF,Torino,it Serie A,29,1994,11.4,741,94,395,309,42,8,741,1,1,100.0,0,0.0,432,1798,830,3,4,0,4,6,504,6,Matches
1651,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,24,1998,24.7,1012,101,421,495,104,28,1012,6,3,50.0,2,33.3,402,2105,967,15,11,0,15,6,459,10,Matches
1652,Han-Noah Massengo,fr FRA,"MF,DF",Burnley,eng Premier League,22,2001,0.2,16,0,5,6,5,0,16,0,0,,0,,6,34,16,2,1,0,1,0,7,0,Matches
1653,Roberto Massimo,de GER,"FW,DF",Stuttgart,de Bundesliga,22,2000,0.9,50,1,11,29,10,1,50,1,0,0.0,0,0.0,29,154,103,3,2,1,1,0,32,6,Matches
1654,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,30,1992,24.7,1785,125,650,803,349,13,1785,38,23,60.5,11,28.9,1226,6631,2926,32,27,2,29,19,1115,60,Matches
1655,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,34,1988,19.9,731,32,109,255,370,72,731,15,8,53.3,7,46.7,370,1456,479,16,16,7,47,20,527,138,Matches
1656,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,20,2002,23.0,1582,64,283,830,486,44,1582,38,19,50.0,17,44.7,1041,5912,2263,43,58,3,37,15,1197,90,Matches
1657,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,21,2002,1.1,76,3,20,41,17,1,76,3,2,66.7,1,33.3,50,273,129,2,4,1,2,1,41,2,Matches
1658,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,26,1997,25.4,725,19,66,303,373,102,723,65,25,38.5,36,55.4,427,2104,740,29,15,14,89,78,539,135,Matches
1659,Nemanja Matić,rs SRB,MF,Rennes,fr Ligue 1,34,1988,11.4,923,53,244,549,147,7,923,21,16,76.2,3,14.3,700,4023,2164,14,37,0,11,15,617,8,Matches
1660,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,34,1988,13.9,1100,50,306,608,198,22,1100,20,12,60.0,8,40.0,847,4783,2354,26,36,8,11,10,791,17,Matches
1661,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,31,1991,8.7,665,90,303,327,37,12,665,2,0,0.0,2,100.0,421,2195,1406,8,13,0,3,4,451,1,Matches
1662,Alex Matos,eng ENG,MF,Chelsea,eng Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,,0,,1,1,0,0,0,0,0,1,1,0,Matches
1663,Chrislain Matsima,fr FRA,DF,Clermont Foot,fr Ligue 1,21,2002,13.1,807,123,391,397,20,5,807,5,2,40.0,1,20.0,549,3316,1799,13,4,1,6,4,496,1,Matches
1664,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,21,2002,3.3,259,12,73,169,19,2,259,2,0,0.0,1,50.0,201,1136,715,5,7,0,3,1,188,5,Matches
1665,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,18,2005,2.0,104,0,5,58,44,9,104,11,6,54.5,5,45.5,57,360,204,6,6,3,7,1,62,22,Matches
1666,Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29,1994,0.0,6,5,6,0,0,0,6,0,0,,0,,2,18,0,0,0,0,0,0,1,0,Matches
1667,Alan Matturro,uy URU,DF,Genoa,it Serie A,18,2004,1.2,42,10,18,17,7,2,42,1,1,100.0,0,0.0,13,41,7,0,0,0,3,0,15,1,Matches
1668,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,25,1998,15.4,929,56,216,558,164,10,929,13,9,69.2,3,23.1,617,3259,1296,12,20,2,15,10,541,12,Matches
1669,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,25,1998,8.8,530,26,108,317,108,8,530,4,2,50.0,1,25.0,392,1999,800,3,19,0,6,6,371,12,Matches
1670,Neal Maupay,fr FRA,FW,Brentford,eng Premier League,26,1996,14.7,532,6,59,221,262,71,532,33,9,27.3,20,60.6,295,1421,571,21,23,12,28,24,379,91,Matches
1671,Neal Maupay,fr FRA,FW,Everton,eng Premier League,26,1996,1.2,40,1,1,21,19,8,40,0,0,,0,,20,89,34,1,1,1,6,3,28,6,Matches
1672,Aïman Maurer,ma MAR,"MF,FW",Clermont Foot,fr Ligue 1,18,2004,0.6,38,2,5,9,24,4,38,3,2,66.7,1,33.3,27,173,43,1,1,1,3,1,25,8,Matches
1673,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,25,1997,16.7,821,117,421,372,34,19,821,6,2,33.3,2,33.3,393,2338,1349,10,1,1,7,0,419,2,Matches
1674,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,18,2005,12.4,784,70,325,371,97,13,784,42,24,57.1,15,35.7,528,2966,1628,26,25,4,14,5,471,11,Matches
1675,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,29,1993,15.0,1006,25,249,543,225,20,1006,11,6,54.5,5,45.5,523,2613,1344,25,15,2,11,3,634,56,Matches
1676,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,de Bundesliga,34,1989,8.0,402,10,55,152,201,55,402,39,23,59.0,13,33.3,219,1148,497,23,6,13,20,18,287,71,Matches
1677,Luís Maximiano,pt POR,GK,Almería,es La Liga,24,1999,33.0,1355,1096,1336,19,0,0,1355,3,3,100.0,0,0.0,710,3504,2214,0,0,0,0,0,592,0,Matches
1678,Noam Mayoka-Tika,be BEL,MF,Marseille,fr Ligue 1,19,2003,0.0,1,0,0,1,0,0,1,0,0,,0,,1,3,0,0,0,0,0,0,1,0,Matches
1679,Borja Mayoral,es ESP,FW,Getafe,es La Liga,26,1997,23.9,775,16,51,377,352,71,771,43,18,41.9,22,51.2,481,2206,912,27,29,11,69,28,588,100,Matches
1680,Senny Mayulu,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17,2006,3.6,221,1,20,91,111,17,221,10,5,50.0,5,50.0,179,841,367,4,3,3,14,3,174,38,Matches
1681,Youssef Maziz,fr FRA,"FW,MF",Metz,fr Ligue 1,25,1998,1.4,53,2,9,30,15,2,53,3,2,66.7,1,33.3,40,238,102,2,3,0,3,1,37,2,Matches
1682,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,25,1997,13.3,1126,37,250,571,313,33,1126,24,12,50.0,11,45.8,639,2894,1600,34,23,7,13,6,781,79,Matches
1683,Luca Mazzitelli,it ITA,MF,Frosinone,it Serie A,27,1995,24.6,1581,76,341,958,294,34,1581,18,11,61.1,6,33.3,773,3395,1244,18,16,1,22,22,1082,53,Matches
1684,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,28,1995,14.1,780,47,253,327,210,12,780,40,17,42.5,19,47.5,384,2438,1358,36,29,5,31,13,440,62,Matches
1685,Pasquale Mazzocchi,it ITA,DF,Napoli,it Serie A,28,1995,4.8,328,12,92,155,82,6,328,18,6,33.3,9,50.0,190,1262,559,14,13,2,5,3,213,22,Matches
1686,Kevin Mbabu,ch SUI,DF,Augsburg,de Bundesliga,28,1995,22.7,1315,70,314,573,451,31,1315,82,29,35.4,48,58.5,626,4024,1885,70,48,8,41,25,654,106,Matches
1687,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,18,2005,0.2,27,0,0,11,16,0,27,3,1,33.3,2,66.7,19,77,24,1,2,1,1,2,24,1,Matches
1688,Ethan Mbappé,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,16,2006,0.5,49,1,8,24,17,2,49,0,0,,0,,44,200,64,1,3,1,0,0,44,4,Matches
1689,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,24,1998,24.0,1264,1,31,441,801,207,1256,133,61,45.9,62,46.6,1148,6749,3213,114,69,66,56,35,1130,286,Matches
1690,Malick Mbaye,sn SEN,"MF,FW",Metz,fr Ligue 1,19,2004,1.7,78,2,5,40,37,4,78,1,1,100.0,0,0.0,57,432,159,8,5,2,5,2,55,20,Matches
1691,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,25,1998,3.2,137,37,81,47,9,4,137,0,0,,0,,35,170,83,0,0,0,2,0,43,0,Matches
1692,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,28,1994,24.5,1631,170,618,925,98,25,1631,11,7,63.6,3,27.3,1221,6994,4035,16,29,2,17,5,1148,10,Matches
1693,Nolan Mbemba,cg CGO,MF,Le Havre,fr Ligue 1,28,1995,0.2,40,0,4,26,10,0,40,0,0,,0,,31,193,93,0,1,0,1,0,31,1,Matches
1694,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,23,1999,21.8,1045,26,108,350,599,111,1042,78,26,33.3,42,53.8,667,4326,2115,74,52,38,67,39,727,195,Matches
1695,Christ Mbondi,fr FRA,FW,Reims,fr Ligue 1,18,2004,0.0,3,0,1,1,1,0,3,0,0,,0,,2,9,2,0,0,0,0,0,2,1,Matches
1696,Jordi Mboula,es ESP,"FW,MF",Hellas Verona,it Serie A,24,1999,3.4,98,2,10,39,49,11,98,5,2,40.0,2,40.0,66,581,225,10,2,5,8,7,72,22,Matches
1697,Nathanael Mbuku,fr FRA,FW,Augsburg,de Bundesliga,21,2002,0.1,10,0,0,4,6,1,10,1,0,0.0,1,100.0,9,67,51,1,0,1,0,0,9,4,Matches
1698,James Mcatee,eng ENG,"MF,FW",Sheffield Utd,eng Premier League,20,2002,20.2,784,23,119,315,366,68,783,92,33,35.9,52,56.5,451,3228,1444,55,33,18,49,40,475,110,Matches
1699,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,20,2002,0.0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
1700,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,27,1996,14.2,583,31,68,288,230,74,581,17,6,35.3,10,58.8,245,923,305,6,11,4,25,18,420,60,Matches
1701,James McConnell,eng ENG,MF,Liverpool,eng Premier League,18,2004,0.0,10,0,1,7,2,0,10,1,0,0.0,0,0.0,5,47,11,0,1,0,1,0,6,0,Matches
1702,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,28,1994,33.3,1546,44,257,810,499,58,1546,96,54,56.3,27,28.1,994,5181,2385,59,45,10,55,61,1096,84,Matches
1703,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,26,1996,4.6,244,43,142,92,11,5,244,0,0,,0,,102,365,177,1,0,0,3,0,107,0,Matches
1704,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,24,1998,28.8,1457,92,310,601,559,69,1457,53,18,34.0,29,54.7,732,3889,2061,64,39,8,38,19,884,176,Matches
1705,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,23,1999,32.1,1621,51,247,683,724,72,1621,66,30,45.5,31,47.0,905,5845,2583,80,62,14,67,60,1032,147,Matches
1706,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,eng Premier League,26,1996,21.1,925,78,235,476,225,53,925,21,8,38.1,10,47.6,484,2215,1032,29,22,4,29,23,572,47,Matches
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,24,1999,30.2,2367,170,776,1382,239,17,2367,32,18,56.3,14,43.8,1846,11169,6030,51,53,4,30,15,1661,20,Matches
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,33,1989,14.1,829,109,388,364,79,25,829,6,3,50.0,3,50.0,388,1958,1150,11,4,1,9,7,447,9,Matches
1709,Marvin Mehlem,de GER,MF,Darmstadt 98,de Bundesliga,25,1997,16.5,785,21,137,411,242,40,785,24,10,41.7,12,50.0,405,1984,861,27,16,13,37,19,494,73,Matches
1710,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,21,2001,7.1,605,60,241,327,42,2,605,9,5,55.6,2,22.2,435,2531,1280,11,14,1,5,4,408,5,Matches
1711,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,1.6,80,23,60,19,1,0,80,0,0,,0,,54,226,107,0,0,0,2,1,48,0,Matches
1712,Hannibal Mejbri,tn TUN,"MF,FW",Manchester Utd,eng Premier League,20,2003,1.5,59,2,12,30,19,3,59,5,2,40.0,1,20.0,35,156,74,2,0,0,7,4,34,10,Matches
1713,Hannibal Mejbri,tn TUN,MF,Sevilla,es La Liga,20,2003,1.2,68,0,12,28,28,4,68,5,3,60.0,1,20.0,38,247,96,1,4,0,6,6,50,6,Matches
1714,Óscar Melendo,es ESP,"MF,FW",Granada,es La Liga,25,1997,12.5,506,6,65,332,118,11,506,23,11,47.8,8,34.8,347,1941,794,21,19,0,22,9,383,33,Matches
1715,Gonzalo Melero,es ESP,"MF,FW",Almería,es La Liga,29,1994,12.3,580,20,94,357,133,28,580,18,7,38.9,10,55.6,335,1739,919,23,11,3,26,13,407,33,Matches
1716,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,28,1994,0.2,10,0,4,2,4,1,10,0,0,,0,,4,10,4,0,0,0,0,0,5,0,Matches
1717,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26,1996,22.1,1654,46,334,1026,320,8,1653,20,11,55.0,4,20.0,1099,6199,2393,21,43,2,14,15,1243,27,Matches
1718,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29,1994,9.9,407,1,28,180,206,64,407,37,18,48.6,16,43.2,243,1126,498,16,11,7,42,22,324,82,Matches
1719,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,25,1998,4.4,236,21,94,117,27,1,236,7,2,28.6,3,42.9,83,389,175,5,4,0,8,4,89,6,Matches
1720,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,21,2002,3.0,245,5,48,126,72,10,245,10,6,60.0,4,40.0,187,995,530,12,11,2,2,3,174,25,Matches
1721,Tomás Mendes,es ESP,MF,Alavés,es La Liga,18,2004,0.1,7,0,1,4,2,0,7,0,0,,0,,6,20,1,0,1,0,0,1,5,0,Matches
1722,Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,26,1997,26.8,1559,36,162,851,562,63,1559,59,24,40.7,31,52.5,884,4030,1902,45,40,15,57,30,1113,121,Matches
1723,Bruno Méndez,uy URU,DF,Granada,es La Liga,23,1999,14.8,797,67,341,376,88,13,797,7,6,85.7,1,14.3,351,1434,767,8,4,0,9,4,394,14,Matches
1724,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19,2003,0.1,3,0,1,2,0,0,3,0,0,,0,,1,12,10,1,0,0,0,0,0,0,Matches
1725,Leonardo Mendicino,it ITA,MF,Atalanta,it Serie A,17,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
1726,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,19,2004,4.6,291,28,142,125,27,3,291,9,6,66.7,3,33.3,209,1092,505,3,3,0,1,0,192,6,Matches
1727,Benjamin Mendy,fr FRA,DF,Lorient,fr Ligue 1,29,1994,7.9,543,19,87,226,238,15,543,18,9,50.0,9,50.0,347,1999,937,26,28,1,12,5,338,85,Matches
1728,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,28,1995,19.1,1409,44,387,687,345,17,1409,28,13,46.4,13,46.4,858,3474,1505,19,21,3,20,14,1026,96,Matches
1729,Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,22,2001,14.0,900,101,371,479,67,11,900,11,6,54.5,5,45.5,568,3364,1569,14,9,1,14,8,493,13,Matches
1730,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,31,1992,11.7,769,16,132,510,138,2,769,9,3,33.3,6,66.7,601,3222,1377,21,30,1,11,4,541,13,Matches
1731,Teden Mengi,eng ENG,DF,Luton Town,eng Premier League,21,2002,27.4,1288,218,673,554,70,24,1288,11,7,63.6,3,27.3,596,3222,1660,15,8,2,22,5,616,1,Matches
1732,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,25,1997,6.9,434,48,182,227,25,6,434,0,0,,0,,235,1304,736,4,4,0,2,2,242,1,Matches
1733,Jorge Meré,es ESP,DF,Cádiz,es La Liga,26,1997,7.5,298,42,148,143,9,3,298,1,1,100.0,0,0.0,115,423,237,2,2,0,0,1,137,0,Matches
1734,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,30.8,959,793,956,3,0,0,959,1,1,100.0,0,0.0,564,2467,1302,0,0,0,0,0,554,0,Matches
1735,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,27,1996,27.6,1759,91,323,948,514,76,1759,41,24,58.5,13,31.7,892,3946,1722,26,39,5,61,42,1213,99,Matches
1736,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,21,2002,7.8,525,16,119,268,139,8,525,9,4,44.4,4,44.4,347,2091,796,15,6,4,7,6,318,56,Matches
1737,Quentin Merlin,fr FRA,DF,Nantes,fr Ligue 1,21,2002,14.3,984,39,245,452,297,19,984,19,10,52.6,9,47.4,661,3678,1787,34,38,5,17,6,596,62,Matches
1738,Junior Messias,br BRA,"MF,DF",Genoa,it Serie A,32,1991,11.7,490,23,100,208,194,28,490,43,16,37.2,18,41.9,282,2069,1138,35,29,6,24,13,309,75,Matches
1739,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,31,1991,6.5,560,30,214,246,106,11,560,8,2,25.0,5,62.5,304,1781,923,21,13,2,6,4,356,25,Matches
1740,Bastien Meupiyou,fr FRA,DF,Nantes,fr Ligue 1,17,2006,0.1,7,1,4,3,1,0,7,0,0,,0,,4,42,5,0,0,0,1,0,3,0,Matches
1741,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32,1991,7.7,382,290,380,2,0,0,382,1,1,100.0,0,0.0,270,1316,685,0,0,0,0,0,242,0,Matches
1742,Omenuke Mfulu,cd COD,"MF,FW",Las Palmas,es La Liga,29,1994,0.9,77,10,30,39,8,0,77,1,1,100.0,0,0.0,41,144,70,1,1,0,2,0,50,0,Matches
1743,Lucas Michel,fr FRA,FW,Monaco,fr Ligue 1,19,2004,0.1,1,0,0,1,0,0,1,0,0,,0,,1,34,31,1,0,0,0,0,0,0,Matches
1744,Sven Michel,de GER,"FW,MF",Augsburg,de Bundesliga,33,1990,6.5,248,3,21,94,133,39,246,22,10,45.5,11,50.0,135,600,204,6,3,4,22,11,162,44,Matches
1745,Miguel,es ESP,"FW,MF",Alavés,es La Liga,23,1999,0.7,22,0,1,12,9,3,22,0,0,,0,,9,42,25,1,0,1,2,4,14,3,Matches
1746,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,22,2000,19.4,669,4,44,343,304,78,666,98,42,42.9,52,53.1,467,3591,1583,52,35,24,44,25,441,95,Matches
1747,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,25,1997,27.9,1810,160,941,803,67,28,1810,3,2,66.7,1,33.3,1004,4636,2412,8,12,1,6,2,1193,10,Matches
1748,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,17,2006,13.4,674,36,164,305,212,35,674,17,8,47.1,8,47.1,350,1664,654,14,7,6,16,10,435,54,Matches
1749,Arkadiusz Milik,pl POL,FW,Juventus,it Serie A,29,1994,10.2,391,3,36,182,175,52,391,10,5,50.0,5,50.0,242,894,331,12,8,3,30,12,319,49,Matches
1750,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26,1997,36.0,1620,1290,1610,11,0,0,1620,1,0,0.0,1,100.0,1003,5562,3199,0,0,0,0,0,859,0,Matches
1751,Éder Militão,br BRA,DF,Real Madrid,es La Liga,25,1998,5.5,376,61,204,155,20,3,376,1,0,0.0,0,0.0,244,1145,609,7,4,0,3,1,274,2,Matches
1752,Luis Milla,es ESP,MF,Getafe,es La Liga,28,1994,23.5,1484,30,196,981,330,10,1484,34,11,32.4,17,50.0,683,3575,1700,31,26,0,26,17,839,35,Matches
1753,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,21,2002,24.9,1734,18,180,1008,569,70,1733,88,46,52.3,37,42.0,972,4825,1867,46,41,14,69,34,1373,167,Matches
1754,James Milner,eng ENG,"DF,MF",Brighton,eng Premier League,37,1986,8.6,675,25,135,300,245,17,675,8,3,37.5,4,50.0,395,1230,562,11,6,4,11,6,457,73,Matches
1755,Jovan Milošević,rs SRB,"FW,MF",Stuttgart,de Bundesliga,18,2005,0.3,17,0,1,9,7,1,17,2,2,100.0,0,0.0,13,67,29,1,2,0,3,0,13,3,Matches
1756,Marko Milovanović,rs SRB,"FW,MF",Almería,es La Liga,19,2003,3.4,102,5,13,56,34,13,102,4,1,25.0,2,50.0,51,177,59,2,1,1,6,4,66,13,Matches
1757,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,26,1996,21.9,2352,279,1065,1233,64,19,2352,2,2,100.0,0,0.0,1354,6415,3524,14,10,0,5,5,1730,3,Matches
1758,Yerry Mina,co COL,"DF,MF",Fiorentina,it Serie A,28,1994,0.5,21,1,8,11,2,1,21,0,0,,0,,8,46,4,0,0,0,0,0,9,1,Matches
1759,Yerry Mina,co COL,DF,Cagliari,it Serie A,28,1994,13.5,713,138,448,249,18,5,712,3,2,66.7,1,33.3,337,1925,1068,4,0,0,10,0,364,3,Matches
1760,Takumi Minamino,jp JPN,MF,Monaco,fr Ligue 1,28,1995,23.5,1150,25,116,530,527,110,1150,42,15,35.7,23,54.8,864,5044,1959,48,44,19,60,22,828,198,Matches
1761,Lucas Mincarelli,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19,2004,10.9,572,38,190,253,135,10,572,22,8,36.4,13,59.1,312,2156,998,24,27,1,11,15,276,40,Matches
1762,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,30,1993,0.3,8,3,5,2,1,1,8,0,0,,0,,4,8,3,0,0,0,1,0,4,0,Matches
1763,Óscar Mingueza,es ESP,"DF,MF",Celta Vigo,es La Liga,24,1999,33.3,2287,72,598,1012,701,43,2287,78,36,46.2,34,43.6,1313,6460,3490,74,76,9,31,26,1498,134,Matches
1764,Ignasi Miquel,es ESP,DF,Granada,es La Liga,30,1992,33.2,1889,262,1133,703,67,37,1889,16,8,50.0,7,43.8,1027,4460,2198,8,6,1,21,4,1146,8,Matches
1765,Rafa Mir,es ESP,"FW,MF",Sevilla,es La Liga,26,1997,4.3,136,2,11,61,67,20,136,6,2,33.3,3,50.0,73,349,147,3,2,3,9,3,93,16,Matches
1766,Ignacio Miramon,ar ARG,MF,Lille,fr Ligue 1,20,2003,0.4,37,1,5,28,6,0,37,0,0,,0,,30,151,76,1,1,0,1,0,29,0,Matches
1767,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,27,1995,13.1,785,4,62,323,407,52,785,49,17,34.7,27,55.1,490,2993,1421,41,35,10,37,15,601,122,Matches
1768,Juan Miranda,es ESP,DF,Betis,es La Liga,23,2000,20.6,1384,75,439,581,371,28,1384,19,7,36.8,8,42.1,654,2498,1316,35,24,3,22,5,789,95,Matches
1769,Kevin Miranda,it ITA,DF,Sassuolo,it Serie A,20,2003,0.2,11,1,7,5,0,0,11,1,1,100.0,0,0.0,8,49,31,0,0,0,0,0,8,0,Matches
1770,Antonio Mirante,it ITA,GK,Milan,it Serie A,40,1983,2.0,59,48,57,2,0,0,59,0,0,,0,,33,128,84,0,0,0,0,0,31,0,Matches
1771,Fabio Miretti,it ITA,MF,Juventus,it Serie A,19,2003,12.3,604,12,86,291,237,35,604,42,21,50.0,18,42.9,362,2026,1002,22,17,7,34,25,399,62,Matches
1772,Filippo Missori,it ITA,DF,Sassuolo,it Serie A,19,2004,3.0,146,10,50,68,30,3,146,2,1,50.0,1,50.0,65,330,198,5,2,2,1,2,73,7,Matches
1773,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,23,1999,35.6,2038,118,739,762,555,54,2038,37,18,48.6,17,45.9,818,3253,1564,32,23,9,46,28,979,159,Matches
1774,Kaoru Mitoma,jp JPN,FW,Brighton,eng Premier League,26,1997,16.5,852,17,79,270,514,136,852,94,39,41.5,44,46.8,616,4879,3147,121,54,62,38,15,677,239,Matches
1775,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,28,1994,0.4,12,0,1,6,6,4,12,3,3,100.0,0,0.0,5,29,15,0,0,0,0,0,8,0,Matches
1776,Stefan Mitrović,rs SRB,"FW,MF",Hellas Verona,it Serie A,20,2002,4.3,164,1,11,89,69,10,164,14,6,42.9,6,42.9,101,810,383,13,8,2,13,4,107,24,Matches
1777,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,33,1990,7.8,306,39,156,147,5,2,306,4,2,50.0,1,25.0,140,780,457,4,0,0,3,0,142,2,Matches
1778,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,26,1997,23.4,2041,78,494,1098,470,35,2041,60,36,60.0,19,31.7,1056,5264,2712,70,58,6,30,21,1337,129,Matches
