,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
1256,Juanmi,es ESP,FW,Cádiz,es La Liga,30,1993,9.7,226,204,22,1,2,1,2,2,1,0,0,0,181,0,5,Matches
1257,Juanpe,es ESP,DF,Girona,es La Liga,32,1991,8.3,550,528,22,15,0,4,1,1,0,0,0,0,500,0,1,Matches
1258,Mads Juel Andersen,dk DEN,DF,Luton Town,eng Premier League,25,1997,4.4,117,115,2,0,0,1,0,2,0,0,0,0,87,0,1,Matches
1259,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,30,1993,13.7,512,477,34,18,0,0,1,1,0,0,0,0,441,1,2,Matches
1260,Anthony Jung,de GER,DF,Werder Bremen,de Bundesliga,31,1991,28.7,1795,1626,166,52,1,3,23,33,2,2,0,0,1553,3,20,Matches
1261,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,17,2006,12.0,279,239,38,3,3,0,14,4,9,3,3,0,216,2,8,Matches
1262,Hamed Junior Traorè,ci CIV,MF,Bournemouth,eng Premier League,23,2000,0.5,27,26,1,0,1,0,3,0,1,1,0,0,18,0,1,Matches
1263,Hamed Junior Traorè,ci CIV,MF,Napoli,it Serie A,23,2000,4.2,196,195,1,1,0,3,7,0,0,0,0,0,167,0,1,Matches
1264,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,23,2000,20.7,690,663,22,4,10,22,56,7,5,0,0,0,499,5,34,Matches
1265,Josip Juranović,hr CRO,DF,Union Berlin,de Bundesliga,27,1995,14.4,725,489,233,38,1,7,104,133,61,24,31,0,513,3,17,Matches
1266,David Jurásek,cz CZE,DF,Hoffenheim,de Bundesliga,22,2000,5.5,256,206,47,2,0,0,24,45,0,0,0,0,166,3,9,Matches
1267,Julian Justvan,de GER,"FW,MF",Hoffenheim,de Bundesliga,25,1998,0.5,55,49,6,0,0,0,9,6,0,0,0,0,35,0,3,Matches
1268,Julian Justvan,de GER,"MF,FW",Darmstadt 98,de Bundesliga,25,1998,11.4,408,358,49,13,5,7,41,14,18,11,7,0,294,1,16,Matches
1269,Filip Jørgensen,dk DEN,GK,Villarreal,es La Liga,21,2002,36.0,1303,975,325,80,0,2,0,0,0,0,0,0,1052,3,1,Matches
1270,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,33,1990,12.1,593,526,64,3,1,0,8,61,0,0,0,0,446,3,11,Matches
1271,Mohamed Kaba,fr FRA,MF,Lecce,it Serie A,21,2001,15.3,438,414,21,7,1,1,7,2,0,0,0,0,349,3,7,Matches
1272,Sory Kaba,gn GUI,FW,Las Palmas,es La Liga,28,1995,8.0,158,148,10,0,2,2,0,1,0,0,0,0,111,0,5,Matches
1273,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,23,2000,25.4,1358,1337,19,19,4,11,3,0,0,0,0,0,1159,2,8,Matches
1274,Christian Kabasele,be BEL,DF,Udinese,it Serie A,32,1991,9.6,314,269,44,11,0,1,2,17,0,0,0,0,257,1,6,Matches
1275,Issa Kaboré,bf BFA,DF,Luton Town,eng Premier League,22,2001,19.2,759,601,157,6,1,0,66,151,0,0,0,0,533,1,44,Matches
1276,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,29,1994,6.8,336,307,26,11,3,1,26,6,9,4,3,0,267,3,1,Matches
1277,Yaya Kader Fofana,ml MLI,"MF,DF",Reims,fr Ligue 1,19,2004,0.4,21,20,1,0,0,1,1,0,0,0,0,0,12,0,0,Matches
1278,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,de Bundesliga,31,1992,26.8,1273,1027,239,11,1,2,101,228,0,0,0,0,888,7,29,Matches
1279,Tino Kadewere,zw ZIM,"FW,MF",Lyon,fr Ligue 1,27,1996,3.3,111,104,6,0,0,0,2,2,0,0,0,0,89,1,1,Matches
1280,Tino Kadewere,zw ZIM,"FW,MF",Nantes,fr Ligue 1,27,1996,8.7,213,203,8,0,1,1,6,4,1,0,0,0,154,2,7,Matches
1281,Kaiky,br BRA,DF,Almería,es La Liga,19,2004,5.8,263,252,11,10,0,3,1,1,0,0,0,0,217,0,4,Matches
1282,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,30,1992,24.4,1119,940,175,51,3,5,167,25,80,30,35,0,770,4,31,Matches
1283,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,26,1997,1.8,60,59,1,0,0,0,1,0,0,0,0,0,38,0,0,Matches
1284,Sasa Kalajdzic,at AUT,FW,Eint Frankfurt,de Bundesliga,26,1997,3.6,79,72,6,0,2,1,1,0,0,0,0,0,61,1,1,Matches
1285,Arnaud Kalimuendo,fr FRA,FW,Rennes,fr Ligue 1,21,2002,23.8,502,451,47,2,2,2,11,1,0,0,0,0,405,4,18,Matches
1286,Yayah Kallon,sl SLE,FW,Hellas Verona,it Serie A,22,2001,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1287,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,25,1997,10.8,528,456,70,7,0,5,21,63,0,0,0,0,433,2,17,Matches
1288,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,23,2000,4.2,259,242,17,6,1,0,5,11,0,0,0,0,230,0,8,Matches
1289,Daichi Kamada,jp JPN,MF,Lazio,it Serie A,26,1996,17.2,921,907,12,6,4,5,11,4,0,0,0,0,810,2,21,Matches
1290,Waren Kamanzi,no NOR,"DF,FW",Toulouse,fr Ligue 1,22,2000,13.2,604,537,63,6,0,1,20,57,0,0,0,0,502,4,10,Matches
1291,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,23,1999,18.4,1035,994,40,32,6,8,2,8,0,0,0,0,922,1,13,Matches
1292,Hassane Kamara,ci CIV,DF,Udinese,it Serie A,29,1994,24.7,818,694,120,6,0,4,71,113,1,0,0,0,600,4,29,Matches
1293,Willy Kambwala,fr FRA,DF,Manchester Utd,eng Premier League,18,2004,3.7,192,187,5,3,0,0,0,1,0,0,0,0,163,0,2,Matches
1294,Jakub Kamiński,pl POL,"FW,MF",Wolfsburg,de Bundesliga,21,2002,5.3,195,176,19,0,0,2,16,17,2,2,0,0,152,0,6,Matches
1295,Thomas Kaminski,be BEL,GK,Luton Town,eng Premier League,30,1992,37.8,1468,969,493,152,0,2,0,0,0,0,0,0,869,6,0,Matches
1296,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,32,1990,15.1,1019,983,36,28,3,0,11,8,0,0,0,0,931,0,8,Matches
1297,Harry Kane,eng ENG,FW,Bayern Munich,de Bundesliga,30,1993,31.5,664,620,41,10,13,14,31,8,2,1,0,0,474,3,31,Matches
1298,Lee Kang-in,kr KOR,"FW,MF",Paris S-G,fr Ligue 1,22,2001,16.3,1011,903,104,24,3,5,97,7,68,27,21,0,835,4,18,Matches
1299,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,25,1998,1.8,66,61,5,0,0,0,5,5,0,0,0,0,45,0,1,Matches
1300,Yann Karamoh,fr FRA,"FW,MF",Montpellier,fr Ligue 1,25,1998,3.2,88,85,3,0,0,0,5,0,0,0,0,0,63,0,3,Matches
1301,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26,1996,29.1,1900,1820,75,73,5,2,4,2,0,0,0,0,1698,5,34,Matches
1302,Ayman Kari,fr FRA,MF,Lorient,fr Ligue 1,18,2004,9.9,386,384,1,1,4,2,1,0,0,0,0,0,338,1,11,Matches
1303,Emir Karic,at AUT,DF,Darmstadt 98,de Bundesliga,26,1997,19.8,1210,1028,178,13,0,12,52,165,0,0,0,0,953,4,28,Matches
1304,Loris Karius,de GER,GK,Newcastle Utd,eng Premier League,30,1993,1.0,37,24,12,3,0,0,0,0,0,0,0,0,21,1,0,Matches
1305,Jesper Karlsson,se SWE,FW,Bologna,it Serie A,25,1998,3.8,152,131,20,4,0,0,24,2,14,7,5,0,103,1,5,Matches
1306,Jon Karrikaburu,es ESP,"MF,FW",Alavés,es La Liga,20,2002,0.2,5,3,1,0,0,0,0,0,0,0,0,0,2,1,0,Matches
1307,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28,1995,13.2,684,559,119,4,0,2,28,115,0,0,0,0,544,6,15,Matches
1308,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25,1998,16.4,650,549,98,21,4,10,38,49,27,5,6,0,458,3,23,Matches
1309,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24,1998,10.0,279,276,3,1,5,1,28,2,0,0,0,0,210,0,18,Matches
1310,Panos Katseris,gr GRE,DF,Lorient,fr Ligue 1,22,2001,11.6,393,307,86,2,0,0,45,83,1,0,0,0,275,0,20,Matches
1311,Mikkel Kaufmann,dk DEN,FW,Union Berlin,de Bundesliga,22,2001,5.4,126,123,3,0,0,1,5,1,0,0,0,0,67,0,5,Matches
1312,Michael Kayode,it ITA,DF,Fiorentina,it Serie A,19,2004,22.9,1297,1083,211,17,0,4,66,194,0,0,0,0,1056,3,40,Matches
1313,Moise Kean,it ITA,FW,Juventus,it Serie A,23,2000,7.3,96,88,7,0,0,1,1,1,0,0,0,0,66,1,5,Matches
1314,Michael Keane,eng ENG,DF,Everton,eng Premier League,30,1993,4.9,221,217,3,3,0,1,0,0,0,0,0,0,171,1,0,Matches
1315,Ibrahima Kebe,ml MLI,MF,Girona,es La Liga,22,2000,0.1,8,7,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
1316,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19,2004,5.8,260,222,38,3,0,0,3,35,0,0,0,0,209,0,7,Matches
1317,Yassine Kechta,ma MAR,MF,Le Havre,fr Ligue 1,21,2002,20.5,960,931,27,15,4,5,19,7,4,2,0,0,778,2,20,Matches
1318,Thilo Kehrer,de GER,"DF,MF",West Ham,eng Premier League,26,1996,0.2,9,7,2,0,0,0,0,2,0,0,0,0,9,0,0,Matches
1319,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,26,1996,14.7,966,900,66,32,1,2,4,19,0,0,0,0,859,0,11,Matches
1320,Habib Keita,ml MLI,MF,Clermont Foot,fr Ligue 1,21,2002,14.2,675,663,11,10,1,8,4,1,0,0,0,0,591,1,6,Matches
1321,Naby Keïta,gn GUI,"MF,DF",Werder Bremen,de Bundesliga,28,1995,1.2,67,67,0,0,1,0,0,0,0,0,0,0,52,0,1,Matches
1322,Yannik Keitel,de GER,"DF,MF",Freiburg,de Bundesliga,23,2000,10.2,560,549,11,11,0,3,2,0,0,0,0,0,443,0,4,Matches
1323,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24,1998,10.0,442,401,38,10,0,0,0,0,0,0,0,0,359,3,0,Matches
1324,Thomas Keller,de GER,"MF,FW",Heidenheim,de Bundesliga,23,1999,0.0,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
1325,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24,1998,17.3,906,771,129,22,1,10,21,107,0,0,0,0,673,6,19,Matches
1326,Omari Kellyman,eng ENG,FW,Aston Villa,eng Premier League,17,2005,0.4,7,6,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches
1327,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,18,2004,0.3,9,8,0,0,0,0,0,0,0,0,0,0,7,1,0,Matches
1328,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34,1989,15.0,557,454,100,40,1,2,81,2,55,20,31,0,413,3,13,Matches
1329,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19,2003,21.9,844,677,165,5,1,3,55,160,0,0,0,0,613,2,20,Matches
1330,Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,eng Premier League,20,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1331,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22,2001,15.2,389,347,40,7,4,2,46,19,9,4,2,0,289,2,15,Matches
1332,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32,1991,12.6,318,298,18,3,3,14,11,7,4,2,1,0,227,2,11,Matches
1333,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29,1994,14.9,450,436,12,6,0,3,6,0,0,0,0,0,329,2,12,Matches
1334,Kiké,es ESP,"FW,MF",Alavés,es La Liga,33,1989,15.8,301,288,10,0,2,1,10,0,0,0,0,0,200,3,9,Matches
1335,Luca Kilian,de GER,DF,Köln,de Bundesliga,23,1999,7.1,317,302,15,8,0,1,1,5,0,0,0,0,241,0,4,Matches
1336,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26,1997,38.0,2309,2245,55,38,2,20,6,8,0,0,0,0,1979,9,13,Matches
1337,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,28,1995,24.2,2267,1983,273,75,11,15,195,77,121,41,57,2,1951,11,20,Matches
1338,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23,2000,10.5,625,550,73,6,1,1,12,67,0,0,0,0,523,2,2,Matches
1339,Simon Kjær,dk DEN,DF,Milan,it Serie A,34,1989,13.0,833,807,26,20,0,4,1,2,0,0,0,0,735,0,2,Matches
1340,Davy Klaassen,nl NED,MF,Inter,it Serie A,30,1993,2.3,95,94,1,1,0,1,0,0,0,0,0,0,82,0,2,Matches
1341,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23,2000,26.2,1200,1153,46,38,0,13,8,8,0,0,0,0,1044,1,11,Matches
1342,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27,1995,31.9,874,828,43,0,2,7,19,11,0,0,0,0,516,3,50,Matches
1343,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27,1996,16.0,1155,1126,28,14,3,4,8,14,0,0,0,0,1035,1,8,Matches
1344,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,24,1999,21.3,421,399,18,1,0,3,29,7,2,0,0,1,288,4,19,Matches
1345,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,21,2002,23.4,747,684,57,2,3,1,46,55,0,0,0,0,475,6,44,Matches
1346,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31,1992,21.3,1153,1109,42,29,0,4,3,8,0,0,0,0,931,2,8,Matches
1347,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25,1997,26.3,1175,951,220,55,0,0,0,0,0,0,0,0,974,4,0,Matches
1348,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,27,1996,30.4,2161,2097,63,48,2,2,4,2,0,0,0,0,1902,1,12,Matches
1349,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,25,1998,22.0,667,484,182,52,0,0,0,0,0,0,0,0,479,1,0,Matches
1350,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,29,1994,24.3,1159,1108,47,40,0,7,22,6,0,0,0,0,876,4,27,Matches
1351,Koke,es ESP,MF,Atlético Madrid,es La Liga,31,1992,27.7,2263,2183,67,64,14,31,11,2,1,0,1,0,2037,13,19,Matches
1352,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,30,1993,24.2,1278,1192,81,28,1,4,9,53,0,0,0,0,1077,5,26,Matches
1353,Luca Koleosho,it ITA,"MF,FW",Burnley,eng Premier League,18,2004,10.8,274,267,6,2,0,0,23,4,0,0,0,0,192,1,16,Matches
1354,Randal Kolo Muani,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,24,1998,14.1,359,354,4,0,1,0,9,0,0,0,0,0,259,1,17,Matches
1355,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24,1998,1.7,26,25,1,0,0,0,0,0,0,0,0,0,17,0,1,Matches
1356,Mert Kömür,de GER,"MF,DF",Augsburg,de Bundesliga,18,2005,1.3,34,33,1,0,1,0,1,1,0,0,0,0,30,0,1,Matches
1357,Cheick Konaté,ml MLI,DF,Clermont Foot,fr Ligue 1,19,2004,11.9,484,419,65,5,0,6,43,60,0,0,0,0,319,0,21,Matches
1358,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24,1999,17.5,1463,1426,35,24,5,6,1,11,0,0,0,0,1286,2,8,Matches
1359,Geoffrey Kondogbia,cf CTA,MF,Marseille,fr Ligue 1,30,1993,16.3,952,935,11,9,2,10,2,1,1,0,0,0,832,6,7,Matches
1360,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,18,2005,2.1,85,65,20,3,0,1,1,17,0,0,0,0,53,0,3,Matches
1361,Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,18,2005,5.3,256,251,3,3,0,2,1,0,0,0,0,0,204,2,5,Matches
1362,Ibrahima Koné,ml MLI,FW,Almería,es La Liga,24,1999,3.1,56,49,7,0,0,0,2,2,0,0,0,0,38,0,0,Matches
1363,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,24,1999,0.4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1364,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,22,2001,17.3,688,676,10,9,0,2,3,0,0,0,0,0,583,2,15,Matches
1365,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25,1997,34.1,2094,1896,197,71,1,0,17,123,0,0,0,0,1907,1,24,Matches
1366,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25,1998,29.2,1419,1280,129,34,3,9,121,13,59,31,20,0,1092,10,32,Matches
1367,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22,2001,20.1,1428,1339,88,31,4,7,2,57,0,0,0,0,1274,1,17,Matches
1368,Filip Kostić,rs SRB,DF,Juventus,it Serie A,30,1992,20.2,997,808,187,18,0,5,168,109,60,19,37,0,726,2,38,Matches
1369,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25,1997,12.1,448,431,11,2,3,1,20,7,2,0,0,0,325,6,13,Matches
1370,Rominigue Kouamé,ml MLI,MF,Cádiz,es La Liga,26,1996,9.1,411,408,3,3,0,3,1,0,0,0,0,0,355,0,4,Matches
1371,Koffi Kouao,ci CIV,DF,Metz,fr Ligue 1,25,1998,9.6,401,317,81,6,0,1,16,75,0,0,0,0,317,3,7,Matches
1372,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30,1992,3.0,98,70,28,4,0,0,0,0,0,0,0,0,69,0,1,Matches
1373,Therence Koudou,fr FRA,DF,Reims,fr Ligue 1,18,2004,3.5,173,137,36,2,0,0,14,34,0,0,0,0,142,0,3,Matches
1374,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24,1998,32.2,2757,2482,267,61,2,29,34,198,0,0,0,0,2478,8,29,Matches
1375,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26,1997,21.4,873,836,34,25,1,5,1,2,0,0,0,0,719,3,8,Matches
1376,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33,1989,2.4,74,73,0,0,0,0,0,0,0,0,0,0,47,1,1,Matches
1377,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,29,1994,17.2,1527,1491,34,24,4,1,0,2,1,0,0,0,1435,2,10,Matches
1378,Viktor Kovalenko,ua UKR,MF,Empoli,it Serie A,27,1996,6.8,250,233,17,4,2,1,13,3,6,3,2,0,179,0,5,Matches
1379,Matej Kovar,cz CZE,GK,Leverkusen,de Bundesliga,23,2000,1.0,17,16,1,1,0,0,0,0,0,0,0,0,17,0,0,Matches
1380,Dawid Kownacki,pl POL,FW,Werder Bremen,de Bundesliga,26,1997,4.2,109,104,4,0,0,1,3,2,0,0,0,0,69,1,3,Matches
1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28,1994,10.1,580,514,65,11,0,0,17,53,1,0,0,0,488,1,14,Matches
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25,1998,15.2,487,449,35,5,3,3,17,16,0,0,0,0,340,3,15,Matches
1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32,1991,24.4,1139,971,164,44,9,4,113,21,73,27,27,1,904,4,30,Matches
1384,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,32,1991,2.8,183,176,6,4,0,0,3,0,1,0,0,0,145,1,4,Matches
1385,Frans Krätzig,de GER,DF,Bayern Munich,de Bundesliga,20,2003,0.6,50,45,5,0,1,1,0,5,0,0,0,0,45,0,0,Matches
1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22,2001,15.0,651,629,19,14,2,2,7,2,0,0,0,0,486,3,20,Matches
1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,26,1997,19.4,1037,879,152,8,1,1,44,144,0,0,0,0,799,6,25,Matches
1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21,2002,23.3,863,725,134,32,0,11,1,97,0,0,0,0,662,4,8,Matches
1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33,1990,23.6,2505,2260,239,137,6,53,118,13,89,32,34,0,2291,6,13,Matches
1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,23,2000,26.4,526,476,48,1,5,2,4,7,0,0,0,0,354,2,20,Matches
1391,Rade Krunić,ba BIH,MF,Milan,it Serie A,29,1993,7.6,431,401,30,27,1,1,4,3,0,0,0,0,388,0,2,Matches
1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30,1992,20.5,1030,841,187,14,2,3,21,172,0,0,0,0,805,2,10,Matches
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22,2001,23.9,862,759,98,13,6,3,145,2,82,46,18,0,611,5,32,Matches
1394,Mahmut Kücüksahin,,MF,Augsburg,de Bundesliga,19,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,22,2000,27.6,875,855,16,8,3,6,94,4,2,1,0,0,677,4,43,Matches
1396,Christian Kühlwetter,de GER,MF,Heidenheim,de Bundesliga,27,1996,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23,2000,30.7,1234,1185,42,8,12,6,89,6,24,6,0,0,953,7,55,Matches
1398,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18,2005,10.3,592,506,85,9,1,0,28,76,0,0,0,0,470,1,11,Matches
1399,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23,2000,4.0,106,98,8,3,0,0,0,0,0,0,0,0,83,0,0,Matches
1400,Justin Kumi,it ITA,FW,Sassuolo,it Serie A,19,2004,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1401,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,30,1992,0.1,13,11,2,1,0,0,0,1,0,0,0,0,13,0,0,Matches
1402,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25,1998,2.2,64,59,5,2,0,2,12,0,2,1,1,0,46,0,3,Matches
1403,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30,1993,23.2,1050,1010,36,19,4,0,27,1,15,2,7,0,824,4,27,Matches
1404,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22,2001,30.4,1200,1110,86,17,6,30,99,22,45,27,12,0,965,4,22,Matches
1405,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,it Serie A,20,2003,0.7,36,32,4,0,0,0,1,4,0,0,0,0,31,0,2,Matches
1406,Moritz-Broni Kwarteng,gh GHA,FW,Bochum,de Bundesliga,25,1998,3.1,94,91,3,0,0,0,5,1,2,0,1,0,67,0,1,Matches
1407,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27,1995,11.4,265,235,27,0,0,2,2,0,0,0,0,0,198,3,8,Matches
1408,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,27,1996,19.0,1080,908,170,17,0,0,84,136,17,1,16,0,891,2,30,Matches
1409,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25,1998,21.7,764,756,4,2,1,0,17,0,0,0,0,0,620,4,36,Matches
1410,Gaëtan Laborde,fr FRA,"FW,MF",Nice,fr Ligue 1,29,1994,21.2,558,540,16,3,0,2,62,4,6,5,1,0,366,2,21,Matches
1411,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32,1991,25.5,561,514,42,1,8,6,10,2,0,0,0,0,397,5,18,Matches
1412,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23,2000,26.2,1449,1353,91,65,0,12,5,2,0,0,0,0,1228,5,9,Matches
1413,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,27.7,1006,770,235,69,0,3,0,0,0,0,0,0,720,1,0,Matches
1414,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,19,2004,1.0,86,83,3,2,0,0,0,0,0,0,0,0,82,0,0,Matches
1415,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26,1996,11.9,512,491,19,5,2,1,22,3,1,0,0,0,404,2,11,Matches
1416,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,de Bundesliga,26,1997,19.7,1457,1339,113,24,4,5,31,83,4,0,0,0,1294,5,29,Matches
1417,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,30,1992,8.3,483,415,67,4,1,0,19,62,1,0,0,0,375,1,11,Matches
1418,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,31,1991,33.0,2195,1784,404,85,0,20,143,310,9,3,6,0,1713,7,62,Matches
1419,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35,1988,9.4,509,491,15,5,3,0,7,0,4,0,0,0,451,3,9,Matches
1420,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17,2006,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1421,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31,1992,5.1,174,165,9,2,1,0,12,5,1,1,0,0,142,0,3,Matches
1422,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,fr Ligue 1,25,1998,15.4,310,283,26,0,3,2,8,0,0,0,0,0,201,1,14,Matches
1423,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26,1996,6.1,190,179,10,5,0,6,13,1,2,1,0,0,137,1,5,Matches
1424,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,22,2000,10.2,454,400,51,2,0,0,31,49,0,0,0,0,379,3,9,Matches
1425,Bruno Langa,mz MOZ,DF,Almería,es La Liga,25,1997,9.1,400,320,80,13,0,3,16,67,0,0,0,0,307,0,13,Matches
1426,Gianluca Lapadula,pe PER,FW,Cagliari,it Serie A,33,1990,13.4,171,148,22,1,0,0,7,0,0,0,0,0,120,1,5,Matches
1427,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29,1994,0.1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
1428,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29,1993,20.2,1023,975,45,20,0,5,1,1,0,0,0,0,883,3,5,Matches
1429,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,28,1995,20.3,294,278,13,0,1,1,7,1,0,0,0,0,184,3,14,Matches
