,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
2301,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,it Serie A,20,2002,9.2,722,24,198,304,224,17,722,9,4,44.4,5,55.6,342,1508,777,22,14,3,7,5,444,65,Matches
2302,Mário Rui,pt POR,DF,Napoli,it Serie A,31,1991,19.4,1864,36,381,946,552,11,1864,16,8,50.0,5,31.3,1101,4711,2976,52,56,2,10,7,1243,97,Matches
2303,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,26,1996,16.2,1062,44,338,468,278,24,1062,67,35,52.2,31,46.3,559,2936,1818,38,27,8,24,13,597,70,Matches
2304,Kays Ruiz,ma MAR,MF,Auxerre,fr Ligue 1,19,2002,0.7,41,0,19,19,4,1,41,1,1,100.0,0,0.0,31,160,68,1,0,1,2,1,23,2,Matches
2305,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,26,1996,21.0,1971,53,411,1161,410,41,1971,30,18,60.0,12,40.0,1681,7230,3162,32,35,4,23,16,1580,86,Matches
2306,Víctor Ruiz,es ESP,DF,Betis,es La Liga,33,1989,6.2,315,50,180,128,8,4,315,0,0,,0,,167,877,447,4,3,1,1,0,183,0,Matches
2307,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,30,1992,14.0,579,476,577,3,0,0,579,0,0,,0,,335,1591,1061,0,0,0,0,0,283,0,Matches
2308,Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,21,2001,1.0,55,47,55,0,0,0,55,0,0,,0,,33,125,68,0,0,0,0,0,33,0,Matches
2309,Franco Russo,ar ARG,DF,Mallorca,es La Liga,27,1994,1.6,78,12,47,28,3,0,78,0,0,,0,,43,163,63,0,0,0,0,1,41,0,Matches
2310,Georginio Rutter,fr FRA,"FW,MF",Leeds United,eng Premier League,20,2002,3.0,124,4,13,47,65,20,124,25,9,36.0,13,52.0,76,351,126,5,1,3,15,14,86,21,Matches
2311,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,20,2002,11.2,338,9,27,98,219,67,338,71,34,47.9,34,47.9,235,1541,723,32,11,24,46,25,260,75,Matches
2312,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,24,1997,11.5,627,29,176,246,215,12,627,38,18,47.4,15,39.5,292,1652,690,20,16,4,11,14,293,32,Matches
2313,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,24,1997,15.7,1162,39,313,548,311,12,1162,47,17,36.2,22,46.8,646,3311,1758,54,26,6,18,18,723,69,Matches
2314,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,29,1992,29.0,1340,883,1318,23,0,0,1340,0,0,,0,,861,4709,3107,0,0,0,0,0,727,0,Matches
2315,José Sá,pt POR,GK,Wolves,eng Premier League,29,1993,36.0,1277,1153,1271,7,0,0,1277,2,2,100.0,0,0.0,731,4563,2991,0,0,0,4,0,585,0,Matches
2316,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,29,1993,18.7,1179,83,388,521,284,16,1179,39,19,48.7,13,33.3,619,3101,1754,41,36,3,25,25,671,64,Matches
2317,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,22,1999,7.1,352,23,84,178,94,6,352,12,4,33.3,8,66.7,232,1268,519,5,10,1,12,3,203,30,Matches
2318,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,25,1996,11.9,618,15,64,304,257,31,616,39,14,35.9,17,43.6,363,1503,536,7,20,5,34,28,423,54,Matches
2319,Marcel Sabitzer,at AUT,MF,Manchester Utd,eng Premier League,28,1994,7.0,377,18,69,200,110,20,377,3,1,33.3,1,33.3,209,751,361,8,6,0,9,5,247,26,Matches
2320,Marcel Sabitzer,at AUT,MF,Bayern Munich,de Bundesliga,28,1994,7.0,548,10,88,323,141,9,548,3,1,33.3,2,66.7,312,1283,572,7,8,0,6,3,368,19,Matches
2321,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,27,1995,28.7,1503,135,519,692,315,29,1503,36,17,47.2,15,41.7,962,6066,2873,50,36,6,33,13,820,70,Matches
2322,Umar Sadiq,ng NGA,FW,Almería,es La Liga,25,1997,2.7,74,3,6,31,39,18,74,12,4,33.3,8,66.7,47,390,211,5,8,6,7,11,53,7,Matches
2323,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,25,1997,0.9,26,1,2,9,15,2,26,3,2,66.7,0,0.0,16,62,9,0,0,1,6,2,21,6,Matches
2324,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23,1999,15.6,836,13,105,337,407,50,836,72,31,43.1,32,44.4,503,3229,1563,52,23,15,38,21,568,143,Matches
2325,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,27,1995,7.2,270,2,11,145,121,41,270,26,17,65.4,9,34.6,220,1330,491,19,12,6,18,6,217,67,Matches
2326,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,eng Premier League,25,1997,12.4,598,5,69,198,348,77,598,99,57,57.6,33,33.3,435,4137,2512,93,51,41,31,30,456,111,Matches
2327,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,23,1998,5.9,326,19,93,160,76,6,326,13,8,61.5,5,38.5,201,1032,417,5,9,1,9,4,183,36,Matches
2328,Samuel Sáiz,es ESP,MF,Girona,es La Liga,31,1991,2.7,192,0,21,98,75,7,190,10,4,40.0,6,60.0,131,713,244,5,5,2,10,4,154,18,Matches
2329,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,20,2001,35.3,1882,21,160,474,1270,237,1879,161,61,37.9,69,42.9,1191,8403,4557,179,92,84,78,59,1361,520,Matches
2330,Hamza Sakhi,fr FRA,MF,Auxerre,fr Ligue 1,26,1996,18.4,1112,20,171,614,342,28,1112,27,15,55.6,6,22.2,834,5023,2110,43,37,3,20,13,779,75,Matches
2331,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,32,1990,8.5,539,74,239,293,8,5,539,2,1,50.0,1,50.0,382,1940,1144,0,0,0,1,0,357,2,Matches
2332,Jacopo Sala,it ITA,MF,Spezia,it Serie A,30,1991,1.2,57,2,14,28,16,2,57,3,0,0.0,2,66.7,32,119,68,2,0,0,1,0,34,3,Matches
2333,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,20,2001,2.5,154,2,24,59,75,5,154,18,13,72.2,5,27.8,121,1086,469,13,11,1,5,4,109,27,Matches
2334,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,30,1992,36.6,1634,4,83,539,1028,301,1630,134,50,37.3,72,53.7,1107,6382,3036,120,66,87,110,79,1305,421,Matches
2335,Amine Salama,fr FRA,"FW,MF",Angers,fr Ligue 1,22,2000,13.9,484,6,51,232,215,48,484,56,22,39.3,31,55.4,360,2756,1060,35,19,16,48,19,351,94,Matches
2336,Kike Salas,es ESP,DF,Sevilla,es La Liga,20,2002,4.1,255,39,133,112,10,3,255,0,0,,0,,149,530,227,3,1,0,2,1,177,0,Matches
2337,William Saliba,fr FRA,DF,Arsenal,eng Premier League,21,2001,26.8,2056,174,905,1094,64,15,2056,11,8,72.7,1,9.1,1323,6658,3908,13,14,1,15,6,1423,2,Matches
2338,Dikeni Salifou,tg TOG,MF,Werder Bremen,de Bundesliga,19,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2339,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,23,1999,21.9,1504,220,755,635,124,25,1504,11,8,72.7,3,27.3,725,3391,1556,5,11,0,5,9,757,4,Matches
2340,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,25,1997,11.1,465,11,72,194,202,40,465,27,12,44.4,12,44.4,274,1435,579,22,11,3,21,10,328,71,Matches
2341,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,29,1992,29.4,1764,252,871,821,89,20,1764,13,6,46.2,5,38.5,1235,7197,3568,24,23,3,9,7,1082,9,Matches
2342,Salvi,es ESP,"FW,MF",Rayo Vallecano,es La Liga,31,1991,5.4,254,4,31,81,145,18,254,9,3,33.3,6,66.7,139,920,459,27,14,3,9,6,162,51,Matches
2343,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,20,2002,20.5,1098,20,160,572,381,38,1098,64,28,43.8,34,53.1,619,3575,1568,34,33,7,29,20,716,65,Matches
2344,Diadie Samassékou,ml MLI,"MF,FW",Hoffenheim,de Bundesliga,26,1996,0.4,23,1,5,15,3,0,23,1,1,100.0,0,0.0,9,39,13,0,0,0,0,0,13,1,Matches
2345,Mama Samba Baldé,gw GNB,FW,Troyes,fr Ligue 1,26,1995,29.6,1009,21,120,498,422,125,1007,124,56,45.2,54,43.5,687,4596,1725,51,29,25,122,68,681,179,Matches
2346,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,28,1994,37.0,1307,942,1291,18,0,0,1307,1,1,100.0,0,0.0,987,5296,3117,0,0,0,1,0,712,0,Matches
2347,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,22,1999,2.2,154,6,32,95,29,0,154,2,1,50.0,0,0.0,96,393,145,0,6,0,1,1,113,2,Matches
2348,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,eng Premier League,22,1999,6.0,325,22,109,170,47,2,325,5,1,20.0,2,40.0,172,804,368,2,2,0,3,6,211,2,Matches
2349,Junior Sambia,fr FRA,DF,Salernitana,it Serie A,25,1996,7.7,504,21,114,221,172,13,504,29,10,34.5,17,58.6,258,1443,803,23,22,6,13,9,301,38,Matches
2350,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,25,1997,20.5,834,64,251,498,91,8,834,5,2,40.0,2,40.0,392,1506,605,1,7,1,11,8,436,11,Matches
2351,Antonio Sanabria,py PAR,FW,Torino,it Serie A,26,1996,27.0,946,11,49,457,450,117,945,41,23,56.1,11,26.8,496,2285,536,17,19,11,83,29,730,139,Matches
2352,Leandro Sanca,gw GNB,"FW,MF",Spezia,it Serie A,22,2000,0.4,17,0,1,6,11,0,17,5,3,60.0,2,40.0,10,66,15,1,1,0,1,1,11,3,Matches
2353,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,22,2000,28.1,1269,17,114,623,561,80,1267,83,46,55.4,25,30.1,847,5286,2806,91,71,17,82,61,981,156,Matches
2354,Renato Sanches,pt POR,MF,Paris S-G,fr Ligue 1,24,1997,8.0,753,17,106,479,179,18,753,22,13,59.1,7,31.8,648,3751,2154,30,26,4,13,8,625,25,Matches
2355,Alexis Sánchez,cl CHI,"FW,MF",Marseille,fr Ligue 1,33,1988,29.8,1234,7,69,513,663,145,1231,82,43,52.4,32,39.0,950,4916,1398,42,24,20,85,62,961,232,Matches
2356,Antonio Sánchez,es ESP,"MF,DF",Mallorca,es La Liga,25,1997,12.0,602,18,150,279,187,16,602,26,12,46.2,14,53.8,349,2184,850,22,19,2,25,19,342,56,Matches
2357,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,26,1996,9.5,719,99,364,310,46,10,719,6,2,33.3,3,50.0,406,1607,788,5,2,0,3,2,473,4,Matches
2358,Iván Sánchez,es ESP,"MF,FW",Valladolid,es La Liga,29,1992,12.8,616,9,99,292,241,26,616,63,36,57.1,16,25.4,449,3611,1974,58,31,12,21,15,472,61,Matches
2359,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,25,1997,26.6,1444,219,838,577,41,15,1444,7,7,100.0,0,0.0,800,4466,2820,21,9,1,7,4,906,5,Matches
2360,Manu Sánchez,es ESP,DF,Osasuna,es La Liga,21,2000,23.6,1385,64,330,619,451,43,1385,41,16,39.0,23,56.1,689,3461,1930,42,27,3,27,14,782,105,Matches
2361,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,24,1997,23.0,826,692,822,4,0,0,826,0,0,,0,,523,2418,1458,0,0,0,0,0,480,0,Matches
2362,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,22,2000,18.7,977,16,118,339,536,106,977,78,33,42.3,40,51.3,640,3825,2193,88,39,45,50,20,715,173,Matches
2363,Alex Sandro,br BRA,DF,Juventus,it Serie A,31,1991,19.9,1455,118,521,750,196,13,1455,28,19,67.9,4,14.3,763,4257,2489,51,36,3,26,17,901,25,Matches
2364,Leroy Sané,de GER,"MF,FW",Bayern Munich,de Bundesliga,26,1996,22.3,1379,10,111,616,683,101,1379,136,75,55.1,56,41.2,941,6150,2650,77,69,30,60,60,1134,198,Matches
2365,Sidi Sané,de GER,FW,Schalke 04,de Bundesliga,19,2003,0.3,10,1,1,4,5,0,10,1,0,0.0,0,0.0,5,15,12,0,0,0,1,0,6,0,Matches
2366,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,27,1994,0.1,9,1,1,4,4,0,9,0,0,,0,,5,11,9,0,0,0,1,0,5,0,Matches
2367,Morgan Sanson,fr FRA,MF,Strasbourg,fr Ligue 1,27,1994,15.8,843,11,115,479,265,36,843,46,17,37.0,19,41.3,641,4176,1880,43,49,12,34,23,585,70,Matches
2368,Nicola Sansone,it ITA,FW,Bologna,it Serie A,30,1991,8.2,314,4,26,139,156,29,314,19,4,21.1,11,57.9,209,1114,446,17,14,7,23,14,246,72,Matches
2369,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,27,1995,20.1,1499,41,271,1023,218,16,1499,17,9,52.9,7,41.2,1122,5728,2726,17,37,1,30,11,1024,21,Matches
2370,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,30,1991,13.4,606,12,66,235,317,61,606,42,18,42.9,19,45.2,409,2870,1567,56,37,16,29,19,470,125,Matches
2371,Pablo Sarabia,es ESP,"FW,MF",Wolves,eng Premier League,30,1992,8.5,450,9,68,189,199,22,450,12,2,16.7,9,75.0,267,1195,522,17,15,4,9,14,312,54,Matches
2372,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,30,1992,4.1,225,1,40,91,94,15,225,5,1,20.0,3,60.0,181,953,406,9,8,0,11,7,178,37,Matches
2373,Jeremy Sarmiento,ec ECU,MF,Brighton,eng Premier League,20,2002,2.0,100,0,13,39,48,10,100,11,6,54.5,4,36.4,69,386,129,5,3,1,6,7,77,20,Matches
2374,Amin Sarr,se SWE,FW,Lyon,fr Ligue 1,21,2001,6.0,203,3,13,96,97,20,203,14,4,28.6,8,57.1,144,863,344,12,15,5,20,5,138,47,Matches
2375,Bouna Sarr,sn SEN,FW,Bayern Munich,de Bundesliga,30,1992,0.0,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2376,Malang Sarr,fr FRA,DF,Monaco,fr Ligue 1,23,1999,8.0,590,54,210,366,17,1,590,4,2,50.0,2,50.0,457,2591,1656,5,7,2,4,2,410,2,Matches
2377,Mamadou Sarr,fr FRA,MF,Lyon,fr Ligue 1,16,2005,0.1,9,0,6,3,0,0,9,0,0,,0,,8,39,6,0,0,0,0,0,8,0,Matches
2378,Mouhamadou Sarr,sn SEN,GK,Cremonese,it Serie A,25,1997,2.0,89,74,88,1,0,0,89,0,0,,0,,32,133,75,0,0,0,0,0,49,0,Matches
2379,Martin Satriano,uy URU,FW,Empoli,it Serie A,21,2001,18.9,597,19,67,250,291,77,597,48,19,39.6,27,56.3,346,1840,737,29,22,12,54,45,466,127,Matches
2380,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,30,1991,28.3,2067,41,289,1138,677,34,2061,138,72,52.2,42,30.4,1493,8500,3547,48,63,4,71,50,1379,117,Matches
2381,Esteban Saveljich,me MNE,FW,Rayo Vallecano,es La Liga,31,1991,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2382,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,31,1991,21.6,1317,166,647,636,35,6,1317,5,4,80.0,0,0.0,777,3967,2536,20,5,1,2,3,892,6,Matches
2383,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,19,2002,24.5,1373,84,456,663,263,20,1373,28,11,39.3,13,46.4,704,3297,1544,29,23,1,22,14,804,60,Matches
2384,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,18,2003,25.9,1762,124,687,861,226,32,1762,26,12,46.2,11,42.3,917,3552,1989,22,22,6,20,8,1146,34,Matches
2385,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,23,1999,10.3,272,5,13,135,127,38,272,14,6,42.9,6,42.9,143,660,282,13,7,3,23,19,203,48,Matches
2386,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,28,1994,2.0,108,3,24,58,27,1,108,4,1,25.0,2,50.0,67,515,313,9,5,0,1,0,71,4,Matches
2387,Kevin Schade,de GER,FW,Brentford,eng Premier League,20,2001,8.1,291,7,38,94,165,48,291,35,12,34.3,18,51.4,147,1199,501,24,12,15,25,9,186,57,Matches
2388,Kevin Schade,de GER,"FW,MF",Freiburg,de Bundesliga,20,2001,2.0,100,3,12,37,52,13,100,12,3,25.0,8,66.7,48,319,129,7,3,5,8,6,68,20,Matches
2389,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23,1999,9.6,391,15,90,189,125,14,391,32,9,28.1,14,43.8,203,1157,523,15,12,4,21,13,212,18,Matches
2390,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30,1991,35.6,2235,248,1101,938,213,73,2235,13,4,30.8,7,53.8,1214,6337,4115,27,26,3,20,7,1341,32,Matches
2391,Derry Scherhant,de GER,"FW,MF",Hertha BSC,de Bundesliga,19,2002,3.2,101,5,21,47,37,7,101,16,6,37.5,10,62.5,62,283,68,4,1,4,8,8,65,16,Matches
2392,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,26,1996,10.5,358,8,22,168,172,48,358,16,7,43.8,8,50.0,195,697,234,8,9,3,28,13,298,68,Matches
2393,Kingsley Schindler,gh GHA,"DF,MF",Köln,de Bundesliga,29,1993,12.1,699,37,165,305,234,25,699,22,8,36.4,11,50.0,345,1642,684,20,14,5,27,15,382,75,Matches
2394,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,16.7,1090,35,275,677,160,3,1090,24,13,54.2,8,33.3,680,3392,1828,23,22,1,21,14,734,12,Matches
2395,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25,1997,0.2,11,2,8,3,0,0,11,0,0,,0,,2,3,3,0,0,0,0,0,2,0,Matches
2396,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25,1997,8.2,437,83,228,180,31,18,437,1,0,0.0,1,100.0,157,700,396,1,0,0,4,3,167,3,Matches
2397,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,22,1999,25.0,2173,202,988,1097,111,23,2173,19,11,57.9,4,21.1,1342,6598,4158,39,39,1,14,8,1510,14,Matches
2398,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,29,1992,28.1,1193,63,281,640,293,48,1193,56,30,53.6,19,33.9,602,3035,1232,32,25,11,33,33,707,67,Matches
2399,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36.0,1258,1119,1253,5,0,0,1258,0,0,,0,,860,3975,2015,0,0,0,2,0,604,0,Matches
2400,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32,1990,0.5,34,2,8,15,11,2,34,1,1,100.0,0,0.0,10,39,16,1,0,1,1,0,18,6,Matches
2401,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,22,2000,16.9,948,17,139,495,325,34,948,47,16,34.0,25,53.2,540,2606,1324,34,30,7,47,25,661,84,Matches
2402,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,20,2002,2.8,208,16,79,119,12,0,208,3,2,66.7,1,33.3,120,725,368,5,3,0,5,0,144,0,Matches
2403,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,24,1998,12.1,718,19,113,441,181,19,718,46,33,71.7,10,21.7,432,2322,1073,26,22,4,17,13,484,49,Matches
2404,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,26.9,1757,83,485,799,483,22,1757,11,3,27.3,7,63.6,777,3363,1919,48,39,3,24,8,915,126,Matches
2405,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,27.9,1807,81,492,1138,193,10,1807,48,27,56.3,13,27.1,1033,4285,1647,15,13,1,43,25,1239,29,Matches
2406,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,25.8,1479,145,759,671,67,17,1479,14,10,71.4,3,21.4,768,3730,1812,14,16,1,21,7,814,2,Matches
2407,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34.0,1457,1025,1439,20,0,0,1457,0,0,,0,,940,4444,2678,0,1,1,1,0,911,0,Matches
2408,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,22.6,916,752,910,5,1,1,916,0,0,,0,,494,2288,1124,0,0,0,0,0,443,0,Matches
2409,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,1.7,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1,Matches
2410,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,5.8,238,2,22,107,117,27,238,30,16,53.3,9,30.0,164,1395,752,29,19,12,24,13,185,42,Matches
2411,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,9.9,284,8,23,140,124,30,284,16,8,50.0,7,43.8,159,641,290,12,8,9,15,7,200,44,Matches
2412,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,0.0,3,0,0,3,0,0,3,0,0,,0,,1,1,0,0,0,0,0,0,3,0,Matches
2413,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,0.2,12,0,4,8,0,0,12,0,0,,0,,8,33,12,0,0,0,0,0,7,0,Matches
2414,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,7.7,417,7,81,187,150,11,417,14,7,50.0,6,42.9,219,1030,458,13,10,1,8,6,250,28,Matches
2415,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,27.3,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574,27,34,2,34,15,970,35,Matches
2416,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,3.1,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137,3,4,2,8,4,82,22,Matches
2417,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,9.7,298,17,28,147,126,53,298,9,4,44.4,5,55.6,131,504,254,7,6,0,12,9,235,40,Matches
2418,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38.0,1082,936,1076,8,0,0,1082,0,0,,0,,685,3758,2281,0,0,0,1,0,432,0,Matches
2419,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,29.2,1858,139,589,837,451,29,1858,73,33,45.2,33,45.2,998,5308,2691,50,42,5,42,19,1087,147,Matches
2420,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,0.4,11,1,1,4,7,2,11,0,0,,0,,10,27,9,0,1,0,2,1,10,3,Matches
2421,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,2.9,102,8,24,43,39,5,102,6,3,50.0,2,33.3,58,508,239,5,9,4,12,6,64,11,Matches
2422,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,0.1,7,2,4,1,2,0,7,0,0,,0,,4,30,11,1,0,0,0,0,3,0,Matches
2423,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,27.7,1647,340,1037,568,57,16,1647,13,8,61.5,4,30.8,929,4383,2386,9,12,1,15,4,983,3,Matches
2424,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,18.0,1442,22,276,880,299,11,1442,29,11,37.9,9,31.0,903,4511,1934,27,32,2,32,15,1103,37,Matches
2425,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,3.6,155,4,26,82,47,2,155,5,2,40.0,3,60.0,84,434,208,6,3,1,4,6,94,7,Matches
2426,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17.0,692,605,692,0,0,0,692,0,0,,0,,346,1709,1260,0,0,0,1,0,273,0,Matches
2427,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,22.5,936,32,189,549,219,32,936,74,36,48.6,31,41.9,463,2623,1226,33,23,3,35,32,465,48,Matches
2428,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,25.7,1220,67,352,498,387,24,1220,57,24,42.1,22,38.6,592,3716,2045,60,45,5,28,21,610,95,Matches
2429,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,9.0,493,29,157,170,168,27,493,11,5,45.5,4,36.4,233,1435,815,24,11,5,11,10,270,64,Matches
2430,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,16.9,1032,16,185,467,395,63,1032,70,26,37.1,39,55.7,619,3834,1842,58,41,20,35,11,681,136,Matches
2431,Eniss Shabani,al ALB,MF,Mainz 05,de Bundesliga,19,2003,0.1,7,0,2,4,1,0,7,0,0,,0,,6,18,9,0,0,0,1,0,6,0,Matches
2432,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,28.4,2388,175,810,1124,475,22,2388,39,14,35.9,17,43.6,1298,6356,3352,53,44,3,24,8,1459,76,Matches
2433,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,0.4,28,0,8,18,2,0,28,0,0,,0,,10,63,19,0,0,0,0,0,17,0,Matches
2434,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,6.0,345,23,102,209,35,1,345,4,4,100.0,0,0.0,178,978,442,1,3,0,3,4,214,0,Matches
2435,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,9.0,316,4,31,140,151,34,316,25,8,32.0,13,52.0,170,899,337,7,4,3,37,17,222,53,Matches
2436,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,1.3,53,1,4,16,34,11,53,4,1,25.0,3,75.0,34,241,103,3,4,2,4,5,43,15,Matches
2437,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,2.4,91,3,10,28,54,15,91,5,2,40.0,2,40.0,71,352,130,5,4,1,5,5,70,29,Matches
2438,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,7.4,485,16,100,296,92,6,485,8,6,75.0,1,12.5,343,1717,666,7,10,2,6,7,313,13,Matches
2439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,22.0,1306,67,337,706,271,18,1306,27,12,44.4,14,51.9,650,3159,1546,20,24,2,21,15,693,47,Matches
2440,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,19.3,717,8,39,281,409,120,717,61,21,34.4,29,47.5,478,2386,984,35,21,23,65,43,556,142,Matches
2441,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,24.5,1772,31,281,797,707,92,1772,64,28,43.8,29,45.3,1115,7092,3523,90,73,29,30,31,1324,188,Matches
