,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKatt,Yellow,Red,xG,npxG,xAG,npxG+xAG,Prg_Carries,Prg_Passes,Prg_Passes_Received,Goals_per90,Assits_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Matches
932,Pablo Fornals,es ESP,"FW,MF",West Ham,eng Premier League,26,1996,32,17,"1,503",16.7,3,1,4,3,0,0,0,0,2.2,2.2,1.7,3.9,33,89,101,0.18,0.06,0.24,0.18,0.24,0.13,0.10,0.24,0.13,0.24,Matches
933,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,30,1991,30,16,"1,482",16.5,6,4,10,4,2,2,2,0,4.9,3.3,2.3,5.6,20,67,77,0.36,0.24,0.61,0.24,0.49,0.30,0.14,0.43,0.20,0.34,Matches
934,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,30,1991,12,5,479,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,4,33,7,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.17,0.01,0.17,Matches
935,Fraser Forster,eng ENG,GK,Tottenham,eng Premier League,34,1988,14,13,"1,215",13.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
936,Philipp Förster,de GER,MF,Bochum,de Bundesliga,27,1995,25,15,"1,309",14.5,3,7,10,3,0,0,4,0,1.4,1.4,3.4,4.8,19,63,47,0.21,0.48,0.69,0.21,0.69,0.10,0.23,0.33,0.10,0.33,Matches
937,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,30,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
938,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,24,1998,11,1,191,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,3,7,8,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18,Matches
939,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,29,1993,30,17,"1,738",19.3,0,2,2,0,0,0,4,0,0.2,0.2,1.7,1.8,51,70,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.09,0.01,0.09,Matches
940,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,24,22,"1,958",21.8,1,0,1,1,0,0,6,0,1.1,1.1,1.6,2.7,47,100,18,0.05,0.00,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches
941,Raphael Framberger,de GER,"DF,FW",Augsburg,de Bundesliga,26,1995,3,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
942,Tyrese Francois,au AUS,FW,Fulham,eng Premier League,22,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
943,Bartol Franjić,hr CRO,MF,Wolfsburg,de Bundesliga,22,2000,5,3,227,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,3,4,1,0.00,0.40,0.40,0.00,0.40,0.10,0.04,0.14,0.10,0.14,Matches
944,Przemysław Frankowski,pl POL,"DF,MF",Lens,fr Ligue 1,27,1995,37,31,"2,833",31.5,5,3,8,2,3,3,4,0,4.2,1.8,6.8,8.6,51,132,237,0.16,0.10,0.25,0.06,0.16,0.13,0.22,0.35,0.06,0.27,Matches
945,Ryan Fraser,sct SCO,FW,Newcastle Utd,eng Premier League,28,1994,8,3,313,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,9,23,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20,Matches
946,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,22,1999,36,35,"2,873",31.9,7,0,7,7,0,0,4,0,7.8,7.8,1.9,9.7,73,137,94,0.22,0.00,0.22,0.22,0.22,0.24,0.06,0.30,0.24,0.30,Matches
947,Oscar Fraulo,dk DEN,"FW,MF",Gladbach,de Bundesliga,18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
948,Fred,br BRA,MF,Manchester Utd,eng Premier League,29,1993,35,12,"1,249",13.9,2,2,4,2,0,0,6,0,2.0,2.0,2.9,4.9,10,76,50,0.14,0.14,0.29,0.14,0.29,0.14,0.21,0.35,0.14,0.35,Matches
949,Ryan Fredericks,eng ENG,DF,Bournemouth,eng Premier League,29,1992,12,5,533,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,15,28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
950,Iván Fresneda,es ESP,DF,Valladolid,es La Liga,17,2004,22,18,"1,743",19.4,0,0,0,0,0,0,3,0,0.6,0.6,1.5,2.1,48,62,101,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
951,Remo Freuler,ch SUI,MF,Nott'ham Forest,eng Premier League,30,1992,28,24,"2,161",24.0,0,0,0,0,0,0,4,0,0.4,0.4,0.8,1.2,7,54,11,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
952,Michael Frey,ch SUI,FW,Schalke 04,de Bundesliga,28,1994,15,10,868,9.6,0,3,3,0,0,0,2,0,1.7,1.7,1.8,3.5,10,22,65,0.00,0.31,0.31,0.00,0.31,0.18,0.19,0.37,0.18,0.37,Matches
953,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,24,1998,30,30,"2,594",28.8,0,0,0,0,0,0,8,1,0.5,0.5,0.4,1.0,14,115,11,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
954,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,26,1995,23,13,"1,248",13.9,1,0,1,1,0,0,2,0,0.9,0.9,0.5,1.3,3,35,6,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09,Matches
955,Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,de Bundesliga,21,2000,34,32,"2,708",30.1,8,7,15,8,0,0,4,0,7.6,7.6,6.2,13.8,155,62,250,0.27,0.23,0.50,0.27,0.50,0.25,0.21,0.46,0.25,0.46,Matches
956,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,24,1998,33,21,"1,884",20.9,5,2,7,4,1,1,2,0,3.6,2.9,4.8,7.6,93,83,142,0.24,0.10,0.33,0.19,0.29,0.17,0.23,0.40,0.14,0.37,Matches
957,Angelo Fulgini,fr FRA,"MF,FW",Lens,fr Ligue 1,25,1996,17,12,858,9.5,1,1,2,1,0,0,0,0,1.3,1.3,2.7,4.0,20,43,70,0.10,0.10,0.21,0.10,0.21,0.13,0.29,0.42,0.13,0.42,Matches
958,Angelo Fulgini,fr FRA,MF,Mainz 05,de Bundesliga,25,1996,16,5,525,5.8,0,1,1,0,0,0,1,0,0.6,0.6,0.8,1.4,3,29,43,0.00,0.17,0.17,0.00,0.17,0.10,0.13,0.23,0.10,0.23,Matches
959,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,29,1993,28,28,"2,477",27.5,16,5,21,11,5,5,4,0,12.8,8.6,3.6,12.2,41,90,200,0.58,0.18,0.76,0.40,0.58,0.47,0.13,0.60,0.31,0.44,Matches
960,Matteo Gabbia,it ITA,DF,Milan,it Serie A,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,15,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
961,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,30,1991,35,27,"2,354",26.2,7,2,9,7,0,0,6,0,7.4,7.4,4.5,11.9,32,55,111,0.27,0.08,0.34,0.27,0.34,0.28,0.17,0.45,0.28,0.45,Matches
962,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,1.18,1.18,2.37,1.18,2.37,1.42,0.22,1.64,1.42,1.64,Matches
963,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,28,1994,19,7,783,8.7,0,0,0,0,0,0,5,1,0.9,0.9,0.3,1.1,20,39,22,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.13,0.10,0.13,Matches
964,Adolfo Gaich,ar ARG,FW,Hellas Verona,it Serie A,23,1999,16,8,726,8.1,2,0,2,2,0,0,2,0,2.5,2.5,0.4,2.9,6,11,33,0.25,0.00,0.25,0.25,0.25,0.31,0.05,0.36,0.31,0.36,Matches
965,Cody Gakpo,nl NED,"FW,MF",Liverpool,eng Premier League,23,1999,21,17,"1,458",16.2,7,2,9,7,0,0,0,0,6.2,6.2,2.7,8.9,36,50,109,0.43,0.12,0.56,0.43,0.56,0.38,0.17,0.55,0.38,0.55,Matches
966,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,37,36,"3,160",35.1,0,3,3,0,0,0,6,0,0.6,0.6,4.1,4.6,141,125,244,0.00,0.09,0.09,0.00,0.09,0.02,0.12,0.13,0.02,0.13,Matches
967,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,28,1993,30,28,"2,449",27.2,0,1,1,0,0,0,12,0,0.3,0.3,1.4,1.7,20,127,21,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Matches
968,Pablo Galdames Millán,cl CHI,MF,Cremonese,it Serie A,25,1996,13,10,734,8.2,1,2,3,1,0,0,2,0,0.3,0.3,1.1,1.4,5,33,17,0.12,0.25,0.37,0.12,0.37,0.04,0.13,0.17,0.04,0.17,Matches
969,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,22,2000,35,18,"1,621",18.0,3,1,4,3,0,0,11,1,2.5,2.5,2.3,4.7,40,105,104,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,0.14,0.26,Matches
970,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,32,28,"2,486",27.6,0,1,1,0,0,0,5,1,0.6,0.6,1.9,2.6,71,154,65,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09,Matches
971,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,29,1993,30,30,"2,667",29.6,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
972,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,19,17,"1,477",16.4,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,10,56,21,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
973,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,35,1987,34,23,"2,098",23.3,10,0,10,9,1,2,1,1,8.0,6.3,3.3,9.6,48,69,158,0.43,0.00,0.43,0.39,0.39,0.34,0.14,0.49,0.27,0.41,Matches
974,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,32,1989,33,32,"2,577",28.6,0,1,1,0,0,0,7,0,0.7,0.7,1.1,1.8,27,98,19,0.00,0.03,0.03,0.00,0.03,0.03,0.04,0.06,0.03,0.06,Matches
975,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,23,1999,28,16,"1,520",16.9,5,3,8,5,0,0,0,0,3.7,3.7,1.7,5.4,27,20,101,0.30,0.18,0.47,0.30,0.47,0.22,0.10,0.32,0.22,0.32,Matches
976,Ignatius Ganago,cm CMR,FW,Lens,fr Ligue 1,23,1999,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
977,Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",Bochum,de Bundesliga,26,1996,16,0,247,2.7,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.9,5,12,19,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.34,0.17,0.34,Matches
978,Aleix García,es ESP,MF,Girona,es La Liga,25,1997,30,26,"2,337",26.0,1,5,6,1,0,0,1,0,1.8,1.8,6.2,8.0,41,156,76,0.04,0.19,0.23,0.04,0.23,0.07,0.24,0.31,0.07,0.31,Matches
979,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,29,1992,35,34,"2,870",31.9,5,5,10,5,0,0,7,0,3.6,3.6,5.7,9.3,116,71,293,0.16,0.16,0.31,0.16,0.31,0.11,0.18,0.29,0.11,0.29,Matches
980,Borja García,es ESP,"MF,FW",Girona,es La Liga,31,1990,11,10,679,7.5,1,0,1,1,0,0,1,0,0.7,0.7,0.6,1.3,7,39,32,0.13,0.00,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,Matches
981,Carlos García,es ESP,DF,Cádiz,es La Liga,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,3.60,3.60,0.00,3.60,0.00,0.40,0.40,0.00,0.40,Matches
982,Dani García,es ESP,MF,Athletic Club,es La Liga,32,1990,25,18,"1,485",16.5,0,2,2,0,0,0,6,0,1.4,1.4,0.7,2.1,6,73,8,0.00,0.12,0.12,0.00,0.12,0.09,0.04,0.13,0.09,0.13,Matches
983,David García,es ESP,DF,Osasuna,es La Liga,28,1994,32,31,"2,680",29.8,2,0,2,2,0,0,8,1,0.7,0.7,0.4,1.1,16,105,4,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches
984,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,21,2001,24,15,"1,417",15.7,1,0,1,1,0,0,3,0,1.6,1.6,0.2,1.8,25,105,6,0.06,0.00,0.06,0.06,0.06,0.10,0.02,0.11,0.10,0.11,Matches
985,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,38,38,"3,407",37.9,2,3,5,2,0,0,1,0,1.2,1.2,1.6,2.8,183,147,167,0.05,0.08,0.13,0.05,0.13,0.03,0.04,0.07,0.03,0.07,Matches
986,Joan García,es ESP,GK,Espanyol,es La Liga,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
987,Raúl García,es ESP,"FW,MF",Athletic Club,es La Liga,36,1986,35,6,967,10.7,2,3,5,2,0,0,4,0,5.2,5.2,1.1,6.3,12,38,62,0.19,0.28,0.47,0.19,0.47,0.48,0.10,0.59,0.48,0.59,Matches
988,Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,29,1993,29,11,"1,159",12.9,2,2,4,2,0,0,2,0,1.8,1.8,2.0,3.8,16,40,92,0.16,0.16,0.31,0.16,0.31,0.14,0.15,0.29,0.14,0.29,Matches
989,Unai García,es ESP,DF,Osasuna,es La Liga,30,1992,21,20,"1,713",19.0,0,1,1,0,0,0,6,1,0.2,0.2,0.1,0.3,11,51,3,0.00,0.05,0.05,0.00,0.05,0.01,0.00,0.02,0.01,0.02,Matches
990,Alejandro Garnacho,ar ARG,"FW,MF",Manchester Utd,eng Premier League,18,2004,19,5,569,6.3,3,2,5,3,0,0,3,0,3.0,3.0,1.0,4.1,33,12,85,0.47,0.32,0.79,0.47,0.79,0.48,0.16,0.64,0.48,0.64,Matches
991,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,21,2001,16,7,804,8.9,0,1,1,0,0,0,3,0,0.8,0.8,0.5,1.3,8,33,18,0.00,0.11,0.11,0.00,0.11,0.09,0.06,0.14,0.09,0.14,Matches
992,Felix Garreta,es ESP,DF,Betis,es La Liga,18,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
993,Aleix Garrido,es ESP,FW,Barcelona,es La Liga,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
994,Sékou Gassama,sn SEN,FW,Valladolid,es La Liga,27,1995,1,0,36,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,1,0.00,0.00,0.00,0.00,0.00,1.06,0.09,1.15,1.06,1.15,Matches
995,Johan Gastien,fr FRA,MF,Clermont Foot,fr Ligue 1,34,1988,31,29,"2,603",28.9,4,3,7,4,0,0,7,0,1.2,1.2,2.1,3.3,13,219,27,0.14,0.10,0.24,0.14,0.24,0.04,0.07,0.12,0.04,0.12,Matches
996,Federico Gatti,it ITA,DF,Juventus,it Serie A,24,1998,18,16,"1,448",16.1,0,0,0,0,0,0,4,0,0.6,0.6,1.5,2.0,18,56,13,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.13,0.03,0.13,Matches
997,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,17,2004,36,30,"2,531",28.1,2,4,6,2,0,0,10,0,3.2,3.2,3.7,6.9,49,134,153,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24,Matches
998,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,30,1992,28,28,"2,520",28.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
999,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,31,1990,38,38,"3,420",38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1000,Dario Gebuhr,de GER,DF,Eint Frankfurt,de Bundesliga,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1001,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,24,1998,27,27,"1,952",21.7,1,3,4,1,0,0,9,0,0.2,0.2,2.7,2.9,21,99,22,0.05,0.14,0.18,0.05,0.18,0.01,0.12,0.13,0.01,0.13,Matches
1002,Joe Gelhardt,eng ENG,FW,Leeds United,eng Premier League,20,2002,15,1,212,2.4,0,2,2,0,0,0,1,0,0.8,0.8,0.5,1.3,2,6,21,0.00,0.85,0.85,0.00,0.85,0.36,0.20,0.55,0.36,0.55,Matches
1003,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,22,2000,37,35,"3,101",34.5,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,47,112,107,0.00,0.06,0.06,0.00,0.06,0.02,0.08,0.10,0.02,0.10,Matches
1004,Denis Genreau,au AUS,MF,Toulouse,fr Ligue 1,23,1999,20,7,657,7.3,0,1,1,0,0,0,3,0,0.6,0.6,0.7,1.3,9,27,34,0.00,0.14,0.14,0.00,0.14,0.08,0.10,0.18,0.08,0.18,Matches
1005,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,28,1994,29,22,"1,866",20.7,6,4,10,6,0,0,3,0,5.7,5.7,2.2,7.9,12,82,88,0.29,0.19,0.48,0.29,0.48,0.28,0.11,0.38,0.28,0.38,Matches
1006,Valère Germain,fr FRA,"FW,MF",Montpellier,fr Ligue 1,32,1990,31,5,688,7.6,2,0,2,2,0,0,1,1,2.5,2.5,0.6,3.1,6,15,46,0.26,0.00,0.26,0.26,0.26,0.33,0.07,0.40,0.33,0.40,Matches
1007,Gerson,br BRA,MF,Marseille,fr Ligue 1,25,1997,10,6,417,4.6,2,0,2,2,0,0,1,0,0.8,0.8,0.3,1.1,9,21,29,0.43,0.00,0.43,0.43,0.43,0.18,0.06,0.24,0.18,0.24,Matches
1008,Ismaël Gharbi,es ESP,"MF,FW",Paris S-G,fr Ligue 1,18,2004,6,0,58,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,1,8,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
1009,Paolo Ghiglione,it ITA,DF,Cremonese,it Serie A,25,1997,15,8,711,7.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.5,5,19,35,0.13,0.13,0.25,0.13,0.25,0.10,0.08,0.18,0.10,0.18,Matches
1010,Saman Ghoddos,ir IRN,"MF,FW",Brentford,eng Premier League,28,1993,15,0,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,1,8,6,0.00,0.00,0.00,0.00,0.00,0.03,0.27,0.30,0.03,0.30,Matches
1011,Faouzi Ghoulam,dz ALG,DF,Angers,fr Ligue 1,31,1991,7,6,479,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.8,4,19,20,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.16,0.01,0.16,Matches
1012,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,eng Premier League,22,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,4,12,12,0.00,0.00,0.00,0.00,0.00,0.36,0.04,0.40,0.36,0.40,Matches
1013,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,22,2000,35,34,"2,971",33.0,5,8,13,3,2,2,5,0,6.0,4.4,8.2,12.7,69,131,157,0.15,0.24,0.39,0.09,0.33,0.18,0.25,0.43,0.13,0.38,Matches
1014,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,30,1991,26,14,"1,302",14.5,0,2,2,0,0,0,4,0,1.1,1.1,1.7,2.8,14,50,50,0.00,0.14,0.14,0.00,0.14,0.08,0.11,0.19,0.08,0.19,Matches
1015,Samuel Gigot,fr FRA,DF,Marseille,fr Ligue 1,28,1993,26,24,"1,879",20.9,2,2,4,2,0,0,5,2,2.6,2.6,0.4,3.0,33,74,19,0.10,0.10,0.19,0.10,0.19,0.12,0.02,0.14,0.12,0.14,Matches
1016,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,34,1987,23,23,"2,070",23.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1017,Bryan Gil,es ESP,"MF,FW",Tottenham,eng Premier League,21,2001,4,2,148,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,4,5,15,0.00,0.61,0.61,0.00,0.61,0.06,0.11,0.17,0.06,0.17,Matches
1018,Bryan Gil,es ESP,"FW,DF",Sevilla,es La Liga,21,2001,17,10,918,10.2,2,2,4,2,0,0,4,0,2.9,2.9,0.7,3.5,28,22,75,0.20,0.20,0.39,0.20,0.39,0.28,0.07,0.35,0.28,0.35,Matches
1019,David Gil,es ESP,GK,Cádiz,es La Liga,28,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1020,Óscar Gil,es ESP,DF,Espanyol,es La Liga,25,1997,33,31,"2,559",28.4,0,1,1,0,0,0,14,0,0.6,0.6,2.9,3.5,39,47,111,0.00,0.04,0.04,0.00,0.04,0.02,0.10,0.12,0.02,0.12,Matches
1021,Mario Gila,es ESP,DF,Lazio,it Serie A,21,2000,4,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1022,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,21,2001,14,7,507,5.6,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.8,5,35,4,0.00,0.18,0.18,0.00,0.18,0.09,0.04,0.13,0.09,0.13,Matches
1023,Álvaro Giménez,es ESP,FW,Cádiz,es La Liga,31,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1024,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,18,2004,3,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,6,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
1025,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,28,1994,34,34,"3,060",34.0,4,1,5,4,0,0,3,0,1.9,1.9,0.9,2.9,23,122,11,0.12,0.03,0.15,0.12,0.15,0.06,0.03,0.08,0.06,0.08,Matches
1026,Andrei Girotto,br BRA,"DF,MF",Nantes,fr Ligue 1,30,1992,36,36,"3,149",35.0,1,1,2,1,0,0,7,0,1.7,1.7,1.9,3.6,14,140,7,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.10,0.05,0.10,Matches
1027,Olivier Giroud,fr FRA,FW,Milan,it Serie A,35,1986,33,25,"2,139",23.8,13,5,18,10,3,3,8,1,12.7,10.4,4.0,14.4,12,36,152,0.55,0.21,0.76,0.42,0.63,0.53,0.17,0.70,0.44,0.61,Matches
1028,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,27,1995,34,22,"1,941",21.6,14,5,19,13,1,1,0,0,11.2,10.4,5.3,15.7,74,82,217,0.65,0.23,0.88,0.60,0.83,0.52,0.25,0.76,0.48,0.73,Matches
1029,Wilfried Gnonto,it ITA,"FW,MF",Leeds United,eng Premier League,18,2003,24,14,"1,354",15.0,2,4,6,2,0,0,7,0,1.8,1.8,2.2,4.0,66,35,136,0.13,0.27,0.40,0.13,0.40,0.12,0.15,0.27,0.12,0.27,Matches
1030,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,24,1998,13,10,802,8.9,0,1,1,0,0,0,2,0,1.2,1.2,0.2,1.4,9,19,7,0.00,0.11,0.11,0.00,0.11,0.14,0.02,0.16,0.14,0.16,Matches
1031,Pierluigi Gollini,it ITA,GK,Fiorentina,it Serie A,27,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1032,Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,27,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
1033,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,26,1996,34,29,"2,464",27.4,8,7,15,8,0,0,5,0,5.3,5.3,5.8,11.1,89,132,210,0.29,0.26,0.55,0.29,0.55,0.19,0.21,0.40,0.19,0.40,Matches
1034,André Gomes,pt POR,MF,Lille,fr Ligue 1,29,1993,26,18,"1,629",18.1,3,2,5,3,0,0,6,0,1.1,1.1,1.2,2.3,26,160,33,0.17,0.11,0.28,0.17,0.28,0.06,0.07,0.13,0.06,0.13,Matches
