,Player,Nationality,Position,Squad,Competition,Age,Year_of_Birth,Matches_Played,Minutes,Minutes_Per_Match_Played,Percentage_of_Squad_Minutes_Played,90s_Played,Starts,Minutes_Per_Match_Started,Complete_Matches_Played,Games_Played_as_Sub,Minutes_Per_Substitution,Games_as_Unused_Sub,Points_per_Match,Goals_Scored_(on_pitch),Goals_Allowed_(on_pitch),Plus/Minus,Plus/Minus_per_90,On-Off,xG_(on_pitch),xGA_(on_pitch),xG_Plus/Minus,xG_Plus/Minus_per_90,xG_On-Off,Matches
2920,Martin Satriano,uy URU,FW,Empoli,it Serie A,21,2001,31,"1,705",55,49.9,18.9,20,76,5,11,17,6,1.03,15,27,-12,-0.63,-0.63,19.0,27.8,-8.8,-0.46,+0.10,Matches
2921,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,30,1991,30,"2,546",85,74.4,28.3,30,85,19,0,,0,1.30,40,48,-8,-0.28,-1.42,37.4,48.5,-11.2,-0.40,-0.52,Matches
2922,Esteban Saveljich,me MNE,FW,Rayo Vallecano,es La Liga,31,1991,1,1,1,0.0,0.0,0,,0,1,1,28,1.50,0,4,-4,-360.00,-359.89,0.0,0.2,-0.2,-13.80,-13.64,Matches
2923,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,31,1991,22,"1,943",88,56.8,21.6,22,88,19,0,,1,1.86,33,17,+16,+0.74,-0.54,31.2,22.9,+8.3,+0.39,-0.38,Matches
2924,Christian Saydee,lr LBR,FW,Bournemouth,eng Premier League,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2925,Simone Scaglia,it ITA,GK,Juventus,it Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2926,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,19,2002,28,"2,208",79,72.2,24.5,25,86,15,3,16,6,1.29,39,35,+4,+0.16,+0.90,35.7,36.7,-1.0,-0.04,0.00,Matches
2927,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,18,2003,32,"2,335",73,68.3,25.9,29,79,15,3,19,4,1.75,46,35,+11,+0.42,-0.16,36.8,29.9,+6.9,+0.27,-0.51,Matches
2928,Gianluca Scamacca,it ITA,FW,West Ham,eng Premier League,23,1999,16,926,58,27.1,10.3,11,73,3,5,24,4,0.88,9,12,-3,-0.29,+0.07,13.4,11.4,+2.0,+0.19,+0.41,Matches
2929,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,eng Premier League,28,1994,6,181,30,5.3,2.0,2,55,0,4,18,3,1.17,1,1,0,0.00,+0.83,2.4,2.8,-0.4,-0.20,+0.48,Matches
2930,Kevin Schade,de GER,FW,Brentford,eng Premier League,20,2001,18,732,41,21.4,8.1,7,75,1,11,19,2,1.72,11,7,+4,+0.49,+0.22,15.9,7.9,+8.0,+0.98,+1.02,Matches
2931,Kevin Schade,de GER,"FW,MF",Freiburg,de Bundesliga,20,2001,8,182,23,5.9,2.0,1,56,0,7,18,2,1.50,2,6,-4,-1.98,-2.32,0.6,4.3,-3.6,-1.80,-1.89,Matches
2932,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,23,1999,16,860,54,28.1,9.6,10,73,1,6,23,1,2.06,12,6,+6,+0.63,+0.34,8.6,8.6,0.0,0.00,+0.19,Matches
2933,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,30,1991,36,"3,206",89,93.7,35.6,36,89,32,0,,1,1.97,67,28,+39,+1.09,+2.78,69.8,35.7,+34.2,+0.96,+1.70,Matches
2934,Julius Schell,de GER,MF,Schalke 04,de Bundesliga,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2935,Johannes Schenk,de GER,GK,Bayern Munich,de Bundesliga,19,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2936,Derry Scherhant,de GER,"FW,MF",Hertha BSC,de Bundesliga,19,2002,10,285,29,9.3,3.2,2,54,0,8,22,5,0.70,4,11,-7,-2.21,-1.56,5.1,8.3,-3.2,-1.00,-0.44,Matches
2937,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,26,1996,14,941,67,30.8,10.5,10,83,6,4,27,0,0.86,16,21,-5,-0.48,-1.03,16.4,17.8,-1.4,-0.13,-0.56,Matches
2938,Kingsley Schindler,gh GHA,"DF,MF",Köln,de Bundesliga,29,1993,29,"1,088",38,35.6,12.1,8,72,2,21,24,4,1.24,20,22,-2,-0.17,-0.03,19.7,16.0,+3.7,+0.31,+0.24,Matches
2939,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,22,"1,506",68,49.2,16.7,16,87,12,6,19,5,2.23,40,17,+23,+1.37,+1.37,34.8,16.4,+18.4,+1.10,+0.69,Matches
2940,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,25,1997,2,14,7,0.5,0.2,0,,0,2,7,13,3.00,0,0,0,0.00,-0.21,0.2,0.3,-0.1,-0.81,-0.79,Matches
2941,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,25,1997,13,734,56,24.0,8.2,8,81,7,5,18,3,1.15,8,18,-10,-1.23,-0.37,9.6,12.8,-3.1,-0.38,+0.49,Matches
2942,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,22,1999,28,"2,252",80,73.6,25.0,27,83,23,1,1,3,2.11,57,34,+23,+0.92,-0.86,44.3,32.5,+11.9,+0.47,-1.31,Matches
2943,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,29,1992,34,"2,531",74,74.0,28.1,30,81,11,4,23,0,1.18,33,38,-5,-0.18,+0.23,29.5,36.4,-6.9,-0.25,-0.05,Matches
2944,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36,"3,240",90,94.7,36.0,36,90,36,0,,2,1.58,47,35,+12,+0.33,+0.83,54.7,42.3,+12.4,+0.34,+0.24,Matches
2945,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32,1990,3,41,14,1.3,0.5,0,,0,3,14,9,1.33,0,1,-1,-2.20,-2.43,1.0,1.5,-0.4,-0.93,-0.92,Matches
2946,Maximilian Schmid,de GER,FW,Köln,de Bundesliga,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2947,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,22,2000,27,"1,520",56,49.7,16.9,15,81,5,12,26,1,1.07,23,29,-6,-0.36,+0.05,20.5,26.0,-5.5,-0.33,+0.04,Matches
2948,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,20,2002,5,251,50,8.2,2.8,3,69,0,2,22,4,1.00,4,2,+2,+0.72,+0.56,4.6,3.5,+1.1,+0.39,+0.45,Matches
2949,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,24,1998,24,"1,087",45,35.5,12.1,11,71,3,13,23,9,0.83,16,22,-6,-0.50,-0.18,15.6,18.0,-2.4,-0.20,+0.23,Matches
2950,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,31,"2,420",78,79.1,26.9,30,80,18,1,29,0,1.16,34,38,-4,-0.15,-0.01,33.1,33.4,-0.3,-0.01,-0.80,Matches
2951,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,33,"2,509",76,73.4,27.9,29,84,17,4,16,1,1.27,35,37,-2,-0.07,-0.66,32.4,36.0,-3.6,-0.13,-0.01,Matches
2952,Philipp Schulze,de GER,GK,Wolfsburg,de Bundesliga,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2953,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,30,"2,326",78,68.0,25.8,28,82,21,2,14,4,1.43,26,29,-3,-0.12,-0.45,28.6,25.1,+3.4,+0.13,+0.27,Matches
2954,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34,"3,060",90,100.0,34.0,34,90,34,0,,0,1.24,49,54,-5,-0.15,,47.9,42.6,+5.3,+0.16,,Matches
2955,Joshua Schwirten,de GER,MF,Köln,de Bundesliga,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2956,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,23,"2,035",88,66.5,22.6,22,90,22,1,55,11,0.83,24,58,-34,-1.50,-1.33,26.5,40.8,-14.3,-0.63,-0.35,Matches
2957,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,2,149,75,4.4,1.7,2,75,1,0,,9,0.00,1,3,-2,-1.21,-1.07,1.4,2.1,-0.7,-0.41,-0.21,Matches
2958,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,19,519,27,15.2,5.8,6,65,0,13,10,17,1.21,2,5,-3,-0.52,-0.64,5.3,6.5,-1.2,-0.20,-0.29,Matches
2959,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,18,887,49,25.9,9.9,10,67,0,8,28,1,1.11,14,11,+3,+0.30,+0.77,11.5,15.6,-4.1,-0.42,-0.46,Matches
2960,Jacopo Seghetti,it ITA,GK,Empoli,it Serie A,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2961,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,1,4,4,0.1,0.0,0,,0,1,4,5,0.00,0,0,0,0.00,+1.24,0.1,0.1,0.0,0.00,+0.85,Matches
2962,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,1,21,21,0.6,0.2,0,,0,1,21,1,3.00,0,1,-1,-4.29,-4.34,0.6,1.0,-0.4,-1.63,-1.69,Matches
2963,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,20,691,35,22.6,7.7,4,85,2,16,22,4,1.75,13,11,+2,+0.26,-0.16,11.8,10.6,+1.2,+0.16,+0.38,Matches
2964,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,28,"2,458",88,71.9,27.3,28,88,23,0,,0,1.71,37,33,+4,+0.15,+0.89,35.8,39.4,-3.6,-0.13,+0.53,Matches
2965,Dennis Seimen,de GER,GK,Stuttgart,de Bundesliga,16,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2966,Kristian Sekularac,eng ENG,MF,Fulham,eng Premier League,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2967,Nikola Sekulov,it ITA,MF,Juventus,it Serie A,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2968,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,13,282,22,9.2,3.1,3,59,0,10,10,1,0.92,4,9,-5,-1.60,-0.88,4.0,5.7,-1.8,-0.57,+0.04,Matches
2969,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,17,869,51,28.4,9.7,12,62,1,5,25,1,1.24,11,16,-5,-0.52,-0.52,10.5,13.0,-2.5,-0.26,-0.58,Matches
2970,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.05,51,59,-8,-0.21,,48.5,55.4,-6.8,-0.18,,Matches
2971,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,36,"2,632",73,77.0,29.2,31,83,23,5,15,1,1.06,25,42,-17,-0.58,+0.56,25.0,49.0,-24.0,-0.82,-0.93,Matches
2972,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,5,36,7,1.1,0.4,0,,0,5,7,8,0.20,0,1,-1,-2.50,-2.50,0.5,0.8,-0.3,-0.87,-0.75,Matches
2973,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,11,258,23,7.5,2.9,2,77,1,9,12,4,1.45,3,6,-3,-1.05,-0.16,3.6,6.8,-3.3,-1.14,-0.51,Matches
2974,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,1,9,9,0.3,0.1,0,,0,1,9,1,1.00,0,0,0,0.00,+0.21,0.2,0.4,-0.2,-1.56,-1.39,Matches
2975,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,31,"2,491",80,72.8,27.7,29,85,22,2,12,5,0.90,28,55,-27,-0.98,-0.30,29.6,46.9,-17.3,-0.62,+0.15,Matches
2976,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,28,"1,618",58,47.3,18.0,21,70,4,7,22,5,1.36,17,25,-8,-0.44,-0.64,19.3,22.4,-3.1,-0.17,-0.06,Matches
2977,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,16,326,20,9.5,3.6,2,59,0,14,15,22,1.13,2,8,-6,-1.66,-1.51,2.9,5.2,-2.3,-0.64,-0.44,Matches
2978,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17,"1,530",90,44.7,17.0,17,90,17,0,,16,1.00,19,27,-8,-0.47,-0.18,17.6,31.1,-13.6,-0.80,+0.01,Matches
2979,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,32,"2,021",63,66.0,22.5,24,74,5,8,30,0,0.88,26,44,-18,-0.80,-0.02,25.5,39.1,-13.5,-0.60,+0.01,Matches
2980,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,32,"2,317",72,67.7,25.7,27,82,18,5,22,4,0.78,25,50,-25,-0.97,-0.32,27.7,45.5,-17.8,-0.69,+0.09,Matches
2981,Alessandro Sersanti,it ITA,MF,Juventus,it Serie A,20,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2982,Zidan Sertdemir,dk DEN,MF,Leverkusen,de Bundesliga,17,2005,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2983,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,17,813,48,23.8,9.0,9,75,3,8,17,4,1.65,17,15,+2,+0.22,+0.05,13.5,10.8,+2.7,+0.30,+0.13,Matches
2984,Andres Sfait,ro ROU,MF,Salernitana,it Serie A,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2985,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,29,"1,523",53,44.5,16.9,14,77,5,15,30,5,1.62,35,16,+19,+1.12,+1.45,32.2,16.0,+16.2,+0.96,+0.53,Matches
2986,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,19,2003,1,10,10,0.3,0.1,0,,0,1,10,2,0.00,0,0,0,0.00,+0.03,0.5,0.0,+0.5,+4.53,+4.74,Matches
2987,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,31,"2,552",82,74.6,28.4,30,84,24,1,45,4,1.74,43,35,+8,+0.28,-0.44,45.3,38.0,+7.3,+0.26,-0.78,Matches
2988,George Shelvey,eng ENG,GK,Nott'ham Forest,eng Premier League,21,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2989,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,3,37,12,1.1,0.4,0,,0,3,12,3,3.00,1,1,0,0.00,-0.93,0.5,0.6,-0.1,-0.28,-1.15,Matches
2990,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,8,540,68,15.8,6.0,6,78,2,2,35,2,0.25,4,10,-6,-1.00,-0.25,4.0,10.7,-6.7,-1.12,-0.55,Matches
2991,Aimar Sher,se SWE,MF,Spezia,it Serie A,19,2002,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
2992,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,15,809,54,23.7,9.0,9,80,6,6,15,3,0.56,6,16,-10,-1.11,-0.39,11.1,12.6,-1.5,-0.17,+0.40,Matches
2993,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,6,119,20,3.5,1.3,1,65,0,5,11,13,1.17,2,1,+1,+0.76,+0.46,2.7,0.9,+1.8,+1.38,+0.74,Matches
2994,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2995,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,14,218,16,6.4,2.4,1,57,0,13,12,7,1.50,4,1,+3,+1.24,+1.32,3.7,1.8,+1.9,+0.79,+0.60,Matches
2996,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,15,665,44,19.4,7.4,7,78,3,8,15,1,1.27,6,8,-2,-0.27,-0.14,11.3,10.2,+1.1,+0.15,+0.34,Matches
2997,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,27,"1,977",73,64.6,22.0,23,83,18,4,16,4,1.63,29,32,-3,-0.14,-0.97,28.9,33.0,-4.2,-0.19,-0.47,Matches
2998,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,31,"1,738",56,56.8,19.3,20,77,6,11,17,3,1.84,37,25,+12,+0.62,-0.13,36.5,23.0,+13.5,+0.70,-0.11,Matches
2999,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,34,"2,205",65,64.5,24.5,24,85,16,10,16,4,2.35,61,24,+37,+1.51,-0.27,48.1,22.9,+25.1,+1.03,-0.56,Matches
3000,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,35,"2,896",83,84.7,32.2,32,88,27,3,31,1,1.69,60,44,+16,+0.50,+1.18,53.2,44.1,+9.1,+0.28,+0.32,Matches
3001,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,28,"1,937",69,56.6,21.5,25,73,1,3,35,1,2.11,37,21,+16,+0.74,+0.74,31.4,17.4,+14.0,+0.65,+0.32,Matches
3002,Joel da Silva Kiala,de GER,DF,Hertha BSC,de Bundesliga,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3003,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26,"2,340",90,68.4,26.0,26,90,26,0,,11,1.54,33,32,+1,+0.04,-0.29,35.0,35.1,-0.1,-0.01,-0.17,Matches
3004,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,27,"2,352",87,68.8,26.1,26,87,25,1,84,2,1.19,27,32,-5,-0.19,+0.15,31.6,34.2,-2.6,-0.10,-0.06,Matches
3005,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.21,47,48,-1,-0.03,,46.9,51.8,-4.9,-0.13,,Matches
3006,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,34,"1,836",54,53.7,20.4,19,79,9,15,23,0,0.47,20,44,-24,-1.18,+0.19,21.9,32.3,-10.4,-0.51,+0.08,Matches
3007,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,24,"1,454",61,47.5,16.2,18,76,8,6,14,5,1.88,29,17,+12,+0.74,+0.13,29.8,15.0,+14.8,+0.91,+0.31,Matches
3008,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,25,406,16,11.9,4.5,1,75,0,24,14,10,2.20,9,7,+2,+0.44,-0.96,7.4,7.3,+0.1,+0.03,-0.95,Matches
3009,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,11,228,21,6.7,2.5,2,65,0,9,11,10,0.73,3,4,-1,-0.39,+0.23,3.2,6.5,-3.3,-1.30,-0.81,Matches
3010,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,34,"2,346",69,68.6,26.1,28,80,10,6,18,0,0.85,24,38,-14,-0.54,-0.20,28.5,36.8,-8.3,-0.32,-0.21,Matches
3011,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,31,"2,745",89,80.3,30.5,31,89,30,0,,4,1.45,42,37,+5,+0.16,+0.30,44.0,29.9,+14.1,+0.46,+0.03,Matches
3012,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,33,"1,570",48,45.9,17.4,16,75,3,17,21,4,0.67,15,30,-15,-0.86,-0.23,20.2,26.0,-5.8,-0.33,+0.17,Matches
3013,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,31,"2,046",66,59.8,22.7,24,78,9,7,24,3,1.32,26,27,-1,-0.04,-0.17,22.6,23.6,-1.0,-0.04,-0.23,Matches
3014,Viljami Sinisalo,fi FIN,GK,Aston Villa,eng Premier League,20,2001,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
3015,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,19,867,46,25.4,9.6,13,58,0,6,18,1,0.68,10,23,-13,-1.35,-0.75,13.4,15.7,-2.4,-0.25,+0.37,Matches
3016,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,12,344,29,11.2,3.8,4,69,0,8,9,17,1.83,9,9,0,0.00,-0.27,6.0,4.5,+1.4,+0.38,+0.14,Matches
3017,Xavi Sintes,es ESP,MF,Sevilla,es La Liga,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
3018,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,6,510,85,16.7,5.7,5,90,5,1,60,12,0.67,5,12,-7,-1.24,-1.38,6.6,8.4,-1.8,-0.33,-0.34,Matches
3019,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,2,17,9,0.6,0.2,0,,0,2,9,3,3.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-0.41,-0.39,Matches
3020,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1,90,90,2.6,1.0,1,90,1,0,,7,3.00,2,0,+2,+2.00,+1.78,1.7,1.8,-0.1,-0.09,-0.41,Matches
3021,Salvatore Sirigu,it ITA,GK,Napoli,it Serie A,35,1987,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
3022,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,24,1997,26,"1,310",50,38.3,14.6,13,74,5,13,27,2,1.15,18,21,-3,-0.21,+0.01,17.6,20.4,-2.8,-0.19,-0.02,Matches
3023,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,30,"1,918",64,56.1,21.3,22,82,9,8,15,2,0.90,21,35,-14,-0.66,-0.42,20.5,30.5,-10.0,-0.47,-0.49,Matches
3024,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,3,53,18,1.7,0.6,0,,0,3,18,3,0.00,1,2,-1,-1.70,-2.12,1.3,0.6,+0.6,+1.04,+1.20,Matches
3025,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,9,440,49,14.4,4.9,6,64,1,3,20,1,1.11,4,8,-4,-0.82,+0.28,6.5,8.7,-2.2,-0.44,+0.09,Matches
3026,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,32,"2,856",89,93.3,31.7,32,89,31,0,,0,1.25,46,52,-6,-0.19,-0.63,45.3,40.8,+4.5,+0.14,-0.22,Matches
3027,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,23,"1,491",65,43.6,16.6,18,82,8,5,5,10,1.43,27,28,-1,-0.06,-0.43,24.4,22.6,+1.8,+0.11,-0.15,Matches
3028,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,7,419,60,12.3,4.7,4,90,4,3,20,31,2.71,8,3,+5,+1.07,-0.25,9.7,3.9,+5.8,+1.24,+0.43,Matches
3029,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37,"3,330",90,97.4,37.0,37,90,37,0,,0,1.38,50,49,+1,+0.03,-2.97,43.2,47.9,-4.7,-0.13,+0.01,Matches
3030,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,23,"1,349",59,44.1,15.0,16,72,4,7,28,2,0.96,26,22,+4,+0.27,+0.95,22.8,22.0,+0.8,+0.05,+0.26,Matches
3031,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,21,"1,769",84,51.7,19.7,20,87,17,1,33,2,1.95,37,23,+14,+0.71,-0.11,32.8,17.6,+15.2,+0.77,-0.12,Matches
3032,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,2,23,12,0.7,0.3,0,,0,2,12,2,2.00,1,0,+1,+3.91,+4.10,0.5,0.4,+0.2,+0.61,+0.73,Matches
3033,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,16,986,62,28.8,11.0,11,78,4,5,26,0,0.88,11,15,-4,-0.37,-0.14,10.6,15.8,-5.2,-0.47,-0.20,Matches
3034,Rijad Smajic,ba BIH,DF,Köln,de Bundesliga,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
3035,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,32,"2,808",88,82.1,31.2,31,89,30,1,63,2,1.88,45,27,+18,+0.58,+1.46,50.9,25.0,+25.9,+0.83,+0.91,Matches
3036,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,37,"2,943",80,86.1,32.7,34,84,25,3,29,0,1.05,34,58,-24,-0.73,+1.15,33.5,53.2,-19.8,-0.60,+0.44,Matches
3037,Jordan Smith,eng ENG,GK,Nott'ham Forest,eng Premier League,27,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
3038,Matthew Smith,eng ENG,MF,Arsenal,eng Premier League,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
3039,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,12,172,14,5.0,1.9,0,,0,12,14,11,2.25,3,5,-2,-1.05,-2.35,3.1,2.7,+0.4,+0.19,-0.63,Matches
3040,Alex Smithies,eng ENG,GK,Leicester City,eng Premier League,32,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
3041,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,9,471,52,15.4,5.2,4,90,4,5,22,15,1.89,8,5,+3,+0.57,+0.47,7.7,8.9,-1.1,-0.22,-0.55,Matches
3042,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,2,29,15,0.8,0.3,0,,0,2,15,10,3.00,1,0,+1,+3.10,+1.94,0.5,0.0,+0.4,+1.27,+0.49,Matches
3043,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,6,198,33,5.8,2.2,2,79,1,4,10,9,0.50,1,3,-2,-0.91,-1.02,1.8,2.8,-1.0,-0.46,0.00,Matches
3044,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,23,"1,766",77,57.7,19.6,23,77,13,0,,4,1.17,26,40,-14,-0.71,+0.54,24.9,32.5,-7.6,-0.39,+0.88,Matches
3045,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,15,870,58,25.4,9.7,9,81,5,6,24,1,1.13,16,14,+2,+0.21,+0.56,14.0,11.0,+3.0,+0.31,+0.66,Matches
3046,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,33,"2,465",75,72.1,27.4,28,84,18,5,22,1,1.18,22,27,-5,-0.18,+1.51,32.5,39.7,-7.2,-0.26,+0.94,Matches
3047,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,10,349,35,10.2,3.9,3,77,1,7,17,16,1.50,7,5,+2,+0.52,+0.11,5.3,3.2,+2.1,+0.54,+0.04,Matches
3048,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,33,"2,860",87,83.6,31.8,32,88,19,1,45,0,1.15,35,52,-17,-0.53,+2.20,34.5,51.4,-16.9,-0.53,+0.82,Matches
