,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
1312,Luka Jović,rs SRB,"FW,MF",Fiorentina,it Serie A,24,1997,17.0,3,0,0,23,8,11,1,2,3,0,0,0,18,29,54,34.9,Matches
1313,Juanmi,es ESP,FW,Betis,es La Liga,29,1993,10.3,3,0,0,15,22,15,0,4,10,0,0,0,45,9,16,36.0,Matches
1314,Juanpe,es ESP,DF,Girona,es La Liga,31,1991,15.8,3,0,0,11,2,0,3,10,11,0,1,0,59,18,9,66.7,Matches
1315,Jubal,br BRA,DF,Auxerre,fr Ligue 1,28,1993,35.7,7,0,0,38,24,4,4,53,26,1,0,0,178,76,56,57.6,Matches
1316,Christopher Jullien,fr FRA,DF,Montpellier,fr Ligue 1,29,1993,29.9,5,0,0,33,6,3,0,43,28,0,2,0,141,86,40,68.3,Matches
1317,Anthony Jung,de GER,"DF,FW",Werder Bremen,de Bundesliga,30,1991,29.1,2,0,0,23,24,1,46,22,27,0,0,0,174,37,29,56.1,Matches
1318,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,fr Ligue 1,16,2006,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Matches
1319,Lago Junior,ci CIV,"FW,MF",Mallorca,es La Liga,31,1990,0.6,0,0,0,3,1,0,2,0,0,0,0,0,7,4,1,80.0,Matches
1320,Hamed Junior Traorè,ci CIV,"FW,MF",Bournemouth,eng Premier League,22,2000,4.7,0,0,0,4,4,1,41,2,11,0,0,0,33,3,2,60.0,Matches
1321,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,22,2000,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5,Matches
1322,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,22,2000,31.4,10,1,0,47,122,23,64,6,21,1,0,0,98,2,6,25.0,Matches
1323,Josip Juranović,hr CRO,DF,Union Berlin,de Bundesliga,26,1995,10.4,0,0,0,2,4,3,74,6,7,0,0,0,63,3,7,30.0,Matches
1324,James Justin,eng ENG,DF,Leicester City,eng Premier League,24,1998,13.9,0,0,0,8,29,2,21,15,18,1,0,0,64,23,32,41.8,Matches
1325,Filip Jørgensen,dk DEN,GK,Villarreal,es La Liga,20,2002,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1326,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,32,1990,12.3,2,0,0,9,4,2,3,16,8,0,0,1,53,17,16,51.5,Matches
1327,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,22,2000,26.5,12,2,2,55,16,0,6,45,34,0,0,1,144,80,52,60.6,Matches
1328,Issa Kaboré,bf BFA,DF,Marseille,fr Ligue 1,21,2001,11.4,1,0,0,24,19,2,48,12,19,0,0,0,62,3,7,30.0,Matches
1329,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,28,1994,0.9,0,1,0,3,2,1,3,0,0,0,0,0,5,2,0,100.0,Matches
1330,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,30,1992,18.5,1,0,0,24,18,2,74,14,20,0,0,0,72,46,48,48.9,Matches
1331,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,es La Liga,26,1996,6.0,1,0,0,6,3,5,7,2,3,0,0,0,17,30,20,60.0,Matches
1332,Kaiky,br BRA,DF,Almería,es La Liga,18,2004,6.5,5,0,0,7,3,0,1,11,5,0,1,0,22,6,10,37.5,Matches
1333,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,29,1992,26.0,6,1,1,30,40,1,251,32,10,1,1,0,151,9,31,22.5,Matches
1334,Gaël Kakuta,cd COD,FW,Lens,fr Ligue 1,31,1991,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,Matches
1335,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,25,1997,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,Matches
1336,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,25,1997,2.6,1,0,0,6,1,0,0,0,2,0,0,0,2,9,9,50.0,Matches
1337,Arnaud Kalimuendo,fr FRA,FW,Rennes,fr Ligue 1,20,2002,20.5,0,0,0,15,24,7,14,2,8,0,0,0,53,13,66,16.5,Matches
1338,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,it Serie A,21,2001,9.6,1,0,0,13,21,4,33,8,10,0,0,0,40,9,22,29.0,Matches
1339,Gedeon Kalulu,cd COD,DF,Lorient,fr Ligue 1,24,1997,27.1,6,0,0,30,18,2,29,28,34,0,0,0,165,28,25,52.8,Matches
1340,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,22,2000,28.3,4,0,0,24,23,2,28,41,39,0,1,0,165,36,33,52.2,Matches
1341,Justin-Noël Kalumba,fr FRA,DF,Angers,fr Ligue 1,17,2004,6.1,0,0,0,3,9,0,13,4,5,0,0,0,25,0,4,0.0,Matches
1342,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,25,1996,25.2,3,0,0,40,26,7,50,16,31,1,1,0,142,18,34,34.6,Matches
1343,Waren Kamanzi,no NOR,DF,Toulouse,fr Ligue 1,21,2000,7.4,1,0,0,7,7,0,6,8,9,0,0,0,47,3,6,33.3,Matches
1344,Bingourou Kamara,sn SEN,GK,Montpellier,fr Ligue 1,25,1996,4.5,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0,Matches
1345,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,22,1999,19.7,4,0,0,34,31,0,1,19,25,0,0,0,126,22,17,56.4,Matches
1346,Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,de Bundesliga,20,2002,22.9,0,0,0,9,13,3,35,8,25,1,0,0,98,13,27,32.5,Matches
1347,Marcin Kamiński,pl POL,DF,Schalke 04,de Bundesliga,30,1992,7.0,0,0,0,1,0,0,3,9,4,0,0,0,41,29,17,63.0,Matches
1348,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,31,1990,15.2,8,0,0,22,7,1,4,22,11,0,0,0,117,7,19,26.9,Matches
1349,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20,2001,1.1,0,0,0,1,3,0,4,1,2,0,0,0,15,3,0,100.0,Matches
1350,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,29,1993,37.8,6,0,0,31,56,16,37,2,12,2,0,0,96,66,81,44.9,Matches
1351,Wilfried Kanga,ci CIV,FW,Hertha BSC,de Bundesliga,24,1998,15.7,3,0,0,18,12,11,8,2,4,0,0,0,25,53,61,46.5,Matches
1352,Lee Kangin,kr KOR,"MF,FW",Mallorca,es La Liga,21,2001,31.4,10,0,0,51,61,2,201,11,24,0,0,0,146,23,57,28.8,Matches
1353,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,31,1991,5.8,1,0,0,5,2,1,11,6,10,0,0,0,55,2,4,33.3,Matches
1354,Kenan Karaman,tr TUR,FW,Schalke 04,de Bundesliga,28,1994,10.8,2,0,0,12,24,7,22,3,8,0,0,0,34,32,23,58.2,Matches
1355,Yann Karamoh,fr FRA,"MF,FW",Torino,it Serie A,24,1998,8.0,2,0,0,11,13,12,15,0,2,0,0,0,29,7,24,22.6,Matches
1356,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,25,1996,21.8,10,0,0,24,31,0,0,31,30,0,0,0,173,49,33,59.8,Matches
1357,Ayman Kari,fr FRA,"MF,DF",Lorient,fr Ligue 1,17,2004,1.1,0,0,0,1,5,1,0,3,0,0,0,0,12,1,1,50.0,Matches
1358,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,19,2002,1.0,1,0,0,3,4,3,1,0,0,0,0,0,5,4,4,50.0,Matches
1359,Rick Karsdorp,nl NED,DF,Roma,it Serie A,27,1995,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4,Matches
1360,Denso Kasius,nl NED,DF,Bologna,it Serie A,19,2002,3.8,1,0,0,3,1,0,12,3,6,0,0,0,18,1,4,20.0,Matches
1361,Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,de Bundesliga,19,2003,0.8,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,Matches
1362,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,24,1998,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9,Matches
1363,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,23,1998,22.1,4,0,0,38,22,15,33,8,17,1,0,0,77,18,18,50.0,Matches
1364,Moise Kean,it ITA,FW,Juventus,it Serie A,22,2000,11.1,5,1,0,15,18,8,5,5,6,0,0,0,40,9,11,45.0,Matches
1365,Michael Keane,eng ENG,DF,Everton,eng Premier League,29,1993,10.9,0,0,0,7,4,0,4,14,4,0,2,0,62,67,33,67.0,Matches
1366,Neeskens Kebano,cd COD,FW,Fulham,eng Premier League,30,1992,8.5,0,0,0,8,16,2,24,1,9,0,0,0,47,2,12,14.3,Matches
1367,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,18,2004,4.0,1,0,0,2,5,0,6,5,2,0,0,0,26,3,8,27.3,Matches
1368,Thilo Kehrer,de GER,DF,West Ham,eng Premier League,25,1996,24.8,4,0,0,31,12,0,23,34,24,0,1,1,117,36,33,52.2,Matches
1369,Check Keita,fr FRA,DF,Reims,fr Ligue 1,19,2003,7.6,1,0,0,7,7,1,0,5,9,0,0,0,38,9,12,42.9,Matches
1370,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,27,1995,3.3,1,0,0,12,2,0,2,2,4,0,0,0,29,3,7,30.0,Matches
1371,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,22,2000,7.6,4,0,0,21,3,0,4,13,7,0,2,0,35,14,21,40.0,Matches
1372,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,23,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1373,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,23,1998,22.7,3,0,0,17,5,0,14,26,18,0,1,0,131,36,20,64.3,Matches
1374,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,27,1995,30.1,5,0,0,27,24,0,2,51,27,0,0,0,190,129,83,60.8,Matches
1375,Kenedy,br BRA,"FW,DF",Valladolid,es La Liga,26,1996,3.1,3,0,0,9,2,0,5,1,2,0,0,0,14,2,3,40.0,Matches
1376,Jonjoe Kenny,eng ENG,DF,Hertha BSC,de Bundesliga,25,1997,24.9,3,0,0,29,6,0,54,46,34,0,0,0,146,25,21,54.3,Matches
1377,Franck Kessié,ci CIV,MF,Barcelona,es La Liga,25,1996,11.0,4,0,0,17,16,3,5,12,9,0,0,0,61,7,8,46.7,Matches
1378,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,fr Ligue 1,27,1995,22.5,4,0,0,25,36,7,56,33,28,1,1,0,123,12,12,50.0,Matches
1379,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,31,1991,18.2,5,1,0,20,36,13,39,9,13,0,0,0,85,18,31,36.7,Matches
1380,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,28,1994,32.0,8,0,0,52,14,0,11,40,33,0,0,0,194,44,30,59.5,Matches
1381,Anthony Khelifa,fr FRA,DF,Ajaccio,fr Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1382,Kike,es ESP,FW,Osasuna,es La Liga,32,1989,11.3,5,0,0,26,26,6,7,1,3,2,0,0,33,44,57,43.6,Matches
1383,Luca Kilian,de GER,DF,Köln,de Bundesliga,22,1999,12.5,5,2,2,7,2,0,1,11,16,0,2,0,62,23,19,54.8,Matches
1384,Max Kilman,eng ENG,DF,Wolves,eng Premier League,25,1997,36.7,3,0,0,18,12,0,5,19,20,0,0,0,219,86,42,67.2,Matches
1385,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,27,1995,31.2,6,1,1,22,51,0,240,41,49,0,0,0,262,16,32,33.3,Matches
1386,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,26,1995,8.1,3,0,0,22,9,1,0,13,8,0,1,0,38,13,8,61.9,Matches
1387,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,22,2000,4.7,0,0,0,1,1,0,1,6,5,0,0,0,20,8,10,44.4,Matches
1388,Jakub Kiwior,pl POL,DF,Spezia,it Serie A,22,2000,16.0,3,0,0,16,5,0,14,24,17,0,0,0,93,22,12,64.7,Matches
1389,Simon Kjær,dk DEN,DF,Milan,it Serie A,33,1989,11.2,4,0,0,8,1,0,2,9,8,0,0,0,55,19,14,57.6,Matches
1390,Pascal Klemens,de GER,DF,Hertha BSC,de Bundesliga,17,2005,1.0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,1,50.0,Matches
1391,Mateusz Klich,pl POL,"MF,FW",Leeds United,eng Premier League,32,1990,3.1,2,0,0,10,3,0,8,0,8,0,0,0,24,1,2,33.3,Matches
1392,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,26,1996,10.1,0,0,0,6,3,1,4,13,8,0,0,0,72,15,18,45.5,Matches
1393,Justin Kluivert,nl NED,"FW,MF",Valencia,es La Liga,23,1999,16.1,4,0,0,24,19,10,64,7,14,1,0,0,69,8,22,26.7,Matches
1394,Ansgar Knauff,de GER,DF,Eint Frankfurt,de Bundesliga,20,2002,14.3,1,0,0,15,17,2,29,15,25,1,0,0,97,9,16,36.0,Matches
1395,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,30,1992,31.9,4,0,0,14,23,0,5,38,29,0,1,0,246,55,56,49.5,Matches
1396,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,24,1997,27.0,0,0,0,0,4,0,0,0,0,0,0,1,43,4,0,100.0,Matches
1397,Robin Koch,de GER,DF,Leeds United,eng Premier League,26,1996,35.3,7,0,0,35,17,1,1,43,30,0,0,1,193,111,69,61.7,Matches
1398,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,17,2004,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
1399,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,18,2004,0.7,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,,Matches
1400,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,28,1994,25.5,11,0,0,45,35,1,5,34,33,0,1,0,205,35,41,46.1,Matches
1401,Koke,es ESP,MF,Atlético Madrid,es La Liga,30,1992,28.3,4,0,0,20,27,1,24,20,38,0,0,0,170,11,14,44.0,Matches
1402,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,29,1993,24.6,3,0,0,42,15,4,20,43,36,0,0,0,165,36,37,49.3,Matches
1403,Luca Koleosho,it ITA,"FW,DF",Espanyol,es La Liga,17,2004,0.7,0,0,0,1,0,1,3,0,2,0,0,0,5,0,0,,Matches
1404,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,23,1998,29.2,6,1,1,50,71,21,25,3,10,3,0,0,96,60,79,43.2,Matches
1405,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,30,1991,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,Matches
1406,Cheick Konaté,ci CIV,DF,Clermont Foot,fr Ligue 1,18,2004,6.4,2,0,0,9,4,0,4,13,12,0,0,0,42,3,5,37.5,Matches
1407,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,23,1999,17.2,5,0,0,29,15,1,1,26,26,0,1,1,107,46,14,76.7,Matches
1408,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,29,1993,11.2,5,0,0,17,19,2,0,26,23,0,0,0,101,12,10,54.5,Matches
1409,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23,1999,17.5,3,0,0,29,24,14,1,4,13,0,0,0,44,55,60,47.8,Matches
1410,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,21,2001,29.0,12,0,0,52,74,0,6,32,39,0,1,0,221,16,25,39.0,Matches
1411,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27,1995,10.2,4,0,0,15,17,0,27,12,19,0,0,0,67,4,12,25.0,Matches
1412,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,24,1997,36.9,6,0,0,12,64,0,4,26,20,0,0,0,164,55,37,59.8,Matches
1413,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,24,1998,31.8,7,0,0,48,27,6,158,19,26,0,0,0,193,38,23,62.3,Matches
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,21,2001,16.9,3,0,0,17,4,1,4,24,14,0,0,0,123,29,17,63.0,Matches
1415,Filip Kostić,rs SRB,"DF,FW",Juventus,it Serie A,29,1992,28.5,3,0,0,29,12,2,227,16,26,0,0,0,139,13,13,50.0,Matches
1416,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,29,1992,0.8,1,0,0,1,1,0,7,1,0,0,0,0,3,0,0,,Matches
1417,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,24,1997,20.7,5,0,0,32,56,7,49,12,18,1,0,0,91,62,52,54.4,Matches
1418,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,25,1996,29.6,9,0,0,52,48,0,5,49,27,0,0,0,229,21,21,50.0,Matches
1419,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,29,1992,11.0,0,0,0,0,1,0,0,0,0,0,0,0,27,8,0,100.0,Matches
1420,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31,1991,20.0,7,1,1,22,9,0,4,29,31,0,0,0,126,33,28,54.1,Matches
1421,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,23,1998,27.0,2,0,0,22,12,2,36,19,23,0,0,1,157,43,22,66.2,Matches
1422,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,25,1997,14.0,5,0,0,21,14,0,1,34,18,0,0,0,74,43,25,63.2,Matches
1423,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,32,1989,9.8,3,0,0,22,12,1,0,10,21,0,0,0,56,18,8,69.2,Matches
1424,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,28,1994,19.0,8,0,0,18,12,0,6,19,24,0,0,0,121,10,10,50.0,Matches
1425,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,26,1996,6.1,1,0,0,9,12,1,15,4,5,1,0,0,31,6,14,30.0,Matches
1426,Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,de Bundesliga,21,2000,4.2,1,0,0,7,5,0,15,3,4,0,0,0,18,3,8,27.3,Matches
1427,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,27,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1428,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,24,1998,26.2,3,0,0,21,18,3,27,17,24,0,0,1,158,48,50,49.0,Matches
1429,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31,1991,26.5,3,0,0,9,36,9,47,6,2,0,0,0,119,8,16,33.3,Matches
1430,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,31,1991,24.7,4,0,0,37,13,4,11,17,33,0,0,0,109,24,28,46.2,Matches
1431,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21,2001,27.9,8,0,0,46,32,0,16,36,68,0,0,0,223,27,34,44.3,Matches
1432,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,25,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,25.0,Matches
1433,Raimonds Krollis,lv LVA,"FW,DF",Spezia,it Serie A,20,2001,0.4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0.0,Matches
1434,Toni Kroos,de GER,MF,Real Madrid,es La Liga,32,1990,23.9,2,1,1,28,36,0,122,24,32,0,1,0,154,7,4,63.6,Matches
1435,Rade Krunić,ba BIH,MF,Milan,it Serie A,28,1993,18.4,8,0,0,16,19,0,3,16,28,0,0,0,134,28,24,53.8,Matches
1436,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,34,1988,3.0,0,0,0,3,3,0,6,0,1,0,0,0,9,6,1,85.7,Matches
1437,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,29,1992,18.2,1,0,0,18,15,1,33,29,25,0,1,0,101,25,17,59.5,Matches
1438,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,21,2001,27.1,3,0,0,35,48,21,72,9,26,2,0,0,107,16,25,39.0,Matches
1439,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,22,2000,23.0,2,0,0,36,25,3,62,13,15,0,1,0,145,3,7,30.0,Matches
1440,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17,2005,14.7,8,0,0,37,21,4,32,10,27,0,0,0,94,7,29,19.4,Matches
1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6,Matches
1442,Pierre Kunde,cm CMR,"MF,FW",Bochum,de Bundesliga,27,1995,4.2,0,0,0,3,10,1,8,7,6,0,0,0,42,4,6,40.0,Matches
1443,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,Matches
1444,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,1.5,1,0,0,1,0,0,2,2,2,0,0,0,5,0,2,0.0,Matches
1445,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1,Matches
1446,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,26,1995,24.8,3,0,0,58,42,15,7,6,7,1,0,0,51,48,65,42.5,Matches
1447,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,de Bundesliga,26,1996,6.2,2,0,0,12,16,3,3,2,4,0,0,0,25,7,7,50.0,Matches
1448,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,it Serie A,26,1996,7.8,2,0,0,9,12,0,38,4,6,0,0,0,41,5,11,31.3,Matches
1449,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,it Serie A,26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0,Matches
1450,César de la Hoz,es ESP,MF,Almería,es La Liga,30,1992,18.6,6,0,0,21,12,0,3,13,20,0,1,0,83,24,29,45.3,Matches
1451,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,24,1998,16.5,6,0,0,33,12,4,21,9,19,0,0,0,98,5,23,17.9,Matches
1452,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,19,2003,1.4,0,0,0,4,0,0,3,1,2,0,0,0,5,3,3,50.0,Matches
1453,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,28,1994,27.8,0,0,0,26,28,7,71,9,25,0,0,0,101,48,56,46.2,Matches
1454,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,28,1994,2.8,0,0,0,0,1,0,3,0,1,0,0,0,7,6,9,40.0,Matches
1455,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,31,1991,32.5,3,0,0,64,56,15,35,15,23,3,1,0,88,28,46,37.8,Matches
1456,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,26,1996,2.4,0,0,0,2,2,1,8,2,3,0,1,0,20,4,5,44.4,Matches
1457,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,1,0,0,19,11,0,3,26,13,0,1,0,85,50,33,60.2,Matches
1458,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,23,1999,37.0,2,1,1,1,3,0,0,0,0,0,1,0,46,7,1,87.5,Matches
1459,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,25,1996,9.7,4,0,0,12,35,1,11,9,7,1,1,0,73,7,10,41.2,Matches
1460,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,16.3,8,0,0,30,22,2,12,18,31,0,0,0,121,3,17,15.0,Matches
1461,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,29,1992,9.1,2,0,0,10,7,1,18,14,8,0,0,0,45,8,8,50.0,Matches
1462,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,30,1991,15.7,4,0,0,18,16,1,64,21,19,0,1,0,119,8,14,36.4,Matches
1463,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,34,1988,8.0,0,0,0,2,7,0,3,2,4,0,0,0,25,8,9,47.1,Matches
1464,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,2,0,0,8,6,0,0,13,8,0,2,0,33,18,16,52.9,Matches
1465,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,30,1992,20.5,10,1,1,59,21,8,33,7,27,0,0,0,105,16,30,34.8,Matches
1466,Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,fr Ligue 1,24,1998,7.2,1,0,0,13,4,6,2,0,3,0,0,0,13,13,16,44.8,Matches
1467,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7,Matches
1468,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,9.8,0,0,0,6,8,1,4,3,10,0,0,0,27,18,16,52.9,Matches
1469,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,1,0,0,6,14,0,31,7,6,0,0,0,31,2,7,22.2,Matches
1470,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,29,1993,2.8,0,0,0,1,2,2,2,2,2,0,0,0,21,1,2,33.3,Matches
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,0,0,0,5,7,1,6,3,8,0,0,0,55,24,19,55.8,Matches
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,1,0,0,10,16,1,0,18,16,0,0,1,61,31,21,59.6,Matches
1473,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,27,1995,16.3,4,0,0,23,25,29,6,0,3,0,1,0,41,43,60,41.7,Matches
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,0,0,0,1,0,0,4,3,6,0,0,0,9,2,5,28.6,Matches
1475,Yasser Larouci,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2001,20.0,1,0,0,14,31,3,50,26,13,0,0,1,123,20,14,58.8,Matches
1476,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25,1997,5.1,0,0,0,7,6,1,2,4,5,0,0,0,23,6,11,35.3,Matches
1477,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,17.5,2,0,0,25,22,15,13,5,6,0,0,0,64,20,68,22.7,Matches
1478,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,4,0,0,6,2,0,0,0,0,0,0,0,5,5,3,62.5,Matches
