,Player,Nation,Position,Squad,Competition,Age,Born,90s,Goals,Shots_total,Shots_on_target,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Matches
2105,Nils Petersen,de GER,FW,Freiburg,de Bundesliga,33,1988,3.1,1,9,2,22.2,2.92,0.65,0.11,0.50,17.7,0,0,0,1.2,1.2,0.13,-0.2,-0.2,Matches
2106,Lukas Petkov,bg BUL,"MF,FW",Augsburg,de Bundesliga,21,2000,1.6,0,2,0,0.0,1.23,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2107,Cameron Peupion,au AUS,MF,Brighton,eng Premier League,19,2002,0.1,0,1,0,0.0,15.00,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2108,Germán Pezzella,ar ARG,DF,Betis,es La Liga,31,1991,27.9,0,10,0,0.0,0.36,0.00,0.00,,11.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
2109,Giuseppe Pezzella,it ITA,DF,Lecce,it Serie A,24,1997,10.2,0,4,0,0.0,0.39,0.00,0.00,,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2110,Luca Pfeiffer,de GER,FW,Stuttgart,de Bundesliga,25,1996,7.8,0,12,1,8.3,1.54,0.13,0.00,0.00,13.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6,Matches
2111,Maximilian Philipp,de GER,FW,Wolfsburg,de Bundesliga,28,1994,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,18.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2112,Maximilian Philipp,de GER,"FW,MF",Werder Bremen,de Bundesliga,28,1994,4.9,1,11,3,27.3,2.24,0.61,0.09,0.33,16.0,0,0,0,2.0,2.0,0.18,-1.0,-1.0,Matches
2113,Kalvin Phillips,eng ENG,MF,Manchester City,eng Premier League,26,1995,3.3,0,6,0,0.0,1.80,0.00,0.00,,22.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
2114,Nathaniel Phillips,eng ENG,DF,Liverpool,eng Premier League,25,1997,0.7,0,1,0,0.0,1.36,0.00,0.00,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2115,Krzysztof Piątek,pl POL,FW,Salernitana,it Serie A,27,1995,23.8,4,57,19,33.3,2.40,0.80,0.05,0.16,15.5,1,1,1,8.3,7.6,0.13,-4.3,-4.6,Matches
2116,Roberto Piccoli,it ITA,FW,Hellas Verona,it Serie A,21,2001,2.1,0,4,2,50.0,1.87,0.94,0.00,0.00,12.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
2117,Roberto Piccoli,it ITA,FW,Empoli,it Serie A,21,2001,5.7,2,12,6,50.0,2.09,1.05,0.17,0.33,15.5,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
2118,Charles Pickel,cd COD,MF,Cremonese,it Serie A,25,1997,27.6,1,23,7,30.4,0.83,0.25,0.04,0.14,15.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
2119,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,28,1994,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2120,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,24,1998,21.7,2,11,4,36.4,0.51,0.18,0.18,0.50,13.0,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
2121,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,es La Liga,24,1998,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,14.6,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
2122,Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,fr Ligue 1,24,1998,7.3,0,3,2,66.7,0.41,0.28,0.00,0.00,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2123,Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,23,1999,24.0,5,66,21,31.8,2.75,0.87,0.06,0.19,15.3,0,1,1,7.1,6.3,0.10,-2.1,-2.3,Matches
2124,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,29,1993,30.0,3,15,8,53.3,0.50,0.27,0.20,0.38,10.0,0,0,0,3.0,3.0,0.21,0.0,0.0,Matches
2125,Yeremi Pino,es ESP,"FW,MF",Villarreal,es La Liga,19,2002,27.2,4,50,19,38.0,1.84,0.70,0.08,0.21,13.2,0,0,0,8.0,8.0,0.16,-4.0,-4.0,Matches
2126,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,35,1987,4.3,0,3,0,0.0,0.70,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
2127,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,20,2002,21.6,2,13,2,15.4,0.60,0.09,0.15,1.00,11.5,0,0,0,1.5,1.5,0.11,+0.5,+0.5,Matches
2128,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2129,Marko Pjaca,hr CRO,"MF,FW",Empoli,it Serie A,27,1995,5.8,0,15,2,13.3,2.57,0.34,0.00,0.00,19.5,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
2130,Óscar Plano,es ESP,"FW,MF",Valladolid,es La Liga,31,1991,22.6,1,30,10,33.3,1.32,0.44,0.03,0.10,17.3,0,0,0,2.8,2.8,0.09,-1.8,-1.8,Matches
2131,Gonzalo Plata,ec ECU,FW,Valladolid,es La Liga,21,2000,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,17.5,1,0,0,3.7,3.7,0.10,-2.7,-2.7,Matches
2132,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,30,1992,26.7,0,8,1,12.5,0.30,0.04,0.00,0.00,27.3,4,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2133,Alassane Pléa,fr FRA,FW,M'Gladbach,de Bundesliga,29,1993,19.7,2,27,11,40.7,1.37,0.56,0.04,0.09,18.6,1,1,2,5.0,3.4,0.13,-3.0,-2.4,Matches
2134,Tommaso Pobega,it ITA,MF,Milan,it Serie A,23,1999,9.8,2,20,5,25.0,2.04,0.51,0.10,0.40,18.7,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
2135,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,26,1995,19.7,6,43,17,39.5,2.19,0.86,0.14,0.35,16.5,0,0,0,3.9,3.9,0.09,+2.1,+2.1,Matches
2136,Paul Pogba,fr FRA,"MF,FW",Juventus,it Serie A,29,1993,1.2,0,5,2,40.0,4.05,1.62,0.00,0.00,18.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
2137,Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,de Bundesliga,27,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2138,Matteo Politano,it ITA,FW,Napoli,it Serie A,28,1993,13.0,3,30,6,20.0,2.32,0.46,0.03,0.17,20.7,1,2,3,4.1,1.7,0.06,-1.1,-0.7,Matches
2139,Sebastian Polter,de GER,FW,Schalke 04,de Bundesliga,31,1991,7.0,2,12,7,58.3,1.71,1.00,0.17,0.29,9.8,0,0,0,2.0,2.0,0.17,0.0,0.0,Matches
2140,Ezequiel Ponce,ar ARG,"FW,MF",Elche,es La Liga,25,1997,12.5,4,29,9,31.0,2.33,0.72,0.14,0.44,12.9,0,0,0,3.6,3.6,0.12,+0.4,+0.4,Matches
2141,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,21,2000,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.5,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
2142,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,24,1997,8.8,0,1,0,0.0,0.11,0.00,0.00,,16.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2143,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,30,1992,36.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2144,Łukasz Poręba,pl POL,MF,Lens,fr Ligue 1,22,2000,2.9,0,3,0,0.0,1.04,0.00,0.00,,17.1,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
2145,Jackson Porozo,ec ECU,DF,Troyes,fr Ligue 1,21,2000,18.0,2,22,9,40.9,1.22,0.50,0.09,0.22,12.7,0,0,0,2.8,2.8,0.13,-0.8,-0.8,Matches
2146,Pedro Porro,es ESP,"DF,MF",Tottenham,eng Premier League,22,1999,12.6,3,26,7,26.9,2.07,0.56,0.12,0.43,20.4,1,0,0,1.8,1.8,0.07,+1.2,+1.2,Matches
2147,Francisco Portillo,es ESP,"MF,FW",Almería,es La Liga,32,1990,8.0,2,5,2,40.0,0.62,0.25,0.40,1.00,17.4,0,0,0,0.7,0.7,0.14,+1.3,+1.3,Matches
2148,Portu,es ESP,"MF,DF",Getafe,es La Liga,30,1992,19.7,0,15,5,33.3,0.76,0.25,0.00,0.00,18.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7,Matches
2149,Stefan Posch,at AUT,DF,Bologna,it Serie A,25,1997,28.1,6,28,10,35.7,1.00,0.36,0.21,0.60,14.2,1,0,0,3.3,3.3,0.12,+2.7,+2.7,Matches
2150,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,25,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2151,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,28,1994,4.6,2,13,6,46.2,2.85,1.31,0.15,0.33,13.4,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
2152,José Pozo,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1996,1.0,0,1,0,0.0,1.02,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2153,Manuel Pozo,es ESP,FW,Valladolid,es La Liga,20,2001,0.2,0,1,0,0.0,4.74,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
2154,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,23,1999,20.9,0,10,2,20.0,0.48,0.10,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2155,Dennis Praet,be BEL,"MF,FW",Leicester City,eng Premier League,28,1994,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
2156,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,29,1992,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
2157,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,28,1993,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2,Matches
2158,Isaac Price,nir NIR,MF,Everton,eng Premier League,18,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2159,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,27,1995,16.2,1,24,5,20.8,1.49,0.31,0.04,0.20,16.2,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
2160,Ivan Provedel,it ITA,GK,Lazio,it Serie A,28,1994,37.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2161,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,24,1998,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8,Matches
2162,Mehdi Puch Herrantz,fr FRA,MF,Ajaccio,fr Ligue 1,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2163,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,23,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2164,Arnau Puigmal,es ESP,"MF,FW",Almería,es La Liga,21,2001,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
2165,Christian Pulisic,us USA,"FW,DF",Chelsea,eng Premier League,23,1998,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
2166,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,it Serie A,26,1995,1.7,0,2,2,100.0,1.18,1.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2167,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,18,2003,1.2,0,3,0,0.0,2.45,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
2168,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,39,1983,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8,Matches
2169,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,22,2000,7.8,0,9,1,11.1,1.16,0.13,0.00,0.00,19.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2170,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,20,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2171,Joshua Quarshie,de GER,MF,Hoffenheim,de Bundesliga,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2172,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,fr Ligue 1,19,2002,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2173,Domingos Quina,pt POR,MF,Elche,es La Liga,22,1999,3.1,0,6,0,0.0,1.96,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2174,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2175,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,27,1995,30.5,8,48,22,45.8,1.57,0.72,0.17,0.36,16.4,0,0,0,6.2,5.8,0.13,+1.8,+2.2,Matches
2176,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,26,1996,16.2,2,52,17,32.7,3.20,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.10,-3.0,-3.0,Matches
2177,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,it Serie A,33,1988,7.5,0,7,0,0.0,0.94,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2178,Ionuț Radu,ro ROU,GK,Cremonese,it Serie A,25,1997,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2179,Ionuț Radu,ro ROU,GK,Auxerre,fr Ligue 1,25,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2180,Ștefan Radu,ro ROU,FW,Lazio,it Serie A,35,1986,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2181,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,30,1991,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4,Matches
2182,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2183,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,26,1995,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2184,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,34,1988,19.9,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06,-2.3,-1.7,Matches
2185,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,20,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2186,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,21,2001,15.6,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08,-1.2,-0.4,Matches
2187,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2188,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,36,1985,17.7,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2189,Chris Ramos,es ESP,FW,Cádiz,es La Liga,25,1997,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10,-2.0,-2.0,Matches
2190,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,36,1986,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
2191,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2192,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,31,1990,17.6,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
2193,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,21,2001,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,+1.0,+1.0,Matches
2194,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,23,1999,5.6,0,1,0,0.0,0.18,0.00,0.00,,5.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2195,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,34,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2196,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,21,2001,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
2197,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22,2000,1.9,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
2198,Raphinha,br BRA,FW,Barcelona,es La Liga,25,1996,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12,-2.3,-2.3,Matches
2199,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,25,1996,0.8,0,1,0,0.0,1.27,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
2200,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,29,1993,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7,Matches
2201,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,24,1997,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,+1.6,+1.6,Matches
2202,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,22,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2203,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,22,2000,10.1,2,41,16,39.0,4.05,1.58,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09,-1.5,-1.5,Matches
2204,Rafael Ratão,br BRA,"FW,MF",Toulouse,fr Ligue 1,26,1995,20.6,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17,-0.1,-0.1,Matches
2205,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,24,1998,18.7,0,14,5,35.7,0.75,0.27,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
2206,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,33,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2207,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,fr Ligue 1,25,1997,27.0,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08,-0.4,-0.4,Matches
2208,David Raya,es ESP,GK,Brentford,eng Premier League,26,1995,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
2209,Tim Ream,us USA,DF,Fulham,eng Premier League,34,1987,32.2,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
2210,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,28,1993,10.9,3,27,13,48.1,2.48,1.19,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13,-0.5,-0.5,Matches
2211,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27,1995,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04,0.0,0.0,Matches
2212,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,28,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2213,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,27,1995,31.8,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09,+1.1,+1.1,Matches
2214,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,25,1996,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2215,Bobby Reid,jm JAM,"FW,DF",Fulham,eng Premier League,29,1993,27.5,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13,+0.1,+0.1,Matches
2216,Pepe Reina,es ESP,GK,Villarreal,es La Liga,39,1982,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2217,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,fr Ligue 1,24,1998,2.6,0,4,0,0.0,1.55,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
2218,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,24,1998,3.7,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
2219,Reinier,br BRA,"MF,FW",Girona,es La Liga,20,2002,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Matches
2220,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2221,Karim Rekik,nl NED,DF,Sevilla,es La Liga,27,1994,13.1,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
2222,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,27,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2223,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,23,1998,1.4,0,1,0,0.0,0.74,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2224,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,33,1989,15.0,6,36,10,27.8,2.39,0.67,0.14,0.50,16.6,6,1,1,5.1,4.3,0.12,+0.9,+0.7,Matches
2225,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2226,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,24,1997,28.0,0,16,5,31.3,0.57,0.18,0.00,0.00,27.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
2227,Gio Reyna,us USA,"FW,MF",Dortmund,de Bundesliga,19,2002,6.9,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16,+2.7,+2.5,Matches
2228,Chadi Riad,ma MAR,MF,Barcelona,es La Liga,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2229,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,21,2001,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7,Matches
2230,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,22,1999,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,+1.2,+1.2,Matches
2231,Franck Ribéry,fr FRA,MF,Salernitana,it Serie A,39,1983,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2232,Samuele Ricci,it ITA,MF,Torino,it Serie A,20,2001,23.0,2,21,7,33.3,0.91,0.30,0.10,0.29,21.5,0,0,0,1.7,1.7,0.08,+0.3,+0.3,Matches
2233,Declan Rice,eng ENG,MF,West Ham,eng Premier League,23,1999,36.4,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05,+1.6,+2.4,Matches
2234,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,22,2000,5.0,0,4,0,0.0,0.81,0.00,0.00,,9.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7,Matches
2235,Richarlison,br BRA,"MF,FW",Tottenham,eng Premier League,25,1997,11.2,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12,-2.3,-2.3,Matches
2236,Marco Richter,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,20.4,6,49,15,30.6,2.40,0.74,0.12,0.40,22.3,4,0,0,3.7,3.7,0.08,+2.3,+2.3,Matches
2237,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,29,1993,18.3,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2238,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,25,1996,0.7,0,1,0,0.0,1.41,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2239,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,33,1988,34.0,0,1,0,0.0,0.03,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2240,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,34,1988,28.4,0,11,3,27.3,0.39,0.11,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
