,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
2156,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,23,1999,20.9,49,2.35,38,6,2,2,0,1,7,0.34,7,0,0,0,0,0,Matches
2157,Dennis Praet,be BEL,"MF,FW",Leicester City,eng Premier League,28,1994,7.2,14,1.94,11,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2158,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,29,1992,4.6,5,1.08,5,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches
2159,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,28,1993,18.1,37,2.04,27,4,1,1,4,0,2,0.11,2,0,0,0,0,0,Matches
2160,Isaac Price,nir NIR,MF,Everton,eng Premier League,18,2003,0.4,2,5.45,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2161,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,27,1995,16.2,20,1.24,12,1,0,2,3,2,1,0.06,1,0,0,0,0,0,Matches
2162,Ivan Provedel,it ITA,GK,Lazio,it Serie A,28,1994,37.9,7,0.18,7,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2163,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,24,1998,26.0,57,2.19,35,2,8,8,4,0,7,0.27,3,0,1,2,1,0,Matches
2164,Mehdi Puch Herrantz,fr FRA,MF,Ajaccio,fr Ligue 1,18,2004,0.5,3,5.63,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2165,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,23,1999,0.6,2,3.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2166,Arnau Puigmal,es ESP,"MF,FW",Almería,es La Liga,21,2001,8.5,26,3.05,20,1,1,0,2,2,1,0.12,1,0,0,0,0,0,Matches
2167,Christian Pulisic,us USA,"FW,DF",Chelsea,eng Premier League,23,1998,9.1,24,2.63,21,0,0,3,0,0,3,0.33,3,0,0,0,0,0,Matches
2168,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,it Serie A,26,1995,1.7,2,1.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2169,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,18,2003,1.2,3,2.48,2,0,0,1,0,0,1,0.83,1,0,0,0,0,0,Matches
2170,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,39,1983,8.9,23,2.57,19,0,1,3,0,0,3,0.34,3,0,0,0,0,0,Matches
2171,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,22,2000,7.8,28,3.61,16,7,0,1,4,0,2,0.26,1,1,0,0,0,0,Matches
2172,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,20,2002,1.0,2,2.05,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2173,Joshua Quarshie,de GER,MF,Hoffenheim,de Bundesliga,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2174,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,fr Ligue 1,19,2002,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2175,Domingos Quina,pt POR,MF,Elche,es La Liga,22,1999,3.1,6,1.96,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2176,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2177,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,27,1995,30.5,82,2.69,68,0,3,6,3,2,8,0.26,5,0,1,1,1,0,Matches
2178,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,26,1996,16.2,49,3.03,28,4,14,2,1,0,6,0.37,5,0,1,0,0,0,Matches
2179,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,it Serie A,33,1988,7.5,2,0.27,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
2180,Ionuț Radu,ro ROU,GK,Cremonese,it Serie A,25,1997,9.0,6,0.67,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2181,Ionuț Radu,ro ROU,GK,Auxerre,fr Ligue 1,25,1997,17.0,3,0.18,3,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
2182,Ștefan Radu,ro ROU,FW,Lazio,it Serie A,35,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2183,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,30,1991,30.7,15,0.48,11,1,0,1,2,0,5,0.16,4,0,0,0,1,0,Matches
2184,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2185,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,26,1995,36.0,11,0.31,8,3,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
2186,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,34,1988,19.9,66,3.32,45,14,0,2,3,2,6,0.30,3,3,0,0,0,0,Matches
2187,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,20,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2188,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,21,2001,15.6,42,2.70,24,1,9,4,2,2,4,0.26,1,0,1,1,1,0,Matches
2189,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2190,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,36,1985,17.7,9,0.51,7,0,0,1,0,1,1,0.06,1,0,0,0,0,0,Matches
2191,Chris Ramos,es ESP,FW,Cádiz,es La Liga,25,1997,7.9,12,1.52,8,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
2192,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,36,1986,30.0,21,0.70,16,0,0,2,3,0,1,0.03,1,0,0,0,0,0,Matches
2193,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2194,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,31,1990,17.6,62,3.52,42,14,0,5,1,0,4,0.23,2,1,0,0,1,0,Matches
2195,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,21,2001,29.3,81,2.76,69,0,4,2,5,1,11,0.38,8,0,1,1,1,0,Matches
2196,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,23,1999,5.6,4,0.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2197,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,34,1988,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2198,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,21,2001,5.9,19,3.23,8,4,1,5,1,0,1,0.17,1,0,0,0,0,0,Matches
2199,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22,2000,1.9,6,3.12,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2200,Raphinha,br BRA,FW,Barcelona,es La Liga,25,1996,23.0,117,5.08,77,22,4,9,4,1,15,0.65,13,0,1,1,0,0,Matches
2201,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,25,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2202,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,29,1993,24.0,46,1.92,37,0,1,5,2,1,7,0.29,5,0,0,2,0,0,Matches
2203,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,24,1997,32.0,98,3.06,61,1,17,14,4,1,14,0.44,8,0,3,2,1,0,Matches
2204,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,22,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2205,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,22,2000,10.1,43,4.26,27,8,1,5,2,0,3,0.30,2,1,0,0,0,0,Matches
2206,Rafael Ratão,br BRA,"FW,MF",Toulouse,fr Ligue 1,26,1995,20.6,58,2.82,47,0,2,7,1,1,4,0.19,4,0,0,0,0,0,Matches
2207,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,24,1998,18.7,57,3.04,28,22,3,3,1,0,3,0.16,2,1,0,0,0,0,Matches
2208,Nicola Ravaglia,it ITA,GK,Sampdoria,it Serie A,33,1988,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2209,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,fr Ligue 1,25,1997,27.0,42,1.55,36,0,1,3,1,1,2,0.07,2,0,0,0,0,0,Matches
2210,David Raya,es ESP,GK,Brentford,eng Premier League,26,1995,38.0,12,0.32,9,3,0,0,0,0,2,0.05,1,1,0,0,0,0,Matches
2211,Tim Ream,us USA,DF,Fulham,eng Premier League,34,1987,32.2,24,0.75,23,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2212,Ante Rebić,hr CRO,"FW,MF",Milan,it Serie A,28,1993,10.9,34,3.12,23,1,1,4,4,1,3,0.28,3,0,0,0,0,0,Matches
2213,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27,1995,24.1,50,2.07,39,2,3,4,1,1,2,0.08,1,0,0,1,0,0,Matches
2214,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,28,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2215,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,27,1995,31.8,74,2.32,64,2,2,3,3,0,7,0.22,6,0,1,0,0,0,Matches
2216,Sergio Reguilón,es ESP,DF,Atlético Madrid,es La Liga,25,1996,3.4,13,3.75,11,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2217,Bobby Reid,jm JAM,"FW,DF",Fulham,eng Premier League,29,1993,27.5,54,1.96,36,1,3,5,7,2,3,0.11,1,0,0,1,0,1,Matches
2218,Pepe Reina,es ESP,GK,Villarreal,es La Liga,39,1982,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2219,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,fr Ligue 1,24,1998,2.6,6,2.32,6,0,0,0,0,0,1,0.39,1,0,0,0,0,0,Matches
2220,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,fr Ligue 1,24,1998,3.7,20,5.36,16,1,1,1,0,1,2,0.54,2,0,0,0,0,0,Matches
2221,Reinier,br BRA,"MF,FW",Girona,es La Liga,20,2002,7.2,19,2.64,16,0,1,1,1,0,2,0.28,2,0,0,0,0,0,Matches
2222,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2223,Karim Rekik,nl NED,DF,Sevilla,es La Liga,27,1994,13.1,14,1.07,12,0,0,1,1,0,2,0.15,2,0,0,0,0,0,Matches
2224,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,27,1995,38.0,6,0.16,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2225,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,23,1998,1.4,1,0.73,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2226,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,33,1989,15.0,52,3.46,36,4,1,9,2,0,7,0.47,3,1,0,2,1,0,Matches
2227,Alejandro Revuelta Montero,es ESP,DF,Getafe,es La Liga,22,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2228,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,24,1997,28.0,39,1.39,31,1,0,2,5,0,0,0.00,0,0,0,0,0,0,Matches
2229,Gio Reyna,us USA,"FW,MF",Dortmund,de Bundesliga,19,2002,6.9,28,4.04,24,0,0,3,1,0,5,0.72,3,0,0,1,1,0,Matches
2230,Chadi Riad,ma MAR,MF,Barcelona,es La Liga,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2231,Nico Ribaudo,es ESP,"MF,FW",Espanyol,es La Liga,21,2001,13.9,51,3.67,34,7,1,2,4,3,2,0.14,2,0,0,0,0,0,Matches
2232,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,22,1999,17.9,11,0.61,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2233,Franck Ribéry,fr FRA,MF,Salernitana,it Serie A,39,1983,0.4,1,2.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2234,Samuele Ricci,it ITA,MF,Torino,it Serie A,20,2001,23.0,38,1.65,27,3,2,4,2,0,1,0.04,0,0,0,1,0,0,Matches
2235,Declan Rice,eng ENG,MF,West Ham,eng Premier League,23,1999,36.4,100,2.75,86,7,1,1,2,3,6,0.16,6,0,0,0,0,0,Matches
2236,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,22,2000,5.0,2,0.40,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2237,Richarlison,br BRA,"MF,FW",Tottenham,eng Premier League,25,1997,11.2,35,3.12,22,0,1,4,8,0,5,0.45,3,0,0,0,2,0,Matches
2238,Marco Richter,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,20.4,58,2.84,37,7,5,7,1,1,11,0.54,8,1,0,1,1,0,Matches
2239,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,29,1993,18.3,33,1.81,26,2,1,1,1,2,1,0.05,1,0,0,0,0,0,Matches
2240,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,25,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2241,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,33,1988,34.0,21,0.62,17,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2242,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,34,1988,28.4,39,1.37,35,0,0,1,1,2,3,0.11,2,0,0,0,0,1,Matches
2243,Rémy Riou,fr FRA,GK,Lyon,fr Ligue 1,34,1987,6.7,1,0.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2244,Renaud Ripart,fr FRA,"FW,MF",Troyes,fr Ligue 1,29,1993,14.7,40,2.73,29,0,2,5,4,0,7,0.48,2,0,1,2,2,0,Matches
2245,Rodrigo Riquelme,es ESP,"MF,FW",Girona,es La Liga,22,2000,24.2,69,2.85,46,6,10,4,3,0,9,0.37,3,3,0,2,1,0,Matches
2246,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,32,1989,0.4,1,2.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2247,Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,30,1992,14.5,29,2.00,24,0,0,4,1,0,3,0.21,3,0,0,0,0,0,Matches
2248,Lucas Robertone,ar ARG,MF,Almería,es La Liga,25,1997,31.6,109,3.45,74,25,3,2,4,1,11,0.35,6,4,1,0,0,0,Matches
2249,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,28,1994,28.7,95,3.31,59,27,1,4,1,3,13,0.45,9,4,0,0,0,0,Matches
2250,Antonee Robinson,us USA,DF,Fulham,eng Premier League,24,1997,34.3,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,Matches
2251,Joel Robles,es ESP,GK,Leeds United,eng Premier League,32,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2252,Joel Roca,es ESP,"MF,FW",Girona,es La Liga,17,2005,0.9,5,5.29,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2253,Marc Roca,es ESP,MF,Leeds United,eng Premier League,25,1996,25.7,52,2.02,34,10,2,3,2,1,4,0.16,1,1,0,1,1,0,Matches
2254,Enzo Roco,cl CHI,DF,Elche,es La Liga,29,1992,18.4,12,0.65,9,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2255,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,25,1996,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2256,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,31,1990,15.7,32,2.04,29,0,0,1,2,0,2,0.13,2,0,0,0,0,0,Matches
2257,Joe Rodon,wls WAL,DF,Rennes,fr Ligue 1,24,1997,15.7,3,0.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2258,Rodri,es ESP,MF,Manchester City,eng Premier League,26,1996,32.3,92,2.84,80,0,4,6,1,1,10,0.31,10,0,0,0,0,0,Matches
2259,Rodri,es ESP,"FW,MF",Betis,es La Liga,22,2000,17.8,58,3.26,49,1,3,3,2,0,8,0.45,6,0,0,1,1,0,Matches
2260,Rodrigo,es ESP,"FW,MF",Leeds United,eng Premier League,31,1991,21.5,45,2.09,30,0,4,8,2,1,4,0.19,2,0,0,2,0,0,Matches
2261,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,es La Liga,35,1987,4.4,5,1.14,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2262,Óscar Rodríguez Arnaiz,es ESP,MF,Celta Vigo,es La Liga,24,1998,19.7,58,2.94,39,11,2,6,0,0,2,0.10,2,0,0,0,0,0,Matches
2263,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,34,1988,23.3,54,2.31,39,4,4,3,3,1,10,0.43,8,1,0,0,0,1,Matches
2264,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,28,1994,31.9,37,1.16,32,1,0,2,2,0,2,0.06,2,0,0,0,0,0,Matches
2265,Miguel Rodríguez,es ESP,"MF,FW",Celta Vigo,es La Liga,19,2003,2.8,7,2.50,7,0,0,0,0,0,2,0.71,2,0,0,0,0,0,Matches
2266,Pablo Rodríguez,es ESP,"FW,MF",Lecce,it Serie A,20,2001,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2267,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,29,1992,29.7,57,1.92,46,8,1,2,0,0,2,0.07,2,0,0,0,0,0,Matches
2268,Rodrygo,br BRA,"FW,MF",Real Madrid,es La Liga,21,2001,26.4,133,5.03,78,5,25,9,15,1,21,0.79,12,0,6,0,3,0,Matches
2269,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,23,1999,12.3,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
2270,Agustín Rogel,uy URU,DF,Hertha BSC,de Bundesliga,24,1997,15.8,7,0.44,5,1,0,0,1,0,1,0.06,0,1,0,0,0,0,Matches
2271,Rogério,br BRA,DF,Sassuolo,it Serie A,24,1998,33.3,74,2.22,62,6,1,1,4,0,6,0.18,5,0,0,0,1,0,Matches
2272,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,20,2002,0.6,2,3.16,2,0,0,0,0,0,1,1.58,1,0,0,0,0,0,Matches
2273,Tony Rölke,de GER,FW,Hertha BSC,de Bundesliga,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2274,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,25,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2275,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27,1995,32.5,14,0.43,11,3,0,0,0,0,3,0.09,3,0,0,0,0,0,Matches
2276,Simone Romagnoli,it ITA,DF,Lecce,it Serie A,32,1990,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2277,Leonardo Román,es ESP,GK,Mallorca,es La Liga,22,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2278,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,24,1998,26.3,24,0.91,22,0,0,0,1,1,4,0.15,3,0,0,0,1,0,Matches
2279,Iván Romero,es ESP,MF,Sevilla,es La Liga,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2280,Luka Romero,ar ARG,FW,Lazio,it Serie A,17,2004,1.7,4,2.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2281,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,30,1991,0.8,3,3.65,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2282,Oriol Romeu,es ESP,MF,Girona,es La Liga,30,1991,32.8,56,1.71,49,0,0,4,2,1,3,0.09,3,0,0,0,0,0,Matches
2283,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,37,1985,5.8,10,1.71,9,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2284,Connor Ronan,ie IRL,MF,Wolves,eng Premier League,24,1998,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2285,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,32,1989,1.2,4,3.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2286,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,27,1994,33.7,72,2.14,64,0,3,1,1,3,5,0.15,4,0,0,0,0,1,Matches
2287,Marten de Roon,nl NED,MF,Atalanta,it Serie A,31,1991,32.9,51,1.55,45,0,1,1,3,1,2,0.06,2,0,0,0,0,0,Matches
2288,Pablo Rosario,nl NED,"MF,DF",Nice,fr Ligue 1,25,1997,19.6,42,2.14,34,3,3,1,1,0,2,0.10,1,0,0,1,0,0,Matches
2289,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,31,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2290,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,17,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2291,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,27,1995,11.3,24,2.12,16,6,1,1,0,0,2,0.18,1,1,0,0,0,0,Matches
2292,Anthony Rouault,fr FRA,DF,Toulouse,fr Ligue 1,21,2001,36.8,13,0.35,10,0,0,2,0,1,1,0.03,0,0,0,1,0,0,Matches
2293,Jérôme Roussillon,fr FRA,"MF,DF",Wolfsburg,de Bundesliga,29,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2294,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,29,1993,10.6,22,2.07,16,1,4,0,1,0,4,0.38,3,0,0,0,1,0,Matches
2295,Nicolò Rovella,it ITA,MF,Monza,it Serie A,20,2001,19.3,53,2.74,41,5,1,1,2,3,7,0.36,5,1,0,0,0,1,Matches
2296,Nicolò Rovella,it ITA,MF,Juventus,it Serie A,20,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2297,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,28,1994,27.2,26,0.96,23,0,1,1,0,1,4,0.15,4,0,0,0,0,0,Matches
2298,Ruan,br BRA,DF,Sassuolo,it Serie A,23,1999,19.0,6,0.32,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2299,Rubén,es ESP,"DF,MF",Espanyol,es La Liga,21,2001,9.9,19,1.92,15,0,3,0,0,1,4,0.40,3,0,1,0,0,0,Matches
2300,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,29,1993,26.8,18,0.67,16,0,0,1,1,0,1,0.04,0,0,0,1,0,0,Matches
2301,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,32,1990,8.8,23,2.60,11,12,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
2302,Daniele Rugani,it ITA,DF,Juventus,it Serie A,28,1994,6.3,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2303,Matteo Ruggeri,it ITA,"DF,MF",Atalanta,it Serie A,20,2002,9.2,17,1.85,17,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
2304,Mário Rui,pt POR,DF,Napoli,it Serie A,31,1991,19.4,87,4.48,63,21,1,0,1,1,13,0.67,11,1,0,0,0,1,Matches
2305,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,26,1996,16.2,37,2.29,26,0,5,4,1,1,1,0.06,1,0,0,0,0,0,Matches
2306,Kays Ruiz,ma MAR,MF,Auxerre,fr Ligue 1,19,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2307,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,26,1996,21.0,41,1.95,37,0,1,2,0,1,6,0.29,6,0,0,0,0,0,Matches
2308,Víctor Ruiz,es ESP,DF,Betis,es La Liga,33,1989,6.2,4,0.64,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2309,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,30,1992,14.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2310,Alessandro Russo,it ITA,GK,Sassuolo,it Serie A,21,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2311,Franco Russo,ar ARG,DF,Mallorca,es La Liga,27,1994,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2312,Georginio Rutter,fr FRA,"FW,MF",Leeds United,eng Premier League,20,2002,3.0,6,1.99,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0,Matches
2313,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,20,2002,11.2,37,3.30,22,0,9,2,4,0,4,0.36,2,0,2,0,0,0,Matches
2314,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,24,1997,11.5,27,2.34,18,1,5,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2315,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,24,1997,15.7,28,1.79,23,3,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2316,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,29,1992,29.0,7,0.24,7,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2317,José Sá,pt POR,GK,Wolves,eng Premier League,29,1993,36.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2318,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,29,1993,18.7,33,1.77,19,2,7,1,3,1,2,0.11,0,0,1,1,0,0,Matches
2319,Halid Šabanović,ba BIH,DF,Angers,fr Ligue 1,22,1999,7.1,3,0.42,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2320,Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,it Serie A,25,1996,11.9,41,3.45,22,7,3,4,5,0,0,0.00,0,0,0,0,0,0,Matches
