,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes_Attempted,Live_Ball_Passes,Dead_Ball_Passes,Free_Kick_Passes,Through_Balls,Switches,Crosses,Throw_Ins_Taken,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Passes_Cmp,Passes_Off,Passes_Blocked,Matches
2405,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,26.9,1499,1183,307,13,1,1,96,294,0,0,0,0,938,9,49,Matches
2406,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,27.9,1498,1487,8,8,4,13,3,0,0,0,0,0,1299,3,16,Matches
2407,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,25.8,1201,1165,36,31,0,1,2,5,0,0,0,0,1058,0,7,Matches
2408,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34.0,1390,1135,253,68,0,1,0,0,0,0,0,0,1091,2,1,Matches
2409,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,22.6,853,612,238,64,0,0,0,0,0,0,0,0,567,3,1,Matches
2410,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,1.7,66,64,2,2,1,1,0,0,0,0,0,0,52,0,2,Matches
2411,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,5.8,166,159,6,1,2,0,7,2,0,0,0,0,127,1,7,Matches
2412,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,9.9,218,196,21,0,4,1,21,1,0,0,0,0,134,1,8,Matches
2413,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
2414,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
2415,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,7.7,326,310,14,0,4,1,18,0,6,0,0,0,223,2,8,Matches
2416,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,27.3,1375,1219,154,27,0,3,22,127,0,0,0,0,1152,2,26,Matches
2417,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,3.1,68,67,1,0,0,0,2,0,0,0,0,0,41,0,6,Matches
2418,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,9.7,212,203,6,0,0,0,7,0,0,0,0,0,118,3,6,Matches
2419,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38.0,973,679,292,95,0,0,0,1,0,0,0,0,636,2,0,Matches
2420,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34,Matches
2421,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,0.4,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
2422,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,2.9,57,53,4,0,0,1,1,0,0,0,0,0,38,0,2,Matches
2423,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
2424,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,27.7,1322,1257,56,40,1,15,8,14,0,0,0,0,1064,9,18,Matches
2425,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,18.0,1281,1185,94,51,6,18,50,6,32,10,16,0,1089,2,16,Matches
2426,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,3.6,112,107,4,4,1,3,2,0,0,0,0,0,87,1,1,Matches
2427,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17.0,648,435,209,55,0,1,0,0,0,0,0,0,441,4,0,Matches
2428,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,22.5,615,583,30,8,3,7,5,0,4,1,2,0,431,2,27,Matches
2429,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,25.7,945,737,203,12,2,6,118,179,12,0,11,0,615,5,25,Matches
2430,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,9.0,390,318,72,2,2,1,30,70,0,0,0,0,280,0,19,Matches
2431,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,16.9,825,717,108,10,5,9,23,93,4,4,0,0,665,0,19,Matches
2432,Eniss Shabani,de GER,MF,Mainz 05,de Bundesliga,19,2003,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
2433,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37,Matches
2434,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,0.4,26,23,3,2,0,2,0,0,0,0,0,0,19,0,0,Matches
2435,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,6.0,302,271,31,27,3,6,13,1,0,0,0,0,221,0,1,Matches
2436,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,9.0,205,186,19,0,3,0,3,0,0,0,0,0,143,0,8,Matches
2437,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,1.3,33,31,2,0,0,0,0,1,0,0,0,0,25,0,1,Matches
2438,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,2.4,64,59,3,0,1,0,6,1,0,0,0,0,33,2,3,Matches
2439,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,7.4,408,367,38,7,2,7,25,2,21,11,8,0,321,3,8,Matches
2440,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,22.0,1103,893,207,20,1,5,26,187,0,0,0,0,787,3,26,Matches
2441,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,19.3,477,443,33,1,5,2,4,4,0,0,0,0,349,1,25,Matches
2442,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,24.5,1543,1468,73,15,3,10,75,48,7,0,2,0,1317,2,27,Matches
2443,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,32.2,1963,1540,418,98,3,6,169,242,78,40,33,0,1478,5,38,Matches
2444,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,21.5,1165,1120,37,16,9,5,20,6,3,1,2,0,983,8,17,Matches
2445,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26.0,886,562,320,106,1,1,0,0,0,0,0,0,593,4,0,Matches
2446,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,26.1,2042,1976,59,54,1,15,2,2,0,0,0,0,1856,7,8,Matches
2447,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38.0,1177,783,391,89,0,5,0,0,0,0,0,0,916,3,0,Matches
2448,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,20.4,374,334,39,0,1,1,16,6,0,0,0,0,274,1,15,Matches
2449,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,16.2,1108,992,113,13,3,7,14,100,0,0,0,0,901,3,26,Matches
2450,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,4.5,106,104,2,0,0,1,2,0,0,0,0,0,76,0,4,Matches
2451,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,2.5,62,62,0,0,1,0,1,0,0,0,0,0,38,0,0,Matches
2452,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,26.1,725,657,63,13,3,2,140,9,40,19,10,0,463,5,36,Matches
2453,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,30.5,951,703,245,59,0,1,0,0,0,0,0,0,690,3,0,Matches
2454,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,17.4,555,550,5,0,1,5,30,3,0,0,0,0,413,0,19,Matches
2455,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,1138,923,207,20,3,7,56,187,0,0,0,0,853,8,19,Matches
2456,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,9.6,339,336,3,0,2,4,7,3,0,0,0,0,273,0,9,Matches
2457,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,3.8,209,174,35,2,0,1,3,33,0,0,0,0,159,0,5,Matches
2458,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,34,1988,5.7,260,193,67,19,0,0,0,0,0,0,0,0,174,0,0,Matches
2459,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,0.2,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0,Matches
2460,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1.0,38,26,12,4,0,0,0,0,0,0,0,0,28,0,0,Matches
2461,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,24,1997,14.6,636,617,18,15,2,6,10,3,0,0,0,0,489,1,23,Matches
2462,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,21.3,787,753,34,21,0,2,23,11,0,0,0,0,628,0,22,Matches
2463,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,0.6,36,32,4,0,0,1,8,4,0,0,0,0,22,0,1,Matches
2464,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,4.9,145,126,18,2,0,0,22,5,11,4,6,0,94,1,9,Matches
2465,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,1717,1647,65,52,1,9,13,12,0,0,0,0,1505,5,23,Matches
2466,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,16.6,772,755,12,7,1,4,10,0,0,0,0,0,660,5,14,Matches
2467,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,4.7,357,344,12,11,0,9,0,1,0,0,0,0,306,1,1,Matches
2468,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37.0,1216,854,357,79,0,3,0,0,0,0,0,0,957,5,0,Matches
2469,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,15.0,728,533,195,18,2,7,75,146,31,10,10,1,509,0,21,Matches
2470,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,19.7,1397,1328,67,43,1,13,5,22,0,0,0,0,1275,2,6,Matches
2471,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,0.3,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2472,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,11.0,367,347,20,3,4,1,9,1,0,0,0,0,261,0,12,Matches
2473,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,31.2,1344,1315,27,25,1,4,1,2,0,0,0,0,1173,2,10,Matches
2474,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,32.7,1264,987,276,22,0,2,48,254,0,0,0,0,953,1,29,Matches
2475,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,1.9,85,81,4,0,0,0,5,0,4,2,0,0,74,0,1,Matches
2476,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,5.2,355,340,15,11,0,0,0,2,0,0,0,0,287,0,3,Matches
2477,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,24,23,1,0,0,0,3,1,0,0,0,0,19,0,0,Matches
2478,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,186,157,27,3,0,0,24,24,0,0,0,0,143,2,4,Matches
2479,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,1004,798,199,9,1,2,17,189,1,0,1,0,751,7,20,Matches
2480,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,391,323,68,4,0,2,19,64,0,0,0,0,298,0,3,Matches
2481,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,618,603,10,1,1,3,12,7,0,0,0,0,444,5,21,Matches
2482,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,198,150,48,4,0,0,12,44,0,0,0,0,158,0,5,Matches
2483,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,533,479,52,0,3,1,13,4,0,0,0,0,363,2,34,Matches
2484,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,125,122,1,0,0,0,3,1,0,0,0,0,94,2,4,Matches
2485,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,159,148,11,3,1,1,12,2,6,6,0,0,112,0,3,Matches
2486,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,348,333,12,11,0,2,1,1,0,0,0,0,270,3,6,Matches
2487,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,123,102,21,9,0,1,16,0,11,5,5,0,92,0,3,Matches
2488,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,641,619,20,5,3,1,22,5,10,5,3,0,544,2,15,Matches
2489,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,142,80,62,22,0,0,0,0,0,0,0,0,68,0,0,Matches
2490,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,207,202,4,1,1,0,4,3,0,0,0,0,175,1,4,Matches
2491,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,33,1988,10.0,609,483,124,34,0,2,0,0,0,0,0,0,499,2,0,Matches
2492,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,749,626,123,25,0,2,0,0,0,0,0,0,650,0,2,Matches
2493,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,32,29,2,0,0,0,1,2,0,0,0,0,22,1,0,Matches
2494,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,322,254,67,0,1,0,19,67,0,0,0,0,243,1,12,Matches
2495,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,1136,620,509,162,0,19,0,0,0,0,0,0,610,7,1,Matches
2496,Roberto Soriano,it ITA,"FW,MF",Bologna,it Serie A,31,1991,14.7,605,595,10,4,5,3,11,6,0,0,0,0,486,0,15,Matches
2497,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,24,1998,21.7,1458,1134,322,68,1,12,255,175,79,29,44,0,1076,2,23,Matches
2498,Joaquin Sosa,uy URU,DF,Bologna,it Serie A,20,2002,7.6,379,363,16,16,0,5,1,0,0,0,0,0,308,0,4,Matches
2499,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,18,2003,0.2,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0,Matches
2500,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,31,1990,33.9,1536,1472,58,12,10,21,99,39,1,0,0,0,1172,6,48,Matches
2501,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,23,1999,9.3,266,264,2,1,2,2,31,1,0,0,0,0,209,0,7,Matches
2502,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,27,1995,31.3,994,982,12,10,0,6,20,0,1,1,0,0,709,0,28,Matches
2503,Matìas Soulé,ar ARG,"MF,FW",Juventus,it Serie A,19,2003,4.7,168,156,12,1,0,3,6,9,2,2,0,0,138,0,3,Matches
2504,Moussa Soumano,fr FRA,FW,Ajaccio,fr Ligue 1,17,2005,5.5,67,57,8,0,1,0,1,0,0,0,0,0,43,2,4,Matches
2505,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,30,1992,20.7,1075,1021,48,47,0,1,0,1,0,0,0,0,996,6,5,Matches
2506,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,23,1999,18.1,902,895,7,6,2,2,2,0,0,0,0,0,776,0,19,Matches
2507,Arnaud Souquet,fr FRA,"DF,FW",Montpellier,fr Ligue 1,30,1992,4.0,137,111,26,3,1,0,7,23,0,0,0,0,104,0,1,Matches
2508,Dyego Sousa,pt POR,FW,Almería,es La Liga,32,1989,5.9,160,150,9,0,1,0,1,1,0,0,0,0,107,1,7,Matches
2509,Harry Souttar,au AUS,DF,Leicester City,eng Premier League,23,1998,11.0,555,531,19,17,1,9,0,2,0,0,0,0,448,5,3,Matches
2510,Vinicius Souza,br BRA,MF,Espanyol,es La Liga,23,1999,27.0,909,885,24,23,0,9,4,0,0,0,0,0,726,0,16,Matches
2511,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,25,1997,29.4,1557,1510,38,32,6,2,5,3,0,0,0,0,1324,9,20,Matches
2512,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,26,1996,5.9,309,292,14,12,0,5,0,0,0,0,0,0,241,3,2,Matches
2513,Kevin Spadanuda,ch SUI,"MF,FW",Ajaccio,fr Ligue 1,25,1997,11.8,264,251,13,1,0,1,5,11,0,0,0,0,212,0,5,Matches
2514,Djed Spence,eng ENG,"FW,DF",Tottenham,eng Premier League,21,2000,0.1,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2,Matches
2515,Djed Spence,eng ENG,DF,Rennes,fr Ligue 1,21,2000,6.4,315,265,50,7,0,0,4,43,0,0,0,0,278,0,4,Matches
2516,Stijn Spierings,nl NED,MF,Toulouse,fr Ligue 1,26,1996,34.7,2085,2005,75,68,1,35,21,7,0,0,0,0,1778,5,40,Matches
2517,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,29,1993,18.4,989,806,179,14,4,14,57,165,0,0,0,0,750,4,21,Matches
2518,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,14.9,462,325,137,21,0,0,0,0,0,0,0,0,362,0,0,Matches
2519,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,26,1996,3.3,130,106,23,0,0,0,10,23,0,0,0,0,74,1,7,Matches
2520,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,23,1998,23.0,897,832,60,29,6,5,62,5,26,20,3,0,619,5,23,Matches
2521,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,28,1993,11.6,423,360,61,10,1,8,26,48,3,1,2,0,297,2,9,Matches
2522,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,25,1996,20.6,622,609,5,2,2,6,13,0,0,0,0,0,412,8,27,Matches
2523,Veit Stange,de GER,MF,Hertha BSC,de Bundesliga,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2524,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,22,2000,6.4,633,583,50,4,0,1,8,45,1,0,0,0,577,0,4,Matches
2525,Junior Stanislas,eng ENG,MF,Bournemouth,eng Premier League,32,1989,0.7,28,27,1,0,0,1,1,0,1,0,0,0,22,0,1,Matches
2526,Jay Stansfield,eng ENG,FW,Fulham,eng Premier League,19,2002,1.0,23,23,0,0,0,0,3,0,0,0,0,0,9,0,3,Matches
2527,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,27,1995,23.1,1244,1205,38,34,1,5,2,4,0,0,0,0,1027,1,10,Matches
2528,Jason Steele,eng ENG,GK,Brighton,eng Premier League,31,1990,15.0,541,471,67,12,1,1,0,0,0,0,0,0,478,3,0,Matches
2529,Calvin Stengs,nl NED,FW,Nice,fr Ligue 1,23,1998,2.4,100,94,6,0,2,2,3,3,3,2,0,0,82,0,0,Matches
2530,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,26,1996,3.7,223,172,51,8,0,6,21,34,9,2,7,0,174,0,3,Matches
2531,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,28,1994,0.5,28,25,3,1,0,0,0,2,0,0,0,0,23,0,0,Matches
2532,Jack Stephens,eng ENG,DF,Bournemouth,eng Premier League,28,1994,13.0,543,538,5,4,2,2,2,1,0,0,0,0,446,0,6,Matches
2533,Raheem Sterling,eng ENG,"FW,MF",Chelsea,eng Premier League,27,1994,21.0,685,662,21,0,6,0,46,7,7,7,0,0,514,2,33,Matches
2534,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,21,2001,7.8,363,353,8,3,2,3,6,3,1,0,1,0,279,2,13,Matches
2535,Lars Stindl,de GER,"FW,MF",M'Gladbach,de Bundesliga,33,1988,19.3,776,742,31,15,6,4,19,3,11,2,9,0,624,3,28,Matches
2536,Kevin Stöger,at AUT,MF,Bochum,de Bundesliga,28,1993,28.9,1607,1351,242,99,9,8,156,18,85,37,37,1,1114,14,36,Matches
2537,Petar Stojanović,si SVN,DF,Empoli,it Serie A,26,1995,17.0,1029,831,197,20,3,27,35,176,1,0,1,0,821,1,27,Matches
2538,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,28,1994,20.5,1563,1496,66,17,1,14,6,45,1,0,0,0,1453,1,10,Matches
2539,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,22,2000,18.9,339,310,27,3,0,4,4,0,0,0,0,0,232,2,3,Matches
2540,Tony Strata,fr FRA,"MF,DF",Ajaccio,fr Ligue 1,17,2004,1.5,37,29,8,1,0,0,0,7,0,0,0,0,29,0,0,Matches
2541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,it Serie A,25,1997,27.1,886,805,71,19,6,23,121,17,35,15,10,0,553,10,36,Matches
2542,Dávid Strelec,sk SVK,FW,Spezia,it Serie A,21,2001,1.9,43,40,3,0,0,0,0,0,0,0,0,0,25,0,2,Matches
2543,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,22,1999,24.4,1320,1065,250,28,0,3,21,222,0,0,0,0,1046,5,26,Matches
2544,Cristhian Stuani,uy URU,FW,Girona,es La Liga,35,1986,12.1,168,148,19,0,0,0,3,0,0,0,0,0,122,1,4,Matches
2545,Damián Suárez,uy URU,"DF,MF",Getafe,es La Liga,34,1988,21.6,962,705,255,38,0,25,78,204,13,7,5,0,649,2,28,Matches
2546,Denis Suárez,es ESP,"MF,FW",Espanyol,es La Liga,28,1994,10.5,452,402,49,16,2,1,37,4,26,9,11,0,331,1,10,Matches
2547,Mario Suárez,es ESP,"MF,DF",Rayo Vallecano,es La Liga,35,1987,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2548,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,24,1997,14.0,828,722,101,9,1,3,14,92,0,0,0,0,687,5,25,Matches
2549,Isaac Success,ng NGA,FW,Udinese,it Serie A,26,1996,20.2,570,552,11,0,9,8,13,0,0,0,0,0,372,7,23,Matches
2550,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,26,1995,23.5,1851,1751,99,47,1,34,16,52,0,0,0,0,1677,1,17,Matches
2551,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,it Serie A,19,2003,7.2,183,183,0,0,0,3,2,0,0,0,0,0,133,0,7,Matches
2552,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,20,2002,10.7,265,257,6,0,1,1,18,1,1,0,0,0,189,2,12,Matches
2553,Kamaldeen Sulemana,gh GHA,"FW,MF",Rennes,fr Ligue 1,20,2002,3.6,155,149,5,1,0,2,10,4,0,0,0,0,127,1,6,Matches
2554,Crysencio Summerville,nl NED,FW,Leeds United,eng Premier League,20,2001,15.8,411,402,6,1,1,1,14,1,3,0,0,0,308,3,15,Matches
2555,Ivan Šunjić,hr CRO,MF,Hertha BSC,de Bundesliga,25,1996,11.0,361,350,11,4,2,3,1,0,0,0,0,0,270,0,11,Matches
2556,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,3.6,81,77,3,0,0,0,3,0,0,0,0,0,40,1,3,Matches
2557,Suso,es ESP,"MF,FW",Sevilla,es La Liga,28,1993,11.8,572,520,47,12,6,17,79,11,21,7,8,1,444,5,14,Matches
2558,Yuito Suzuki,jp JPN,"FW,MF",Strasbourg,fr Ligue 1,20,2001,0.4,13,12,1,0,0,1,0,0,0,0,0,0,11,0,0,Matches
2559,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,23,1999,20.4,567,532,34,8,3,5,37,5,13,11,2,0,394,1,14,Matches
2560,Mile Svilar,rs SRB,GK,Roma,it Serie A,22,1999,3.0,77,56,21,5,0,0,0,0,0,0,0,0,49,0,0,Matches
2561,Williot Swedberg,se SWE,MF,Celta Vigo,es La Liga,18,2004,0.6,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0,Matches
2562,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,28,1994,14.5,817,677,136,13,0,6,35,123,0,0,0,0,647,4,19,Matches
2563,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,28,1994,15.2,838,675,160,17,0,1,41,143,0,0,0,0,645,3,25,Matches
2564,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,32,1990,27.5,789,581,206,52,0,5,0,1,0,0,0,0,625,2,1,Matches
2565,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,1580,1373,200,66,16,24,117,56,68,19,30,2,1262,7,46,Matches
2566,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,481,449,29,0,1,1,8,1,0,0,0,0,329,3,18,Matches
2567,Alexander Sørloth,no NOR,FW,RB Leipzig,de Bundesliga,26,1995,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2568,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,29,1992,33.2,1883,1602,276,19,0,1,68,256,1,0,0,0,1587,5,41,Matches
2569,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,26,1996,27.6,1637,1591,44,30,0,6,3,2,0,0,0,0,1455,2,8,Matches
2570,Benjamin Tahirovic,ba BIH,MF,Roma,it Serie A,19,2003,3.9,156,153,3,2,0,1,5,1,0,0,0,0,133,0,3,Matches
2571,Waniss Taibi,fr FRA,MF,Angers,fr Ligue 1,20,2002,2.1,150,148,2,1,1,0,1,1,0,0,0,0,134,0,5,Matches
2572,Flavien Tait,fr FRA,MF,Rennes,fr Ligue 1,29,1993,18.7,1087,1052,32,25,4,8,7,4,3,0,0,0,933,3,23,Matches
2573,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,24,1998,38.0,1970,1821,147,56,0,1,2,3,0,0,0,0,1753,2,10,Matches
2574,Thibault Tamas,fr FRA,DF,Montpellier,fr Ligue 1,21,2001,0.1,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,Matches
2575,Adrien Tameze,cm CMR,MF,Hellas Verona,it Serie A,28,1994,33.7,1092,1020,64,49,0,6,21,4,0,0,0,0,835,8,30,Matches
2576,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,23,1999,1.6,92,91,1,1,0,0,1,0,0,0,0,0,82,0,0,Matches
2577,Renato Tapia,pe PER,"MF,DF",Celta Vigo,es La Liga,27,1995,16.1,811,765,43,37,0,20,11,4,1,1,0,0,687,3,4,Matches
2578,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,2211,2095,112,74,9,6,3,14,0,0,0,0,1891,4,20,Matches
2579,Florian Tardieu,fr FRA,MF,Troyes,fr Ligue 1,30,1992,11.2,755,678,76,40,0,15,43,4,32,20,7,0,655,1,4,Matches
2580,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,26,1995,6.8,419,327,91,17,0,3,34,56,18,10,7,0,326,1,11,Matches
