,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
1485,1769,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,28.0,1996.0,16,12,1062,11.8,0.0,0.08,0.0,0.08,0.02,0.04,0.02,0.04,11.0,4.0,36.4,5.0,45.5,45.34,2.8,13.31,27.03,5.25,0.59,45.34,0.93,0.34,0.42,29.32,152.46,66.61,0.85,0.85,0.0,0.93,0.42,26.95,0.17,1.36,0.17,1.02,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,345.0,431.0,80.0,7283.0,2428.0,111.0,133.0,83.5,170.0,203.0,83.7,60.0,79.0,75.9,0.08,0.02,0.03,0.07,0.42,3.81,0.25,0.0,4.41,36.53,34.32,2.03,2.03,0.08,1.1,0.08,0.0,0.0,0.0,0.0,0.0,29.24,0.17,0.59,0.51,0.08,0.0,0.0,0.04,-0.3,-0.3,70.4,0.25,0.0,0.0,1.44,0.93,0.0,1.36,1.02,0.0,0.0,3.64,1.61,0.68,1.36,0.85,0.42,0.08,0.85,2.03,1.19,0.68,0.25,2.71,2.46,0.0,41.7,1,0,0,0,1,0
1486,1770,Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,de Bundesliga,23.0,2000.0,23,10,1004,11.2,0.36,0.54,0.36,0.54,0.25,0.36,0.25,0.36,42.0,16.0,38.1,24.0,57.1,42.59,1.52,7.32,15.27,20.54,3.66,42.59,3.75,1.43,2.14,26.16,182.77,79.82,3.21,2.5,1.43,2.14,1.07,29.64,9.82,3.05,0.36,1.88,0.0,0.62,0.27,0.27,0.0,0.27,0.0,0.0,0.09,0.0,0.0,238.0,325.0,73.2,3103.0,758.0,147.0,184.0,79.9,63.0,84.0,75.0,12.0,19.0,63.2,0.18,0.11,0.17,0.07,0.98,0.62,1.16,0.27,3.04,29.02,27.95,0.8,0.36,0.0,0.18,1.79,0.36,0.0,0.0,0.0,0.0,21.25,0.27,0.8,1.97,0.81,0.18,0.44,0.12,1.3,1.3,23.3,0.09,0.0,0.0,0.8,1.16,0.45,0.36,1.43,0.0,0.0,4.64,0.62,2.05,2.05,0.98,0.98,0.09,0.98,2.32,1.34,1.52,0.0,2.41,1.52,0.09,42.3,1,0,0,0,0,1
1491,1775,Marvelous Nakamba,zw ZIM,MF,Luton Town,eng Premier League,30.0,1994.0,13,13,1130,12.6,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.05,10.0,3.0,30.0,5.0,50.0,43.33,2.38,10.56,25.4,8.02,0.24,43.33,0.79,0.24,0.4,17.78,84.44,27.3,0.08,0.63,0.0,0.79,0.32,19.92,0.4,1.03,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,423.0,84.2,5622.0,1605.0,184.0,203.0,90.6,126.0,143.0,88.1,27.0,42.0,64.3,0.0,0.03,0.04,-0.03,0.56,2.14,0.16,0.08,2.86,33.57,32.06,1.43,1.11,0.0,0.4,0.32,0.24,0.0,0.0,0.0,0.0,28.25,0.08,0.79,0.4,0.0,0.0,0.0,0.04,-0.2,-0.2,36.4,0.4,0.0,0.0,1.9,0.71,0.0,0.87,1.9,0.0,0.0,7.14,0.32,0.56,3.17,1.9,1.11,0.16,1.9,3.33,1.43,1.83,0.48,4.05,0.87,0.08,57.1,1,1,0,0,0,0
1493,1777,Nahitan Nández,uy URU,"MF,DF",Cagliari,it Serie A,28.0,1995.0,23,20,1573,17.5,0.06,0.11,0.0,0.06,0.18,0.27,0.13,0.22,29.0,20.0,69.0,8.0,27.6,47.49,1.6,8.8,20.06,19.54,1.89,47.43,1.66,1.14,0.46,22.8,132.17,68.63,2.17,0.97,0.34,1.6,1.09,27.83,3.6,2.74,0.17,1.77,0.63,0.17,0.06,0.06,0.06,0.06,0.06,0.0,0.06,0.0,0.0,415.0,681.0,60.9,7258.0,2713.0,209.0,262.0,79.8,146.0,221.0,66.1,47.0,150.0,31.3,0.06,0.09,0.1,-0.03,1.54,1.83,1.49,0.63,3.54,38.91,33.6,5.2,0.51,0.11,0.69,6.29,2.97,1.6,0.34,1.14,0.0,23.71,0.11,1.14,1.09,0.23,0.0,0.0,0.12,-2.1,-2.3,36.2,0.23,0.0,0.0,1.77,0.91,0.23,0.69,1.43,0.0,0.0,5.43,0.97,1.71,2.06,0.91,0.8,0.34,0.86,2.4,1.54,0.8,0.06,2.74,1.26,0.0,35.7,1,0,0,1,0,0
1494,1778,Matija Nastasić,rs SRB,DF,Mallorca,es La Liga,30.0,1993.0,20,19,1718,19.1,0.1,0.1,0.1,0.1,0.05,0.08,0.05,0.08,0.0,0.0,0.0,0.0,0.0,46.75,7.43,26.23,19.11,1.52,0.58,46.75,0.0,0.0,0.0,20.63,95.6,49.84,0.31,0.16,0.0,0.21,0.0,24.4,0.1,0.63,0.0,0.58,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,695.0,79.1,11633.0,4568.0,176.0,199.0,88.4,275.0,320.0,85.9,95.0,164.0,57.9,0.0,0.03,0.03,-0.03,0.21,1.94,0.26,0.1,2.3,36.39,34.87,1.31,1.2,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,28.8,0.21,0.05,0.31,0.1,0.33,1.0,0.15,1.1,1.1,56.0,0.37,0.0,0.0,1.05,0.37,0.1,1.15,0.63,0.0,0.0,3.87,1.47,1.15,1.36,0.94,0.42,0.0,0.84,1.2,0.37,1.47,0.84,2.51,4.4,0.0,69.6,1,0,1,0,0,0
1495,1779,Natan,br BRA,DF,Napoli,it Serie A,23.0,2001.0,13,10,907,10.1,0.0,0.0,0.0,0.0,0.04,0.05,0.04,0.05,3.0,1.0,33.3,2.0,66.7,69.9,6.83,30.4,35.15,4.85,0.79,69.9,0.3,0.1,0.2,43.47,254.75,137.72,1.49,0.69,0.0,0.89,0.0,51.19,0.89,0.89,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,620.0,88.2,10377.0,2853.0,200.0,208.0,96.2,284.0,303.0,93.7,60.0,97.0,61.9,0.0,0.01,0.02,-0.01,0.4,3.27,0.5,0.1,3.27,61.39,57.13,4.16,2.18,0.0,0.69,0.5,1.98,0.0,0.0,0.0,0.0,54.16,0.1,0.59,0.6,0.1,0.0,0.0,0.07,-0.4,-0.4,50.0,0.3,0.1,0.1,1.29,0.59,0.0,0.69,0.99,0.0,0.0,3.47,2.18,2.18,1.39,0.99,0.3,0.1,0.5,0.99,0.5,1.09,0.89,2.08,3.07,0.0,50.0,1,0,0,1,0,0
1496,1780,Roberto Navarro,es ESP,MF,Cádiz,es La Liga,21.0,2002.0,17,13,1021,11.3,0.0,0.09,0.0,0.09,0.1,0.23,0.1,0.23,65.0,28.0,43.1,31.0,47.7,47.61,0.71,6.46,18.94,23.72,2.04,47.61,5.75,2.48,2.74,28.05,210.09,108.76,3.81,3.27,0.35,3.54,1.5,28.76,5.49,4.77,0.09,2.83,0.62,0.53,0.27,0.53,0.0,0.0,0.09,0.0,0.0,0.0,0.0,238.0,358.0,66.5,3447.0,1208.0,149.0,172.0,86.6,58.0,96.0,60.4,19.0,56.0,33.9,0.09,0.12,0.12,-0.04,1.86,1.77,1.24,0.8,2.74,31.68,27.7,3.72,0.8,0.18,0.0,6.19,0.09,2.83,1.59,0.88,0.0,21.06,0.27,1.33,1.32,0.26,0.0,0.0,0.08,-1.2,-1.2,39.1,0.0,0.09,0.0,0.97,1.59,0.27,0.97,1.77,0.0,0.0,6.37,0.8,1.24,2.83,1.15,1.33,0.35,1.06,2.21,1.15,1.95,0.0,3.81,0.44,0.0,48.0,1,0,1,0,0,0
1499,1784,Youssouf Ndayishimiye,bi BDI,"MF,DF",Nice,fr Ligue 1,25.0,1998.0,20,19,1616,18.0,0.0,0.0,0.0,0.0,0.07,0.09,0.07,0.09,15.0,11.0,73.3,3.0,20.0,78.56,4.72,22.94,50.22,5.94,1.0,78.56,0.83,0.61,0.17,60.67,308.56,132.56,0.89,0.94,0.06,0.72,0.78,57.83,0.61,1.5,0.06,1.39,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1132.0,1265.0,89.5,17658.0,4704.0,591.0,635.0,93.1,446.0,488.0,91.4,54.0,84.0,64.3,0.0,0.02,0.03,-0.02,0.56,4.17,0.28,0.0,5.0,70.28,67.61,2.56,2.28,0.17,0.39,0.06,0.28,0.0,0.0,0.0,0.0,62.89,0.11,0.5,0.78,0.17,0.0,0.0,0.08,-1.2,-1.2,60.0,0.33,0.06,0.0,0.83,0.61,0.0,0.67,1.06,0.0,0.0,5.22,1.83,1.22,1.61,0.89,0.61,0.11,0.61,1.17,0.56,1.0,0.61,2.28,2.5,0.06,52.4,1,0,0,0,1,0
1501,1786,Iliman Ndiaye,sn SEN,FW,Marseille,fr Ligue 1,24.0,2000.0,20,15,1242,13.8,0.22,0.36,0.22,0.36,0.27,0.43,0.27,0.43,70.0,39.0,55.7,26.0,37.1,43.99,0.72,4.49,16.23,24.42,4.06,43.99,5.07,2.83,1.88,35.36,239.28,90.51,2.97,1.81,0.94,2.75,2.17,33.19,9.13,3.48,0.51,2.17,0.07,0.58,0.29,0.36,0.0,0.22,0.0,0.0,0.07,0.22,0.0,359.0,438.0,82.0,5071.0,1111.0,191.0,225.0,84.9,140.0,162.0,86.4,9.0,15.0,60.0,0.14,0.15,0.14,-0.01,1.23,1.88,0.8,0.14,3.19,31.74,31.45,0.29,0.07,0.14,0.0,1.01,0.07,0.0,0.0,0.0,0.0,26.01,0.0,1.38,2.03,0.58,0.11,0.38,0.13,-0.8,-0.8,38.5,0.0,0.07,0.0,1.38,1.74,0.29,0.36,0.87,0.14,0.0,6.09,0.36,0.58,0.94,0.22,0.43,0.29,0.43,1.23,0.8,0.8,0.14,1.3,0.43,0.0,35.3,1,0,0,0,1,0
1505,1791,Dan Ndoye,ch SUI,"FW,MF",Bologna,it Serie A,23.0,2000.0,22,14,1249,13.9,0.0,0.07,0.0,0.07,0.15,0.25,0.15,0.25,74.0,25.0,33.8,36.0,48.6,45.47,1.22,6.69,19.14,21.01,3.67,45.47,5.32,1.8,2.59,31.01,272.3,153.81,5.04,3.24,1.58,2.88,1.22,33.24,7.99,3.24,0.22,1.94,0.07,0.5,0.36,0.29,0.07,0.14,0.0,0.0,0.07,0.0,0.0,328.0,429.0,76.5,4895.0,957.0,186.0,214.0,86.9,92.0,122.0,75.4,27.0,43.0,62.8,0.07,0.11,0.06,-0.04,1.01,1.37,0.65,0.29,2.01,30.86,29.57,1.08,0.07,0.0,0.22,2.37,0.22,0.79,0.58,0.14,0.0,23.6,0.22,1.29,2.02,0.79,0.0,0.0,0.07,-2.0,-2.0,31.6,0.22,0.0,0.0,1.65,2.88,0.36,0.43,0.79,0.0,0.0,5.68,0.43,0.94,1.73,1.08,0.65,0.0,0.94,2.16,1.22,1.15,0.07,2.16,0.79,0.0,43.3,1,0,0,1,0,0
1507,1793,Loïc Nego,hu HUN,"MF,DF",Le Havre,fr Ligue 1,33.0,1991.0,20,14,1204,13.4,0.0,0.15,0.0,0.15,0.08,0.15,0.08,0.15,25.0,9.0,36.0,14.0,56.0,45.0,1.57,7.91,21.64,16.19,1.64,45.0,1.87,0.67,1.04,31.49,171.04,80.07,1.72,2.24,0.22,0.9,0.37,28.21,5.97,2.32,0.3,1.72,0.15,0.07,0.07,0.3,0.0,0.22,0.0,0.0,0.0,0.07,0.0,366.0,491.0,74.5,5723.0,2292.0,185.0,224.0,82.6,149.0,202.0,73.8,19.0,32.0,59.4,0.15,0.07,0.08,0.08,0.75,1.49,0.9,0.6,3.13,36.64,32.01,4.48,0.22,0.0,0.0,2.61,4.18,0.07,0.0,0.0,0.0,27.31,0.15,1.12,0.97,0.22,0.0,0.0,0.08,-1.0,-1.0,50.0,0.07,0.0,0.0,1.34,0.97,0.07,1.12,1.49,0.07,0.0,5.3,0.37,0.37,2.16,1.19,0.67,0.3,0.9,1.79,0.9,0.75,0.07,3.28,0.6,0.0,50.0,1,0,0,0,1,0
1510,1797,Pedro Neto,pt POR,"MF,FW",Wolves,eng Premier League,24.0,2000.0,18,17,1459,16.2,0.12,0.68,0.12,0.68,0.21,0.48,0.21,0.48,85.0,35.0,41.2,41.0,48.2,53.7,0.25,3.77,21.23,30.0,5.0,53.7,5.25,2.16,2.53,34.26,284.32,150.93,5.68,3.7,2.47,2.59,1.23,40.31,8.89,4.56,0.86,2.53,0.93,0.49,0.25,0.37,0.0,0.49,0.12,0.12,0.06,0.06,0.0,515.0,695.0,74.1,8027.0,1923.0,291.0,335.0,86.9,150.0,204.0,73.5,49.0,98.0,50.0,0.56,0.27,0.23,0.28,2.35,1.36,1.73,0.74,3.15,42.9,38.21,4.44,1.42,0.06,0.31,7.04,0.8,2.1,0.99,0.62,0.12,31.79,0.25,1.05,2.1,0.68,0.06,0.18,0.1,-1.4,-1.4,18.2,0.25,0.0,0.0,0.93,1.23,0.12,0.25,0.19,0.06,0.0,4.69,0.25,1.11,0.43,0.19,0.12,0.12,0.31,0.86,0.56,0.31,0.06,0.68,0.12,0.0,35.7,1,1,0,0,0,0
1511,1798,Luca Netz,de GER,DF,M'Gladbach,de Bundesliga,20.0,2003.0,21,19,1657,18.4,0.0,0.16,0.0,0.16,0.05,0.19,0.05,0.19,34.0,15.0,44.1,16.0,47.1,60.16,3.86,20.05,24.57,16.09,1.68,60.16,1.85,0.82,0.87,29.78,121.52,59.95,1.79,1.09,0.43,1.3,1.14,33.15,3.75,2.66,0.27,1.74,0.54,0.11,0.22,0.0,0.05,0.22,0.05,0.0,0.0,0.0,0.0,675.0,882.0,76.5,10320.0,3811.0,372.0,426.0,87.3,231.0,291.0,79.4,46.0,107.0,43.0,0.16,0.14,0.12,0.03,1.52,1.47,0.82,0.27,3.21,47.93,38.64,9.13,1.09,0.11,0.05,2.83,7.17,0.87,0.27,0.54,0.0,36.68,0.16,1.2,0.81,0.27,0.0,0.0,0.06,-0.9,-0.9,53.8,0.11,0.0,0.0,1.14,0.65,0.05,0.98,1.09,0.0,0.11,4.89,1.52,1.3,1.85,0.87,0.82,0.16,1.09,1.96,0.87,1.47,0.43,2.83,3.64,0.05,55.6,1,0,0,0,0,1
1513,1801,Carlos Neva,es ESP,DF,Granada,es La Liga,27.0,1996.0,25,25,2158,24.0,0.0,0.08,0.0,0.08,0.0,0.11,0.0,0.11,11.0,4.0,36.4,6.0,54.5,57.08,3.42,23.62,26.0,7.92,0.29,57.08,0.46,0.17,0.25,26.04,105.58,58.5,1.08,0.88,0.0,0.79,0.33,29.25,2.67,1.21,0.13,0.96,0.12,0.04,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.04,0.0,907.0,1173.0,77.3,14831.0,5822.0,496.0,543.0,91.3,339.0,422.0,80.3,65.0,143.0,45.5,0.08,0.1,0.04,-0.02,0.62,1.79,0.79,0.5,2.96,48.88,37.42,11.33,1.46,0.0,0.04,2.12,9.88,0.0,0.0,0.0,0.0,37.79,0.12,1.96,0.13,0.0,0.0,0.0,0.03,-0.1,-0.1,50.0,0.12,0.0,0.0,0.5,1.33,0.0,0.58,0.67,0.0,0.0,4.29,0.75,0.75,1.0,0.71,0.25,0.04,0.54,1.29,0.75,1.17,0.42,1.58,3.21,0.04,41.9,1,0,1,0,0,0
1518,1810,Shamar Nicholson,jm JAM,FW,Clermont Foot,fr Ligue 1,26.0,1997.0,20,16,1347,15.0,0.27,0.47,0.2,0.4,0.4,0.47,0.29,0.36,20.0,5.0,25.0,14.0,70.0,32.2,1.07,2.4,17.07,13.0,4.73,32.07,1.33,0.33,0.93,23.0,122.47,38.6,1.07,0.73,0.8,2.13,1.0,24.6,6.87,2.74,0.33,1.87,0.0,0.13,0.4,0.27,0.07,0.33,0.0,0.0,0.0,0.0,0.0,243.0,346.0,70.2,3752.0,669.0,125.0,178.0,70.2,83.0,116.0,71.6,18.0,23.0,78.3,0.2,0.07,0.07,0.13,1.2,1.6,0.4,0.0,2.2,23.07,21.2,1.87,0.0,0.07,0.33,0.4,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.73,2.54,1.14,0.08,0.18,0.12,-1.9,-1.4,44.7,0.13,0.0,0.0,1.33,1.67,0.8,0.0,0.13,0.13,0.0,2.13,3.07,3.8,0.33,0.0,0.27,0.07,0.07,0.27,0.2,0.33,0.07,0.33,0.93,0.0,25.0,1,0,0,0,1,0
1533,1826,Oliver Norwood,nir NIR,MF,Sheffield Utd,eng Premier League,32.0,1991.0,23,16,1397,15.5,0.06,0.06,0.0,0.0,0.07,0.11,0.02,0.06,2.0,0.0,0.0,1.0,50.0,65.74,3.94,20.32,35.23,10.45,0.39,65.68,0.13,0.0,0.06,29.29,103.23,41.87,0.19,0.32,0.0,0.58,0.19,38.65,0.58,1.93,0.06,1.1,0.77,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,603.0,868.0,69.5,11668.0,4485.0,236.0,284.0,83.1,245.0,301.0,81.4,101.0,242.0,41.7,0.0,0.04,0.08,-0.04,0.97,4.06,0.71,0.13,4.45,56.0,50.06,5.74,3.48,0.13,0.45,3.23,0.06,2.13,0.32,1.48,0.13,38.9,0.19,0.65,0.9,0.32,0.0,0.0,0.02,-0.1,-0.3,48.3,0.39,0.0,0.0,0.97,0.52,0.0,1.29,1.61,0.0,0.06,6.32,0.9,0.97,2.58,1.16,1.16,0.26,1.29,2.84,1.55,1.48,0.52,3.87,2.45,0.0,45.5,1,1,0,0,0,0
1536,1829,Ernest Nuamah,gh GHA,"FW,MF",Lyon,fr Ligue 1,20.0,2003.0,20,16,1359,15.1,0.07,0.2,0.07,0.2,0.17,0.4,0.17,0.4,95.0,39.0,41.1,51.0,53.7,47.81,1.39,5.89,16.36,27.09,4.77,47.81,6.29,2.58,3.38,36.89,315.23,144.5,5.1,3.25,1.92,3.44,1.59,35.36,11.46,3.52,0.33,2.19,0.33,0.4,0.26,0.33,0.0,0.2,0.07,0.0,0.07,0.0,0.0,385.0,513.0,75.0,6090.0,1475.0,202.0,240.0,84.2,137.0,178.0,77.0,28.0,53.0,52.8,0.13,0.23,0.31,-0.09,1.59,1.39,1.46,0.26,3.51,33.97,31.46,2.45,0.93,0.0,0.33,4.11,0.26,1.19,0.93,0.07,0.0,25.5,0.07,1.46,1.79,0.86,0.04,0.08,0.1,-1.6,-1.6,29.6,0.13,0.0,0.0,2.19,1.59,0.6,0.4,0.66,0.0,0.0,3.91,0.53,1.26,1.32,0.73,0.33,0.26,0.53,1.79,1.26,0.66,0.07,1.72,0.46,0.0,29.6,1,0,0,0,1,0
1538,1834,Unai Núñez,es ESP,DF,Celta Vigo,es La Liga,27.0,1997.0,27,26,2384,26.5,0.04,0.04,0.04,0.04,0.05,0.08,0.05,0.08,8.0,7.0,87.5,1.0,12.5,63.89,8.83,32.98,28.19,3.13,1.25,63.89,0.3,0.26,0.04,33.36,167.09,90.19,0.38,0.34,0.08,0.87,0.08,34.26,0.04,0.87,0.04,0.6,0.04,0.04,0.08,0.04,0.08,0.0,0.0,0.0,0.04,0.0,0.0,1051.0,1355.0,77.6,21655.0,8835.0,321.0,372.0,86.3,583.0,671.0,86.9,138.0,276.0,50.0,0.0,0.03,0.03,-0.03,0.3,2.79,0.08,0.0,3.4,51.13,48.15,2.94,2.79,0.08,1.06,0.0,0.15,0.0,0.0,0.0,0.0,39.66,0.04,0.57,0.76,0.19,0.05,0.2,0.07,-0.3,-0.3,60.3,0.15,0.0,0.0,1.06,0.83,0.0,1.74,0.83,0.04,0.0,6.79,2.98,1.96,1.47,0.72,0.68,0.08,0.57,1.28,0.72,1.28,0.83,3.21,5.13,0.04,44.1,1,0,1,0,0,0
1539,1835,Fabian Nürnberger,de GER,"DF,MF",Darmstadt 98,de Bundesliga,24.0,1999.0,17,13,1197,13.3,0.08,0.15,0.08,0.15,0.04,0.17,0.04,0.17,27.0,16.0,59.3,11.0,40.7,61.13,1.73,13.23,27.97,20.3,1.58,61.13,2.03,1.2,0.83,34.44,190.15,89.77,1.88,1.58,0.45,0.98,0.83,40.08,5.49,3.38,0.23,2.56,0.38,0.08,0.23,0.08,0.08,0.15,0.0,0.0,0.0,0.08,0.0,553.0,701.0,78.9,8848.0,2658.0,298.0,333.0,89.5,209.0,255.0,82.0,36.0,80.0,45.0,0.08,0.13,0.16,-0.05,1.88,3.31,1.28,0.83,4.21,52.71,44.21,8.27,1.58,0.15,0.53,4.21,5.79,0.9,0.15,0.68,0.08,41.58,0.23,0.75,0.98,0.3,0.08,0.25,0.04,0.4,0.4,57.9,0.15,0.0,0.0,0.9,1.05,0.0,0.98,1.05,0.08,0.0,4.66,0.83,0.6,1.43,1.2,0.23,0.0,1.28,2.56,1.28,0.45,0.08,2.41,1.5,0.0,50.0,1,0,0,0,0,1
1546,1843,Jake O'Brien,ie IRL,DF,Lyon,fr Ligue 1,,0.0,17,17,1469,16.3,0.18,0.25,0.18,0.25,0.16,0.22,0.16,0.22,6.0,5.0,83.3,1.0,16.7,64.23,7.06,32.52,29.51,2.82,1.04,64.23,0.37,0.31,0.06,47.24,240.98,119.14,0.8,0.25,0.0,0.18,0.31,42.82,0.12,0.49,0.12,0.25,0.06,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,818.0,928.0,88.1,15710.0,5091.0,284.0,311.0,91.3,414.0,453.0,91.4,100.0,137.0,73.0,0.06,0.07,0.01,-0.01,0.25,2.52,0.12,0.0,2.58,56.93,54.29,2.58,1.53,0.0,0.37,0.06,0.43,0.0,0.0,0.0,0.0,50.18,0.06,0.18,0.67,0.43,0.27,0.43,0.23,0.4,0.4,67.5,0.18,0.06,0.0,0.8,0.49,0.0,0.43,0.55,0.0,0.0,5.83,1.66,0.8,0.67,0.55,0.06,0.06,0.49,0.8,0.31,0.67,0.55,1.1,4.17,0.06,61.5,1,0,0,0,1,0
1547,1844,Dara O'Shea,ie IRL,DF,Burnley,eng Premier League,25.0,1999.0,23,22,2016,22.4,0.04,0.18,0.04,0.18,0.02,0.09,0.02,0.09,1.0,1.0,100.0,0.0,0.0,66.43,10.0,31.7,31.03,3.93,1.61,66.43,0.04,0.04,0.0,37.63,199.06,123.93,1.03,0.4,0.04,0.31,0.04,42.59,0.31,0.89,0.22,0.8,0.0,0.0,0.09,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1011.0,1261.0,80.2,20153.0,7522.0,320.0,382.0,83.8,562.0,624.0,90.1,119.0,217.0,54.8,0.13,0.07,0.03,0.07,0.4,4.78,0.13,0.04,4.2,56.29,54.64,1.38,0.94,0.09,0.27,0.31,0.36,0.0,0.0,0.0,0.0,45.13,0.27,0.67,0.58,0.13,0.08,0.33,0.04,0.5,0.5,65.6,0.22,0.0,0.0,0.94,0.4,0.04,0.94,0.54,0.0,0.0,4.55,3.75,1.96,0.94,0.58,0.27,0.09,0.31,0.62,0.31,1.34,0.94,1.88,5.09,0.04,50.0,1,1,0,0,0,0
1557,1856,Chiedozie Ogbene,ie IRL,"MF,DF",Luton Town,eng Premier League,26.0,1997.0,25,16,1639,18.2,0.16,0.22,0.16,0.22,0.18,0.34,0.18,0.34,101.0,53.0,52.5,33.0,32.7,47.91,2.25,8.96,17.03,23.41,4.23,47.91,5.55,2.91,1.81,29.07,275.71,168.08,5.99,3.35,2.31,2.58,0.88,29.18,6.87,3.78,0.33,2.64,0.11,0.55,0.22,0.27,0.0,0.05,0.0,0.11,0.05,0.11,0.0,475.0,644.0,73.8,6553.0,1854.0,298.0,332.0,89.8,139.0,194.0,71.6,18.0,49.0,36.7,0.05,0.16,0.18,-0.11,1.26,0.93,0.93,0.27,2.09,35.38,30.99,4.34,0.22,0.0,0.11,3.9,3.79,0.0,0.0,0.0,0.0,26.1,0.05,2.03,1.59,0.66,0.1,0.25,0.11,-0.2,-0.2,59.5,0.0,0.0,0.0,0.33,2.42,0.38,0.22,0.49,0.05,0.0,6.15,1.21,0.82,0.82,0.49,0.33,0.0,0.55,1.04,0.49,0.55,0.11,1.04,1.65,0.11,52.6,1,1,0,0,0,0
