,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
2418,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,1993,6.3,1,0,0,10,5,0,29,8,8,0,0,0,29,3,3,50.0,Matches
2419,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,1996,23.1,0,0,0,13,22,6,3,3,2,0,0,0,34,55,73,43.0,Matches
2420,Kingsley Schindler,gh GHA,"DF,FW",Köln,de Bundesliga,28,1993,3.9,1,0,0,2,5,1,24,5,0,0,0,0,27,7,5,58.3,Matches
2421,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,1997,11.6,2,0,0,23,10,1,6,9,20,0,0,0,102,12,8,60.0,Matches
2422,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,de Bundesliga,24,1997,3.5,1,0,0,9,2,0,0,11,5,0,0,0,13,9,4,69.2,Matches
2423,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1999,30.9,5,0,0,32,35,1,9,56,43,0,0,0,238,109,36,75.2,Matches
2424,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,28,1992,20.6,1,0,0,26,22,0,20,18,25,1,0,0,115,31,39,44.3,Matches
2425,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37.0,2,0,0,0,2,0,0,1,0,0,0,0,45,9,4,69.2,Matches
2426,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,1990,6.5,0,0,0,4,3,0,16,6,6,0,0,0,36,8,9,47.1,Matches
2427,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,1994,26.9,5,0,0,30,25,1,93,39,37,0,0,0,143,29,43,40.3,Matches
2428,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1998,1.6,1,0,0,3,0,1,3,3,0,0,0,0,16,2,3,40.0,Matches
2429,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,31,1989,7.2,1,1,0,15,4,0,1,20,12,0,0,0,56,12,8,60.0,Matches
2430,Alessandro Schöpf,at AUT,MF,Arminia,de Bundesliga,27,1994,26.6,3,1,1,27,41,1,58,30,22,1,0,0,209,22,32,40.7,Matches
2431,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,24,1997,15.5,4,1,1,17,7,0,1,33,17,0,0,0,102,28,18,60.9,Matches
2432,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,28,1993,9.3,2,0,0,13,5,0,13,11,12,0,0,0,58,8,8,50.0,Matches
2433,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21.0,1,0,0,0,3,0,0,0,0,0,0,0,30,4,1,80.0,Matches
2434,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,24.2,1,0,0,2,1,0,0,2,0,0,1,0,25,6,0,100.0,Matches
2435,Valentino Scotta,es ESP,DF,Sevilla,es La Liga,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2436,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,20,2001,1.6,0,0,0,2,2,2,2,0,1,0,0,0,5,1,3,25.0,Matches
2437,Aleksandar Sedlar,rs SRB,"DF,MF",Mallorca,es La Liga,29,1991,4.5,5,1,1,9,6,0,0,5,3,0,0,0,22,8,5,61.5,Matches
2438,Paul Seguin,de GER,MF,Greuther Fürth,de Bundesliga,26,1995,23.4,9,0,0,42,26,0,41,19,31,0,0,0,170,30,27,52.6,Matches
2439,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,21,2000,15.7,7,2,1,18,28,1,3,34,20,0,0,0,131,16,14,53.3,Matches
2440,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,26,1995,11.2,2,0,0,31,21,5,6,1,4,0,0,0,21,58,60,49.2,Matches
2441,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37.0,1,0,0,1,3,0,0,1,1,0,0,0,44,11,0,100.0,Matches
2442,Ken Sema,se SWE,"MF,FW",Watford,eng Premier League,27,1993,9.5,1,0,0,15,7,0,31,5,6,0,0,0,53,12,23,34.3,Matches
2443,Nélson Semedo,pt POR,"MF,DF",Wolves,eng Premier League,27,1993,23.7,1,0,0,23,24,4,32,21,39,0,1,0,155,15,27,35.7,Matches
2444,Lion Semić,de GER,DF,Dortmund,de Bundesliga,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2445,Adrian Šemper,hr CRO,GK,Genoa,it Serie A,23,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
2446,Stefano Sensi,it ITA,"MF,FW",Sampdoria,it Serie A,25,1995,8.4,1,0,0,18,24,0,6,6,9,0,0,0,48,8,4,66.7,Matches
2447,Stefano Sensi,it ITA,"MF,FW",Inter,it Serie A,25,1995,1.9,0,0,0,4,5,1,2,0,3,0,0,0,14,2,2,50.0,Matches
2448,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,15.5,2,0,0,0,3,0,0,1,0,0,0,0,20,3,0,100.0,Matches
2449,Suat Serdar,de GER,"MF,FW",Hertha BSC,de Bundesliga,24,1997,24.6,6,0,0,37,47,2,6,20,30,0,0,0,153,19,24,44.2,Matches
2450,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,Matches
2451,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,1,0,0,16,14,5,1,5,2,0,0,0,36,52,91,36.4,Matches
2452,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,1,1,0,4,1,0,0,3,1,0,0,0,4,4,1,80.0,Matches
2453,Nicolás Serrano,es ESP,"MF,FW",Athletic Club,es La Liga,18,2003,3.5,0,0,0,8,6,1,22,2,6,0,0,0,26,1,8,11.1,Matches
2454,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,de Bundesliga,16,2005,0.2,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,,Matches
2455,Ryan Sessegnon,eng ENG,"DF,MF",Tottenham,eng Premier League,21,2000,11.6,2,0,0,19,7,5,38,7,19,0,0,0,40,11,15,42.3,Matches
2456,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,,Matches
2457,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,2,0,0,15,9,0,54,14,12,0,0,0,114,2,6,25.0,Matches
2458,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,28,1992,11.7,1,0,0,8,12,3,18,11,8,0,0,0,63,14,15,48.3,Matches
2459,Jamie Shackleton,eng ENG,"DF,MF",Leeds United,eng Premier League,21,1999,7.9,4,0,0,13,6,0,4,8,16,0,0,0,50,5,15,25.0,Matches
2460,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,fr Ligue 1,29,1991,7.5,0,0,0,8,2,3,38,2,3,0,0,0,34,1,0,100.0,Matches
2461,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,8,0,0,32,16,3,109,9,13,0,1,0,95,20,15,57.1,Matches
2462,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22.0,7,1,1,18,8,0,43,22,17,0,0,0,160,10,10,50.0,Matches
2463,Aimar Sher,se SWE,MF,Spezia,it Serie A,18,2002,0.5,0,0,0,0,0,0,0,3,1,0,0,0,3,1,1,50.0,Matches
2464,Eldor Shomurodov,uz UZB,"FW,MF",Roma,it Serie A,26,1995,8.7,2,0,0,16,6,4,11,2,4,0,0,0,28,22,33,40.0,Matches
2465,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,17,2004,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
2466,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,100.0,Matches
2467,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2468,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
2469,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,29,1992,10.5,6,0,0,17,9,0,23,16,13,0,1,0,52,14,4,77.8,Matches
2470,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,25.0,Matches
2471,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,0,0,0,4,3,0,0,6,3,0,0,1,17,15,1,93.8,Matches
2472,Arnór Sigurðsson,is ISL,"FW,MF",Venezia,it Serie A,22,1999,2.0,0,0,0,2,1,0,3,1,1,0,0,0,12,0,7,0.0,Matches
2473,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,19,2002,1.9,1,0,0,1,1,0,5,2,3,0,0,0,16,1,4,20.0,Matches
2474,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12.0,3,1,0,13,17,0,6,23,12,0,0,0,97,11,11,50.0,Matches
2475,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,1,0,0,20,28,16,7,2,9,0,0,0,66,37,65,36.3,Matches
2476,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,26,1994,31.7,6,0,0,30,33,9,58,20,29,1,0,0,156,7,15,31.8,Matches
2477,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,24,1997,29.6,5,0,0,19,22,2,127,27,30,1,0,0,205,13,27,32.5,Matches
2478,David Silva,es ESP,MF,Real Sociedad,es La Liga,35,1986,19.1,4,1,0,23,25,3,30,7,17,2,1,0,91,15,11,57.7,Matches
2479,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,0,0,0,13,7,4,2,1,2,0,0,0,18,9,27,25.0,Matches
2480,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,30,1991,7.9,1,0,0,9,16,0,7,18,7,0,0,0,25,6,15,28.6,Matches
2481,Jonathan Silva,ar ARG,"DF,FW",Getafe,es La Liga,27,1994,2.5,4,0,0,10,5,0,10,3,8,0,0,0,17,1,2,33.3,Matches
2482,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,21.8,2,0,0,1,3,0,0,1,0,0,1,0,29,3,0,100.0,Matches
2483,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,2,0,0,12,12,1,2,44,21,1,0,0,214,56,31,64.4,Matches
2484,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35.0,1,0,0,1,6,0,0,1,0,0,1,0,27,7,0,100.0,Matches
2485,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,5,0,0,25,34,0,6,40,27,0,0,0,159,63,21,75.0,Matches
2486,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,8,0,0,56,58,34,26,6,15,1,0,0,81,60,108,35.7,Matches
2487,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,Matches
2488,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,18,2002,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,100.0,Matches
2489,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3,Matches
2490,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,26,1995,25.9,3,0,0,14,26,4,207,12,11,0,0,0,119,15,22,40.5,Matches
2491,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34.0,3,0,0,0,1,0,0,1,0,0,0,1,44,7,1,87.5,Matches
2492,Xavi Simons,nl NED,"MF,FW",Paris S-G,fr Ligue 1,18,2003,1.5,1,0,0,2,4,0,1,0,1,0,0,0,8,2,1,66.7,Matches
2493,Wilfried Singo,ci CIV,DF,Torino,it Serie A,20,2000,29.0,5,1,0,43,59,8,80,23,35,0,0,0,170,42,33,56.0,Matches
2494,Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,26,1995,3.9,0,0,0,0,3,0,7,3,2,0,0,0,22,3,7,30.0,Matches
2495,Tobias Sippel,de GER,GK,M'Gladbach,de Bundesliga,33,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2496,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
2497,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37.0,0,0,0,0,3,0,0,0,1,0,0,1,28,5,0,100.0,Matches
2498,Issouf Sissokho,ml MLI,MF,Bordeaux,fr Ligue 1,19,2002,4.8,3,1,1,12,7,0,6,7,8,0,0,0,34,1,5,16.7,Matches
2499,Ibrahima Sissoko,ml MLI,"MF,DF",Strasbourg,fr Ligue 1,23,1997,25.6,6,0,0,60,28,0,21,35,23,1,0,0,169,59,29,67.0,Matches
2500,Moussa Sissoko,fr FRA,MF,Watford,eng Premier League,31,1989,35.8,5,0,0,35,11,2,26,30,27,0,0,0,241,64,52,55.2,Matches
2501,Nelson Sissoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,24,1997,0.5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
2502,Sambou Sissoko,fr FRA,"MF,DF",Reims,fr Ligue 1,22,1999,2.0,0,0,0,1,4,0,1,2,6,0,0,0,12,4,2,66.7,Matches
2503,Antonio Sivera,es ESP,GK,Alavés,es La Liga,24,1996,3.1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
2504,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,26,1995,20.2,3,0,0,18,21,2,6,37,33,0,0,0,157,34,23,59.6,Matches
2505,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,20,2000,15.0,6,0,0,16,16,1,6,12,19,0,0,0,77,12,10,54.5,Matches
2506,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,21,1999,13.0,4,2,1,15,6,3,0,8,9,0,0,0,85,63,19,76.8,Matches
2507,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36.0,4,0,0,2,5,0,0,0,0,0,2,0,40,15,1,93.8,Matches
2508,Andreas Skov Olsen,dk DEN,"FW,DF",Bologna,it Serie A,21,1999,8.3,0,0,0,4,15,0,37,3,10,0,0,0,48,4,10,28.6,Matches
2509,Robert Skov,dk DEN,"FW,DF",Hoffenheim,de Bundesliga,25,1996,4.1,1,0,0,6,5,0,18,3,2,0,0,0,20,3,5,37.5,Matches
2510,Milan Škriniar,sk SVK,DF,Inter,it Serie A,26,1995,35.0,3,0,0,43,23,2,3,25,27,0,1,0,160,51,52,49.5,Matches
2511,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,6.4,3,0,0,6,5,11,1,2,2,0,0,0,18,11,10,52.4,Matches
2512,William Smallbone,ie IRL,"MF,FW",Southampton,eng Premier League,21,2000,1.5,0,0,0,2,1,0,4,2,4,0,0,0,12,1,3,25.0,Matches
2513,Chris Smalling,eng ENG,DF,Roma,it Serie A,31,1989,23.2,0,0,0,9,17,0,2,26,23,0,0,1,106,49,13,79.0,Matches
2514,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,21,2000,21.3,1,0,0,5,21,2,45,15,7,0,0,0,105,7,18,28.0,Matches
2515,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,29,1991,16.5,3,0,0,15,6,3,100,16,26,0,1,0,79,12,27,30.8,Matches
2516,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,28.5,4,0,0,34,42,0,66,62,71,0,2,0,287,47,30,61.0,Matches
2517,Rubén Sobrino,es ESP,MF,Valencia,es La Liga,29,1992,0.2,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,100.0,Matches
2518,Rubén Sobrino,es ESP,"FW,MF",Cádiz,es La Liga,29,1992,20.7,4,0,0,46,33,4,14,21,17,0,0,0,107,38,55,40.9,Matches
2519,Alex Sola,es ESP,"DF,FW",Real Sociedad,es La Liga,22,1999,0.5,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Matches
2520,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1992,7.9,5,0,0,23,11,1,49,7,12,0,0,0,65,4,10,28.6,Matches
2521,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,7.4,7,2,1,9,5,9,1,1,1,0,0,0,8,6,18,25.0,Matches
2522,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,27.5,4,0,0,21,46,2,147,14,19,0,0,0,138,12,17,41.4,Matches
2523,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,33.0,2,0,0,0,7,0,0,3,0,0,0,0,73,8,0,100.0,Matches
2524,Son,es ESP,DF,Levante,es La Liga,27,1994,21.9,5,1,0,21,14,3,45,19,18,1,0,0,146,10,19,34.5,Matches
2525,Brandon Soppy,fr FRA,"DF,MF",Udinese,it Serie A,19,2002,8.6,4,0,0,23,33,0,13,5,9,0,0,0,47,6,13,31.6,Matches
2526,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,37.9,4,0,0,1,3,0,0,0,0,0,1,0,45,14,0,100.0,Matches
2527,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,29.1,6,2,1,49,47,3,34,22,30,0,1,0,139,24,46,34.3,Matches
2528,Alberto Soro,es ESP,"MF,FW",Granada,es La Liga,22,1999,6.4,0,0,0,5,5,2,15,3,10,0,0,0,37,10,19,34.5,Matches
2529,Borna Sosa,hr CRO,"DF,FW",Stuttgart,de Bundesliga,23,1998,27.8,4,0,0,13,26,0,239,26,12,0,0,0,149,20,19,51.3,Matches
2530,Hugo Sotelo,es ESP,FW,Celta Vigo,es La Liga,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2531,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,30,1990,27.6,7,0,0,37,34,8,48,25,19,0,0,0,116,89,48,65.0,Matches
2532,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,13.8,4,1,1,15,40,7,47,1,4,0,0,0,32,7,13,35.0,Matches
2533,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,26,1995,34.0,3,0,0,39,18,4,13,52,32,0,0,0,176,133,141,48.5,Matches
2534,Matìas Soulé,ar ARG,FW,Juventus,it Serie A,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2535,Sambou Soumano,sn SEN,"FW,MF",Lorient,fr Ligue 1,20,2001,5.0,1,0,0,13,10,7,4,1,1,0,0,0,14,18,20,47.4,Matches
2536,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,25.2,6,2,0,24,16,1,2,34,5,0,1,1,108,45,16,73.8,Matches
2537,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,22,1999,12.2,0,0,0,16,17,0,4,14,13,0,0,0,62,27,11,71.1,Matches
2538,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,25.9,4,0,0,28,24,0,77,34,35,0,1,0,144,42,33,56.0,Matches
2539,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,24,1997,26.8,5,0,0,42,38,0,9,50,33,0,1,0,199,27,31,46.6,Matches
2540,Saidou Sow,gn GUI,DF,Saint-Étienne,fr Ligue 1,19,2002,11.0,2,0,0,9,4,0,3,23,17,0,0,0,74,28,32,46.7,Matches
2541,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,25,1996,27.7,5,0,0,24,14,1,5,32,30,0,2,0,164,92,48,65.7,Matches
2542,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,28,1993,1.4,1,0,0,1,0,0,4,0,0,0,0,0,8,0,1,0.0,Matches
2543,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,29,1992,5.0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,Matches
2544,Tony Springett,ie IRL,"MF,FW",Norwich City,eng Premier League,18,2002,1.6,1,0,0,1,4,0,2,0,1,0,0,0,6,1,6,14.3,Matches
2545,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,6.7,0,0,0,14,8,0,6,14,9,0,0,0,41,24,15,61.5,Matches
2546,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,20.7,6,0,0,35,43,0,53,51,19,0,0,0,176,52,20,72.2,Matches
2547,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,de Bundesliga,27,1993,15.4,3,1,0,12,19,1,65,31,27,0,0,0,83,24,24,50.0,Matches
2548,Luca Stanga,it ITA,DF,Milan,it Serie A,19,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2549,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,21,2000,7.2,1,0,0,4,1,0,10,11,10,0,0,0,54,7,6,53.8,Matches
2550,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,26,1995,22.6,3,0,0,19,20,1,0,36,16,0,1,0,115,49,33,59.8,Matches
2551,Jason Steele,eng ENG,GK,Brighton,eng Premier League,30,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2552,Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,28,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2553,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,29,1991,10.7,6,0,0,19,15,0,25,13,16,0,0,0,57,17,19,47.2,Matches
2554,Zack Steffen,us USA,GK,Manchester City,eng Premier League,26,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2555,Calvin Stengs,nl NED,MF,Nice,fr Ligue 1,22,1998,11.9,1,0,0,15,7,2,41,8,7,0,1,0,57,2,12,14.3,Matches
2556,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,25,1996,10.0,1,0,0,13,4,0,18,11,11,0,0,0,84,13,12,52.0,Matches
2557,Dale Stephens,eng ENG,MF,Burnley,eng Premier League,32,1989,1.4,1,0,0,5,0,0,0,1,1,0,0,0,7,0,2,0.0,Matches
2558,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,27,1994,9.0,3,0,0,8,2,0,0,19,12,0,0,0,68,13,12,52.0,Matches
2559,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,1,0,0,19,37,10,50,12,10,2,0,0,86,4,18,18.2,Matches
2560,Finley Stevens,wls WAL,DF,Brentford,eng Premier League,18,2003,0.2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,100.0,Matches
2561,Angelo Stiller,de GER,MF,Hoffenheim,de Bundesliga,20,2001,18.8,1,0,0,25,13,1,17,9,17,0,0,0,116,26,26,50.0,Matches
2562,Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,32,1988,18.1,10,0,0,30,16,5,14,10,15,0,0,0,104,13,32,28.9,Matches
2563,Riccardo Stivanello,it ITA,DF,Bologna,it Serie A,17,2004,0.5,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,50.0,Matches
2564,Kevin Stöger,at AUT,MF,Mainz 05,de Bundesliga,27,1993,4.7,3,0,0,9,10,0,31,5,5,0,0,0,55,2,2,50.0,Matches
2565,Petar Stojanović,si SVN,DF,Empoli,it Serie A,25,1995,30.4,11,1,1,45,22,2,68,27,63,0,2,0,203,14,19,42.4,Matches
2566,John Stones,eng ENG,DF,Manchester City,eng Premier League,27,1994,12.4,0,0,0,3,6,0,3,11,3,0,0,0,52,47,10,82.5,Matches
2567,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23.0,2,0,0,2,0,0,0,0,0,0,1,0,27,6,0,100.0,Matches
2568,Stefan Strandberg,no NOR,DF,Salernitana,it Serie A,31,1990,10.4,2,1,1,8,2,1,4,9,8,0,1,1,57,30,14,68.2,Matches
2569,Dávid Strelec,sk SVK,"FW,MF",Spezia,it Serie A,20,2001,5.6,0,0,0,4,6,2,5,2,4,0,0,0,31,11,14,44.0,Matches
2570,Tobias Strobl,de GER,"MF,DF",Augsburg,de Bundesliga,31,1990,3.6,1,0,0,6,2,0,2,7,3,0,0,0,24,7,4,63.6,Matches
2571,Kevin Strootman,nl NED,MF,Cagliari,it Serie A,31,1990,7.1,4,0,0,10,10,0,2,10,4,0,1,0,42,5,6,45.5,Matches
2572,Pascal Struijk,nl NED,"DF,MF",Leeds United,eng Premier League,21,1999,22.8,6,1,0,25,8,1,0,33,39,0,0,0,161,40,39,50.6,Matches
2573,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,30,1991,7.6,0,0,0,3,3,1,20,4,2,0,0,1,22,4,6,40.0,Matches
2574,Leo Štulac,si SVN,MF,Empoli,it Serie A,26,1994,9.3,1,0,0,7,16,0,25,8,6,0,0,0,49,5,6,45.5,Matches
2575,Stefano Sturaro,it ITA,MF,Genoa,it Serie A,28,1993,19.6,12,0,0,53,37,4,37,15,26,0,0,0,96,50,50,50.0,Matches
2576,Damián Suárez,uy URU,DF,Getafe,es La Liga,33,1988,30.1,13,0,0,46,33,1,130,31,47,0,0,0,193,25,29,46.3,Matches
2577,Denis Suárez,es ESP,MF,Celta Vigo,es La Liga,27,1994,31.3,4,0,0,47,39,1,129,16,29,0,1,0,186,13,21,38.2,Matches
2578,Luis Suárez,uy URU,FW,Atlético Madrid,es La Liga,34,1987,20.4,7,0,0,20,26,12,6,1,5,2,1,0,42,19,24,44.2,Matches
2579,Mario Suárez,es ESP,DF,Rayo Vallecano,es La Liga,34,1987,7.9,2,0,0,17,5,0,0,7,4,0,1,0,55,29,13,69.0,Matches
2580,Isaac Success,ng NGA,"FW,MF",Udinese,it Serie A,25,1996,10.1,1,1,0,24,39,5,6,2,2,0,1,0,26,16,36,30.8,Matches
2581,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,25,1995,20.4,2,0,0,10,1,1,6,28,23,0,0,0,158,40,12,76.9,Matches
2582,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,fr Ligue 1,19,2002,11.3,3,0,0,19,14,3,28,4,12,0,0,0,45,5,3,62.5,Matches
2583,Crysencio Summerville,nl NED,"MF,FW",Leeds United,eng Premier League,19,2001,1.4,0,0,0,1,1,0,3,2,3,0,0,0,11,0,6,0.0,Matches
2584,Vladyslav Supriaha,ua UKR,FW,Sampdoria,it Serie A,21,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2585,Suso,es ESP,FW,Sevilla,es La Liga,27,1993,4.3,0,0,0,1,7,2,12,0,3,0,0,0,13,0,2,0.0,Matches
2586,Bosko Sutalo,hr CRO,DF,Hellas Verona,it Serie A,21,2000,10.2,0,0,0,12,9,1,10,17,13,0,0,0,81,20,26,43.5,Matches
