,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Tocuhes_Live_Balls,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Carries,Total_Distance,Progressive_Distance_Carried,Progressive_Carries,1/3_Carries,Carries_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Progressive_Passes_Received,Matches
1514,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,1988,22.7,1652,50,352,737,579,24,1652,17,10,58.8,7,41.2,883,4395,2178,44,39,1,30,9,971,166,Matches
1515,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,2091,273,1174,869,62,25,2091,5,4,80.0,1,20.0,1180,7057,3511,16,6,2,19,3,1267,6,Matches
1516,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,1967,262,934,947,93,36,1967,6,4,66.7,2,33.3,1125,5170,2561,18,10,0,12,3,1356,6,Matches
1517,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2002,2.6,129,1,12,55,64,4,129,15,7,46.7,8,53.3,94,864,508,15,8,4,9,11,93,23,Matches
1518,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,47,3,15,26,7,1,47,1,1,100.0,0,0.0,27,97,30,0,0,0,3,2,38,3,Matches
1519,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,1993,12.0,527,445,520,7,0,0,527,1,1,100.0,0,0.0,324,1630,881,0,0,0,1,0,261,0,Matches
1520,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,1595,221,881,680,46,10,1595,3,3,100.0,0,0.0,919,5814,3385,14,17,3,8,1,1025,3,Matches
1521,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,2000,22.0,912,10,90,377,458,95,912,71,33,46.5,37,52.1,565,3558,1835,80,37,40,84,32,588,154,Matches
1522,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,1995,10.0,386,3,42,178,169,25,386,9,5,55.6,4,44.4,192,885,386,10,14,5,28,7,241,37,Matches
1523,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,1992,4.1,200,2,18,89,93,8,200,6,2,33.3,4,66.7,127,542,311,9,5,1,12,5,152,22,Matches
1524,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,1997,19.7,1301,30,249,590,476,60,1301,46,25,54.3,21,45.7,843,4943,2629,74,33,13,38,17,891,205,Matches
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,1486,74,407,675,441,47,1486,55,30,54.5,25,45.5,742,5095,2722,79,54,16,52,19,763,118,Matches
1526,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,1997,21.9,935,16,170,421,362,65,935,58,32,55.2,26,44.8,541,3218,1737,60,36,14,47,24,613,136,Matches
1527,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,2002,1.5,83,0,7,35,43,4,83,6,4,66.7,2,33.3,49,261,110,3,1,2,4,1,64,15,Matches
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26.0,1654,193,897,720,49,11,1654,13,8,61.5,5,38.5,980,6495,4314,20,2,1,20,3,1015,1,Matches
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,1995,27.2,1588,59,407,683,512,56,1588,30,19,63.3,11,36.7,875,4515,2117,63,37,11,40,22,978,181,Matches
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38.0,1046,951,1043,3,0,0,1046,0,0,,0,,544,3199,1979,0,0,0,2,0,377,0,Matches
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,1996,2.6,210,1,23,100,90,10,210,15,9,60.0,6,40.0,121,831,340,10,11,2,11,3,155,15,Matches
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,1996,11.0,652,8,79,315,267,40,652,40,26,65.0,14,35.0,446,2750,1123,33,16,7,25,17,517,71,Matches
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,2000,3.2,108,3,12,37,61,17,108,9,3,33.3,6,66.7,62,289,122,3,2,1,15,5,76,29,Matches
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,1541,48,277,1095,185,3,1541,16,13,81.3,3,18.8,1130,5428,2400,25,35,0,13,12,1249,13,Matches
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,1993,0.3,3,0,0,1,2,0,3,0,0,,0,,3,16,0,0,0,0,1,1,3,0,Matches
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,1993,4.9,184,2,5,102,80,22,183,2,0,0.0,2,100.0,118,457,161,6,5,4,22,11,145,25,Matches
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,24.0,1676,86,445,976,268,28,1676,28,19,67.9,9,32.1,920,3468,1276,15,21,4,26,16,1183,32,Matches
1538,Bradley Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,2002,11.2,580,23,176,277,140,8,580,22,15,68.2,7,31.8,332,2211,1346,30,22,3,13,22,322,40,Matches
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,778,28,222,324,243,36,778,31,17,54.8,14,45.2,420,2672,1427,39,20,5,22,12,477,88,Matches
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,1996,15.5,1172,20,182,682,327,40,1172,60,42,70.0,18,30.0,724,4399,2651,69,50,9,27,33,887,53,Matches
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,141,25,81,53,7,7,141,0,0,,0,,52,286,125,1,0,0,2,0,69,0,Matches
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,3.4,129,2,8,47,75,18,129,4,1,25.0,3,75.0,61,247,68,5,3,2,12,11,104,24,Matches
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,16.3,775,43,201,439,138,14,775,11,6,54.5,5,45.5,372,1366,429,2,7,1,22,18,430,15,Matches
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,1997,16.1,755,7,93,327,345,88,755,58,38,65.5,20,34.5,501,2680,1278,43,26,24,59,52,558,139,Matches
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,33.1,1209,1012,1198,11,0,0,1209,0,0,,0,,732,3530,2275,0,0,0,1,0,608,0,Matches
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,1989,8.3,508,42,221,261,29,7,508,2,2,100.0,0,0.0,257,916,467,2,1,0,7,2,306,6,Matches
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,1981,35.3,1245,1072,1233,14,0,0,1245,0,0,,0,,583,3859,2684,0,0,0,0,0,405,0,Matches
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,273,19,84,144,45,0,273,6,2,33.3,4,66.7,124,802,327,6,7,0,6,6,152,18,Matches
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,32.6,2895,128,746,1784,394,24,2895,46,30,65.2,16,34.8,1878,10544,5193,77,67,9,37,28,2231,41,Matches
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,1994,29.0,1384,801,1323,63,0,0,1384,0,0,,0,,962,4043,2367,0,0,0,1,0,842,0,Matches
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,12.9,961,16,132,576,259,18,961,27,14,51.9,13,48.1,505,2269,1040,16,19,3,18,20,679,36,Matches
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,18.2,828,37,226,478,144,17,828,30,18,60.0,12,40.0,546,3315,1384,16,16,1,38,27,531,31,Matches
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3.0,173,9,48,66,59,2,173,11,3,27.3,8,72.7,79,534,206,7,6,0,5,1,82,20,Matches
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,32.6,1590,85,505,907,200,39,1590,28,19,67.9,9,32.1,642,2904,1079,14,8,3,32,16,728,25,Matches
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,1989,2.0,64,46,62,2,0,0,64,0,0,,0,,37,186,103,0,0,0,0,0,34,0,Matches
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,2001,9.8,359,297,356,2,1,1,359,0,0,,0,,193,1272,719,0,0,0,1,0,116,0,Matches
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,1193,50,324,543,339,26,1193,41,22,53.7,19,46.3,725,4305,2263,50,39,8,30,17,725,101,Matches
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,9,1,3,5,1,1,9,0,0,,0,,8,32,4,0,0,0,1,1,7,2,Matches
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,1996,25.7,1174,89,328,721,138,29,1174,42,26,61.9,16,38.1,551,2510,1091,13,14,2,47,25,589,14,Matches
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,15.7,911,42,236,538,160,10,911,24,14,58.3,10,41.7,385,2088,949,17,9,2,19,9,446,24,Matches
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,3.4,230,17,80,127,24,3,230,1,0,0.0,1,100.0,115,451,265,2,3,1,6,2,158,4,Matches
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,13.8,729,110,418,305,15,6,729,4,3,75.0,1,25.0,319,1425,790,3,4,0,7,5,332,2,Matches
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,15.7,842,20,129,374,347,29,841,34,17,50.0,17,50.0,395,1723,741,20,14,2,33,20,472,64,Matches
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,1090,94,314,507,279,5,1090,21,10,47.6,11,52.4,419,1585,915,21,14,0,11,6,481,39,Matches
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,1993,18.6,525,12,31,246,259,77,525,59,36,61.0,23,39.0,315,2253,1050,43,24,16,64,44,375,84,Matches
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,17.9,813,12,109,311,406,85,813,44,29,65.9,15,34.1,532,3785,1958,82,37,31,52,32,621,179,Matches
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,1017,12,141,555,335,33,1017,43,28,65.1,15,34.9,649,3453,1532,42,37,7,45,24,705,71,Matches
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,341,19,107,158,78,8,341,9,3,33.3,6,66.7,138,573,241,9,6,1,12,9,176,25,Matches
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11.0,565,23,135,367,69,6,565,11,7,63.6,4,36.4,270,874,275,3,0,1,16,10,300,11,Matches
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,1083,51,326,452,319,21,1083,29,16,55.2,13,44.8,526,2548,1240,36,35,3,13,5,556,92,Matches
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,1987,30.2,1167,9,115,396,685,138,1162,156,64,41.0,92,59.0,713,5471,2733,100,72,54,90,55,800,241,Matches
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,2013,173,885,1051,103,35,2013,8,6,75.0,2,25.0,1029,5952,2746,15,14,1,15,7,1070,8,Matches
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,2001,0.1,7,0,4,3,1,0,7,1,1,100.0,0,0.0,2,15,13,0,0,0,0,0,5,0,Matches
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,1823,84,459,1060,319,8,1823,43,24,55.8,19,44.2,1006,5053,2345,28,16,1,50,17,1116,44,Matches
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,483,21,29,198,259,90,482,25,13,52.0,12,48.0,237,1184,570,29,15,17,37,25,360,125,Matches
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,1883,148,875,984,36,13,1883,14,13,92.9,1,7.1,1383,6495,2993,12,8,1,16,6,1343,0,Matches
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,1997,2.0,64,0,12,28,25,5,63,7,3,42.9,4,57.1,45,392,150,5,7,4,4,1,47,7,Matches
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,1997,9.8,423,3,73,195,166,29,423,44,27,61.4,17,38.6,285,1932,1001,38,20,13,33,20,300,80,Matches
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,2039,59,340,1254,469,36,2036,38,28,73.7,10,26.3,1222,6785,3735,68,72,12,43,8,1348,57,Matches
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,1998,0.7,25,2,10,5,12,2,25,3,2,66.7,1,33.3,16,96,57,2,1,1,4,1,18,4,Matches
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2.0,88,84,88,0,0,0,88,0,0,,0,,44,174,123,0,0,0,0,0,43,0,Matches
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1.0,49,40,49,0,0,0,49,0,0,,0,,37,188,112,0,0,0,0,0,33,0,Matches
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,1256,273,717,503,40,13,1256,2,1,50.0,1,50.0,691,3629,2228,21,14,0,8,2,699,3,Matches
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27.0,1066,831,1061,5,0,0,1066,0,0,,0,,597,3365,1924,0,1,1,2,0,481,0,Matches
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,530,104,272,245,19,4,530,4,4,100.0,0,0.0,280,1232,536,3,1,0,5,2,265,1,Matches
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,1993,20.2,1003,89,364,386,269,18,1003,20,8,40.0,12,60.0,409,2063,973,28,22,3,34,9,487,57,Matches
1587,Yannis M'Bemba,ga GAB,"DF,FW",Nantes,fr Ligue 1,20,2001,0.1,8,1,3,2,3,2,8,0,0,,0,,2,7,0,0,0,0,1,0,5,0,Matches
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,1998,23.6,1368,41,222,652,510,49,1365,42,21,50.0,21,50.0,719,3238,1502,30,38,2,43,23,854,66,Matches
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,1993,5.8,333,16,85,139,111,10,333,16,8,50.0,8,50.0,180,988,466,13,13,4,12,9,186,33,Matches
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,1993,15.3,654,13,112,251,302,44,654,60,34,56.7,26,43.3,383,2898,1560,51,30,9,56,22,421,97,Matches
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17.0,1220,39,338,601,297,9,1220,49,19,38.8,30,61.2,613,3740,1872,51,26,4,40,13,688,91,Matches
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,1996,27.3,1343,19,173,648,535,73,1343,48,31,64.6,17,35.4,851,4504,1981,53,43,13,42,32,973,141,Matches
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,16.5,568,493,565,3,0,0,568,0,0,,0,,264,1435,950,0,0,0,0,2,212,0,Matches
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,1735,102,527,746,481,45,1735,79,49,62.0,30,38.0,812,5030,2472,72,57,12,50,55,860,108,Matches
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,190,5,18,108,65,13,190,4,2,50.0,2,50.0,127,524,109,3,1,0,23,6,151,31,Matches
1596,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,23,1997,34.0,2343,312,1150,1106,100,47,2343,4,4,100.0,0,0.0,1554,8318,5214,12,14,1,18,5,1700,9,Matches
1597,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,1481,54,358,802,343,45,1481,43,16,37.2,27,62.8,833,3652,1680,39,36,10,72,28,971,68,Matches
1598,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,0.1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1,Matches
1599,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,3.0,274,18,66,186,24,0,274,0,0,,0,,130,544,270,1,1,0,1,1,183,3,Matches
1600,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,318,49,147,160,13,5,318,0,0,,0,,158,752,425,5,1,0,4,0,157,1,Matches
1601,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,185,30,126,59,0,0,185,0,0,,0,,117,562,339,2,0,0,1,0,132,0,Matches
1602,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,1998,16.3,862,29,207,528,144,11,862,25,14,56.0,11,44.0,541,2900,1279,16,17,4,26,14,503,15,Matches
1603,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,1997,19.1,1125,57,347,605,180,31,1125,15,8,53.3,7,46.7,721,3248,1224,8,9,1,27,14,756,35,Matches
1604,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,1843,236,851,903,102,42,1843,5,4,80.0,1,20.0,1068,6087,3525,22,15,1,13,5,1212,5,Matches
1605,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,1991,16.6,1135,11,81,318,746,127,1130,50,26,52.0,24,48.0,775,4744,2037,74,35,44,42,21,847,234,Matches
1606,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,20.7,1013,18,184,508,329,24,1013,29,16,55.2,13,44.8,523,2668,1157,26,30,8,39,18,609,51,Matches
1607,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,14.1,734,35,194,409,140,13,734,16,13,81.3,3,18.8,390,1634,733,14,10,0,19,20,439,28,Matches
1608,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32.0,1207,867,1195,13,0,0,1207,0,0,,0,,798,4871,3506,0,0,0,2,1,660,0,Matches
1609,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,3.0,171,8,41,97,34,0,171,8,4,50.0,4,50.0,87,393,171,2,5,0,4,5,110,8,Matches
1610,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,376,9,100,157,120,7,376,10,6,60.0,4,40.0,175,851,477,13,7,1,6,3,216,33,Matches
1611,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,0.1,9,0,0,4,5,1,9,0,0,,0,,4,9,1,0,0,0,3,0,5,1,Matches
1612,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,1991,3.6,171,1,15,72,87,15,171,18,12,66.7,6,33.3,127,783,422,17,15,6,10,4,141,47,Matches
1613,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,1998,20.4,1304,16,145,621,562,64,1304,56,29,51.8,27,48.2,877,5607,2779,77,73,8,47,27,937,126,Matches
1614,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,26.1,1073,29,207,598,293,37,1073,53,39,73.6,14,26.4,658,4297,2246,55,51,11,41,19,706,61,Matches
1615,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,2002,3.6,123,4,15,45,63,16,123,6,2,33.3,4,66.7,82,551,276,10,5,1,15,7,89,24,Matches
1616,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,32.6,1186,59,261,632,303,59,1186,16,10,62.5,6,37.5,542,2600,1213,28,24,5,25,11,569,44,Matches
1617,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,634,121,369,248,23,9,634,3,1,33.3,2,66.7,291,1503,845,3,3,0,4,3,318,1,Matches
1618,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,1991,3.2,193,10,72,72,49,4,193,6,3,50.0,3,50.0,99,545,280,8,3,1,5,2,115,19,Matches
1619,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,1.6,75,0,9,36,31,9,75,3,2,66.7,1,33.3,42,248,143,7,4,1,8,1,50,8,Matches
1620,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,22,1998,11.3,545,1,75,266,207,40,545,8,4,50.0,4,50.0,288,1265,620,12,9,3,27,8,391,74,Matches
1621,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,18.7,757,14,71,284,411,92,757,54,34,63.0,20,37.0,490,2984,1405,61,34,33,53,27,578,144,Matches
1622,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,1993,17.7,1161,4,81,516,588,47,1161,65,47,72.3,18,27.7,731,4534,2212,59,54,10,70,48,883,141,Matches
1623,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,1465,66,427,646,397,42,1465,16,8,50.0,8,50.0,655,2973,1630,38,34,9,19,10,832,136,Matches
1624,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,19,2,11,6,2,0,19,0,0,,0,,13,36,14,0,0,0,0,0,14,0,Matches
1625,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,675,32,186,419,78,12,675,8,7,87.5,1,12.5,346,1498,771,7,5,1,19,11,412,11,Matches
1626,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18.0,538,440,534,5,0,0,538,0,0,,0,,242,1365,833,0,0,0,1,0,137,0,Matches
1627,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,19.6,724,14,53,383,298,65,721,49,22,44.9,27,55.1,404,2121,841,32,21,13,73,59,540,93,Matches
1628,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,8.9,342,8,67,218,60,6,342,14,10,71.4,4,28.6,214,1286,553,10,3,1,6,9,220,14,Matches
1629,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,1807,132,907,845,66,3,1807,4,3,75.0,1,25.0,1214,5206,2689,19,18,1,12,6,1290,16,Matches
1630,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,2067,229,951,1002,121,39,2067,5,4,80.0,1,20.0,1208,5810,3581,30,22,1,13,3,1525,17,Matches
1631,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,4.7,113,2,9,40,65,13,113,0,0,,0,,61,342,174,5,4,1,11,4,75,28,Matches
1632,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,9.0,417,255,413,4,0,0,417,0,0,,0,,282,1215,701,0,0,0,0,0,245,0,Matches
1633,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,838,44,357,399,87,8,838,7,5,71.4,2,28.6,425,2101,1135,15,12,1,13,5,438,25,Matches
1634,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,1157,65,371,587,213,19,1157,27,14,51.9,13,48.1,619,3362,1954,38,31,7,16,9,665,64,Matches
1635,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,1111,147,576,506,32,11,1111,0,0,,0,,731,3373,1860,7,5,0,6,1,827,2,Matches
1636,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,14.7,894,26,125,541,237,18,894,6,3,50.0,3,50.0,469,1821,1032,20,14,4,15,9,537,29,Matches
1637,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,1996,10.0,303,273,302,1,0,0,303,0,0,,0,,159,980,431,0,0,0,0,0,84,0,Matches
1638,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,1992,31.3,1492,20,94,617,806,201,1492,77,47,61.0,29,37.7,1027,5897,2663,105,57,45,104,59,1218,305,Matches
1639,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,719,90,357,350,13,6,719,4,4,100.0,0,0.0,449,2381,1162,3,2,1,10,3,441,1,Matches
1640,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,1998,20.6,1002,30,183,543,290,44,1002,73,43,58.9,30,41.1,629,3218,1269,34,20,8,49,35,715,56,Matches
1641,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,1987,24.4,1716,60,408,1020,304,18,1710,8,4,50.0,4,50.0,933,3519,1400,8,22,1,21,13,1056,31,Matches
1642,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,1308,85,460,546,317,43,1308,43,21,48.8,22,51.2,727,4461,2450,55,33,4,34,13,719,110,Matches
1643,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,253,35,88,163,2,0,253,0,0,,0,,180,898,554,2,1,0,0,0,199,0,Matches
1644,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14.0,573,56,244,215,119,8,573,18,10,55.6,8,44.4,214,1018,442,6,11,0,14,3,230,25,Matches
1645,Myziane Maolida,km COM,MF,Nice,fr Ligue 1,22,1999,0.4,13,0,2,6,5,1,13,3,2,66.7,1,33.3,4,55,31,2,0,1,1,0,6,2,Matches
1646,Myziane Maolida,km COM,"FW,MF",Hertha BSC,de Bundesliga,22,1999,8.6,322,7,58,145,129,19,322,31,12,38.7,19,61.3,200,1492,842,26,19,8,20,18,233,53,Matches
1647,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,19,2002,10.1,346,6,25,165,162,46,345,31,10,32.3,21,67.7,207,1042,330,7,5,4,35,16,227,47,Matches
1648,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,568,77,307,256,12,10,568,1,1,100.0,0,0.0,269,1405,734,5,1,0,5,0,320,0,Matches
1649,Fernando Marçal,br BRA,"MF,DF",Wolves,eng Premier League,32,1989,16.1,1093,59,348,443,312,24,1093,14,7,50.0,7,50.0,526,2466,1447,39,26,4,25,6,624,98,Matches
1650,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,510,17,96,200,218,14,510,10,9,90.0,1,10.0,348,1660,999,17,21,4,7,1,404,47,Matches
1651,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10.0,769,91,403,355,15,11,769,2,2,100.0,0,0.0,540,2897,1618,4,0,0,8,1,526,1,Matches
1652,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2.0,195,17,69,122,4,4,195,1,1,100.0,0,0.0,125,481,234,1,0,0,0,1,134,1,Matches
1653,Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,27,1994,19.4,961,45,149,336,488,60,961,38,23,60.5,15,39.5,545,3555,1747,71,30,20,26,29,608,148,Matches
1654,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,797,43,209,356,239,18,797,23,12,52.2,11,47.8,402,2248,1134,27,20,2,16,8,415,47,Matches
