,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
1603,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0,Matches
1604,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,14.1,26,1.85,23,0,0,2,0,1,1,0.07,1,0,0,0,0,0,Matches
1605,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32.0,9,0.28,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1606,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,3.0,7,2.35,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1607,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,15,2.77,11,1,0,2,0,1,2,0.37,2,0,0,0,0,0,Matches
1608,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,0.1,2,20.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1609,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,1991,3.6,11,3.03,8,0,2,0,1,0,2,0.55,1,0,1,0,0,0,Matches
1610,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,1998,20.4,102,5.01,65,20,3,5,7,2,20,0.98,17,3,0,0,0,0,Matches
1611,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,26.1,59,2.26,45,0,5,4,3,2,6,0.23,5,0,1,0,0,0,Matches
1612,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,2002,3.6,7,1.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1613,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,32.6,42,1.29,36,0,0,3,1,2,1,0.03,1,0,0,0,0,0,Matches
1614,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,4,0.32,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1615,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,1991,3.2,4,1.25,3,0,1,0,0,0,1,0.31,1,0,0,0,0,0,Matches
1616,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1617,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,22,1998,11.3,24,2.12,20,0,0,1,3,0,3,0.26,3,0,0,0,0,0,Matches
1618,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,18.7,63,3.37,39,0,8,8,8,0,12,0.64,6,0,1,3,2,0,Matches
1619,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,1993,17.7,104,5.87,55,24,9,9,7,0,8,0.45,6,0,0,1,1,0,Matches
1620,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,38,1.87,30,5,0,1,1,1,2,0.10,2,0,0,0,0,0,Matches
1621,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1622,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,22,1.74,20,0,0,0,1,1,1,0.08,1,0,0,0,0,0,Matches
1623,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1624,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,19.6,50,2.55,27,0,7,6,9,1,5,0.25,0,0,0,3,2,0,Matches
1625,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,8.9,6,0.68,4,0,0,0,1,1,1,0.11,1,0,0,0,0,0,Matches
1626,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,12,0.46,12,0,0,0,0,0,4,0.15,4,0,0,0,0,0,Matches
1627,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,41,1.28,33,1,0,5,2,0,4,0.13,3,0,0,1,0,0,Matches
1628,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,4.7,9,1.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1629,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,9.0,3,0.33,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1630,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,12,0.83,9,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1631,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,27,1.59,15,0,5,2,4,1,4,0.24,2,0,0,0,2,0,Matches
1632,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,5,0.33,3,0,0,1,1,0,1,0.07,0,0,0,1,0,0,Matches
1633,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,14.7,52,3.55,31,18,1,1,1,0,4,0.27,3,1,0,0,0,0,Matches
1634,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,1996,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1635,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,1992,31.3,114,3.64,79,0,8,17,10,0,13,0.41,7,0,1,4,1,0,Matches
1636,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1637,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,1998,20.6,58,2.82,45,0,7,3,1,2,7,0.34,6,0,1,0,0,0,Matches
1638,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,1987,24.4,52,2.14,35,15,0,0,0,2,5,0.21,3,1,0,0,0,1,Matches
1639,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,38,1.45,31,4,0,1,0,2,2,0.08,2,0,0,0,0,0,Matches
1640,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1641,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14.0,13,0.93,11,0,0,0,2,0,4,0.29,3,0,0,0,1,0,Matches
1642,Myziane Maolida,km COM,MF,Nice,fr Ligue 1,22,1999,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1643,Myziane Maolida,km COM,"FW,MF",Hertha BSC,de Bundesliga,22,1999,8.6,15,1.74,11,0,1,2,1,0,2,0.23,2,0,0,0,0,0,Matches
1644,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,19,2002,10.1,24,2.38,17,0,1,2,4,0,4,0.40,2,0,1,0,1,0,Matches
1645,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,5,0.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1646,Fernando Marçal,br BRA,"MF,DF",Wolves,eng Premier League,32,1989,16.1,22,1.37,19,1,0,1,1,0,2,0.12,0,1,0,1,0,0,Matches
1647,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,15,2.58,14,0,0,0,0,1,2,0.34,2,0,0,0,0,0,Matches
1648,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10.0,9,0.90,7,1,0,1,0,0,1,0.10,0,1,0,0,0,0,Matches
1649,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1650,Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,27,1994,19.4,71,3.66,44,14,7,0,4,2,3,0.15,2,0,0,0,1,0,Matches
1651,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,22,1.47,16,3,2,1,0,0,4,0.27,1,2,1,0,0,0,Matches
1652,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,30,0.86,26,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
1653,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,1990,9.0,4,0.45,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1654,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,39,2.09,33,5,1,0,0,0,5,0.27,5,0,0,0,0,0,Matches
1655,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1656,José Mari,es ESP,MF,Cádiz,es La Liga,33,1987,4.3,10,2.33,8,1,0,1,0,0,2,0.47,2,0,0,0,0,0,Matches
1657,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1658,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,1993,14.9,11,0.74,4,6,1,0,0,0,1,0.07,0,0,1,0,0,0,Matches
1659,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,11,0.48,7,0,1,2,1,0,2,0.09,1,0,0,1,0,0,Matches
1660,Mariano,do DOM,FW,Real Madrid,es La Liga,27,1993,3.8,8,2.11,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0,Matches
1661,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,25,1996,31.3,118,3.77,70,36,4,4,3,1,10,0.32,8,1,0,0,0,1,Matches
1662,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,14,0.69,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
1663,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1664,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,22,1999,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1665,Omar Marmoush,eg EGY,FW,Stuttgart,de Bundesliga,22,1999,17.5,70,4.01,34,17,9,8,2,0,10,0.57,3,3,1,2,1,0,Matches
1666,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,1994,31.8,22,0.69,19,0,0,3,0,0,2,0.06,2,0,0,0,0,0,Matches
1667,Roger Martí,es ESP,FW,Levante,es La Liga,30,1991,23.5,39,1.66,28,0,1,7,3,0,5,0.21,3,0,0,1,1,0,Matches
1668,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,25,1995,2.4,5,2.12,4,0,0,0,1,0,1,0.42,1,0,0,0,0,0,Matches
1669,Anthony Martial,fr FRA,"FW,MF",Sevilla,es La Liga,25,1995,5.4,6,1.10,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0,Matches
1670,Martín,es ESP,MF,Cádiz,es La Liga,22,1999,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1671,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,1997,25.5,68,2.67,37,26,0,3,1,1,3,0.12,1,2,0,0,0,0,Matches
1672,Ander Martin,es ESP,"FW,MF",Real Sociedad,es La Liga,20,2000,1.0,3,3.07,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1673,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,es La Liga,22,1999,2.1,2,0.97,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1674,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1675,Iván Martín,es ESP,"MF,FW",Alavés,es La Liga,22,1999,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1676,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,31,1990,23.4,38,1.63,32,0,0,4,1,1,4,0.17,3,0,0,0,1,0,Matches
1677,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,20,2001,20.7,72,3.49,48,4,8,8,2,2,13,0.63,6,2,2,3,0,0,Matches
1678,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,28,1992,36.0,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1679,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26.0,19,0.73,14,0,1,3,0,1,1,0.04,1,0,0,0,0,0,Matches
1680,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,21,1999,9.8,27,2.77,23,4,0,0,0,0,4,0.41,4,0,0,0,0,0,Matches
1681,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,23,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1682,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,23,1997,25.4,73,2.88,44,0,1,19,7,2,10,0.39,3,0,1,5,1,0,Matches
1683,Pablo Martínez,es ESP,MF,Levante,es La Liga,23,1998,7.3,11,1.51,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0,Matches
1684,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,14,0.88,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1685,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,26,1995,21.2,38,1.80,29,0,2,3,3,1,3,0.14,3,0,0,0,0,0,Matches
1686,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,27,0.89,23,2,1,0,1,0,4,0.13,3,0,1,0,0,0,Matches
1687,Omar Mascarell,es ESP,MF,Elche,es La Liga,28,1993,27.7,14,0.51,11,1,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
1688,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1689,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12.0,13,1.09,9,2,0,0,1,1,1,0.08,1,0,0,0,0,0,Matches
1690,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1691,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,20,2000,9.7,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0,Matches
1692,Arthur Masuaku,cd COD,"DF,FW",West Ham,eng Premier League,27,1993,7.2,7,0.97,6,1,0,0,0,0,2,0.28,1,1,0,0,0,0,Matches
1693,Jaime Mata,es ESP,FW,Getafe,es La Liga,32,1988,7.5,16,2.15,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1694,Juan Mata,es ESP,MF,Manchester Utd,eng Premier League,33,1988,2.6,9,3.45,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1695,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,18,2002,23.7,62,2.62,49,1,3,6,2,1,8,0.34,8,0,0,0,0,0,Matches
1696,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,2002,8.8,11,1.26,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1697,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,15,1.86,14,0,1,0,0,0,2,0.25,2,0,0,0,0,0,Matches
1698,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,12.7,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0,Matches
1699,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,15.4,30,1.96,28,0,1,0,0,1,6,0.39,6,0,0,0,0,0,Matches
1700,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0,Matches
1701,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1702,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,41,1.50,36,0,1,1,1,2,4,0.15,4,0,0,0,0,0,Matches
1703,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,1996,25.3,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0,Matches
1704,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,23,1998,25.5,65,2.55,39,2,8,7,8,1,8,0.31,3,0,2,1,2,0,Matches
1705,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0,Matches
1706,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,32,1989,4.2,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0,Matches
1707,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,1999,34.8,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1708,Borja Mayoral,es ESP,"FW,DF",Roma,it Serie A,24,1997,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1709,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,1997,11.6,31,2.67,26,0,2,2,1,0,7,0.60,4,0,2,1,0,0,Matches
1710,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,fr Ligue 1,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1711,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,11,0.80,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1712,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,35,2.48,21,8,0,1,4,1,4,0.28,3,1,0,0,0,0,Matches
1713,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0,Matches
1714,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,22,1998,33.6,181,5.39,115,10,30,13,12,1,40,1.19,21,4,10,1,4,0,Matches
1715,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1716,Amadou Mbengue,sn SEN,"DF,MF",Metz,fr Ligue 1,19,2002,6.8,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1717,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,21,1999,32.3,86,2.66,53,10,10,6,7,0,12,0.37,10,1,0,0,1,0,Matches
1718,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1719,Jordi Mboula,es ESP,FW,Mallorca,es La Liga,22,1999,4.8,7,1.45,4,0,1,0,0,2,1,0.21,0,0,0,0,0,1,Matches
1720,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1721,Nathanael Mbuku,fr FRA,"FW,MF",Reims,fr Ligue 1,19,2002,15.8,45,2.86,23,4,4,3,10,1,4,0.25,3,0,0,0,1,0,Matches
1722,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,33,1987,16.0,35,2.19,30,1,1,1,2,0,4,0.25,4,0,0,0,0,0,Matches
1723,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1724,Kasey McAteer,eng ENG,FW,Leicester City,eng Premier League,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1725,Liam McCarron,sct SCO,FW,Leeds United,eng Premier League,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1726,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,31,1989,17.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1727,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,26,1994,34.3,103,3.00,72,21,4,2,3,1,6,0.17,4,1,1,0,0,0,Matches
1728,Weston McKennie,us USA,MF,Juventus,it Serie A,22,1998,15.2,39,2.56,32,2,4,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1729,Stuart McKinstry,sct SCO,MF,Leeds United,eng Premier League,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1730,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,29,1992,30.1,41,1.36,34,3,0,3,0,1,2,0.07,2,0,0,0,0,0,Matches
1731,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,21,1999,34.5,112,3.24,62,22,11,7,7,3,6,0.17,4,2,0,0,0,0,Matches
1732,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,24,1996,26.5,51,1.92,43,0,3,1,2,2,6,0.23,4,0,0,1,0,1,Matches
1733,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,17,0.54,14,2,1,0,0,0,3,0.10,2,1,0,0,0,0,Matches
1734,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,33,1.15,28,2,1,2,0,0,5,0.17,4,1,0,0,0,0,Matches
1735,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,1,0.12,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1736,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,13,0.64,8,0,0,4,1,0,0,0.00,0,0,0,0,0,0,Matches
1737,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1738,Hannibal Mejbri,tn TUN,FW,Manchester Utd,eng Premier League,18,2003,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1739,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1740,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,22,1999,10.9,30,2.76,21,4,3,0,1,1,2,0.18,2,0,0,0,0,0,Matches
1741,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,23,1997,11.0,39,3.55,35,0,2,1,1,0,1,0.09,1,0,0,0,0,0,Matches
1742,Gonzalo Melero,es ESP,MF,Levante,es La Liga,27,1994,18.8,34,1.79,24,0,1,5,4,0,5,0.26,5,0,0,0,0,0,Matches
1743,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,42,2.07,38,1,0,1,2,0,9,0.44,9,0,0,0,0,0,Matches
1744,Arthur Melo,br BRA,MF,Juventus,it Serie A,24,1996,10.7,18,1.69,15,0,2,0,1,0,1,0.09,1,0,0,0,0,0,Matches
1745,Memphis,nl NED,FW,Barcelona,es La Liga,27,1994,20.6,82,3.99,44,20,10,3,5,0,10,0.49,4,1,2,1,2,0,Matches
1746,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,40,1.12,32,1,1,1,3,2,2,0.06,1,0,0,0,1,0,Matches
1747,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,44,2.39,31,5,6,1,1,0,8,0.43,6,0,2,0,0,0,Matches
1748,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1749,Thiago Mendes,br BRA,"MF,DF",Lyon,fr Ligue 1,29,1992,20.7,36,1.74,28,4,0,1,2,1,3,0.14,3,0,0,0,0,0,Matches
1750,Tomás Mendes,es ESP,MF,Alavés,es La Liga,16,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1751,Brais Méndez,es ESP,MF,Celta Vigo,es La Liga,24,1997,33.6,78,2.32,62,2,3,7,3,1,10,0.30,9,0,1,0,0,0,Matches
1752,Édgar Méndez,es ESP,"FW,MF",Alavés,es La Liga,31,1990,17.9,31,1.73,25,0,1,2,2,1,1,0.06,1,0,0,0,0,0,Matches
1753,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,fr Ligue 1,26,1994,8.8,15,1.70,14,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1754,Batista Mendy,fr FRA,"MF,DF",Angers,fr Ligue 1,21,2000,26.8,22,0.82,18,0,1,1,1,1,2,0.07,2,0,0,0,0,0,Matches
1755,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27,1994,0.9,5,5.77,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1756,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,29,1992,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1757,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,60,3.11,48,3,8,0,1,0,4,0.21,3,0,0,0,1,0,Matches
1758,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,29,1992,11.5,5,0.44,5,0,0,0,0,0,3,0.26,3,0,0,0,0,0,Matches
1759,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,35,2.61,31,1,1,1,0,1,5,0.37,4,0,1,0,0,0,Matches
1760,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24,1997,5.4,5,0.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1761,Alex Meret,it ITA,GK,Napoli,it Serie A,24,1997,6.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1762,Fran Mérida,es ESP,MF,Espanyol,es La Liga,31,1990,3.0,9,3.05,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1763,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,25,1996,32.1,82,2.55,62,0,4,5,8,3,11,0.34,6,0,0,3,2,0,Matches
1764,Quentin Merlin,fr FRA,"DF,MF",Nantes,fr Ligue 1,19,2002,21.4,62,2.90,35,19,3,1,2,2,5,0.23,5,0,0,0,0,0,Matches
1765,Martín Merquelanz,es ESP,"FW,MF",Rayo Vallecano,es La Liga,26,1995,1.9,9,4.66,5,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1766,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,it Serie A,24,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1767,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,34,1987,15.4,69,4.48,52,3,4,5,4,1,11,0.71,6,0,1,2,1,1,Matches
