,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
2,2.0,2.0,Alisson,br BRA,GK,Liverpool,eng Premier League,27.0,1992.0,33.0,33.0,2970.0,33.0,32.0,0.97,115.0,82.0,75.7,18.0,8.0,7.0,10.0,30.3,8.0,4.0,1.0,3.0,20.0,1.0,4.0,0.0,35.0,0.27,3.0,0.09,74.0,194.0,38.1,980.0,165.0,14.9,25.7,173.0,27.7,30.4,341.0,20.0,5.9,87.0,2.64,18.6,47.0,146.0,1000.0,1157.0,86.4,22600.0,14023.0,223.0,225.0,99.1,578.0,590.0,98.0,191.0,330.0,57.9,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,0.06,0.03,931.0,1224.0,16.0,1239.0,709.0,669.0,28.21,37.09,0.48,37.55,21.48,20.27
3,3.0,3.0,Saturnin Allagbé,bj BEN,GK,Dijon,fr Ligue 1,26.0,1993.0,12.0,12.0,1080.0,12.0,30.0,2.5,66.0,36.0,56.1,2.0,2.0,8.0,3.0,25.0,3.0,1.0,1.0,1.0,50.0,1.0,2.0,1.0,20.3,0.28,-8.7,-0.72,66.0,187.0,35.3,297.0,70.0,40.7,35.2,105.0,62.9,45.2,166.0,5.0,3.0,17.0,1.42,16.2,66.0,120.0,269.0,403.0,66.7,7971.0,6167.0,48.0,48.0,100.0,115.0,116.0,99.1,106.0,237.0,44.7,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,443.0,0.0,443.0,228.0,170.0,32.92,36.92,0.0,36.92,19.0,14.17
6,6.0,6.0,Alphonse Areola,fr FRA,GK,Fulham,eng Premier League,27.0,1993.0,36.0,36.0,3240.0,36.0,48.0,1.33,161.0,114.0,73.9,5.0,13.0,18.0,9.0,25.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,50.5,0.28,3.5,0.1,144.0,389.0,37.0,760.0,173.0,32.8,30.0,251.0,55.8,39.8,501.0,26.0,5.2,31.0,0.86,13.0,140.0,249.0,746.0,1014.0,73.6,18222.0,12486.0,272.0,274.0,99.3,254.0,256.0,99.2,204.0,465.0,43.9,,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,5.0,0.18,0.0,972.0,1096.0,5.0,1101.0,574.0,414.0,27.0,30.44,0.14,30.58,15.94,11.5
8,8.0,8.0,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,31.0,1989.0,36.0,36.0,3240.0,36.0,40.0,1.11,118.0,79.0,72.0,15.0,13.0,8.0,10.0,27.8,9.0,7.0,1.0,1.0,12.5,0.0,3.0,2.0,36.0,0.24,-2.0,-0.06,157.0,406.0,38.7,1022.0,190.0,26.3,30.2,283.0,48.4,40.4,564.0,27.0,4.8,32.0,0.89,13.9,136.0,268.0,1022.0,1308.0,78.1,26484.0,17800.0,229.0,229.0,100.0,509.0,520.0,97.9,276.0,548.0,50.4,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1376.0,2.0,1378.0,743.0,658.0,32.36,38.22,0.06,38.28,20.64,18.28
9,9.0,9.0,Emil Audero,it ITA,GK,Sampdoria,it Serie A,23.0,1997.0,37.0,37.0,3330.0,37.0,54.0,1.46,173.0,118.0,72.8,14.0,7.0,16.0,6.0,16.2,9.0,7.0,2.0,0.0,22.2,1.0,6.0,1.0,51.9,0.25,-1.1,-0.03,213.0,543.0,39.2,986.0,180.0,38.2,35.0,259.0,64.1,45.3,563.0,12.0,2.1,34.0,0.92,14.8,166.0,376.0,877.0,1247.0,70.3,26471.0,19006.0,124.0,125.0,99.2,387.0,394.0,98.2,364.0,724.0,50.3,,0.2,0.0,0.8,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1336.0,5.0,1341.0,709.0,572.0,31.89,36.11,0.14,36.24,19.16,15.46
10,10.0,10.0,Édgar Badía,es ESP,GK,Elche,es La Liga,28.0,1992.0,30.0,30.0,2700.0,30.0,46.0,1.53,141.0,92.0,70.9,5.0,11.0,14.0,5.0,16.7,9.0,5.0,3.0,1.0,37.5,0.0,3.0,0.0,52.5,0.33,6.5,0.22,208.0,453.0,45.9,864.0,144.0,33.0,32.7,285.0,58.9,41.4,444.0,8.0,1.8,31.0,1.03,13.9,167.0,285.0,865.0,1150.0,75.2,24979.0,18958.0,154.0,155.0,99.4,385.0,396.0,97.2,306.0,578.0,52.9,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1117.0,1226.0,2.0,1228.0,591.0,507.0,37.23,40.87,0.07,40.93,19.7,16.9
12,12.0,12.0,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30.0,1990.0,31.0,31.0,2790.0,31.0,51.0,1.65,132.0,81.0,65.9,10.0,8.0,13.0,6.0,19.4,9.0,6.0,2.0,1.0,25.0,0.0,4.0,2.0,49.4,0.32,0.4,0.01,134.0,407.0,32.9,1143.0,176.0,29.2,29.9,204.0,35.8,32.0,417.0,14.0,3.4,53.0,1.71,18.3,73.0,333.0,1049.0,1349.0,77.8,24414.0,16656.0,298.0,298.0,100.0,486.0,495.0,98.2,246.0,535.0,46.0,,0.0,0.1,0.0,0.0,15.0,0.0,0.0,2.0,0.0,2.0,0.06,0.0,1069.0,1414.0,15.0,1429.0,827.0,756.0,34.48,45.61,0.48,46.1,26.68,24.39
13,13.0,13.0,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27.0,1993.0,38.0,38.0,3420.0,38.0,53.0,1.39,176.0,123.0,73.9,15.0,7.0,16.0,9.0,23.7,7.0,7.0,0.0,0.0,0.0,1.0,11.0,0.0,50.8,0.25,-2.2,-0.06,91.0,286.0,31.8,919.0,180.0,21.1,27.2,300.0,30.7,32.4,572.0,24.0,4.2,20.0,0.53,13.1,92.0,193.0,994.0,1222.0,81.3,22629.0,15207.0,257.0,258.0,99.6,534.0,546.0,97.8,201.0,412.0,48.8,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1175.0,1291.0,10.0,1300.0,705.0,596.0,30.92,33.97,0.26,34.21,18.55,15.68
15,15.0,15.0,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23.0,1997.0,38.0,38.0,3420.0,38.0,58.0,1.53,139.0,82.0,63.3,12.0,8.0,18.0,9.0,23.7,8.0,7.0,1.0,0.0,12.5,0.0,5.0,1.0,53.5,0.33,-3.5,-0.09,143.0,456.0,31.4,712.0,214.0,37.5,35.2,269.0,70.3,50.9,516.0,19.0,3.7,17.0,0.45,11.3,189.0,267.0,640.0,985.0,65.0,19137.0,14456.0,89.0,89.0,100.0,303.0,309.0,98.1,246.0,580.0,42.4,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.08,0.03,904.0,1066.0,9.0,1075.0,513.0,330.0,23.79,28.05,0.24,28.29,13.5,8.68
17,17.0,17.0,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25.0,1995.0,19.0,19.0,1637.0,18.2,27.0,1.48,61.0,34.0,57.4,7.0,6.0,6.0,4.0,21.1,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,22.6,0.36,-4.4,-0.24,94.0,269.0,34.9,520.0,79.0,35.2,32.7,143.0,60.1,43.2,234.0,3.0,1.3,14.0,0.77,15.7,85.0,183.0,472.0,665.0,71.0,12793.0,9040.0,97.0,98.0,99.0,235.0,239.0,98.3,139.0,325.0,42.8,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,696.0,1.0,697.0,381.0,352.0,33.13,38.24,0.05,38.3,20.93,19.34
19,19.0,19.0,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29.0,1991.0,33.0,33.0,2970.0,33.0,28.0,0.85,106.0,78.0,77.4,21.0,5.0,7.0,15.0,45.5,6.0,4.0,2.0,0.0,33.3,0.0,4.0,2.0,27.8,0.21,1.8,0.05,166.0,381.0,43.6,895.0,147.0,30.5,32.0,200.0,54.0,40.7,450.0,26.0,5.8,34.0,1.03,15.0,108.0,272.0,862.0,1096.0,78.6,24127.0,14214.0,122.0,123.0,99.2,451.0,455.0,99.1,288.0,514.0,56.0,,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,6.0,0.16,0.05,1036.0,1154.0,5.0,1159.0,648.0,592.0,31.39,34.97,0.15,35.12,19.64,17.94
20,20.0,20.0,Claudio Bravo,cl CHI,GK,Betis,es La Liga,37.0,1983.0,20.0,20.0,1800.0,20.0,25.0,1.25,75.0,50.0,72.0,8.0,8.0,4.0,7.0,35.0,5.0,4.0,1.0,0.0,20.0,0.0,0.0,1.0,24.0,0.26,0.0,0.0,117.0,328.0,35.7,518.0,82.0,47.3,38.1,129.0,64.3,48.5,287.0,11.0,3.8,16.0,0.8,13.0,82.0,245.0,422.0,648.0,65.1,12642.0,9294.0,78.0,78.0,100.0,175.0,177.0,98.9,162.0,385.0,42.1,,0.1,0.0,-0.1,3.0,13.0,0.0,0.0,1.0,2.0,4.0,0.13,0.06,590.0,696.0,3.0,699.0,367.0,297.0,29.5,34.8,0.15,34.95,18.35,14.85
23,23.0,23.0,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,29.0,1990.0,19.0,18.0,1665.0,18.5,30.0,1.62,92.0,62.0,71.7,9.0,2.0,7.0,4.0,22.2,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,28.4,0.27,-1.6,-0.09,62.0,166.0,37.3,519.0,108.0,24.7,29.5,110.0,34.5,34.9,187.0,4.0,2.1,13.0,0.7,16.3,37.0,128.0,514.0,630.0,81.6,12846.0,8711.0,97.0,97.0,100.0,277.0,279.0,99.3,139.0,252.0,55.2,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.14,0.0,575.0,665.0,4.0,670.0,390.0,370.0,31.08,35.95,0.22,36.22,21.08,20.0
32,32.0,32.0,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,28.0,1992.0,32.0,32.0,2880.0,32.0,33.0,1.03,108.0,74.0,72.2,17.0,9.0,6.0,14.0,43.8,5.0,3.0,2.0,0.0,40.0,1.0,2.0,1.0,32.7,0.26,0.7,0.02,191.0,462.0,41.3,1048.0,166.0,31.9,32.6,203.0,63.1,48.4,450.0,25.0,5.6,57.0,1.78,17.3,128.0,334.0,951.0,1253.0,75.9,27496.0,19003.0,139.0,139.0,100.0,482.0,485.0,99.4,329.0,625.0,52.6,,0.0,0.1,0.0,0.0,14.0,0.0,0.0,0.0,2.0,5.0,0.31,0.12,1029.0,1302.0,10.0,1311.0,783.0,715.0,32.16,40.69,0.31,40.97,24.47,22.34
35,35.0,35.0,Jasper Cillessen,nl NED,GK,Valencia,es La Liga,31.0,1989.0,10.0,10.0,900.0,10.0,11.0,1.1,45.0,33.0,77.8,5.0,1.0,4.0,3.0,30.0,2.0,1.0,1.0,0.0,50.0,1.0,0.0,0.0,11.3,0.21,0.3,0.03,67.0,187.0,35.8,225.0,42.0,55.1,41.4,95.0,66.3,52.1,170.0,3.0,1.8,11.0,1.1,19.2,62.0,123.0,194.0,323.0,60.1,6558.0,5427.0,38.0,38.0,100.0,65.0,65.0,100.0,90.0,216.0,41.7,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.24,0.0,320.0,347.0,2.0,349.0,167.0,116.0,32.0,34.7,0.2,34.9,16.7,11.6
37,37.0,37.0,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,33.0,1987.0,37.0,37.0,3330.0,37.0,56.0,1.51,185.0,129.0,71.9,17.0,10.0,10.0,7.0,18.9,5.0,4.0,1.0,0.0,20.0,0.0,4.0,1.0,53.6,0.27,-1.4,-0.04,118.0,319.0,37.0,1114.0,172.0,24.0,27.7,240.0,21.7,24.1,513.0,26.0,5.1,34.0,0.92,15.1,52.0,267.0,1102.0,1358.0,81.1,24274.0,16006.0,418.0,421.0,99.3,397.0,410.0,96.8,274.0,510.0,53.7,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,4.0,0.11,0.03,1075.0,1444.0,20.0,1464.0,859.0,712.0,29.05,39.03,0.54,39.57,23.22,19.24
38,38.0,38.0,Alex Cordaz,it ITA,GK,Crotone,it Serie A,37.0,1983.0,36.0,36.0,3240.0,36.0,91.0,2.53,207.0,118.0,58.5,6.0,3.0,27.0,2.0,5.6,5.0,5.0,0.0,0.0,0.0,2.0,9.0,2.0,72.1,0.33,-16.9,-0.47,195.0,502.0,38.8,1134.0,164.0,33.5,31.8,306.0,39.9,33.2,555.0,18.0,3.2,36.0,1.0,15.1,122.0,379.0,1045.0,1441.0,72.5,27128.0,20701.0,263.0,266.0,98.9,447.0,467.0,95.7,330.0,699.0,47.2,,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1287.0,1521.0,8.0,1529.0,841.0,720.0,35.75,42.25,0.22,42.47,23.36,20.0
40,40.0,40.0,Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,33.0,1987.0,38.0,38.0,3420.0,38.0,56.0,1.47,156.0,100.0,68.6,13.0,6.0,19.0,14.0,36.8,8.0,7.0,1.0,0.0,12.5,2.0,6.0,1.0,48.2,0.26,-6.8,-0.18,264.0,610.0,43.3,1034.0,144.0,40.0,35.3,292.0,67.1,47.6,560.0,16.0,2.9,30.0,0.79,13.2,195.0,413.0,937.0,1328.0,70.6,29221.0,23421.0,125.0,125.0,100.0,411.0,420.0,97.9,399.0,779.0,51.2,,0.0,0.1,0.0,0.0,20.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1181.0,1407.0,17.0,1424.0,733.0,612.0,31.08,37.03,0.45,37.47,19.29,16.11
41,41.0,41.0,Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,28.0,1992.0,38.0,38.0,3420.0,38.0,28.0,0.74,116.0,88.0,81.9,25.0,9.0,4.0,17.0,44.7,8.0,7.0,1.0,0.0,12.5,0.0,3.0,1.0,32.7,0.22,5.7,0.15,89.0,300.0,29.7,1086.0,243.0,20.6,29.6,235.0,32.3,36.6,472.0,26.0,5.5,44.0,1.16,15.7,75.0,223.0,1087.0,1323.0,82.2,27107.0,16751.0,175.0,175.0,100.0,665.0,675.0,98.5,245.0,468.0,52.4,,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,1401.0,3.0,1404.0,804.0,743.0,32.08,36.87,0.08,36.95,21.16,19.55
42,42.0,42.0,Alessio Cragno,it ITA,GK,Cagliari,it Serie A,26.0,1994.0,34.0,34.0,3060.0,34.0,53.0,1.56,182.0,129.0,73.6,6.0,10.0,18.0,6.0,17.6,5.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,54.2,0.27,1.2,0.03,175.0,429.0,40.8,688.0,139.0,39.1,33.5,274.0,58.4,42.0,530.0,19.0,3.6,22.0,0.65,14.2,160.0,269.0,671.0,964.0,69.6,18986.0,15706.0,175.0,176.0,99.4,227.0,233.0,97.4,259.0,541.0,47.9,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.23,0.0,919.0,1041.0,7.0,1048.0,482.0,344.0,27.03,30.62,0.21,30.82,14.18,10.12
45,45.0,45.0,Karl Darlow,eng ENG,GK,Newcastle Utd,eng Premier League,29.0,1990.0,25.0,25.0,2250.0,25.0,43.0,1.72,126.0,84.0,68.3,7.0,4.0,14.0,4.0,16.0,4.0,3.0,1.0,0.0,25.0,1.0,4.0,2.0,37.2,0.27,-3.8,-0.15,175.0,505.0,34.7,504.0,92.0,65.3,44.9,216.0,81.5,55.3,401.0,18.0,4.5,10.0,0.4,9.2,176.0,329.0,376.0,728.0,51.6,14566.0,12022.0,24.0,25.0,96.0,134.0,136.0,98.5,217.0,558.0,38.9,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,802.0,7.0,808.0,336.0,226.0,27.88,32.08,0.28,32.32,13.44,9.04
47,47.0,47.0,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28.0,1992.0,35.0,35.0,3120.0,34.7,49.0,1.41,129.0,79.0,64.3,6.0,11.0,18.0,9.0,25.7,5.0,3.0,1.0,1.0,25.0,0.0,5.0,0.0,45.3,0.32,-3.7,-0.11,306.0,778.0,39.3,836.0,98.0,67.7,49.0,233.0,91.0,68.3,387.0,14.0,3.6,48.0,1.38,17.5,212.0,565.0,585.0,1071.0,54.6,25494.0,21674.0,51.0,52.0,98.1,175.0,175.0,100.0,356.0,838.0,42.5,,0.7,0.2,-0.7,4.0,71.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,914.0,1137.0,8.0,1147.0,552.0,417.0,26.34,32.77,0.23,33.05,15.91,12.02
48,48.0,48.0,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29.0,1990.0,28.0,28.0,2520.0,28.0,42.0,1.5,130.0,88.0,70.8,5.0,12.0,11.0,4.0,14.3,6.0,4.0,2.0,0.0,33.3,2.0,5.0,2.0,36.9,0.25,-3.1,-0.11,224.0,477.0,47.0,646.0,103.0,47.1,36.6,243.0,71.2,49.7,485.0,8.0,1.6,20.0,0.71,13.4,173.0,304.0,612.0,894.0,68.5,20204.0,16325.0,111.0,113.0,98.2,201.0,203.0,99.0,293.0,566.0,51.8,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,968.0,7.0,975.0,425.0,345.0,30.68,34.57,0.25,34.82,15.18,12.32
49,49.0,49.0,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21.0,1999.0,37.0,37.0,3330.0,37.0,38.0,1.03,126.0,88.0,71.4,24.0,6.0,7.0,14.0,37.8,4.0,2.0,1.0,1.0,33.3,2.0,6.0,1.0,35.7,0.27,-1.3,-0.04,152.0,365.0,41.6,1021.0,148.0,27.3,29.0,207.0,41.5,33.7,556.0,29.0,5.2,43.0,1.16,14.8,85.0,278.0,979.0,1232.0,79.5,23908.0,17284.0,266.0,266.0,100.0,445.0,451.0,98.7,264.0,506.0,52.2,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1043.0,1314.0,9.0,1321.0,762.0,670.0,28.19,35.51,0.24,35.7,20.59,18.11
50,50.0,50.0,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22.0,1997.0,36.0,36.0,3148.0,35.0,55.0,1.57,141.0,85.0,66.7,9.0,12.0,15.0,7.0,19.4,10.0,8.0,2.0,0.0,20.0,1.0,10.0,1.0,56.2,0.33,2.2,0.06,180.0,496.0,36.3,789.0,160.0,44.9,37.9,260.0,54.6,43.6,486.0,24.0,4.9,27.0,0.77,13.3,141.0,354.0,699.0,1055.0,66.3,21471.0,16587.0,123.0,123.0,100.0,277.0,285.0,97.2,292.0,634.0,46.1,,0.0,0.1,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.12,0.0,963.0,1145.0,4.0,1149.0,590.0,407.0,27.51,32.71,0.11,32.83,16.86,11.63
51,51.0,51.0,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31.0,1989.0,15.0,15.0,1350.0,15.0,25.0,1.67,56.0,32.0,66.1,5.0,5.0,5.0,2.0,13.3,6.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,20.6,0.28,-3.4,-0.22,71.0,188.0,37.8,249.0,44.0,45.4,37.1,108.0,69.4,46.1,204.0,1.0,0.5,6.0,0.4,12.1,74.0,113.0,225.0,358.0,62.8,7179.0,5810.0,26.0,28.0,92.9,110.0,111.0,99.1,88.0,216.0,40.7,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.05,0.03,342.0,393.0,2.0,395.0,174.0,123.0,22.8,26.2,0.13,26.33,11.6,8.2
52,52.0,52.0,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31.0,1989.0,13.0,13.0,1170.0,13.0,19.0,1.46,62.0,44.0,71.0,5.0,5.0,3.0,3.0,23.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.6,0.25,-1.4,-0.11,70.0,166.0,42.2,316.0,67.0,32.9,32.5,122.0,50.8,40.5,244.0,9.0,3.7,11.0,0.85,12.6,61.0,103.0,322.0,438.0,73.5,8867.0,5683.0,75.0,77.0,97.4,134.0,138.0,97.1,107.0,216.0,49.5,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,465.0,2.0,467.0,232.0,165.0,30.77,35.77,0.15,35.92,17.85,12.69
53,53.0,53.0,Ederson,br BRA,GK,Manchester City,eng Premier League,26.0,1993.0,36.0,36.0,3240.0,36.0,28.0,0.78,93.0,65.0,77.4,25.0,5.0,6.0,19.0,52.8,8.0,7.0,1.0,0.0,12.5,0.0,2.0,1.0,28.6,0.23,1.6,0.05,108.0,266.0,40.6,967.0,161.0,20.6,28.4,153.0,43.8,39.3,309.0,19.0,6.1,44.0,1.22,16.6,67.0,199.0,939.0,1122.0,83.7,22999.0,15228.0,180.0,181.0,99.4,531.0,540.0,98.3,220.0,390.0,56.4,,0.3,0.1,0.7,1.0,9.0,2.0,0.0,1.0,0.0,1.0,0.33,0.0,948.0,1169.0,5.0,1174.0,755.0,669.0,26.33,32.47,0.14,32.61,20.97,18.58
56,56.0,56.0,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,35.0,1985.0,35.0,35.0,3150.0,35.0,44.0,1.26,138.0,97.0,70.3,17.0,8.0,10.0,10.0,28.6,5.0,3.0,1.0,1.0,25.0,0.0,4.0,4.0,40.8,0.27,0.8,0.02,238.0,609.0,39.1,738.0,154.0,54.9,40.4,272.0,75.0,51.9,516.0,26.0,5.0,15.0,0.43,10.8,204.0,405.0,622.0,1015.0,61.3,21886.0,17885.0,77.0,77.0,100.0,214.0,217.0,98.6,328.0,713.0,46.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,934.0,1075.0,2.0,1077.0,560.0,356.0,26.69,30.71,0.06,30.77,16.0,10.17
57,57.0,57.0,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,31.0,1988.0,22.0,22.0,1876.0,20.8,50.0,2.4,143.0,94.0,67.1,3.0,3.0,16.0,3.0,13.6,4.0,3.0,1.0,0.0,25.0,1.0,8.0,2.0,41.5,0.28,-6.5,-0.31,91.0,350.0,26.0,638.0,119.0,35.9,33.5,183.0,66.1,46.5,374.0,12.0,3.2,20.0,0.96,12.6,120.0,229.0,533.0,824.0,64.7,14348.0,9652.0,101.0,101.0,100.0,259.0,269.0,96.3,169.0,445.0,38.0,,0.1,0.0,-0.1,2.0,8.0,0.0,0.0,0.0,0.0,3.0,0.23,0.0,725.0,889.0,11.0,898.0,462.0,361.0,34.86,42.74,0.53,43.17,22.21,17.36
59,59.0,59.0,Aitor Fernández,es ESP,GK,Levante,es La Liga,29.0,1991.0,29.0,29.0,2610.0,29.0,44.0,1.52,120.0,78.0,65.8,8.0,11.0,10.0,3.0,10.3,3.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,36.6,0.29,-5.4,-0.19,100.0,281.0,35.6,721.0,153.0,31.8,32.8,206.0,25.2,28.1,396.0,6.0,1.5,54.0,1.86,17.7,51.0,229.0,709.0,928.0,76.4,17493.0,12539.0,166.0,168.0,98.8,335.0,342.0,98.0,191.0,400.0,47.8,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,983.0,7.0,990.0,512.0,425.0,29.52,33.9,0.24,34.14,17.66,14.66
60,60.0,60.0,Álvaro Fernández,es ESP,GK,Huesca,es La Liga,22.0,1998.0,22.0,22.0,1980.0,22.0,32.0,1.45,95.0,64.0,68.4,5.0,5.0,12.0,5.0,22.7,2.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,30.1,0.3,-0.9,-0.04,108.0,276.0,39.1,635.0,114.0,33.4,34.1,173.0,37.0,37.2,281.0,12.0,4.3,23.0,1.05,15.4,64.0,212.0,615.0,816.0,75.4,17429.0,11546.0,95.0,96.0,99.0,283.0,286.0,99.0,231.0,420.0,55.0,,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,10.0,0.31,0.03,740.0,862.0,5.0,869.0,415.0,416.0,33.64,39.18,0.23,39.5,18.86,18.91
61,61.0,61.0,Andrés Fernández,es ESP,GK,Huesca,es La Liga,33.0,1986.0,16.0,16.0,1440.0,16.0,21.0,1.31,54.0,34.0,66.7,2.0,8.0,6.0,4.0,25.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,18.2,0.28,-1.8,-0.12,80.0,232.0,34.5,447.0,73.0,38.7,34.2,120.0,49.2,40.5,258.0,4.0,1.6,11.0,0.69,13.4,59.0,172.0,395.0,574.0,68.8,10689.0,7767.0,72.0,72.0,100.0,201.0,205.0,98.0,119.0,286.0,41.6,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.16,0.0,543.0,600.0,2.0,602.0,306.0,280.0,33.94,37.5,0.12,37.62,19.12,17.5
68,68.0,68.0,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,29.0,1990.0,26.0,26.0,2295.0,25.5,32.0,1.25,90.0,59.0,68.9,12.0,9.0,5.0,9.0,34.6,4.0,4.0,0.0,0.0,0.0,1.0,5.0,2.0,28.1,0.27,-1.9,-0.08,67.0,174.0,38.5,417.0,88.0,28.1,29.7,172.0,33.1,29.1,310.0,2.0,0.6,28.0,1.1,16.8,56.0,117.0,464.0,592.0,78.4,10858.0,7535.0,143.0,144.0,99.3,203.0,211.0,96.2,112.0,228.0,49.1,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,638.0,1.0,639.0,284.0,265.0,22.75,25.02,0.04,25.06,11.14,10.39
