,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
53,53,53,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,31,1991,21,21,1890,21.0,19.0,0.9,77.0,59.0,75.3,10,5.0,6.0,8.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.7,0.24,-0.3,-0.01,191.0,438.0,43.6,615.0,87.0,50.9,41.1,174.0,71.8,54.2,319.0,14.0,4.4,37.0,1.76,16.3,124,313,518.0,793.0,65.3,18920.0,16063.0,44.0,45.0,97.8,205.0,212.0,96.7,269.0,531.0,50.7,0,0.0,0.1,0.0,0.0,33.0,0.0,0.0,1.0,1.0,4.0,0.19,0.05,701.0,835.0,11.0,846.0,443.0,335.0,33.38,39.76,0.52,40.29,21.1,15.95
54,54,54,Álvaro Fernández,es ESP,GK,Espanyol,es La Liga,24,1998,11,11,990,11.0,18.0,1.64,50.0,33.0,64.0,3,4.0,4.0,2.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.2,0.31,-1.8,-0.17,104.0,221.0,47.1,253.0,37.0,55.7,42.5,103.0,77.7,54.8,153.0,5.0,3.3,15.0,1.36,16.3,80,140,231.0,358.0,64.5,8998.0,7511.0,19.0,19.0,100.0,83.0,85.0,97.6,129.0,252.0,51.2,0,0.2,0.1,-0.2,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,296.0,375.0,7.0,382.0,174.0,124.0,26.91,34.09,0.64,34.73,15.82,11.27
55,55,55,Fernando,es ESP,GK,Almería,es La Liga,32,1990,37,37,3285,36.5,61.0,1.67,193.0,132.0,70.5,11,8.0,18.0,4.0,10.8,6.0,4.0,1.0,1.0,20.0,1.0,4.0,1.0,60.5,0.29,0.5,0.01,199.0,557.0,35.7,967.0,211.0,39.1,36.9,341.0,52.5,42.9,614.0,39.0,6.4,26.0,0.71,12.4,179,378,919.0,1313.0,70.0,27494.0,20366.0,132.0,133.0,99.2,440.0,448.0,98.2,342.0,721.0,47.4,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.11,0.0,1270.0,1403.0,6.0,1409.0,703.0,536.0,34.79,38.44,0.16,38.6,19.26,14.68
57,57,57,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,29,1993,34,34,3060,34.0,44.0,1.29,150.0,106.0,74.0,17,8.0,9.0,13.0,38.2,6.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,46.4,0.28,2.4,0.07,271.0,665.0,40.8,1231.0,121.0,40.2,37.6,231.0,73.6,58.0,434.0,32.0,7.4,43.0,1.26,15.0,170,494,1035.0,1468.0,70.5,34098.0,25402.0,93.0,97.0,95.9,498.0,506.0,98.4,443.0,856.0,51.8,0,0.3,0.3,-0.3,4.0,58.0,3.0,0.0,0.0,1.0,10.0,0.29,0.03,1234.0,1536.0,17.0,1550.0,942.0,739.0,36.29,45.18,0.5,45.59,27.71,21.74
58,58,58,Yahia Fofana,fr FRA,GK,Angers,fr Ligue 1,21,2000,11,11,990,11.0,19.0,1.73,54.0,35.0,66.7,3,1.0,7.0,1.0,9.1,2.0,1.0,1.0,0.0,50.0,0.0,3.0,1.0,16.4,0.27,-1.6,-0.14,33.0,125.0,26.4,256.0,70.0,35.2,33.6,69.0,50.7,41.7,143.0,17.0,11.9,9.0,0.82,11.8,34,90,227.0,325.0,69.8,6001.0,4360.0,42.0,42.0,100.0,112.0,113.0,99.1,71.0,168.0,42.3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.18,0.09,309.0,351.0,2.0,353.0,239.0,124.0,28.09,31.91,0.18,32.09,21.73,11.27
59,59,59,Fraser Forster,eng ENG,GK,Tottenham,eng Premier League,34,1988,14,13,1215,13.5,24.0,1.78,55.0,30.0,60.0,5,3.0,5.0,3.0,23.1,3.0,2.0,1.0,0.0,33.3,1.0,4.0,0.0,21.3,0.34,-2.7,-0.2,36.0,124.0,29.0,269.0,71.0,29.0,30.2,93.0,49.5,37.6,193.0,5.0,2.6,16.0,1.19,15.2,46,78,266.0,363.0,73.3,6319.0,4013.0,79.0,79.0,100.0,125.0,127.0,98.4,61.0,154.0,39.6,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,392.0,3.0,395.0,203.0,148.0,26.07,29.04,0.22,29.26,15.04,10.96
60,60,60,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,29,1993,30,30,2667,29.6,65.0,2.19,177.0,114.0,66.1,3,9.0,18.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,54.9,0.29,-8.1,-0.27,107.0,391.0,27.4,707.0,144.0,35.2,33.2,241.0,58.9,44.4,496.0,33.0,6.7,9.0,0.3,8.8,141,248,633.0,951.0,66.6,16827.0,12352.0,134.0,135.0,99.3,301.0,306.0,98.4,184.0,492.0,37.4,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.07,0.0,954.0,1053.0,2.0,1055.0,620.0,386.0,32.23,35.57,0.07,35.64,20.95,13.04
62,62,62,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,30,1992,28,28,2520,28.0,37.0,1.32,125.0,87.0,73.6,11,8.0,9.0,4.0,14.3,6.0,4.0,1.0,1.0,20.0,0.0,4.0,0.0,45.3,0.33,8.3,0.3,146.0,400.0,36.5,822.0,141.0,31.1,32.4,242.0,59.5,47.9,477.0,37.0,7.8,38.0,1.36,15.1,143,255,783.0,1070.0,73.2,21240.0,15708.0,201.0,201.0,100.0,349.0,359.0,97.2,231.0,501.0,46.1,0,0.2,0.0,-0.2,1.0,21.0,0.0,0.0,0.0,0.0,2.0,0.07,0.0,981.0,1133.0,7.0,1140.0,667.0,504.0,35.04,40.46,0.25,40.71,23.82,18.0
63,63,63,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,31,1990,38,38,3420,38.0,43.0,1.13,142.0,99.0,71.1,23,6.0,9.0,17.0,44.7,3.0,2.0,1.0,0.0,33.3,2.0,6.0,1.0,41.3,0.27,-0.7,-0.02,141.0,449.0,31.4,1032.0,128.0,32.6,32.3,179.0,63.1,47.1,526.0,15.0,2.9,32.0,0.84,14.8,112,336,866.0,1218.0,71.1,22585.0,16134.0,199.0,199.0,100.0,402.0,410.0,98.0,260.0,596.0,43.6,0,0.1,0.2,-0.1,1.0,7.0,1.0,0.0,0.0,0.0,5.0,0.13,0.0,1116.0,1297.0,5.0,1302.0,781.0,783.0,29.37,34.13,0.13,34.26,20.55,20.61
64,64,64,Rafał Gikiewicz,pl POL,GK,Augsburg,de Bundesliga,34,1987,23,23,2070,23.0,41.0,1.78,136.0,93.0,70.6,8,3.0,12.0,5.0,21.7,4.0,1.0,2.0,1.0,66.7,1.0,4.0,0.0,41.3,0.28,0.3,0.01,185.0,452.0,40.9,916.0,127.0,33.3,33.0,234.0,62.8,48.9,363.0,21.0,5.8,45.0,1.96,16.7,146,305,846.0,1152.0,73.4,24931.0,17753.0,134.0,137.0,97.8,410.0,417.0,98.3,300.0,593.0,50.6,0,0.0,0.1,0.0,0.0,23.0,1.0,0.0,0.0,1.0,7.0,0.3,0.04,960.0,1213.0,10.0,1221.0,713.0,552.0,41.74,52.74,0.43,53.09,31.0,24.0
67,67,69,Ivo Grbić,hr CRO,GK,Atlético Madrid,es La Liga,26,1996,12,10,922,10.2,12.0,1.17,48.0,36.0,81.3,6,3.0,1.0,2.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,13.8,0.23,1.8,0.17,46.0,148.0,31.1,230.0,50.0,37.4,34.1,99.0,62.6,47.4,214.0,23.0,10.7,7.0,0.68,9.2,61,86,219.0,330.0,66.4,6085.0,4302.0,57.0,58.0,98.3,81.0,81.0,100.0,80.0,189.0,42.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,330.0,360.0,1.0,361.0,181.0,123.0,32.35,35.29,0.1,35.39,17.75,12.06
70,70,72,Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,35,1987,27,27,2430,27.0,34.0,1.26,116.0,84.0,72.4,7,9.0,11.0,6.0,22.2,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,32.4,0.26,0.4,0.01,115.0,320.0,35.9,635.0,140.0,34.5,32.3,206.0,49.0,37.4,410.0,26.0,6.3,26.0,0.96,13.1,100,219,610.0,845.0,72.2,15748.0,10443.0,159.0,161.0,98.8,258.0,263.0,98.1,182.0,405.0,44.9,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,785.0,893.0,2.0,895.0,507.0,383.0,29.07,33.07,0.07,33.15,18.78,14.19
72,72,74,Samir Handanović,si SVN,GK,Inter,it Serie A,38,1984,14,14,1234,13.7,18.0,1.31,52.0,35.0,67.3,9,0.0,5.0,4.0,28.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.27,-2.0,-0.14,45.0,87.0,51.7,508.0,71.0,15.6,24.7,71.0,11.3,25.5,149.0,2.0,1.3,10.0,0.73,15.4,8,79,527.0,582.0,90.5,11641.0,7781.0,173.0,174.0,99.4,247.0,250.0,98.8,104.0,152.0,68.4,0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,6.0,0.44,0.07,498.0,607.0,3.0,611.0,383.0,405.0,36.35,44.31,0.22,44.6,27.96,29.56
73,73,75,Dean Henderson,eng ENG,GK,Nott'ham Forest,eng Premier League,25,1997,18,18,1620,18.0,31.0,1.72,85.0,52.0,65.9,5,5.0,8.0,6.0,33.3,5.0,2.0,2.0,1.0,50.0,1.0,5.0,0.0,26.9,0.28,-4.1,-0.23,108.0,334.0,32.3,513.0,107.0,47.2,38.5,156.0,59.0,45.3,291.0,20.0,6.9,27.0,1.5,15.6,92,242,425.0,671.0,63.3,12543.0,8838.0,80.0,80.0,100.0,186.0,188.0,98.9,159.0,400.0,39.8,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,0.17,0.0,600.0,711.0,5.0,715.0,397.0,319.0,33.33,39.5,0.28,39.72,22.06,17.72
75,75,77,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,29,1993,17,17,1530,17.0,23.0,1.35,71.0,48.0,69.0,5,3.0,9.0,3.0,17.6,4.0,1.0,1.0,2.0,50.0,1.0,3.0,1.0,21.4,0.28,-0.6,-0.04,151.0,351.0,43.0,475.0,58.0,56.0,42.7,135.0,63.0,48.3,215.0,16.0,7.4,20.0,1.18,18.5,85,266,389.0,611.0,63.7,14092.0,11862.0,31.0,32.0,96.9,158.0,162.0,97.5,200.0,415.0,48.2,0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,7.0,0.41,0.06,515.0,645.0,8.0,653.0,336.0,266.0,30.29,37.94,0.47,38.41,19.76,15.65
76,76,78,Lukáš Hrádecký,fi FIN,GK,Leverkusen,de Bundesliga,32,1989,33,33,2969,33.0,47.0,1.42,142.0,97.0,71.8,14,8.0,11.0,9.0,27.3,7.0,7.0,0.0,0.0,0.0,1.0,5.0,2.0,41.3,0.25,-3.7,-0.11,117.0,373.0,31.4,899.0,148.0,31.3,32.0,202.0,45.5,38.7,404.0,27.0,6.7,26.0,0.79,14.1,91,281,792.0,1101.0,71.9,20694.0,14943.0,173.0,176.0,98.3,377.0,385.0,97.9,238.0,535.0,44.5,0,0.0,0.1,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.03,0.0,1007.0,1153.0,10.0,1163.0,667.0,549.0,30.52,34.94,0.3,35.24,20.21,16.64
77,77,79,Daniel Iversen,dk DEN,GK,Leicester City,eng Premier League,25,1997,12,12,1080,12.0,22.0,1.83,59.0,38.0,66.1,2,4.0,6.0,1.0,8.3,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,18.9,0.29,-2.1,-0.18,38.0,194.0,19.6,261.0,49.0,47.1,37.2,114.0,62.3,46.2,203.0,16.0,7.9,6.0,0.5,10.3,71,122,212.0,377.0,56.2,5408.0,3761.0,65.0,65.0,100.0,93.0,95.0,97.9,53.0,213.0,24.9,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,344.0,406.0,5.0,411.0,177.0,136.0,28.67,33.83,0.42,34.25,14.75,11.33
83,83,85,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,24,1997,27,27,2430,27.0,32.0,1.19,119.0,88.0,73.9,19,3.0,5.0,11.0,40.7,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,33.8,0.29,2.8,0.1,100.0,252.0,39.7,855.0,122.0,20.9,28.9,192.0,38.0,36.5,295.0,15.0,5.1,37.0,1.37,17.1,72,178,871.0,1049.0,83.0,22004.0,13496.0,179.0,179.0,100.0,455.0,459.0,99.1,234.0,406.0,57.6,0,0.0,0.1,0.0,0.0,13.0,1.0,0.0,0.0,0.0,4.0,0.15,0.0,855.0,1108.0,8.0,1115.0,671.0,613.0,31.67,41.04,0.3,41.3,24.85,22.7
84,84,86,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,29,1992,11,11,990,11.0,22.0,2.0,65.0,45.0,66.2,1,4.0,6.0,1.0,9.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,0.36,2.0,0.19,77.0,225.0,34.2,414.0,48.0,37.9,36.5,96.0,70.8,52.5,176.0,10.0,5.7,22.0,2.0,16.8,67,156,349.0,510.0,68.4,10659.0,7933.0,62.0,62.0,100.0,167.0,168.0,99.4,120.0,280.0,42.9,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,4.0,0.36,0.09,431.0,539.0,7.0,546.0,321.0,263.0,39.18,49.0,0.64,49.64,29.18,23.91
85,85,87,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,23,1999,37,37,3329,37.0,54.0,1.46,179.0,129.0,74.9,7,14.0,16.0,11.0,29.7,9.0,9.0,0.0,0.0,0.0,1.0,6.0,4.0,54.8,0.26,4.8,0.13,189.0,516.0,36.6,942.0,202.0,37.2,35.5,247.0,67.2,49.3,493.0,42.0,8.5,39.0,1.05,12.3,165,350,835.0,1191.0,70.1,25417.0,19277.0,118.0,119.0,99.2,386.0,395.0,97.7,329.0,672.0,49.0,0,0.1,0.1,-0.1,1.0,16.0,1.0,0.0,1.0,0.0,7.0,0.19,0.0,1112.0,1309.0,4.0,1312.0,864.0,547.0,30.05,35.38,0.11,35.46,23.35,14.78
87,87,91,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34,34,3060,34.0,48.0,1.41,179.0,130.0,77.7,9,11.0,14.0,12.0,35.3,9.0,8.0,1.0,0.0,11.1,1.0,6.0,0.0,47.1,0.22,-0.9,-0.03,236.0,735.0,32.1,824.0,135.0,58.5,44.9,285.0,88.8,64.1,595.0,42.0,7.1,26.0,0.76,10.8,253,482,585.0,1114.0,52.5,22172.0,18695.0,58.0,60.0,96.7,223.0,230.0,97.0,303.0,818.0,37.0,0,0.0,0.1,0.0,1.0,42.0,1.0,0.0,0.0,1.0,10.0,0.29,0.03,1001.0,1209.0,9.0,1221.0,602.0,372.0,29.44,35.56,0.26,35.91,17.71,10.94
88,88,92,Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36,36,3240,36.0,51.0,1.42,192.0,142.0,77.1,15,5.0,16.0,8.0,22.2,8.0,7.0,1.0,0.0,12.5,1.0,8.0,2.0,58.0,0.27,9.0,0.25,124.0,391.0,31.7,1153.0,190.0,26.0,30.0,242.0,37.6,36.0,464.0,35.0,7.5,46.0,1.28,15.0,90,299,1110.0,1397.0,79.5,26975.0,16383.0,234.0,235.0,99.6,651.0,655.0,99.4,223.0,503.0,44.3,0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,1188.0,1492.0,7.0,1499.0,857.0,752.0,33.0,41.44,0.19,41.64,23.81,20.89
90,90,94,Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,32,32,2798,31.1,60.0,1.93,133.0,74.0,60.9,6,4.0,22.0,4.0,12.5,9.0,8.0,0.0,1.0,0.0,1.0,10.0,1.0,47.7,0.3,-11.3,-0.36,213.0,522.0,40.8,657.0,77.0,52.4,38.5,212.0,84.0,52.1,389.0,18.0,4.6,54.0,1.74,16.9,178,344,533.0,875.0,60.9,18415.0,15715.0,60.0,60.0,100.0,211.0,215.0,98.1,261.0,593.0,44.0,0,0.0,0.1,0.0,0.0,22.0,0.0,0.0,1.0,0.0,5.0,0.16,0.0,747.0,950.0,2.0,952.0,532.0,314.0,24.02,30.55,0.06,30.61,17.11,10.1
93,93,97,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,35,1986,25,25,2205,24.5,39.0,1.59,117.0,79.0,67.5,13,3.0,9.0,7.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,33.9,0.29,-4.1,-0.17,77.0,218.0,35.3,539.0,109.0,31.7,31.4,186.0,25.3,25.8,322.0,20.0,6.2,29.0,1.18,13.8,47,170,561.0,728.0,77.1,13442.0,8398.0,174.0,177.0,98.3,241.0,242.0,99.6,146.0,305.0,47.9,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,723.0,792.0,2.0,794.0,430.0,353.0,29.51,32.33,0.08,32.41,17.55,14.41
94,94,98,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,32,32,2816,31.3,39.0,1.25,131.0,94.0,75.6,16,4.0,12.0,7.0,21.9,7.0,7.0,0.0,0.0,0.0,2.0,5.0,2.0,41.4,0.27,4.4,0.14,114.0,317.0,36.0,838.0,134.0,31.3,31.9,183.0,30.1,31.8,358.0,19.0,5.3,25.0,0.8,13.9,55,262,792.0,1026.0,77.2,20368.0,14374.0,173.0,173.0,100.0,392.0,396.0,99.0,223.0,447.0,49.9,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.03,0.03,923.0,1092.0,7.0,1098.0,764.0,528.0,29.49,34.89,0.22,35.08,24.41,16.87
96,96,100,Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,33,32,2925,32.5,34.0,1.05,123.0,90.0,76.4,21,4.0,7.0,10.0,31.3,5.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,33.8,0.24,0.8,0.02,112.0,324.0,34.6,941.0,132.0,25.1,31.0,172.0,51.2,40.4,370.0,22.0,5.9,37.0,1.14,15.4,88,236,877.0,1116.0,78.6,23244.0,14324.0,143.0,145.0,98.6,461.0,468.0,98.5,269.0,495.0,54.3,2,0.4,0.3,1.6,3.0,17.0,1.0,0.0,2.0,2.0,6.0,0.18,0.06,750.0,1137.0,37.0,1174.0,880.0,635.0,23.08,34.98,1.14,36.12,27.08,19.54
99,99,103,Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22,22,1978,22.0,21.0,0.96,62.0,40.0,69.4,11,7.0,4.0,8.0,36.4,3.0,2.0,1.0,0.0,33.3,1.0,2.0,0.0,20.3,0.28,-0.7,-0.03,76.0,193.0,39.4,725.0,119.0,22.8,29.8,85.0,32.9,35.1,221.0,15.0,6.8,32.0,1.46,17.8,27,165,674.0,814.0,82.8,16900.0,10659.0,133.0,134.0,99.3,354.0,360.0,98.3,185.0,314.0,58.9,1,0.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,3.0,0.14,0.05,639.0,838.0,15.0,853.0,618.0,525.0,29.05,38.09,0.68,38.77,28.09,23.86
100,100,104,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,21,2000,38,38,3420,38.0,45.0,1.18,148.0,105.0,70.9,11,9.0,18.0,7.0,18.4,5.0,2.0,0.0,3.0,0.0,0.0,7.0,2.0,42.9,0.28,-0.1,0.0,177.0,522.0,33.9,843.0,142.0,40.8,35.1,239.0,74.5,54.2,457.0,35.0,7.7,47.0,1.24,16.3,178,343,697.0,1086.0,64.2,20406.0,15742.0,144.0,144.0,100.0,310.0,318.0,97.5,237.0,613.0,38.7,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,1.0,4.0,0.11,0.03,973.0,1153.0,30.0,1180.0,604.0,470.0,25.61,30.34,0.79,31.05,15.89,12.37
101,101,105,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,37,1985,34,34,3014,33.5,31.0,0.93,110.0,79.0,73.6,19,5.0,10.0,12.0,35.3,3.0,2.0,1.0,0.0,33.3,0.0,5.0,1.0,32.4,0.28,2.4,0.07,163.0,420.0,38.8,1022.0,166.0,30.6,31.5,192.0,55.7,41.5,382.0,35.0,9.2,51.0,1.52,16.7,106,312,919.0,1216.0,75.6,25001.0,17025.0,156.0,158.0,98.7,468.0,478.0,97.9,291.0,573.0,50.8,1,0.1,0.0,0.9,1.0,15.0,0.0,0.0,1.0,2.0,5.0,0.15,0.06,922.0,1251.0,17.0,1267.0,916.0,649.0,27.52,37.34,0.51,37.82,27.34,19.37
102,102,106,Vito Mannone,it ITA,GK,Lorient,fr Ligue 1,34,1988,18,17,1608,17.9,24.0,1.34,84.0,60.0,72.6,4,6.0,7.0,5.0,29.4,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,25.2,0.29,1.2,0.07,56.0,176.0,31.8,471.0,101.0,25.9,29.5,112.0,48.2,37.5,344.0,12.0,3.5,9.0,0.5,10.6,53,121,444.0,583.0,76.2,10835.0,7099.0,94.0,95.0,98.9,252.0,255.0,98.8,97.0,232.0,41.8,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,616.0,2.0,618.0,436.0,279.0,30.39,34.41,0.11,34.53,24.36,15.59
103,103,107,Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19,19,1710,19.0,29.0,1.53,72.0,42.0,62.5,5,5.0,9.0,6.0,31.6,4.0,2.0,2.0,0.0,50.0,1.0,4.0,1.0,20.7,0.24,-7.3,-0.38,103.0,267.0,38.6,500.0,75.0,39.8,35.3,131.0,51.9,42.9,253.0,14.0,5.5,25.0,1.32,18.1,67,199,449.0,635.0,70.7,12898.0,9202.0,81.0,81.0,100.0,206.0,212.0,97.2,161.0,337.0,47.8,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.11,0.0,550.0,673.0,6.0,677.0,392.0,325.0,28.95,35.42,0.32,35.63,20.63,17.11
106,106,110,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,29,1992,36,36,3139,34.9,38.0,1.09,132.0,97.0,74.2,17,7.0,12.0,11.0,30.6,5.0,4.0,1.0,0.0,20.0,1.0,6.0,4.0,36.6,0.24,2.6,0.07,199.0,523.0,38.0,1171.0,135.0,35.5,33.0,212.0,50.5,40.7,483.0,60.0,12.4,73.0,2.09,16.6,107,415,1026.0,1388.0,73.9,27095.0,17857.0,218.0,219.0,99.5,520.0,527.0,98.7,286.0,633.0,45.2,0,0.3,0.3,-0.3,2.0,21.0,0.0,0.0,0.0,0.0,5.0,0.14,0.0,1218.0,1463.0,17.0,1479.0,851.0,707.0,34.9,41.92,0.49,42.38,24.38,20.26
107,107,111,Jordi Masip,es ESP,GK,Valladolid,es La Liga,33,1989,28,28,2507,27.9,42.0,1.51,145.0,101.0,74.5,9,5.0,14.0,8.0,28.6,9.0,5.0,3.0,1.0,37.5,0.0,0.0,1.0,45.8,0.27,4.8,0.17,133.0,389.0,34.2,722.0,121.0,36.8,35.9,239.0,51.5,41.9,396.0,15.0,3.8,14.0,0.5,12.7,123,265,679.0,963.0,70.5,19683.0,14573.0,93.0,93.0,100.0,345.0,348.0,99.1,233.0,511.0,45.6,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,4.0,0.14,0.04,947.0,1025.0,0.0,1025.0,539.0,427.0,33.94,36.74,0.0,36.74,19.32,15.3
111,111,115,Alex Meret,it ITA,GK,Napoli,it Serie A,25,1997,34,34,3060,34.0,24.0,0.71,91.0,66.0,74.7,26,5.0,3.0,16.0,47.1,2.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,25.0,0.25,1.0,0.03,56.0,145.0,38.6,733.0,121.0,14.3,26.1,198.0,20.2,26.9,335.0,11.0,3.3,39.0,1.15,17.0,39,104,818.0,931.0,87.9,18824.0,11619.0,189.0,189.0,100.0,438.0,441.0,99.3,188.0,298.0,63.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,828.0,972.0,2.0,974.0,544.0,476.0,24.35,28.59,0.06,28.65,16.0,14.0
112,112,116,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,22,2000,34,34,3060,34.0,67.0,1.97,158.0,92.0,59.5,7,9.0,18.0,5.0,14.7,3.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,53.6,0.32,-12.4,-0.36,106.0,449.0,23.6,794.0,194.0,39.4,33.7,242.0,56.2,43.5,432.0,34.0,7.9,66.0,1.94,15.8,136,312,664.0,1039.0,63.9,16770.0,10937.0,144.0,148.0,97.3,354.0,359.0,98.6,162.0,523.0,31.0,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,4.0,0.12,0.0,903.0,1116.0,5.0,1122.0,596.0,424.0,26.56,32.82,0.15,33.0,17.53,12.47
